#      R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.3772E-01  0.1327E-01  0.3442E-03
  0.7545E-01  0.2695E-01  0.6384E-03
  0.1132E+00  0.4103E-01  0.8834E-03
  0.1509E+00  0.5551E-01  0.1080E-02
  0.1886E+00  0.7039E-01  0.1231E-02
  0.2263E+00  0.8564E-01  0.1336E-02
  0.2641E+00  0.1013E+00  0.1400E-02
  0.3018E+00  0.1172E+00  0.1424E-02
  0.3395E+00  0.1336E+00  0.1413E-02
  0.3772E+00  0.1502E+00  0.1369E-02
  0.4150E+00  0.1672E+00  0.1299E-02
  0.4527E+00  0.1844E+00  0.1206E-02
  0.4904E+00  0.2020E+00  0.1098E-02
  0.5281E+00  0.2197E+00  0.9853E-03
  0.5659E+00  0.2377E+00  0.8794E-03
  0.6036E+00  0.2559E+00  0.7976E-03
  0.6413E+00  0.2742E+00  0.7597E-03
  0.6790E+00  0.2927E+00  0.7800E-03
  0.7168E+00  0.3112E+00  0.8575E-03
  0.7545E+00  0.3299E+00  0.9784E-03
  0.7922E+00  0.3485E+00  0.1126E-02
  0.8299E+00  0.3672E+00  0.1286E-02
  0.8677E+00  0.3859E+00  0.1448E-02
  0.9054E+00  0.4044E+00  0.1605E-02
  0.9431E+00  0.4229E+00  0.1753E-02
  0.9808E+00  0.4413E+00  0.1886E-02
  0.1019E+01  0.4594E+00  0.2002E-02
  0.1056E+01  0.4774E+00  0.2098E-02
  0.1094E+01  0.4951E+00  0.2174E-02
  0.1132E+01  0.5125E+00  0.2227E-02
  0.1169E+01  0.5296E+00  0.2256E-02
  0.1207E+01  0.5463E+00  0.2263E-02
  0.1245E+01  0.5626E+00  0.2248E-02
  0.1283E+01  0.5785E+00  0.2211E-02
  0.1320E+01  0.5940E+00  0.2155E-02
  0.1358E+01  0.6089E+00  0.2082E-02
  0.1396E+01  0.6233E+00  0.1996E-02
  0.1434E+01  0.6371E+00  0.1901E-02
  0.1471E+01  0.6503E+00  0.1802E-02
  0.1509E+01  0.6630E+00  0.1706E-02
  0.1547E+01  0.6749E+00  0.1623E-02
  0.1584E+01  0.6862E+00  0.1559E-02
  0.1622E+01  0.6968E+00  0.1525E-02
  0.1660E+01  0.7067E+00  0.1526E-02
  0.1698E+01  0.7158E+00  0.1565E-02
  0.1735E+01  0.7242E+00  0.1641E-02
  0.1773E+01  0.7319E+00  0.1748E-02
  0.1811E+01  0.7387E+00  0.1879E-02
  0.1849E+01  0.7448E+00  0.2025E-02
  0.1886E+01  0.7501E+00  0.2179E-02
  0.1924E+01  0.7546E+00  0.2335E-02
  0.1962E+01  0.7582E+00  0.2486E-02
  0.1999E+01  0.7611E+00  0.2630E-02
  0.2037E+01  0.7633E+00  0.2761E-02
  0.2075E+01  0.7646E+00  0.2877E-02
  0.2113E+01  0.7651E+00  0.2975E-02
  0.2150E+01  0.7649E+00  0.3054E-02
  0.2188E+01  0.7640E+00  0.3112E-02
  0.2226E+01  0.7623E+00  0.3148E-02
  0.2263E+01  0.7599E+00  0.3163E-02
  0.2301E+01  0.7569E+00  0.3157E-02
  0.2339E+01  0.7531E+00  0.3130E-02
  0.2377E+01  0.7487E+00  0.3084E-02
  0.2414E+01  0.7438E+00  0.3021E-02
  0.2452E+01  0.7382E+00  0.2945E-02
  0.2490E+01  0.7321E+00  0.2857E-02
  0.2528E+01  0.7255E+00  0.2764E-02
  0.2565E+01  0.7183E+00  0.2670E-02
  0.2603E+01  0.7108E+00  0.2581E-02
  0.2641E+01  0.7028E+00  0.2502E-02
  0.2678E+01  0.6945E+00  0.2442E-02
  0.2716E+01  0.6858E+00  0.2405E-02
  0.2754E+01  0.6768E+00  0.2396E-02
  0.2792E+01  0.6675E+00  0.2420E-02
  0.2829E+01  0.6580E+00  0.2474E-02
  0.2867E+01  0.6483E+00  0.2559E-02
  0.2905E+01  0.6385E+00  0.2669E-02
  0.2943E+01  0.6285E+00  0.2799E-02
  0.2980E+01  0.6184E+00  0.2943E-02
  0.3018E+01  0.6083E+00  0.3095E-02
  0.3056E+01  0.5982E+00  0.3250E-02
  0.3093E+01  0.5880E+00  0.3403E-02
  0.3131E+01  0.5779E+00  0.3550E-02
  0.3169E+01  0.5679E+00  0.3686E-02
  0.3207E+01  0.5579E+00  0.3810E-02
  0.3244E+01  0.5480E+00  0.3917E-02
  0.3282E+01  0.5383E+00  0.4008E-02
  0.3320E+01  0.5287E+00  0.4079E-02
  0.3358E+01  0.5193E+00  0.4131E-02
  0.3395E+01  0.5101E+00  0.4162E-02
  0.3433E+01  0.5010E+00  0.4174E-02
  0.3471E+01  0.4922E+00  0.4165E-02
  0.3508E+01  0.4835E+00  0.4139E-02
  0.3546E+01  0.4751E+00  0.4095E-02
  0.3584E+01  0.4669E+00  0.4036E-02
  0.3622E+01  0.4589E+00  0.3964E-02
  0.3659E+01  0.4512E+00  0.3881E-02
  0.3697E+01  0.4436E+00  0.3792E-02
  0.3735E+01  0.4363E+00  0.3699E-02
  0.3772E+01  0.4292E+00  0.3605E-02
  0.3810E+01  0.4222E+00  0.3516E-02
  0.3848E+01  0.4155E+00  0.3434E-02
  0.3886E+01  0.4089E+00  0.3363E-02
  0.3923E+01  0.4025E+00  0.3306E-02
  0.3961E+01  0.3963E+00  0.3265E-02
  0.3999E+01  0.3902E+00  0.3242E-02
  0.4037E+01  0.3842E+00  0.3238E-02
  0.4074E+01  0.3784E+00  0.3251E-02
  0.4112E+01  0.3726E+00  0.3281E-02
  0.4150E+01  0.3669E+00  0.3324E-02
  0.4187E+01  0.3613E+00  0.3378E-02
  0.4225E+01  0.3557E+00  0.3439E-02
  0.4263E+01  0.3502E+00  0.3504E-02
