#      R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.5439E-01  0.3407E-01  0.5252E-03
  0.1088E+00  0.6902E-01  0.9401E-03
  0.1632E+00  0.1048E+00  0.1248E-02
  0.2176E+00  0.1415E+00  0.1453E-02
  0.2720E+00  0.1790E+00  0.1563E-02
  0.3263E+00  0.2174E+00  0.1587E-02
  0.3807E+00  0.2565E+00  0.1535E-02
  0.4351E+00  0.2964E+00  0.1420E-02
  0.4895E+00  0.3369E+00  0.1261E-02
  0.5439E+00  0.3781E+00  0.1080E-02
  0.5983E+00  0.4199E+00  0.9151E-03
  0.6527E+00  0.4623E+00  0.8187E-03
  0.7071E+00  0.5050E+00  0.8428E-03
  0.7615E+00  0.5482E+00  0.9861E-03
  0.8159E+00  0.5916E+00  0.1200E-02
  0.8703E+00  0.6352E+00  0.1440E-02
  0.9247E+00  0.6788E+00  0.1676E-02
  0.9790E+00  0.7224E+00  0.1890E-02
  0.1033E+01  0.7658E+00  0.2071E-02
  0.1088E+01  0.8089E+00  0.2210E-02
  0.1142E+01  0.8515E+00  0.2303E-02
  0.1197E+01  0.8935E+00  0.2347E-02
  0.1251E+01  0.9348E+00  0.2344E-02
  0.1305E+01  0.9752E+00  0.2295E-02
  0.1360E+01  0.1015E+01  0.2206E-02
  0.1414E+01  0.1053E+01  0.2086E-02
  0.1469E+01  0.1089E+01  0.1947E-02
  0.1523E+01  0.1125E+01  0.1805E-02
  0.1577E+01  0.1158E+01  0.1681E-02
  0.1632E+01  0.1190E+01  0.1598E-02
  0.1686E+01  0.1220E+01  0.1577E-02
  0.1741E+01  0.1247E+01  0.1627E-02
  0.1795E+01  0.1273E+01  0.1742E-02
  0.1849E+01  0.1296E+01  0.1904E-02
  0.1904E+01  0.1317E+01  0.2091E-02
  0.1958E+01  0.1336E+01  0.2282E-02
  0.2012E+01  0.1352E+01  0.2463E-02
  0.2067E+01  0.1365E+01  0.2622E-02
  0.2121E+01  0.1376E+01  0.2749E-02
  0.2176E+01  0.1384E+01  0.2839E-02
  0.2230E+01  0.1390E+01  0.2889E-02
  0.2284E+01  0.1393E+01  0.2897E-02
  0.2339E+01  0.1393E+01  0.2867E-02
  0.2393E+01  0.1392E+01  0.2802E-02
  0.2448E+01  0.1388E+01  0.2709E-02
  0.2502E+01  0.1381E+01  0.2598E-02
  0.2556E+01  0.1373E+01  0.2483E-02
  0.2611E+01  0.1362E+01  0.2377E-02
  0.2665E+01  0.1350E+01  0.2299E-02
  0.2720E+01  0.1336E+01  0.2263E-02
  0.2774E+01  0.1321E+01  0.2281E-02
  0.2828E+01  0.1304E+01  0.2355E-02
  0.2883E+01  0.1286E+01  0.2477E-02
  0.2937E+01  0.1267E+01  0.2636E-02
  0.2992E+01  0.1246E+01  0.2816E-02
  0.3046E+01  0.1226E+01  0.3002E-02
  0.3100E+01  0.1204E+01  0.3181E-02
  0.3155E+01  0.1183E+01  0.3342E-02
  0.3209E+01  0.1161E+01  0.3478E-02
  0.3263E+01  0.1139E+01  0.3583E-02
  0.3318E+01  0.1117E+01  0.3654E-02
  0.3372E+01  0.1095E+01  0.3690E-02
  0.3427E+01  0.1073E+01  0.3692E-02
  0.3481E+01  0.1051E+01  0.3664E-02
  0.3535E+01  0.1030E+01  0.3612E-02
  0.3590E+01  0.1010E+01  0.3543E-02
  0.3644E+01  0.9893E+00  0.3467E-02
  0.3699E+01  0.9696E+00  0.3394E-02
  0.3753E+01  0.9504E+00  0.3336E-02
  0.3807E+01  0.9318E+00  0.3301E-02
  0.3862E+01  0.9136E+00  0.3298E-02
  0.3916E+01  0.8959E+00  0.3331E-02
  0.3971E+01  0.8787E+00  0.3399E-02
  0.4025E+01  0.8619E+00  0.3497E-02
  0.4079E+01  0.8454E+00  0.3618E-02
  0.4134E+01  0.8293E+00  0.3754E-02
  0.4188E+01  0.8135E+00  0.3894E-02
  0.4243E+01  0.7979E+00  0.4031E-02
  0.4297E+01  0.7824E+00  0.4156E-02
  0.4351E+01  0.7671E+00  0.4265E-02
  0.4406E+01  0.7518E+00  0.4354E-02
  0.4460E+01  0.7365E+00  0.4421E-02
  0.4514E+01  0.7212E+00  0.4467E-02
  0.4569E+01  0.7058E+00  0.4493E-02
  0.4623E+01  0.6904E+00  0.4503E-02
  0.4678E+01  0.6748E+00  0.4503E-02
  0.4732E+01  0.6591E+00  0.4496E-02
  0.4786E+01  0.6433E+00  0.4490E-02
  0.4841E+01  0.6273E+00  0.4490E-02
  0.4895E+01  0.6112E+00  0.4500E-02
  0.4950E+01  0.5950E+00  0.4525E-02
  0.5004E+01  0.5788E+00  0.4567E-02
  0.5058E+01  0.5625E+00  0.4624E-02
  0.5113E+01  0.5462E+00  0.4695E-02
  0.5167E+01  0.5299E+00  0.4778E-02
  0.5222E+01  0.5137E+00  0.4866E-02
  0.5276E+01  0.4977E+00  0.4957E-02
  0.5330E+01  0.4818E+00  0.5044E-02
  0.5385E+01  0.4661E+00  0.5125E-02
  0.5439E+01  0.4508E+00  0.5195E-02
  0.5494E+01  0.4357E+00  0.5254E-02
  0.5548E+01  0.4210E+00  0.5300E-02
  0.5602E+01  0.4068E+00  0.5334E-02
  0.5657E+01  0.3929E+00  0.5356E-02
  0.5711E+01  0.3796E+00  0.5371E-02
  0.5766E+01  0.3668E+00  0.5380E-02
  0.5820E+01  0.3544E+00  0.5388E-02
  0.5874E+01  0.3427E+00  0.5396E-02
  0.5929E+01  0.3314E+00  0.5410E-02
  0.5983E+01  0.3207E+00  0.5430E-02
  0.6037E+01  0.3105E+00  0.5458E-02
  0.6092E+01  0.3008E+00  0.5494E-02
  0.6146E+01  0.2916E+00  0.5537E-02
  0.6201E+01  0.2829E+00  0.5584E-02
  0.6255E+01  0.2747E+00  0.5633E-02
  0.6309E+01  0.2668E+00  0.5681E-02
  0.6364E+01  0.2593E+00  0.5724E-02
  0.6418E+01  0.2521E+00  0.5759E-02
  0.6473E+01  0.2452E+00  0.5784E-02
  0.6527E+01  0.2386E+00  0.5797E-02
  0.6581E+01  0.2321E+00  0.5798E-02
  0.6636E+01  0.2259E+00  0.5787E-02
  0.6690E+01  0.2197E+00  0.5766E-02
  0.6745E+01  0.2137E+00  0.5736E-02
  0.6799E+01  0.2077E+00  0.5701E-02
  0.6853E+01  0.2017E+00  0.5664E-02
  0.6908E+01  0.1958E+00  0.5630E-02
  0.6962E+01  0.1898E+00  0.5601E-02
