#      R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.3159E-01  0.9900E-02  0.2695E-03
  0.6317E-01  0.2023E-01  0.5083E-03
  0.9476E-01  0.3098E-01  0.7166E-03
  0.1263E+00  0.4216E-01  0.8949E-03
  0.1579E+00  0.5375E-01  0.1044E-02
  0.1895E+00  0.6575E-01  0.1164E-02
  0.2211E+00  0.7815E-01  0.1257E-02
  0.2527E+00  0.9094E-01  0.1323E-02
  0.2843E+00  0.1041E+00  0.1364E-02
  0.3159E+00  0.1176E+00  0.1381E-02
  0.3475E+00  0.1315E+00  0.1375E-02
  0.3790E+00  0.1457E+00  0.1349E-02
  0.4106E+00  0.1602E+00  0.1305E-02
  0.4422E+00  0.1750E+00  0.1245E-02
  0.4738E+00  0.1901E+00  0.1171E-02
  0.5054E+00  0.2055E+00  0.1086E-02
  0.5370E+00  0.2211E+00  0.9961E-03
  0.5686E+00  0.2368E+00  0.9045E-03
  0.6002E+00  0.2528E+00  0.8185E-03
  0.6317E+00  0.2689E+00  0.7468E-03
  0.6633E+00  0.2852E+00  0.6999E-03
  0.6949E+00  0.3016E+00  0.6875E-03
  0.7265E+00  0.3180E+00  0.7141E-03
  0.7581E+00  0.3345E+00  0.7768E-03
  0.7897E+00  0.3510E+00  0.8674E-03
  0.8213E+00  0.3675E+00  0.9767E-03
  0.8529E+00  0.3840E+00  0.1097E-02
  0.8844E+00  0.4005E+00  0.1222E-02
  0.9160E+00  0.4168E+00  0.1347E-02
  0.9476E+00  0.4330E+00  0.1470E-02
  0.9792E+00  0.4491E+00  0.1586E-02
  0.1011E+01  0.4650E+00  0.1696E-02
  0.1042E+01  0.4807E+00  0.1796E-02
  0.1074E+01  0.4962E+00  0.1886E-02
  0.1106E+01  0.5114E+00  0.1964E-02
  0.1137E+01  0.5264E+00  0.2031E-02
  0.1169E+01  0.5410E+00  0.2084E-02
  0.1200E+01  0.5553E+00  0.2125E-02
  0.1232E+01  0.5693E+00  0.2153E-02
  0.1263E+01  0.5829E+00  0.2167E-02
  0.1295E+01  0.5961E+00  0.2169E-02
  0.1327E+01  0.6089E+00  0.2160E-02
  0.1358E+01  0.6212E+00  0.2138E-02
  0.1390E+01  0.6331E+00  0.2107E-02
  0.1421E+01  0.6445E+00  0.2067E-02
  0.1453E+01  0.6555E+00  0.2019E-02
  0.1485E+01  0.6659E+00  0.1966E-02
  0.1516E+01  0.6758E+00  0.1910E-02
  0.1548E+01  0.6853E+00  0.1852E-02
  0.1579E+01  0.6941E+00  0.1797E-02
  0.1611E+01  0.7025E+00  0.1747E-02
  0.1643E+01  0.7102E+00  0.1704E-02
  0.1674E+01  0.7175E+00  0.1672E-02
  0.1706E+01  0.7241E+00  0.1655E-02
  0.1737E+01  0.7302E+00  0.1652E-02
  0.1769E+01  0.7357E+00  0.1667E-02
  0.1800E+01  0.7407E+00  0.1698E-02
  0.1832E+01  0.7451E+00  0.1746E-02
  0.1864E+01  0.7489E+00  0.1807E-02
  0.1895E+01  0.7522E+00  0.1881E-02
  0.1927E+01  0.7549E+00  0.1963E-02
  0.1958E+01  0.7570E+00  0.2052E-02
  0.1990E+01  0.7586E+00  0.2145E-02
  0.2022E+01  0.7597E+00  0.2239E-02
  0.2053E+01  0.7602E+00  0.2331E-02
  0.2085E+01  0.7603E+00  0.2421E-02
  0.2116E+01  0.7598E+00  0.2506E-02
  0.2148E+01  0.7588E+00  0.2585E-02
  0.2180E+01  0.7573E+00  0.2657E-02
  0.2211E+01  0.7554E+00  0.2720E-02
  0.2243E+01  0.7530E+00  0.2774E-02
  0.2274E+01  0.7502E+00  0.2818E-02
  0.2306E+01  0.7469E+00  0.2852E-02
  0.2337E+01  0.7432E+00  0.2875E-02
  0.2369E+01  0.7392E+00  0.2888E-02
  0.2401E+01  0.7347E+00  0.2891E-02
  0.2432E+01  0.7300E+00  0.2883E-02
  0.2464E+01  0.7248E+00  0.2867E-02
  0.2495E+01  0.7194E+00  0.2842E-02
  0.2527E+01  0.7136E+00  0.2809E-02
  0.2559E+01  0.7076E+00  0.2769E-02
  0.2590E+01  0.7013E+00  0.2725E-02
  0.2622E+01  0.6947E+00  0.2676E-02
  0.2653E+01  0.6879E+00  0.2625E-02
  0.2685E+01  0.6809E+00  0.2574E-02
  0.2717E+01  0.6738E+00  0.2524E-02
  0.2748E+01  0.6664E+00  0.2478E-02
  0.2780E+01  0.6589E+00  0.2437E-02
  0.2811E+01  0.6512E+00  0.2402E-02
  0.2843E+01  0.6434E+00  0.2377E-02
  0.2874E+01  0.6355E+00  0.2362E-02
  0.2906E+01  0.6275E+00  0.2357E-02
  0.2938E+01  0.6194E+00  0.2365E-02
  0.2969E+01  0.6113E+00  0.2384E-02
  0.3001E+01  0.6031E+00  0.2413E-02
  0.3032E+01  0.5949E+00  0.2454E-02
  0.3064E+01  0.5867E+00  0.2503E-02
  0.3096E+01  0.5784E+00  0.2559E-02
  0.3127E+01  0.5702E+00  0.2622E-02
  0.3159E+01  0.5620E+00  0.2688E-02
  0.3190E+01  0.5537E+00  0.2757E-02
