#      R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.3392E-01  0.1194E-01  0.2761E-03
  0.6783E-01  0.2448E-01  0.5185E-03
  0.1017E+00  0.3763E-01  0.7275E-03
  0.1357E+00  0.5137E-01  0.9037E-03
  0.1696E+00  0.6570E-01  0.1048E-02
  0.2035E+00  0.8062E-01  0.1161E-02
  0.2374E+00  0.9610E-01  0.1245E-02
  0.2713E+00  0.1121E+00  0.1300E-02
  0.3052E+00  0.1287E+00  0.1328E-02
  0.3392E+00  0.1458E+00  0.1332E-02
  0.3731E+00  0.1634E+00  0.1313E-02
  0.4070E+00  0.1814E+00  0.1274E-02
  0.4409E+00  0.1999E+00  0.1217E-02
  0.4748E+00  0.2189E+00  0.1147E-02
  0.5087E+00  0.2382E+00  0.1066E-02
  0.5426E+00  0.2579E+00  0.9804E-03
  0.5766E+00  0.2779E+00  0.8958E-03
  0.6105E+00  0.2983E+00  0.8202E-03
  0.6444E+00  0.3189E+00  0.7634E-03
  0.6783E+00  0.3397E+00  0.7355E-03
  0.7122E+00  0.3607E+00  0.7436E-03
  0.7461E+00  0.3819E+00  0.7885E-03
  0.7801E+00  0.4033E+00  0.8644E-03
  0.8140E+00  0.4247E+00  0.9627E-03
  0.8479E+00  0.4461E+00  0.1075E-02
  0.8818E+00  0.4676E+00  0.1194E-02
  0.9157E+00  0.4890E+00  0.1315E-02
  0.9496E+00  0.5103E+00  0.1433E-02
  0.9835E+00  0.5315E+00  0.1546E-02
  0.1017E+01  0.5526E+00  0.1650E-02
  0.1051E+01  0.5734E+00  0.1745E-02
  0.1085E+01  0.5940E+00  0.1828E-02
  0.1119E+01  0.6143E+00  0.1898E-02
  0.1153E+01  0.6343E+00  0.1956E-02
  0.1187E+01  0.6539E+00  0.1999E-02
  0.1221E+01  0.6731E+00  0.2029E-02
  0.1255E+01  0.6919E+00  0.2044E-02
  0.1289E+01  0.7102E+00  0.2046E-02
  0.1323E+01  0.7280E+00  0.2034E-02
  0.1357E+01  0.7453E+00  0.2011E-02
  0.1391E+01  0.7619E+00  0.1976E-02
  0.1424E+01  0.7780E+00  0.1932E-02
  0.1458E+01  0.7934E+00  0.1879E-02
  0.1492E+01  0.8081E+00  0.1822E-02
  0.1526E+01  0.8222E+00  0.1761E-02
  0.1560E+01  0.8355E+00  0.1699E-02
  0.1594E+01  0.8481E+00  0.1641E-02
  0.1628E+01  0.8599E+00  0.1589E-02
  0.1662E+01  0.8710E+00  0.1547E-02
  0.1696E+01  0.8813E+00  0.1518E-02
  0.1730E+01  0.8907E+00  0.1505E-02
  0.1764E+01  0.8994E+00  0.1510E-02
  0.1798E+01  0.9073E+00  0.1533E-02
  0.1831E+01  0.9143E+00  0.1574E-02
  0.1865E+01  0.9205E+00  0.1630E-02
  0.1899E+01  0.9258E+00  0.1698E-02
  0.1933E+01  0.9304E+00  0.1777E-02
  0.1967E+01  0.9341E+00  0.1863E-02
  0.2001E+01  0.9370E+00  0.1952E-02
  0.2035E+01  0.9391E+00  0.2042E-02
  0.2069E+01  0.9404E+00  0.2132E-02
  0.2103E+01  0.9409E+00  0.2218E-02
  0.2137E+01  0.9407E+00  0.2300E-02
  0.2171E+01  0.9397E+00  0.2375E-02
  0.2204E+01  0.9380E+00  0.2443E-02
  0.2238E+01  0.9355E+00  0.2504E-02
  0.2272E+01  0.9324E+00  0.2556E-02
  0.2306E+01  0.9287E+00  0.2600E-02
  0.2340E+01  0.9243E+00  0.2635E-02
  0.2374E+01  0.9193E+00  0.2663E-02
  0.2408E+01  0.9137E+00  0.2682E-02
  0.2442E+01  0.9076E+00  0.2695E-02
  0.2476E+01  0.9009E+00  0.2702E-02
  0.2510E+01  0.8938E+00  0.2704E-02
  0.2544E+01  0.8862E+00  0.2702E-02
  0.2578E+01  0.8782E+00  0.2698E-02
  0.2611E+01  0.8698E+00  0.2692E-02
  0.2645E+01  0.8611E+00  0.2687E-02
  0.2679E+01  0.8520E+00  0.2683E-02
  0.2713E+01  0.8426E+00  0.2681E-02
  0.2747E+01  0.8330E+00  0.2682E-02
  0.2781E+01  0.8232E+00  0.2688E-02
  0.2815E+01  0.8131E+00  0.2698E-02
  0.2849E+01  0.8029E+00  0.2713E-02
  0.2883E+01  0.7925E+00  0.2733E-02
  0.2917E+01  0.7821E+00  0.2757E-02
  0.2951E+01  0.7715E+00  0.2785E-02
  0.2985E+01  0.7609E+00  0.2815E-02
  0.3018E+01  0.7503E+00  0.2848E-02
  0.3052E+01  0.7397E+00  0.2880E-02
  0.3086E+01  0.7290E+00  0.2913E-02
  0.3120E+01  0.7184E+00  0.2943E-02
  0.3154E+01  0.7079E+00  0.2971E-02
  0.3188E+01  0.6974E+00  0.2995E-02
  0.3222E+01  0.6870E+00  0.3014E-02
  0.3256E+01  0.6767E+00  0.3027E-02
  0.3290E+01  0.6665E+00  0.3034E-02
  0.3324E+01  0.6565E+00  0.3035E-02
  0.3358E+01  0.6465E+00  0.3030E-02
  0.3392E+01  0.6368E+00  0.3017E-02
  0.3425E+01  0.6271E+00  0.2999E-02
  0.3459E+01  0.6176E+00  0.2975E-02
  0.3493E+01  0.6083E+00  0.2946E-02
  0.3527E+01  0.5991E+00  0.2913E-02
  0.3561E+01  0.5900E+00  0.2878E-02
  0.3595E+01  0.5812E+00  0.2841E-02
  0.3629E+01  0.5724E+00  0.2805E-02
  0.3663E+01  0.5639E+00  0.2772E-02
  0.3697E+01  0.5554E+00  0.2742E-02
  0.3731E+01  0.5471E+00  0.2719E-02
  0.3765E+01  0.5390E+00  0.2703E-02
  0.3799E+01  0.5310E+00  0.2697E-02
  0.3832E+01  0.5231E+00  0.2701E-02
  0.3866E+01  0.5153E+00  0.2716E-02
  0.3900E+01  0.5076E+00  0.2743E-02
  0.3934E+01  0.5001E+00  0.2781E-02
  0.3968E+01  0.4926E+00  0.2829E-02
  0.4002E+01  0.4853E+00  0.2887E-02
  0.4036E+01  0.4780E+00  0.2954E-02
  0.4070E+01  0.4708E+00  0.3026E-02
  0.4104E+01  0.4636E+00  0.3103E-02
  0.4138E+01  0.4566E+00  0.3183E-02
  0.4172E+01  0.4495E+00  0.3264E-02
  0.4206E+01  0.4426E+00  0.3343E-02
  0.4239E+01  0.4357E+00  0.3420E-02
  0.4273E+01  0.4288E+00  0.3493E-02
  0.4307E+01  0.4220E+00  0.3560E-02
  0.4341E+01  0.4152E+00  0.3620E-02
  0.4375E+01  0.4085E+00  0.3672E-02
  0.4409E+01  0.4018E+00  0.3716E-02
  0.4443E+01  0.3951E+00  0.3751E-02
  0.4477E+01  0.3885E+00  0.3776E-02
  0.4511E+01  0.3819E+00  0.3792E-02
  0.4545E+01  0.3754E+00  0.3798E-02
  0.4579E+01  0.3689E+00  0.3795E-02
  0.4612E+01  0.3624E+00  0.3784E-02
  0.4646E+01  0.3560E+00  0.3764E-02
  0.4680E+01  0.3497E+00  0.3738E-02
  0.4714E+01  0.3434E+00  0.3706E-02
  0.4748E+01  0.3371E+00  0.3669E-02
  0.4782E+01  0.3309E+00  0.3630E-02
  0.4816E+01  0.3248E+00  0.3590E-02
  0.4850E+01  0.3188E+00  0.3550E-02
  0.4884E+01  0.3128E+00  0.3514E-02
  0.4918E+01  0.3069E+00  0.3482E-02
  0.4952E+01  0.3011E+00  0.3457E-02
  0.4986E+01  0.2953E+00  0.3440E-02
  0.5019E+01  0.2897E+00  0.3434E-02
  0.5053E+01  0.2841E+00  0.3440E-02
  0.5087E+01  0.2786E+00  0.3458E-02
  0.5121E+01  0.2732E+00  0.3489E-02
  0.5155E+01  0.2679E+00  0.3534E-02
  0.5189E+01  0.2627E+00  0.3591E-02
  0.5223E+01  0.2576E+00  0.3660E-02
  0.5257E+01  0.2525E+00  0.3741E-02
  0.5291E+01  0.2475E+00  0.3830E-02
  0.5325E+01  0.2425E+00  0.3927E-02
  0.5359E+01  0.2376E+00  0.4030E-02
  0.5393E+01  0.2328E+00  0.4136E-02
  0.5426E+01  0.2280E+00  0.4245E-02
  0.5460E+01  0.2231E+00  0.4353E-02
  0.5494E+01  0.2183E+00  0.4459E-02
  0.5528E+01  0.2135E+00  0.4561E-02
  0.5562E+01  0.2086E+00  0.4657E-02
  0.5596E+01  0.2037E+00  0.4746E-02
  0.5630E+01  0.1987E+00  0.4825E-02
  0.5664E+01  0.1936E+00  0.4893E-02
  0.5698E+01  0.1884E+00  0.4947E-02
  0.5732E+01  0.1831E+00  0.4988E-02
  0.5766E+01  0.1775E+00  0.5011E-02
  0.5800E+01  0.1718E+00  0.5017E-02
  0.5833E+01  0.1659E+00  0.5003E-02
  0.5867E+01  0.1597E+00  0.4967E-02
  0.5901E+01  0.1532E+00  0.4908E-02
  0.5935E+01  0.1463E+00  0.4824E-02
  0.5969E+01  0.1392E+00  0.4714E-02
  0.6003E+01  0.1316E+00  0.4574E-02
  0.6037E+01  0.1237E+00  0.4405E-02
  0.6071E+01  0.1153E+00  0.4203E-02
  0.6105E+01  0.1064E+00  0.3967E-02
  0.6139E+01  0.9704E-01  0.3695E-02
  0.6173E+01  0.8712E-01  0.3386E-02
  0.6207E+01  0.7662E-01  0.3036E-02
  0.6240E+01  0.6553E-01  0.2645E-02
  0.6274E+01  0.5380E-01  0.2210E-02
  0.6308E+01  0.4141E-01  0.1730E-02
  0.6342E+01  0.2833E-01  0.1203E-02
  0.6376E+01  0.1454E-01  0.6268E-03
  0.6410E+01  0.0000E+00  0.0000E+00
