#      R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.4106E-01  0.1214E-01  0.3679E-03
  0.8212E-01  0.2569E-01  0.6789E-03
  0.1232E+00  0.4062E-01  0.9341E-03
  0.1642E+00  0.5692E-01  0.1135E-02
  0.2053E+00  0.7458E-01  0.1283E-02
  0.2463E+00  0.9357E-01  0.1381E-02
  0.2874E+00  0.1138E+00  0.1432E-02
  0.3285E+00  0.1354E+00  0.1440E-02
  0.3695E+00  0.1581E+00  0.1409E-02
  0.4106E+00  0.1821E+00  0.1343E-02
  0.4516E+00  0.2071E+00  0.1249E-02
  0.4927E+00  0.2332E+00  0.1134E-02
  0.5338E+00  0.2602E+00  0.1008E-02
  0.5748E+00  0.2882E+00  0.8827E-03
  0.6159E+00  0.3171E+00  0.7789E-03
  0.6569E+00  0.3467E+00  0.7208E-03
  0.6980E+00  0.3770E+00  0.7303E-03
  0.7390E+00  0.4079E+00  0.8091E-03
  0.7801E+00  0.4394E+00  0.9397E-03
  0.8212E+00  0.4713E+00  0.1100E-02
  0.8622E+00  0.5035E+00  0.1272E-02
  0.9033E+00  0.5360E+00  0.1445E-02
  0.9443E+00  0.5687E+00  0.1610E-02
  0.9854E+00  0.6015E+00  0.1762E-02
  0.1026E+01  0.6342E+00  0.1897E-02
  0.1068E+01  0.6668E+00  0.2011E-02
  0.1109E+01  0.6992E+00  0.2103E-02
  0.1150E+01  0.7314E+00  0.2169E-02
  0.1191E+01  0.7631E+00  0.2211E-02
  0.1232E+01  0.7943E+00  0.2227E-02
  0.1273E+01  0.8250E+00  0.2219E-02
  0.1314E+01  0.8550E+00  0.2187E-02
  0.1355E+01  0.8843E+00  0.2133E-02
  0.1396E+01  0.9127E+00  0.2060E-02
  0.1437E+01  0.9403E+00  0.1973E-02
  0.1478E+01  0.9669E+00  0.1874E-02
  0.1519E+01  0.9924E+00  0.1772E-02
  0.1560E+01  0.1017E+01  0.1672E-02
  0.1601E+01  0.1040E+01  0.1583E-02
  0.1642E+01  0.1062E+01  0.1514E-02
  0.1683E+01  0.1083E+01  0.1475E-02
  0.1724E+01  0.1102E+01  0.1471E-02
  0.1766E+01  0.1120E+01  0.1506E-02
  0.1807E+01  0.1137E+01  0.1575E-02
  0.1848E+01  0.1152E+01  0.1673E-02
  0.1889E+01  0.1166E+01  0.1792E-02
  0.1930E+01  0.1178E+01  0.1923E-02
  0.1971E+01  0.1189E+01  0.2059E-02
  0.2012E+01  0.1199E+01  0.2192E-02
  0.2053E+01  0.1207E+01  0.2319E-02
  0.2094E+01  0.1213E+01  0.2433E-02
  0.2135E+01  0.1218E+01  0.2533E-02
  0.2176E+01  0.1221E+01  0.2616E-02
  0.2217E+01  0.1224E+01  0.2680E-02
  0.2258E+01  0.1224E+01  0.2724E-02
  0.2299E+01  0.1224E+01  0.2748E-02
  0.2340E+01  0.1222E+01  0.2752E-02
  0.2381E+01  0.1218E+01  0.2739E-02
  0.2422E+01  0.1214E+01  0.2708E-02
  0.2463E+01  0.1208E+01  0.2664E-02
  0.2505E+01  0.1201E+01  0.2610E-02
  0.2546E+01  0.1193E+01  0.2549E-02
  0.2587E+01  0.1184E+01  0.2486E-02
  0.2628E+01  0.1174E+01  0.2427E-02
  0.2669E+01  0.1163E+01  0.2378E-02
  0.2710E+01  0.1151E+01  0.2344E-02
  0.2751E+01  0.1138E+01  0.2330E-02
  0.2792E+01  0.1125E+01  0.2339E-02
  0.2833E+01  0.1111E+01  0.2374E-02
  0.2874E+01  0.1097E+01  0.2433E-02
  0.2915E+01  0.1081E+01  0.2515E-02
  0.2956E+01  0.1066E+01  0.2616E-02
