#      R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.4937E-01  0.1576E-01  0.8670E-03
  0.9873E-01  0.3241E-01  0.1562E-02
  0.1481E+00  0.4995E-01  0.2090E-02
  0.1975E+00  0.6836E-01  0.2456E-02
  0.2468E+00  0.8764E-01  0.2669E-02
  0.2962E+00  0.1078E+00  0.2741E-02
  0.3456E+00  0.1287E+00  0.2684E-02
  0.3949E+00  0.1505E+00  0.2514E-02
  0.4443E+00  0.1731E+00  0.2250E-02
  0.4937E+00  0.1964E+00  0.1913E-02
  0.5430E+00  0.2204E+00  0.1533E-02
  0.5924E+00  0.2451E+00  0.1160E-02
  0.6417E+00  0.2704E+00  0.9011E-03
  0.6911E+00  0.2963E+00  0.9178E-03
  0.7405E+00  0.3227E+00  0.1210E-02
  0.7898E+00  0.3496E+00  0.1621E-02
  0.8392E+00  0.3769E+00  0.2056E-02
  0.8886E+00  0.4045E+00  0.2472E-02
  0.9379E+00  0.4324E+00  0.2844E-02
  0.9873E+00  0.4604E+00  0.3157E-02
  0.1037E+01  0.4885E+00  0.3401E-02
  0.1086E+01  0.5166E+00  0.3569E-02
  0.1135E+01  0.5446E+00  0.3657E-02
  0.1185E+01  0.5725E+00  0.3664E-02
  0.1234E+01  0.6000E+00  0.3592E-02
  0.1283E+01  0.6272E+00  0.3445E-02
  0.1333E+01  0.6539E+00  0.3233E-02
  0.1382E+01  0.6800E+00  0.2966E-02
  0.1432E+01  0.7054E+00  0.2663E-02
  0.1481E+01  0.7300E+00  0.2350E-02
  0.1530E+01  0.7537E+00  0.2063E-02
  0.1580E+01  0.7765E+00  0.1854E-02
  0.1629E+01  0.7982E+00  0.1780E-02
  0.1678E+01  0.8187E+00  0.1868E-02
  0.1728E+01  0.8380E+00  0.2098E-02
  0.1777E+01  0.8560E+00  0.2415E-02
  0.1827E+01  0.8727E+00  0.2770E-02
  0.1876E+01  0.8879E+00  0.3126E-02
  0.1925E+01  0.9016E+00  0.3458E-02
  0.1975E+01  0.9138E+00  0.3746E-02
  0.2024E+01  0.9244E+00  0.3980E-02
  0.2073E+01  0.9335E+00  0.4149E-02
  0.2123E+01  0.9410E+00  0.4250E-02
  0.2172E+01  0.9469E+00  0.4279E-02
  0.2221E+01  0.9512E+00  0.4239E-02
  0.2271E+01  0.9540E+00  0.4132E-02
  0.2320E+01  0.9552E+00  0.3967E-02
  0.2370E+01  0.9549E+00  0.3756E-02
  0.2419E+01  0.9532E+00  0.3515E-02
  0.2468E+01  0.9502E+00  0.3267E-02
  0.2518E+01  0.9458E+00  0.3039E-02
  0.2567E+01  0.9401E+00  0.2865E-02
  0.2616E+01  0.9333E+00  0.2781E-02
  0.2666E+01  0.9254E+00  0.2807E-02
  0.2715E+01  0.9165E+00  0.2945E-02
  0.2764E+01  0.9066E+00  0.3177E-02
  0.2814E+01  0.8960E+00  0.3471E-02
  0.2863E+01  0.8846E+00  0.3796E-02
  0.2913E+01  0.8726E+00  0.4123E-02
  0.2962E+01  0.8600E+00  0.4432E-02
  0.3011E+01  0.8470E+00  0.4703E-02
  0.3061E+01  0.8335E+00  0.4925E-02
  0.3110E+01  0.8198E+00  0.5090E-02
  0.3159E+01  0.8059E+00  0.5190E-02
  0.3209E+01  0.7919E+00  0.5225E-02
  0.3258E+01  0.7778E+00  0.5195E-02
  0.3307E+01  0.7636E+00  0.5103E-02
  0.3357E+01  0.7495E+00  0.4959E-02
  0.3406E+01  0.7355E+00  0.4771E-02
  0.3456E+01  0.7216E+00  0.4555E-02
  0.3505E+01  0.7079E+00  0.4330E-02
  0.3554E+01  0.6943E+00  0.4119E-02
  0.3604E+01  0.6810E+00  0.3945E-02
  0.3653E+01  0.6678E+00  0.3833E-02
  0.3702E+01  0.6549E+00  0.3801E-02
  0.3752E+01  0.6421E+00  0.3857E-02
  0.3801E+01  0.6296E+00  0.3996E-02
  0.3850E+01  0.6173E+00  0.4202E-02
  0.3900E+01  0.6051E+00  0.4452E-02
  0.3949E+01  0.5931E+00  0.4722E-02
  0.3999E+01  0.5812E+00  0.4992E-02
  0.4048E+01  0.5695E+00  0.5243E-02
  0.4097E+01  0.5578E+00  0.5461E-02
  0.4147E+01  0.5462E+00  0.5637E-02
  0.4196E+01  0.5347E+00  0.5765E-02
  0.4245E+01  0.5231E+00  0.5841E-02
  0.4295E+01  0.5116E+00  0.5866E-02
  0.4344E+01  0.5001E+00  0.5845E-02
  0.4393E+01  0.4885E+00  0.5785E-02
  0.4443E+01  0.4769E+00  0.5696E-02
  0.4492E+01  0.4652E+00  0.5592E-02
  0.4542E+01  0.4535E+00  0.5487E-02
  0.4591E+01  0.4418E+00  0.5399E-02
  0.4640E+01  0.4300E+00  0.5343E-02
  0.4690E+01  0.4182E+00  0.5331E-02
  0.4739E+01  0.4063E+00  0.5370E-02
  0.4788E+01  0.3945E+00  0.5463E-02
  0.4838E+01  0.3826E+00  0.5604E-02
  0.4887E+01  0.3708E+00  0.5781E-02
  0.4937E+01  0.3591E+00  0.5982E-02
  0.4986E+01  0.3475E+00  0.6190E-02
  0.5035E+01  0.3360E+00  0.6390E-02
  0.5085E+01  0.3247E+00  0.6569E-02
  0.5134E+01  0.3135E+00  0.6714E-02
  0.5183E+01  0.3025E+00  0.6818E-02
  0.5233E+01  0.2918E+00  0.6875E-02
  0.5282E+01  0.2814E+00  0.6881E-02
  0.5331E+01  0.2713E+00  0.6838E-02
  0.5381E+01  0.2615E+00  0.6750E-02
  0.5430E+01  0.2521E+00  0.6624E-02
  0.5480E+01  0.2430E+00  0.6471E-02
  0.5529E+01  0.2343E+00  0.6304E-02
  0.5578E+01  0.2259E+00  0.6141E-02
  0.5628E+01  0.2180E+00  0.5998E-02
  0.5677E+01  0.2105E+00  0.5893E-02
  0.5726E+01  0.2033E+00  0.5840E-02
  0.5776E+01  0.1966E+00  0.5851E-02
  0.5825E+01  0.1902E+00  0.5927E-02
  0.5874E+01  0.1842E+00  0.6064E-02
  0.5924E+01  0.1786E+00  0.6252E-02
  0.5973E+01  0.1733E+00  0.6474E-02
  0.6023E+01  0.1682E+00  0.6714E-02
  0.6072E+01  0.1635E+00  0.6955E-02
  0.6121E+01  0.1590E+00  0.7180E-02
  0.6171E+01  0.1547E+00  0.7378E-02
  0.6220E+01  0.1506E+00  0.7537E-02
  0.6269E+01  0.1467E+00  0.7651E-02
  0.6319E+01  0.1430E+00  0.7715E-02
  0.6368E+01  0.1393E+00  0.7729E-02
  0.6417E+01  0.1357E+00  0.7696E-02
  0.6467E+01  0.1321E+00  0.7621E-02
  0.6516E+01  0.1286E+00  0.7512E-02
  0.6566E+01  0.1251E+00  0.7381E-02
  0.6615E+01  0.1216E+00  0.7241E-02
  0.6664E+01  0.1181E+00  0.7106E-02
  0.6714E+01  0.1145E+00  0.6993E-02
  0.6763E+01  0.1109E+00  0.6914E-02
  0.6812E+01  0.1073E+00  0.6880E-02
  0.6862E+01  0.1036E+00  0.6899E-02
