#      R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.3693E-01  0.1397E-01  0.4432E-03
  0.7386E-01  0.2830E-01  0.8252E-03
  0.1108E+00  0.4297E-01  0.1147E-02
  0.1477E+00  0.5799E-01  0.1409E-02
  0.1847E+00  0.7334E-01  0.1613E-02
  0.2216E+00  0.8904E-01  0.1763E-02
  0.2585E+00  0.1051E+00  0.1859E-02
  0.2954E+00  0.1214E+00  0.1905E-02
  0.3324E+00  0.1380E+00  0.1905E-02
  0.3693E+00  0.1550E+00  0.1863E-02
  0.4062E+00  0.1722E+00  0.1782E-02
  0.4432E+00  0.1897E+00  0.1669E-02
  0.4801E+00  0.2074E+00  0.1528E-02
  0.5170E+00  0.2254E+00  0.1368E-02
  0.5540E+00  0.2436E+00  0.1197E-02
  0.5909E+00  0.2619E+00  0.1030E-02
  0.6278E+00  0.2805E+00  0.8863E-03
  0.6648E+00  0.2992E+00  0.7950E-03
  0.7017E+00  0.3180E+00  0.7856E-03
  0.7386E+00  0.3369E+00  0.8651E-03
  0.7756E+00  0.3559E+00  0.1012E-02
  0.8125E+00  0.3749E+00  0.1197E-02
  0.8494E+00  0.3940E+00  0.1400E-02
  0.8863E+00  0.4130E+00  0.1605E-02
  0.9233E+00  0.4319E+00  0.1804E-02
  0.9602E+00  0.4508E+00  0.1991E-02
  0.9971E+00  0.4696E+00  0.2161E-02
  0.1034E+01  0.4882E+00  0.2310E-02
  0.1071E+01  0.5066E+00  0.2436E-02
  0.1108E+01  0.5247E+00  0.2537E-02
  0.1145E+01  0.5426E+00  0.2612E-02
  0.1182E+01  0.5602E+00  0.2661E-02
  0.1219E+01  0.5775E+00  0.2682E-02
  0.1256E+01  0.5944E+00  0.2678E-02
  0.1293E+01  0.6109E+00  0.2648E-02
  0.1330E+01  0.6269E+00  0.2594E-02
  0.1366E+01  0.6424E+00  0.2520E-02
  0.1403E+01  0.6574E+00  0.2427E-02
  0.1440E+01  0.6718E+00  0.2321E-02
  0.1477E+01  0.6857E+00  0.2205E-02
  0.1514E+01  0.6989E+00  0.2085E-02
  0.1551E+01  0.7114E+00  0.1969E-02
  0.1588E+01  0.7233E+00  0.1864E-02
  0.1625E+01  0.7344E+00  0.1780E-02
  0.1662E+01  0.7448E+00  0.1724E-02
  0.1699E+01  0.7544E+00  0.1703E-02
  0.1736E+01  0.7633E+00  0.1721E-02
  0.1773E+01  0.7713E+00  0.1776E-02
  0.1810E+01  0.7785E+00  0.1863E-02
  0.1847E+01  0.7849E+00  0.1975E-02
  0.1883E+01  0.7904E+00  0.2104E-02
  0.1920E+01  0.7951E+00  0.2241E-02
  0.1957E+01  0.7989E+00  0.2379E-02
  0.1994E+01  0.8018E+00  0.2514E-02
  0.2031E+01  0.8039E+00  0.2639E-02
  0.2068E+01  0.8051E+00  0.2752E-02
  0.2105E+01  0.8055E+00  0.2849E-02
  0.2142E+01  0.8050E+00  0.2927E-02
  0.2179E+01  0.8038E+00  0.2987E-02
  0.2216E+01  0.8017E+00  0.3025E-02
  0.2253E+01  0.7988E+00  0.3044E-02
  0.2290E+01  0.7951E+00  0.3041E-02
  0.2327E+01  0.7907E+00  0.3020E-02
  0.2364E+01  0.7856E+00  0.2981E-02
  0.2401E+01  0.7798E+00  0.2927E-02
  0.2437E+01  0.7734E+00  0.2861E-02
  0.2474E+01  0.7664E+00  0.2786E-02
  0.2511E+01  0.7588E+00  0.2707E-02
  0.2548E+01  0.7506E+00  0.2630E-02
  0.2585E+01  0.7420E+00  0.2558E-02
  0.2622E+01  0.7329E+00  0.2500E-02
  0.2659E+01  0.7234E+00  0.2459E-02
  0.2696E+01  0.7135E+00  0.2441E-02
  0.2733E+01  0.7033E+00  0.2448E-02
  0.2770E+01  0.6928E+00  0.2484E-02
  0.2807E+01  0.6821E+00  0.2545E-02
  0.2844E+01  0.6712E+00  0.2630E-02
  0.2881E+01  0.6602E+00  0.2735E-02
  0.2918E+01  0.6490E+00  0.2855E-02
  0.2954E+01  0.6378E+00  0.2983E-02
  0.2991E+01  0.6266E+00  0.3116E-02
  0.3028E+01  0.6154E+00  0.3249E-02
  0.3065E+01  0.6042E+00  0.3376E-02
  0.3102E+01  0.5931E+00  0.3496E-02
  0.3139E+01  0.5821E+00  0.3605E-02
  0.3176E+01  0.5713E+00  0.3700E-02
  0.3213E+01  0.5607E+00  0.3780E-02
  0.3250E+01  0.5502E+00  0.3844E-02
  0.3287E+01  0.5400E+00  0.3891E-02
  0.3324E+01  0.5301E+00  0.3922E-02
  0.3361E+01  0.5203E+00  0.3937E-02
  0.3398E+01  0.5109E+00  0.3938E-02
  0.3435E+01  0.5017E+00  0.3926E-02
  0.3472E+01  0.4929E+00  0.3903E-02
  0.3508E+01  0.4843E+00  0.3872E-02
  0.3545E+01  0.4760E+00  0.3836E-02
  0.3582E+01  0.4680E+00  0.3799E-02
  0.3619E+01  0.4603E+00  0.3764E-02
  0.3656E+01  0.4529E+00  0.3735E-02
  0.3693E+01  0.4457E+00  0.3715E-02
  0.3730E+01  0.4388E+00  0.3707E-02
  0.3767E+01  0.4322E+00  0.3714E-02
  0.3804E+01  0.4258E+00  0.3735E-02
  0.3841E+01  0.4196E+00  0.3772E-02
  0.3878E+01  0.4136E+00  0.3824E-02
  0.3915E+01  0.4078E+00  0.3890E-02
  0.3952E+01  0.4021E+00  0.3966E-02
  0.3989E+01  0.3966E+00  0.4049E-02
  0.4026E+01  0.3912E+00  0.4137E-02
  0.4062E+01  0.3859E+00  0.4226E-02
  0.4099E+01  0.3806E+00  0.4313E-02
  0.4136E+01  0.3754E+00  0.4394E-02
  0.4173E+01  0.3702E+00  0.4466E-02
  0.4210E+01  0.3650E+00  0.4527E-02
  0.4247E+01  0.3598E+00  0.4575E-02
  0.4284E+01  0.3546E+00  0.4608E-02
  0.4321E+01  0.3493E+00  0.4626E-02
  0.4358E+01  0.3439E+00  0.4627E-02
  0.4395E+01  0.3384E+00  0.4613E-02
  0.4432E+01  0.3329E+00  0.4583E-02
  0.4469E+01  0.3272E+00  0.4540E-02
  0.4506E+01  0.3214E+00  0.4484E-02
  0.4543E+01  0.3155E+00  0.4419E-02
  0.4579E+01  0.3095E+00  0.4348E-02
  0.4616E+01  0.3033E+00  0.4274E-02
  0.4653E+01  0.2970E+00  0.4201E-02
  0.4690E+01  0.2905E+00  0.4134E-02
  0.4727E+01  0.2840E+00  0.4077E-02
  0.4764E+01  0.2773E+00  0.4034E-02
  0.4801E+01  0.2705E+00  0.4009E-02
  0.4838E+01  0.2637E+00  0.4004E-02
  0.4875E+01  0.2567E+00  0.4022E-02
  0.4912E+01  0.2497E+00  0.4061E-02
  0.4949E+01  0.2426E+00  0.4123E-02
  0.4986E+01  0.2355E+00  0.4203E-02
  0.5023E+01  0.2283E+00  0.4299E-02
  0.5060E+01  0.2212E+00  0.4407E-02
  0.5097E+01  0.2141E+00  0.4522E-02
  0.5133E+01  0.2071E+00  0.4641E-02
  0.5170E+01  0.2001E+00  0.4758E-02
  0.5207E+01  0.1932E+00  0.4869E-02
  0.5244E+01  0.1864E+00  0.4971E-02
  0.5281E+01  0.1798E+00  0.5061E-02
  0.5318E+01  0.1733E+00  0.5135E-02
  0.5355E+01  0.1670E+00  0.5192E-02
  0.5392E+01  0.1609E+00  0.5230E-02
  0.5429E+01  0.1550E+00  0.5247E-02
  0.5466E+01  0.1494E+00  0.5245E-02
  0.5503E+01  0.1439E+00  0.5222E-02
  0.5540E+01  0.1388E+00  0.5182E-02
  0.5577E+01  0.1339E+00  0.5124E-02
  0.5614E+01  0.1292E+00  0.5052E-02
  0.5650E+01  0.1249E+00  0.4970E-02
  0.5687E+01  0.1208E+00  0.4882E-02
  0.5724E+01  0.1170E+00  0.4793E-02
  0.5761E+01  0.1135E+00  0.4709E-02
  0.5798E+01  0.1103E+00  0.4636E-02
  0.5835E+01  0.1073E+00  0.4580E-02
  0.5872E+01  0.1046E+00  0.4548E-02
  0.5909E+01  0.1021E+00  0.4545E-02
  0.5946E+01  0.9985E-01  0.4575E-02
  0.5983E+01  0.9780E-01  0.4640E-02
  0.6020E+01  0.9592E-01  0.4739E-02
  0.6057E+01  0.9420E-01  0.4871E-02
