#      R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.4069E-01  0.1129E-01  0.6140E-03
  0.8138E-01  0.2377E-01  0.1128E-02
  0.1221E+00  0.3742E-01  0.1544E-02
  0.1628E+00  0.5223E-01  0.1865E-02
  0.2034E+00  0.6819E-01  0.2093E-02
  0.2441E+00  0.8526E-01  0.2233E-02
  0.2848E+00  0.1034E+00  0.2290E-02
  0.3255E+00  0.1226E+00  0.2271E-02
  0.3662E+00  0.1429E+00  0.2183E-02
  0.4069E+00  0.1641E+00  0.2033E-02
  0.4476E+00  0.1862E+00  0.1831E-02
  0.4883E+00  0.2093E+00  0.1589E-02
  0.5289E+00  0.2331E+00  0.1322E-02
  0.5696E+00  0.2577E+00  0.1054E-02
  0.6103E+00  0.2830E+00  0.8336E-03
  0.6510E+00  0.3090E+00  0.7430E-03
  0.6917E+00  0.3355E+00  0.8459E-03
  0.7324E+00  0.3625E+00  0.1092E-02
  0.7731E+00  0.3899E+00  0.1402E-02
  0.8138E+00  0.4177E+00  0.1730E-02
  0.8544E+00  0.4457E+00  0.2054E-02
  0.8951E+00  0.4739E+00  0.2359E-02
  0.9358E+00  0.5022E+00  0.2636E-02
  0.9765E+00  0.5306E+00  0.2880E-02
  0.1017E+01  0.5589E+00  0.3084E-02
  0.1058E+01  0.5871E+00  0.3244E-02
  0.1099E+01  0.6150E+00  0.3359E-02
  0.1139E+01  0.6427E+00  0.3426E-02
  0.1180E+01  0.6699E+00  0.3445E-02
  0.1221E+01  0.6968E+00  0.3417E-02
  0.1261E+01  0.7231E+00  0.3343E-02
  0.1302E+01  0.7488E+00  0.3226E-02
  0.1343E+01  0.7739E+00  0.3072E-02
  0.1383E+01  0.7982E+00  0.2885E-02
  0.1424E+01  0.8217E+00  0.2675E-02
  0.1465E+01  0.8444E+00  0.2451E-02
  0.1505E+01  0.8661E+00  0.2228E-02
  0.1546E+01  0.8869E+00  0.2025E-02
  0.1587E+01  0.9066E+00  0.1865E-02
  0.1628E+01  0.9253E+00  0.1773E-02
  0.1668E+01  0.9429E+00  0.1769E-02
  0.1709E+01  0.9594E+00  0.1857E-02
  0.1750E+01  0.9747E+00  0.2021E-02
  0.1790E+01  0.9887E+00  0.2238E-02
  0.1831E+01  0.1002E+01  0.2485E-02
  0.1872E+01  0.1013E+01  0.2743E-02
  0.1912E+01  0.1024E+01  0.2996E-02
  0.1953E+01  0.1033E+01  0.3233E-02
  0.1994E+01  0.1041E+01  0.3446E-02
  0.2034E+01  0.1047E+01  0.3628E-02
  0.2075E+01  0.1053E+01  0.3773E-02
  0.2116E+01  0.1057E+01  0.3880E-02
  0.2156E+01  0.1060E+01  0.3945E-02
  0.2197E+01  0.1062E+01  0.3967E-02
  0.2238E+01  0.1062E+01  0.3947E-02
  0.2279E+01  0.1062E+01  0.3885E-02
  0.2319E+01  0.1060E+01  0.3785E-02
  0.2360E+01  0.1057E+01  0.3650E-02
  0.2401E+01  0.1053E+01  0.3486E-02
  0.2441E+01  0.1049E+01  0.3300E-02
  0.2482E+01  0.1043E+01  0.3100E-02
  0.2523E+01  0.1037E+01  0.2898E-02
  0.2563E+01  0.1029E+01  0.2709E-02
  0.2604E+01  0.1021E+01  0.2549E-02
  0.2645E+01  0.1012E+01  0.2435E-02
  0.2685E+01  0.1002E+01  0.2383E-02
  0.2726E+01  0.9920E+00  0.2401E-02
  0.2767E+01  0.9811E+00  0.2490E-02
  0.2807E+01  0.9697E+00  0.2639E-02
  0.2848E+01  0.9578E+00  0.2833E-02
  0.2889E+01  0.9455E+00  0.3054E-02
  0.2930E+01  0.9328E+00  0.3289E-02
  0.2970E+01  0.9198E+00  0.3523E-02
  0.3011E+01  0.9065E+00  0.3746E-02
  0.3052E+01  0.8929E+00  0.3950E-02
  0.3092E+01  0.8792E+00  0.4129E-02
  0.3133E+01  0.8653E+00  0.4277E-02
  0.3174E+01  0.8513E+00  0.4392E-02
  0.3214E+01  0.8373E+00  0.4471E-02
  0.3255E+01  0.8232E+00  0.4514E-02
  0.3296E+01  0.8092E+00  0.4521E-02
  0.3336E+01  0.7951E+00  0.4493E-02
  0.3377E+01  0.7812E+00  0.4434E-02
  0.3418E+01  0.7673E+00  0.4347E-02
  0.3458E+01  0.7536E+00  0.4238E-02
  0.3499E+01  0.7399E+00  0.4113E-02
  0.3540E+01  0.7265E+00  0.3979E-02
  0.3581E+01  0.7131E+00  0.3844E-02
  0.3621E+01  0.7000E+00  0.3719E-02
  0.3662E+01  0.6871E+00  0.3612E-02
  0.3703E+01  0.6743E+00  0.3532E-02
  0.3743E+01  0.6618E+00  0.3485E-02
  0.3784E+01  0.6494E+00  0.3476E-02
  0.3825E+01  0.6373E+00  0.3505E-02
  0.3865E+01  0.6254E+00  0.3570E-02
  0.3906E+01  0.6136E+00  0.3663E-02
  0.3947E+01  0.6021E+00  0.3777E-02
  0.3987E+01  0.5908E+00  0.3904E-02
  0.4028E+01  0.5796E+00  0.4035E-02
  0.4069E+01  0.5686E+00  0.4162E-02
  0.4109E+01  0.5578E+00  0.4277E-02
  0.4150E+01  0.5472E+00  0.4376E-02
  0.4191E+01  0.5367E+00  0.4455E-02
  0.4232E+01  0.5264E+00  0.4511E-02
  0.4272E+01  0.5162E+00  0.4542E-02
  0.4313E+01  0.5061E+00  0.4550E-02
  0.4354E+01  0.4962E+00  0.4536E-02
