#      R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.3862E-01  0.1331E-01  0.2516E-02
  0.7725E-01  0.2717E-01  0.4617E-02
  0.1159E+00  0.4157E-01  0.6310E-02
  0.1545E+00  0.5652E-01  0.7604E-02
  0.1931E+00  0.7201E-01  0.8514E-02
  0.2317E+00  0.8802E-01  0.9056E-02
  0.2704E+00  0.1046E+00  0.9252E-02
  0.3090E+00  0.1216E+00  0.9125E-02
  0.3476E+00  0.1391E+00  0.8704E-02
  0.3862E+00  0.1571E+00  0.8017E-02
  0.4249E+00  0.1755E+00  0.7097E-02
  0.4635E+00  0.1944E+00  0.5978E-02
  0.5021E+00  0.2137E+00  0.4702E-02
  0.5407E+00  0.2334E+00  0.3317E-02
  0.5794E+00  0.2534E+00  0.1924E-02
  0.6180E+00  0.2737E+00  0.1055E-02
  0.6566E+00  0.2943E+00  0.1934E-02
  0.6952E+00  0.3152E+00  0.3413E-02
  0.7339E+00  0.3363E+00  0.4948E-02
  0.7725E+00  0.3576E+00  0.6441E-02
  0.8111E+00  0.3790E+00  0.7849E-02
  0.8497E+00  0.4005E+00  0.9141E-02
  0.8884E+00  0.4221E+00  0.1029E-01
  0.9270E+00  0.4436E+00  0.1128E-01
  0.9656E+00  0.4652E+00  0.1208E-01
  0.1004E+01  0.4866E+00  0.1269E-01
  0.1043E+01  0.5079E+00  0.1310E-01
  0.1081E+01  0.5290E+00  0.1329E-01
  0.1120E+01  0.5499E+00  0.1328E-01
  0.1159E+01  0.5705E+00  0.1305E-01
  0.1197E+01  0.5907E+00  0.1261E-01
  0.1236E+01  0.6105E+00  0.1197E-01
  0.1275E+01  0.6299E+00  0.1116E-01
  0.1313E+01  0.6488E+00  0.1017E-01
  0.1352E+01  0.6672E+00  0.9035E-02
  0.1390E+01  0.6849E+00  0.7783E-02
  0.1429E+01  0.7021E+00  0.6451E-02
  0.1468E+01  0.7185E+00  0.5095E-02
  0.1506E+01  0.7342E+00  0.3828E-02
  0.1545E+01  0.7491E+00  0.2905E-02
  0.1584E+01  0.7633E+00  0.2781E-02
  0.1622E+01  0.7765E+00  0.3551E-02
  0.1661E+01  0.7889E+00  0.4774E-02
  0.1699E+01  0.8005E+00  0.6137E-02
  0.1738E+01  0.8110E+00  0.7505E-02
  0.1777E+01  0.8207E+00  0.8811E-02
  0.1815E+01  0.8293E+00  0.1002E-01
  0.1854E+01  0.8370E+00  0.1109E-01
  0.1893E+01  0.8437E+00  0.1201E-01
  0.1931E+01  0.8494E+00  0.1275E-01
  0.1970E+01  0.8541E+00  0.1332E-01
  0.2008E+01  0.8578E+00  0.1369E-01
  0.2047E+01  0.8605E+00  0.1386E-01
  0.2086E+01  0.8623E+00  0.1384E-01
  0.2124E+01  0.8631E+00  0.1361E-01
  0.2163E+01  0.8629E+00  0.1320E-01
  0.2202E+01  0.8618E+00  0.1260E-01
  0.2240E+01  0.8599E+00  0.1184E-01
  0.2279E+01  0.8570E+00  0.1093E-01
  0.2317E+01  0.8534E+00  0.9908E-02
  0.2356E+01  0.8489E+00  0.8802E-02
  0.2395E+01  0.8437E+00  0.7669E-02
  0.2433E+01  0.8377E+00  0.6587E-02
  0.2472E+01  0.8311E+00  0.5674E-02
  0.2511E+01  0.8238E+00  0.5100E-02
  0.2549E+01  0.8160E+00  0.5026E-02
  0.2588E+01  0.8076E+00  0.5483E-02
  0.2626E+01  0.7987E+00  0.6340E-02
  0.2665E+01  0.7893E+00  0.7421E-02
  0.2704E+01  0.7795E+00  0.8593E-02
  0.2742E+01  0.7693E+00  0.9767E-02
  0.2781E+01  0.7589E+00  0.1088E-01
  0.2820E+01  0.7481E+00  0.1190E-01
  0.2858E+01  0.7371E+00  0.1279E-01
  0.2897E+01  0.7259E+00  0.1353E-01
  0.2935E+01  0.7146E+00  0.1410E-01
  0.2974E+01  0.7031E+00  0.1449E-01
  0.3013E+01  0.6916E+00  0.1469E-01
  0.3051E+01  0.6800E+00  0.1470E-01
  0.3090E+01  0.6684E+00  0.1452E-01
  0.3129E+01  0.6568E+00  0.1416E-01
