#      R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.4519E-01  0.1384E-01  0.1679E-02
  0.9037E-01  0.2872E-01  0.3041E-02
  0.1356E+00  0.4464E-01  0.4092E-02
  0.1807E+00  0.6159E-01  0.4841E-02
  0.2259E+00  0.7955E-01  0.5302E-02
  0.2711E+00  0.9850E-01  0.5492E-02
  0.3163E+00  0.1184E+00  0.5433E-02
  0.3615E+00  0.1393E+00  0.5147E-02
  0.4067E+00  0.1611E+00  0.4661E-02
  0.4519E+00  0.1837E+00  0.4005E-02
  0.4970E+00  0.2072E+00  0.3214E-02
  0.5422E+00  0.2314E+00  0.2330E-02
  0.5874E+00  0.2564E+00  0.1439E-02
  0.6326E+00  0.2821E+00  0.8840E-03
  0.6778E+00  0.3084E+00  0.1361E-02
  0.7230E+00  0.3353E+00  0.2306E-02
  0.7681E+00  0.3627E+00  0.3312E-02
  0.8133E+00  0.3905E+00  0.4287E-02
  0.8585E+00  0.4187E+00  0.5190E-02
  0.9037E+00  0.4472E+00  0.5995E-02
  0.9489E+00  0.4760E+00  0.6681E-02
  0.9941E+00  0.5048E+00  0.7230E-02
  0.1039E+01  0.5338E+00  0.7632E-02
  0.1084E+01  0.5627E+00  0.7876E-02
  0.1130E+01  0.5915E+00  0.7958E-02
  0.1175E+01  0.6201E+00  0.7878E-02
  0.1220E+01  0.6485E+00  0.7638E-02
  0.1265E+01  0.6765E+00  0.7245E-02
  0.1310E+01  0.7041E+00  0.6709E-02
  0.1356E+01  0.7311E+00  0.6046E-02
  0.1401E+01  0.7575E+00  0.5275E-02
  0.1446E+01  0.7833E+00  0.4423E-02
  0.1491E+01  0.8082E+00  0.3530E-02
  0.1536E+01  0.8323E+00  0.2667E-02
  0.1581E+01  0.8555E+00  0.1994E-02
  0.1627E+01  0.8777E+00  0.1823E-02
  0.1672E+01  0.8987E+00  0.2284E-02
  0.1717E+01  0.9187E+00  0.3087E-02
  0.1762E+01  0.9374E+00  0.3991E-02
  0.1807E+01  0.9549E+00  0.4891E-02
  0.1853E+01  0.9711E+00  0.5735E-02
  0.1898E+01  0.9859E+00  0.6490E-02
  0.1943E+01  0.9994E+00  0.7135E-02
  0.1988E+01  0.1011E+01  0.7653E-02
  0.2033E+01  0.1022E+01  0.8032E-02
  0.2079E+01  0.1031E+01  0.8264E-02
  0.2124E+01  0.1039E+01  0.8345E-02
  0.2169E+01  0.1045E+01  0.8273E-02
  0.2214E+01  0.1050E+01  0.8051E-02
  0.2259E+01  0.1053E+01  0.7687E-02
  0.2304E+01  0.1055E+01  0.7193E-02
  0.2350E+01  0.1055E+01  0.6583E-02
  0.2395E+01  0.1054E+01  0.5880E-02
  0.2440E+01  0.1052E+01  0.5116E-02
  0.2485E+01  0.1048E+01  0.4337E-02
  0.2530E+01  0.1043E+01  0.3617E-02
  0.2576E+01  0.1037E+01  0.3077E-02
  0.2621E+01  0.1030E+01  0.2877E-02
  0.2666E+01  0.1022E+01  0.3102E-02
  0.2711E+01  0.1013E+01  0.3666E-02
  0.2756E+01  0.1003E+01  0.4411E-02
  0.2801E+01  0.9921E+00  0.5219E-02
  0.2847E+01  0.9807E+00  0.6018E-02
  0.2892E+01  0.9686E+00  0.6761E-02
  0.2937E+01  0.9559E+00  0.7420E-02
  0.2982E+01  0.9429E+00  0.7971E-02
  0.3027E+01  0.9294E+00  0.8399E-02
  0.3073E+01  0.9156E+00  0.8693E-02
  0.3118E+01  0.9017E+00  0.8847E-02
  0.3163E+01  0.8876E+00  0.8860E-02
  0.3208E+01  0.8734E+00  0.8732E-02
  0.3253E+01  0.8593E+00  0.8472E-02
  0.3299E+01  0.8452E+00  0.8090E-02
  0.3344E+01  0.8312E+00  0.7603E-02
  0.3389E+01  0.8174E+00  0.7036E-02
  0.3434E+01  0.8038E+00  0.6419E-02
  0.3479E+01  0.7905E+00  0.5798E-02
  0.3524E+01  0.7774E+00  0.5232E-02
  0.3570E+01  0.7646E+00  0.4794E-02
  0.3615E+01  0.7521E+00  0.4566E-02
  0.3660E+01  0.7399E+00  0.4602E-02
  0.3705E+01  0.7280E+00  0.4898E-02
  0.3750E+01  0.7165E+00  0.5395E-02
  0.3796E+01  0.7052E+00  0.6016E-02
  0.3841E+01  0.6942E+00  0.6688E-02
  0.3886E+01  0.6834E+00  0.7356E-02
  0.3931E+01  0.6728E+00  0.7979E-02
  0.3976E+01  0.6625E+00  0.8526E-02
  0.4021E+01  0.6522E+00  0.8974E-02
  0.4067E+01  0.6421E+00  0.9308E-02
  0.4112E+01  0.6320E+00  0.9516E-02
  0.4157E+01  0.6219E+00  0.9594E-02
  0.4202E+01  0.6119E+00  0.9541E-02
  0.4247E+01  0.6017E+00  0.9360E-02
  0.4293E+01  0.5915E+00  0.9060E-02
  0.4338E+01  0.5811E+00  0.8655E-02
  0.4383E+01  0.5706E+00  0.8166E-02
  0.4428E+01  0.5599E+00  0.7618E-02
  0.4473E+01  0.5490E+00  0.7050E-02
  0.4519E+01  0.5379E+00  0.6505E-02
  0.4564E+01  0.5265E+00  0.6041E-02
  0.4609E+01  0.5149E+00  0.5719E-02
  0.4654E+01  0.5030E+00  0.5594E-02
  0.4699E+01  0.4910E+00  0.5690E-02
  0.4744E+01  0.4787E+00  0.5995E-02
  0.4790E+01  0.4662E+00  0.6462E-02
  0.4835E+01  0.4536E+00  0.7031E-02
  0.4880E+01  0.4408E+00  0.7645E-02
  0.4925E+01  0.4280E+00  0.8256E-02
  0.4970E+01  0.4151E+00  0.8829E-02
  0.5016E+01  0.4022E+00  0.9333E-02
  0.5061E+01  0.3894E+00  0.9749E-02
  0.5106E+01  0.3767E+00  0.1006E-01
  0.5151E+01  0.3642E+00  0.1026E-01
  0.5196E+01  0.3519E+00  0.1035E-01
  0.5241E+01  0.3398E+00  0.1031E-01
  0.5287E+01  0.3281E+00  0.1017E-01
  0.5332E+01  0.3168E+00  0.9930E-02
  0.5377E+01  0.3059E+00  0.9603E-02
  0.5422E+01  0.2954E+00  0.9212E-02
  0.5467E+01  0.2855E+00  0.8781E-02
  0.5513E+01  0.2761E+00  0.8342E-02
  0.5558E+01  0.2673E+00  0.7933E-02
  0.5603E+01  0.2591E+00  0.7590E-02
  0.5648E+01  0.2514E+00  0.7353E-02
  0.5693E+01  0.2444E+00  0.7251E-02
  0.5739E+01  0.2379E+00  0.7298E-02
  0.5784E+01  0.2320E+00  0.7490E-02
  0.5829E+01  0.2266E+00  0.7806E-02
  0.5874E+01  0.2218E+00  0.8211E-02
  0.5919E+01  0.2174E+00  0.8671E-02
  0.5964E+01  0.2134E+00  0.9152E-02
  0.6010E+01  0.2098E+00  0.9623E-02
  0.6055E+01  0.2065E+00  0.1006E-01
  0.6100E+01  0.2035E+00  0.1045E-01
  0.6145E+01  0.2006E+00  0.1077E-01
  0.6190E+01  0.1978E+00  0.1102E-01
  0.6236E+01  0.1950E+00  0.1120E-01
  0.6281E+01  0.1922E+00  0.1130E-01
  0.6326E+01  0.1893E+00  0.1133E-01
  0.6371E+01  0.1862E+00  0.1130E-01
  0.6416E+01  0.1829E+00  0.1121E-01
  0.6461E+01  0.1793E+00  0.1108E-01
  0.6507E+01  0.1754E+00  0.1092E-01
  0.6552E+01  0.1711E+00  0.1075E-01
  0.6597E+01  0.1664E+00  0.1058E-01
  0.6642E+01  0.1613E+00  0.1042E-01
  0.6687E+01  0.1558E+00  0.1030E-01
  0.6733E+01  0.1498E+00  0.1021E-01
  0.6778E+01  0.1435E+00  0.1017E-01
  0.6823E+01  0.1367E+00  0.1019E-01
  0.6868E+01  0.1297E+00  0.1027E-01
  0.6913E+01  0.1223E+00  0.1040E-01
  0.6959E+01  0.1148E+00  0.1058E-01
  0.7004E+01  0.1072E+00  0.1080E-01
  0.7049E+01  0.9944E-01  0.1106E-01
  0.7094E+01  0.9178E-01  0.1134E-01
  0.7139E+01  0.8426E-01  0.1162E-01
  0.7184E+01  0.7699E-01  0.1190E-01
  0.7230E+01  0.7008E-01  0.1217E-01
  0.7275E+01  0.6362E-01  0.1240E-01
  0.7320E+01  0.5773E-01  0.1258E-01
  0.7365E+01  0.5249E-01  0.1270E-01
  0.7410E+01  0.4800E-01  0.1274E-01
  0.7456E+01  0.4434E-01  0.1271E-01
  0.7501E+01  0.4157E-01  0.1258E-01
  0.7546E+01  0.3974E-01  0.1238E-01
  0.7591E+01  0.3888E-01  0.1210E-01
  0.7636E+01  0.3899E-01  0.1178E-01
  0.7681E+01  0.4007E-01  0.1145E-01
  0.7727E+01  0.4206E-01  0.1117E-01
  0.7772E+01  0.4491E-01  0.1102E-01
  0.7817E+01  0.4850E-01  0.1107E-01
  0.7862E+01  0.5271E-01  0.1140E-01
  0.7907E+01  0.5736E-01  0.1203E-01
  0.7953E+01  0.6227E-01  0.1294E-01
  0.7998E+01  0.6720E-01  0.1409E-01
  0.8043E+01  0.7188E-01  0.1536E-01
  0.8088E+01  0.7601E-01  0.1665E-01
  0.8133E+01  0.7926E-01  0.1785E-01
  0.8179E+01  0.8126E-01  0.1882E-01
  0.8224E+01  0.8162E-01  0.1942E-01
  0.8269E+01  0.7991E-01  0.1950E-01
  0.8314E+01  0.7570E-01  0.1893E-01
