#      R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.3365E-01  0.1397E-01  0.2982E-03
  0.6730E-01  0.2843E-01  0.5599E-03
  0.1010E+00  0.4338E-01  0.7855E-03
  0.1346E+00  0.5882E-01  0.9756E-03
  0.1683E+00  0.7474E-01  0.1131E-02
  0.2019E+00  0.9113E-01  0.1253E-02
  0.2356E+00  0.1080E+00  0.1343E-02
  0.2692E+00  0.1253E+00  0.1402E-02
  0.3029E+00  0.1431E+00  0.1432E-02
  0.3365E+00  0.1612E+00  0.1435E-02
  0.3702E+00  0.1798E+00  0.1413E-02
  0.4038E+00  0.1988E+00  0.1369E-02
  0.4375E+00  0.2182E+00  0.1307E-02
  0.4711E+00  0.2379E+00  0.1228E-02
  0.5048E+00  0.2579E+00  0.1139E-02
  0.5384E+00  0.2782E+00  0.1043E-02
  0.5721E+00  0.2989E+00  0.9481E-03
  0.6057E+00  0.3197E+00  0.8632E-03
  0.6394E+00  0.3408E+00  0.7994E-03
  0.6730E+00  0.3621E+00  0.7685E-03
  0.7067E+00  0.3836E+00  0.7789E-03
  0.7403E+00  0.4052E+00  0.8314E-03
  0.7740E+00  0.4269E+00  0.9190E-03
  0.8076E+00  0.4487E+00  0.1031E-02
  0.8413E+00  0.4705E+00  0.1159E-02
  0.8749E+00  0.4924E+00  0.1293E-02
  0.9086E+00  0.5141E+00  0.1430E-02
  0.9422E+00  0.5359E+00  0.1563E-02
  0.9759E+00  0.5575E+00  0.1690E-02
  0.1010E+01  0.5789E+00  0.1808E-02
  0.1043E+01  0.6002E+00  0.1915E-02
  0.1077E+01  0.6213E+00  0.2010E-02
  0.1110E+01  0.6421E+00  0.2091E-02
  0.1144E+01  0.6626E+00  0.2157E-02
  0.1178E+01  0.6828E+00  0.2208E-02
  0.1211E+01  0.7026E+00  0.2244E-02
  0.1245E+01  0.7220E+00  0.2264E-02
  0.1279E+01  0.7410E+00  0.2269E-02
  0.1312E+01  0.7595E+00  0.2260E-02
  0.1346E+01  0.7775E+00  0.2237E-02
  0.1380E+01  0.7949E+00  0.2201E-02
  0.1413E+01  0.8118E+00  0.2155E-02
  0.1447E+01  0.8281E+00  0.2100E-02
  0.1481E+01  0.8437E+00  0.2038E-02
  0.1514E+01  0.8587E+00  0.1973E-02
  0.1548E+01  0.8729E+00  0.1908E-02
  0.1582E+01  0.8865E+00  0.1845E-02
  0.1615E+01  0.8993E+00  0.1790E-02
  0.1649E+01  0.9114E+00  0.1745E-02
  0.1683E+01  0.9227E+00  0.1716E-02
  0.1716E+01  0.9332E+00  0.1703E-02
  0.1750E+01  0.9429E+00  0.1711E-02
  0.1783E+01  0.9517E+00  0.1739E-02
  0.1817E+01  0.9598E+00  0.1786E-02
  0.1851E+01  0.9670E+00  0.1850E-02
  0.1884E+01  0.9733E+00  0.1929E-02
  0.1918E+01  0.9789E+00  0.2019E-02
  0.1952E+01  0.9835E+00  0.2116E-02
  0.1985E+01  0.9874E+00  0.2216E-02
  0.2019E+01  0.9903E+00  0.2318E-02
  0.2053E+01  0.9925E+00  0.2417E-02
  0.2086E+01  0.9938E+00  0.2512E-02
  0.2120E+01  0.9943E+00  0.2600E-02
  0.2154E+01  0.9941E+00  0.2679E-02
  0.2187E+01  0.9930E+00  0.2749E-02
  0.2221E+01  0.9912E+00  0.2807E-02
  0.2255E+01  0.9886E+00  0.2853E-02
  0.2288E+01  0.9853E+00  0.2887E-02
  0.2322E+01  0.9813E+00  0.2908E-02
  0.2356E+01  0.9767E+00  0.2916E-02
  0.2389E+01  0.9714E+00  0.2911E-02
  0.2423E+01  0.9654E+00  0.2893E-02
  0.2457E+01  0.9589E+00  0.2864E-02
  0.2490E+01  0.9519E+00  0.2824E-02
  0.2524E+01  0.9443E+00  0.2775E-02
  0.2557E+01  0.9362E+00  0.2718E-02
  0.2591E+01  0.9276E+00  0.2654E-02
  0.2625E+01  0.9187E+00  0.2586E-02
  0.2658E+01  0.9093E+00  0.2516E-02
  0.2692E+01  0.8996E+00  0.2447E-02
  0.2726E+01  0.8896E+00  0.2380E-02
  0.2759E+01  0.8792E+00  0.2320E-02
  0.2793E+01  0.8687E+00  0.2268E-02
  0.2827E+01  0.8579E+00  0.2226E-02
  0.2860E+01  0.8469E+00  0.2198E-02
  0.2894E+01  0.8357E+00  0.2185E-02
  0.2928E+01  0.8245E+00  0.2187E-02
  0.2961E+01  0.8131E+00  0.2205E-02
  0.2995E+01  0.8017E+00  0.2237E-02
  0.3029E+01  0.7902E+00  0.2282E-02
  0.3062E+01  0.7788E+00  0.2338E-02
  0.3096E+01  0.7673E+00  0.2403E-02
  0.3130E+01  0.7559E+00  0.2475E-02
  0.3163E+01  0.7445E+00  0.2550E-02
  0.3197E+01  0.7333E+00  0.2627E-02
  0.3230E+01  0.7221E+00  0.2703E-02
  0.3264E+01  0.7110E+00  0.2777E-02
  0.3298E+01  0.7000E+00  0.2848E-02
  0.3331E+01  0.6892E+00  0.2913E-02
  0.3365E+01  0.6786E+00  0.2972E-02
  0.3399E+01  0.6681E+00  0.3025E-02
  0.3432E+01  0.6577E+00  0.3071E-02
  0.3466E+01  0.6476E+00  0.3109E-02
  0.3500E+01  0.6376E+00  0.3140E-02
  0.3533E+01  0.6278E+00  0.3164E-02
  0.3567E+01  0.6182E+00  0.3182E-02
  0.3601E+01  0.6087E+00  0.3194E-02
  0.3634E+01  0.5995E+00  0.3201E-02
  0.3668E+01  0.5904E+00  0.3205E-02
  0.3702E+01  0.5815E+00  0.3205E-02
  0.3735E+01  0.5727E+00  0.3204E-02
  0.3769E+01  0.5641E+00  0.3203E-02
  0.3803E+01  0.5557E+00  0.3202E-02
  0.3836E+01  0.5474E+00  0.3203E-02
  0.3870E+01  0.5393E+00  0.3206E-02
  0.3903E+01  0.5313E+00  0.3213E-02
  0.3937E+01  0.5234E+00  0.3225E-02
  0.3971E+01  0.5156E+00  0.3241E-02
  0.4004E+01  0.5079E+00  0.3261E-02
  0.4038E+01  0.5003E+00  0.3286E-02
  0.4072E+01  0.4929E+00  0.3315E-02
  0.4105E+01  0.4854E+00  0.3347E-02
  0.4139E+01  0.4781E+00  0.3383E-02
  0.4173E+01  0.4708E+00  0.3420E-02
  0.4206E+01  0.4636E+00  0.3457E-02
  0.4240E+01  0.4564E+00  0.3494E-02
  0.4274E+01  0.4493E+00  0.3530E-02
  0.4307E+01  0.4422E+00  0.3563E-02
  0.4341E+01  0.4351E+00  0.3593E-02
  0.4375E+01  0.4281E+00  0.3618E-02
  0.4408E+01  0.4210E+00  0.3639E-02
  0.4442E+01  0.4141E+00  0.3653E-02
  0.4476E+01  0.4071E+00  0.3662E-02
  0.4509E+01  0.4002E+00  0.3664E-02
  0.4543E+01  0.3933E+00  0.3659E-02
  0.4577E+01  0.3864E+00  0.3649E-02
  0.4610E+01  0.3795E+00  0.3633E-02
  0.4644E+01  0.3727E+00  0.3612E-02
  0.4677E+01  0.3659E+00  0.3587E-02
  0.4711E+01  0.3591E+00  0.3559E-02
  0.4745E+01  0.3524E+00  0.3529E-02
  0.4778E+01  0.3458E+00  0.3500E-02
  0.4812E+01  0.3392E+00  0.3472E-02
  0.4846E+01  0.3326E+00  0.3448E-02
  0.4879E+01  0.3261E+00  0.3430E-02
  0.4913E+01  0.3197E+00  0.3419E-02
  0.4947E+01  0.3133E+00  0.3418E-02
  0.4980E+01  0.3070E+00  0.3428E-02
  0.5014E+01  0.3008E+00  0.3450E-02
  0.5048E+01  0.2947E+00  0.3486E-02
  0.5081E+01  0.2886E+00  0.3536E-02
  0.5115E+01  0.2827E+00  0.3600E-02
  0.5149E+01  0.2768E+00  0.3678E-02
  0.5182E+01  0.2710E+00  0.3769E-02
  0.5216E+01  0.2653E+00  0.3871E-02
  0.5250E+01  0.2596E+00  0.3983E-02
  0.5283E+01  0.2540E+00  0.4102E-02
  0.5317E+01  0.2485E+00  0.4228E-02
  0.5350E+01  0.2431E+00  0.4358E-02
  0.5384E+01  0.2376E+00  0.4489E-02
  0.5418E+01  0.2323E+00  0.4619E-02
  0.5451E+01  0.2269E+00  0.4747E-02
  0.5485E+01  0.2216E+00  0.4869E-02
  0.5519E+01  0.2162E+00  0.4985E-02
  0.5552E+01  0.2108E+00  0.5091E-02
  0.5586E+01  0.2054E+00  0.5186E-02
  0.5620E+01  0.1999E+00  0.5268E-02
  0.5653E+01  0.1943E+00  0.5335E-02
  0.5687E+01  0.1886E+00  0.5384E-02
  0.5721E+01  0.1828E+00  0.5414E-02
  0.5754E+01  0.1767E+00  0.5424E-02
  0.5788E+01  0.1705E+00  0.5411E-02
  0.5822E+01  0.1640E+00  0.5373E-02
  0.5855E+01  0.1573E+00  0.5309E-02
  0.5889E+01  0.1503E+00  0.5217E-02
  0.5923E+01  0.1429E+00  0.5096E-02
  0.5956E+01  0.1351E+00  0.4942E-02
  0.5990E+01  0.1270E+00  0.4755E-02
  0.6023E+01  0.1184E+00  0.4533E-02
  0.6057E+01  0.1093E+00  0.4274E-02
  0.6091E+01  0.9973E-01  0.3976E-02
  0.6124E+01  0.8958E-01  0.3638E-02
  0.6158E+01  0.7885E-01  0.3258E-02
  0.6192E+01  0.6748E-01  0.2834E-02
  0.6225E+01  0.5545E-01  0.2364E-02
  0.6259E+01  0.4272E-01  0.1848E-02
  0.6293E+01  0.2926E-01  0.1282E-02
  0.6326E+01  0.1503E-01  0.6671E-03
  0.6360E+01  0.0000E+00  0.0000E+00
