#      R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.3254E-01  0.1232E-01  0.3016E-03
  0.6508E-01  0.2516E-01  0.5683E-03
  0.9762E-01  0.3851E-01  0.8003E-03
  0.1302E+00  0.5237E-01  0.9982E-03
  0.1627E+00  0.6673E-01  0.1163E-02
  0.1952E+00  0.8158E-01  0.1295E-02
  0.2278E+00  0.9691E-01  0.1395E-02
  0.2603E+00  0.1127E+00  0.1466E-02
  0.2929E+00  0.1290E+00  0.1508E-02
  0.3254E+00  0.1457E+00  0.1522E-02
  0.3579E+00  0.1628E+00  0.1512E-02
  0.3905E+00  0.1804E+00  0.1478E-02
  0.4230E+00  0.1983E+00  0.1424E-02
  0.4556E+00  0.2166E+00  0.1351E-02
  0.4881E+00  0.2352E+00  0.1262E-02
  0.5206E+00  0.2542E+00  0.1162E-02
  0.5532E+00  0.2734E+00  0.1054E-02
  0.5857E+00  0.2929E+00  0.9439E-03
  0.6183E+00  0.3127E+00  0.8391E-03
  0.6508E+00  0.3326E+00  0.7497E-03
  0.6833E+00  0.3528E+00  0.6890E-03
  0.7159E+00  0.3730E+00  0.6698E-03
  0.7484E+00  0.3934E+00  0.6984E-03
  0.7810E+00  0.4139E+00  0.7700E-03
  0.8135E+00  0.4345E+00  0.8732E-03
  0.8460E+00  0.4550E+00  0.9958E-03
  0.8786E+00  0.4755E+00  0.1128E-02
  0.9111E+00  0.4960E+00  0.1265E-02
  0.9437E+00  0.5164E+00  0.1399E-02
  0.9762E+00  0.5367E+00  0.1529E-02
  0.1009E+01  0.5568E+00  0.1652E-02
  0.1041E+01  0.5767E+00  0.1765E-02
  0.1074E+01  0.5963E+00  0.1867E-02
  0.1106E+01  0.6158E+00  0.1957E-02
  0.1139E+01  0.6349E+00  0.2034E-02
  0.1171E+01  0.6537E+00  0.2097E-02
  0.1204E+01  0.6721E+00  0.2147E-02
  0.1237E+01  0.6901E+00  0.2182E-02
  0.1269E+01  0.7077E+00  0.2204E-02
  0.1302E+01  0.7248E+00  0.2212E-02
  0.1334E+01  0.7415E+00  0.2208E-02
