#      R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.4063E-01  0.1972E-01  0.5467E-03
  0.8127E-01  0.4038E-01  0.1006E-02
  0.1219E+00  0.6197E-01  0.1379E-02
  0.1625E+00  0.8447E-01  0.1668E-02
  0.2032E+00  0.1079E+00  0.1876E-02
  0.2438E+00  0.1322E+00  0.2007E-02
  0.2844E+00  0.1573E+00  0.2065E-02
  0.3251E+00  0.1833E+00  0.2056E-02
  0.3657E+00  0.2101E+00  0.1986E-02
  0.4063E+00  0.2376E+00  0.1863E-02
  0.4470E+00  0.2659E+00  0.1695E-02
  0.4876E+00  0.2948E+00  0.1493E-02
  0.5283E+00  0.3243E+00  0.1271E-02
  0.5689E+00  0.3545E+00  0.1050E-02
  0.6095E+00  0.3851E+00  0.8703E-03
  0.6502E+00  0.4162E+00  0.7893E-03
  0.6908E+00  0.4477E+00  0.8534E-03
  0.7314E+00  0.4795E+00  0.1041E-02
  0.7721E+00  0.5116E+00  0.1295E-02
  0.8127E+00  0.5439E+00  0.1575E-02
  0.8533E+00  0.5763E+00  0.1858E-02
  0.8940E+00  0.6088E+00  0.2130E-02
  0.9346E+00  0.6413E+00  0.2381E-02
  0.9752E+00  0.6736E+00  0.2604E-02
  0.1016E+01  0.7058E+00  0.2795E-02
  0.1057E+01  0.7377E+00  0.2950E-02
  0.1097E+01  0.7693E+00  0.3065E-02
  0.1138E+01  0.8004E+00  0.3139E-02
  0.1178E+01  0.8311E+00  0.3172E-02
  0.1219E+01  0.8612E+00  0.3163E-02
  0.1260E+01  0.8907E+00  0.3113E-02
  0.1300E+01  0.9194E+00  0.3026E-02
  0.1341E+01  0.9474E+00  0.2903E-02
  0.1382E+01  0.9744E+00  0.2751E-02
  0.1422E+01  0.1001E+01  0.2574E-02
  0.1463E+01  0.1026E+01  0.2381E-02
  0.1503E+01  0.1050E+01  0.2183E-02
  0.1544E+01  0.1073E+01  0.1994E-02
  0.1585E+01  0.1095E+01  0.1831E-02
  0.1625E+01  0.1115E+01  0.1714E-02
  0.1666E+01  0.1134E+01  0.1664E-02
  0.1707E+01  0.1152E+01  0.1690E-02
  0.1747E+01  0.1169E+01  0.1791E-02
  0.1788E+01  0.1184E+01  0.1952E-02
  0.1829E+01  0.1198E+01  0.2151E-02
  0.1869E+01  0.1211E+01  0.2372E-02
  0.1910E+01  0.1221E+01  0.2599E-02
  0.1950E+01  0.1231E+01  0.2820E-02
  0.1991E+01  0.1239E+01  0.3026E-02
  0.2032E+01  0.1245E+01  0.3210E-02
  0.2072E+01  0.1250E+01  0.3368E-02
  0.2113E+01  0.1254E+01  0.3495E-02
  0.2154E+01  0.1256E+01  0.3589E-02
  0.2194E+01  0.1257E+01  0.3649E-02
  0.2235E+01  0.1256E+01  0.3674E-02
  0.2276E+01  0.1254E+01  0.3665E-02
  0.2316E+01  0.1251E+01  0.3624E-02
  0.2357E+01  0.1246E+01  0.3553E-02
  0.2397E+01  0.1240E+01  0.3457E-02
