#      R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.3751E-01  0.1361E-01  0.4774E-03
  0.7503E-01  0.2795E-01  0.8877E-03
  0.1125E+00  0.4303E-01  0.1232E-02
  0.1501E+00  0.5883E-01  0.1511E-02
  0.1876E+00  0.7536E-01  0.1728E-02
  0.2251E+00  0.9260E-01  0.1884E-02
  0.2626E+00  0.1105E+00  0.1982E-02
  0.3001E+00  0.1292E+00  0.2026E-02
  0.3376E+00  0.1484E+00  0.2019E-02
  0.3751E+00  0.1684E+00  0.1965E-02
  0.4126E+00  0.1889E+00  0.1871E-02
  0.4502E+00  0.2100E+00  0.1740E-02
  0.4877E+00  0.2318E+00  0.1580E-02
  0.5252E+00  0.2540E+00  0.1398E-02
  0.5627E+00  0.2768E+00  0.1206E-02
  0.6002E+00  0.3000E+00  0.1019E-02
  0.6377E+00  0.3237E+00  0.8611E-03
  0.6752E+00  0.3478E+00  0.7707E-03
  0.7128E+00  0.3723E+00  0.7826E-03
  0.7503E+00  0.3970E+00  0.8963E-03
  0.7878E+00  0.4221E+00  0.1078E-02
  0.8253E+00  0.4474E+00  0.1294E-02
  0.8628E+00  0.4729E+00  0.1522E-02
  0.9003E+00  0.4985E+00  0.1748E-02
  0.9378E+00  0.5243E+00  0.1964E-02
  0.9753E+00  0.5501E+00  0.2163E-02
  0.1013E+01  0.5758E+00  0.2341E-02
  0.1050E+01  0.6015E+00  0.2495E-02
  0.1088E+01  0.6271E+00  0.2623E-02
  0.1125E+01  0.6526E+00  0.2721E-02
  0.1163E+01  0.6778E+00  0.2790E-02
  0.1200E+01  0.7028E+00  0.2828E-02
  0.1238E+01  0.7274E+00  0.2835E-02
  0.1275E+01  0.7516E+00  0.2813E-02
  0.1313E+01  0.7755E+00  0.2762E-02
  0.1350E+01  0.7988E+00  0.2684E-02
  0.1388E+01  0.8216E+00  0.2583E-02
  0.1426E+01  0.8438E+00  0.2460E-02
  0.1463E+01  0.8654E+00  0.2322E-02
  0.1501E+01  0.8863E+00  0.2172E-02
  0.1538E+01  0.9064E+00  0.2020E-02
  0.1576E+01  0.9258E+00  0.1872E-02
  0.1613E+01  0.9444E+00  0.1740E-02
  0.1651E+01  0.9621E+00  0.1636E-02
  0.1688E+01  0.9790E+00  0.1573E-02
  0.1726E+01  0.9949E+00  0.1559E-02
  0.1763E+01  0.1010E+01  0.1599E-02
  0.1801E+01  0.1024E+01  0.1687E-02
  0.1838E+01  0.1037E+01  0.1813E-02
  0.1876E+01  0.1049E+01  0.1966E-02
  0.1913E+01  0.1060E+01  0.2135E-02
  0.1951E+01  0.1069E+01  0.2308E-02
  0.1988E+01  0.1078E+01  0.2480E-02
  0.2026E+01  0.1086E+01  0.2643E-02
  0.2063E+01  0.1092E+01  0.2794E-02
  0.2101E+01  0.1098E+01  0.2927E-02
  0.2138E+01  0.1102E+01  0.3040E-02
  0.2176E+01  0.1106E+01  0.3132E-02
  0.2213E+01  0.1108E+01  0.3200E-02
  0.2251E+01  0.1109E+01  0.3245E-02
  0.2288E+01  0.1109E+01  0.3267E-02
  0.2326E+01  0.1108E+01  0.3266E-02
  0.2363E+01  0.1107E+01  0.3243E-02
  0.2401E+01  0.1104E+01  0.3201E-02
  0.2438E+01  0.1100E+01  0.3142E-02
  0.2476E+01  0.1096E+01  0.3071E-02
  0.2513E+01  0.1091E+01  0.2990E-02
  0.2551E+01  0.1084E+01  0.2906E-02
  0.2588E+01  0.1077E+01  0.2824E-02
  0.2626E+01  0.1070E+01  0.2749E-02
  0.2663E+01  0.1062E+01  0.2688E-02
  0.2701E+01  0.1053E+01  0.2647E-02
  0.2738E+01  0.1043E+01  0.2631E-02
  0.2776E+01  0.1033E+01  0.2641E-02
  0.2813E+01  0.1023E+01  0.2680E-02
  0.2851E+01  0.1012E+01  0.2746E-02
  0.2889E+01  0.1001E+01  0.2836E-02
  0.2926E+01  0.9890E+00  0.2944E-02
  0.2964E+01  0.9771E+00  0.3065E-02
  0.3001E+01  0.9650E+00  0.3195E-02
  0.3039E+01  0.9527E+00  0.3326E-02
  0.3076E+01  0.9403E+00  0.3455E-02
  0.3114E+01  0.9278E+00  0.3577E-02
  0.3151E+01  0.9152E+00  0.3687E-02
  0.3189E+01  0.9026E+00  0.3784E-02
  0.3226E+01  0.8900E+00  0.3865E-02
  0.3264E+01  0.8775E+00  0.3928E-02
  0.3301E+01  0.8650E+00  0.3972E-02
  0.3339E+01  0.8527E+00  0.3996E-02
  0.3376E+01  0.8405E+00  0.4001E-02
  0.3414E+01  0.8285E+00  0.3988E-02
  0.3451E+01  0.8166E+00  0.3959E-02
  0.3489E+01  0.8049E+00  0.3915E-02
  0.3526E+01  0.7935E+00  0.3860E-02
  0.3564E+01  0.7822E+00  0.3796E-02
  0.3601E+01  0.7711E+00  0.3729E-02
  0.3639E+01  0.7603E+00  0.3662E-02
  0.3676E+01  0.7497E+00  0.3601E-02
  0.3714E+01  0.7393E+00  0.3550E-02
  0.3751E+01  0.7291E+00  0.3514E-02
  0.3789E+01  0.7191E+00  0.3498E-02
  0.3826E+01  0.7093E+00  0.3503E-02
  0.3864E+01  0.6997E+00  0.3533E-02
  0.3901E+01  0.6903E+00  0.3586E-02
  0.3939E+01  0.6810E+00  0.3662E-02
  0.3976E+01  0.6718E+00  0.3758E-02
  0.4014E+01  0.6627E+00  0.3870E-02
  0.4051E+01  0.6537E+00  0.3993E-02
  0.4089E+01  0.6448E+00  0.4124E-02
  0.4126E+01  0.6359E+00  0.4257E-02
  0.4164E+01  0.6271E+00  0.4387E-02
  0.4201E+01  0.6183E+00  0.4512E-02
  0.4239E+01  0.6094E+00  0.4627E-02
  0.4277E+01  0.6005E+00  0.4729E-02
  0.4314E+01  0.5916E+00  0.4817E-02
  0.4352E+01  0.5826E+00  0.4887E-02
  0.4389E+01  0.5735E+00  0.4939E-02
  0.4427E+01  0.5643E+00  0.4971E-02
  0.4464E+01  0.5550E+00  0.4984E-02
  0.4502E+01  0.5456E+00  0.4979E-02
  0.4539E+01  0.5360E+00  0.4955E-02
  0.4577E+01  0.5264E+00  0.4914E-02
  0.4614E+01  0.5166E+00  0.4860E-02
  0.4652E+01  0.5066E+00  0.4793E-02
  0.4689E+01  0.4965E+00  0.4718E-02
  0.4727E+01  0.4863E+00  0.4638E-02
  0.4764E+01  0.4760E+00  0.4558E-02
  0.4802E+01  0.4656E+00  0.4481E-02
  0.4839E+01  0.4551E+00  0.4412E-02
  0.4877E+01  0.4445E+00  0.4355E-02
  0.4914E+01  0.4339E+00  0.4315E-02
  0.4952E+01  0.4232E+00  0.4295E-02
  0.4989E+01  0.4125E+00  0.4297E-02
  0.5027E+01  0.4018E+00  0.4322E-02
  0.5064E+01  0.3912E+00  0.4370E-02
  0.5102E+01  0.3806E+00  0.4439E-02
  0.5139E+01  0.3702E+00  0.4528E-02
  0.5177E+01  0.3598E+00  0.4632E-02
  0.5214E+01  0.3496E+00  0.4748E-02
  0.5252E+01  0.3396E+00  0.4872E-02
  0.5289E+01  0.3298E+00  0.5000E-02
  0.5327E+01  0.3203E+00  0.5127E-02
  0.5364E+01  0.3111E+00  0.5250E-02
  0.5402E+01  0.3021E+00  0.5365E-02
  0.5439E+01  0.2935E+00  0.5470E-02
  0.5477E+01  0.2852E+00  0.5562E-02
  0.5514E+01  0.2774E+00  0.5640E-02
  0.5552E+01  0.2699E+00  0.5701E-02
  0.5589E+01  0.2629E+00  0.5746E-02
  0.5627E+01  0.2562E+00  0.5773E-02
  0.5664E+01  0.2501E+00  0.5784E-02
  0.5702E+01  0.2444E+00  0.5778E-02
  0.5740E+01  0.2391E+00  0.5758E-02
  0.5777E+01  0.2343E+00  0.5725E-02
  0.5815E+01  0.2299E+00  0.5682E-02
  0.5852E+01  0.2260E+00  0.5632E-02
  0.5890E+01  0.2225E+00  0.5578E-02
  0.5927E+01  0.2194E+00  0.5524E-02
  0.5965E+01  0.2167E+00  0.5473E-02
  0.6002E+01  0.2143E+00  0.5431E-02
  0.6040E+01  0.2123E+00  0.5400E-02
  0.6077E+01  0.2105E+00  0.5384E-02
  0.6115E+01  0.2089E+00  0.5386E-02
  0.6152E+01  0.2076E+00  0.5408E-02
  0.6190E+01  0.2063E+00  0.5451E-02
  0.6227E+01  0.2051E+00  0.5513E-02
  0.6265E+01  0.2038E+00  0.5594E-02
  0.6302E+01  0.2025E+00  0.5689E-02
  0.6340E+01  0.2011E+00  0.5795E-02
  0.6377E+01  0.1994E+00  0.5906E-02
  0.6415E+01  0.1974E+00  0.6017E-02
  0.6452E+01  0.1950E+00  0.6121E-02
  0.6490E+01  0.1921E+00  0.6211E-02
  0.6527E+01  0.1886E+00  0.6281E-02
  0.6565E+01  0.1844E+00  0.6322E-02
  0.6602E+01  0.1795E+00  0.6329E-02
  0.6640E+01  0.1737E+00  0.6293E-02
  0.6677E+01  0.1669E+00  0.6208E-02
  0.6715E+01  0.1590E+00  0.6066E-02
  0.6752E+01  0.1500E+00  0.5861E-02
  0.6790E+01  0.1397E+00  0.5584E-02
  0.6827E+01  0.1280E+00  0.5229E-02
  0.6865E+01  0.1149E+00  0.4789E-02
  0.6902E+01  0.1002E+00  0.4258E-02
  0.6940E+01  0.8385E-01  0.3629E-02
  0.6977E+01  0.6574E-01  0.2894E-02
  0.7015E+01  0.4579E-01  0.2049E-02
  0.7052E+01  0.2390E-01  0.1086E-02
  0.7090E+01  0.0000E+00  0.0000E+00
