#      R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.4138E-01  0.1464E-01  0.1135E-02
  0.8275E-01  0.2989E-01  0.2075E-02
  0.1241E+00  0.4574E-01  0.2821E-02
  0.1655E+00  0.6219E-01  0.3380E-02
  0.2069E+00  0.7922E-01  0.3759E-02
  0.2483E+00  0.9683E-01  0.3966E-02
  0.2896E+00  0.1150E+00  0.4013E-02
  0.3310E+00  0.1337E+00  0.3913E-02
  0.3724E+00  0.1529E+00  0.3679E-02
  0.4138E+00  0.1727E+00  0.3329E-02
  0.4551E+00  0.1929E+00  0.2879E-02
  0.4965E+00  0.2135E+00  0.2352E-02
  0.5379E+00  0.2346E+00  0.1777E-02
  0.5793E+00  0.2560E+00  0.1211E-02
  0.6206E+00  0.2778E+00  0.8286E-03
  0.6620E+00  0.2999E+00  0.9775E-03
  0.7034E+00  0.3222E+00  0.1521E-02
  0.7448E+00  0.3448E+00  0.2169E-02
  0.7861E+00  0.3675E+00  0.2826E-02
  0.8275E+00  0.3904E+00  0.3455E-02
  0.8689E+00  0.4133E+00  0.4036E-02
  0.9103E+00  0.4363E+00  0.4553E-02
  0.9516E+00  0.4592E+00  0.4995E-02
  0.9930E+00  0.4820E+00  0.5352E-02
  0.1034E+01  0.5047E+00  0.5618E-02
  0.1076E+01  0.5272E+00  0.5787E-02
  0.1117E+01  0.5494E+00  0.5857E-02
  0.1159E+01  0.5713E+00  0.5827E-02
  0.1200E+01  0.5928E+00  0.5700E-02
  0.1241E+01  0.6139E+00  0.5477E-02
  0.1283E+01  0.6344E+00  0.5166E-02
  0.1324E+01  0.6545E+00  0.4774E-02
  0.1365E+01  0.6738E+00  0.4314E-02
  0.1407E+01  0.6926E+00  0.3800E-02
  0.1448E+01  0.7106E+00  0.3256E-02
  0.1490E+01  0.7278E+00  0.2714E-02
  0.1531E+01  0.7442E+00  0.2233E-02
  0.1572E+01  0.7597E+00  0.1908E-02
  0.1614E+01  0.7743E+00  0.1856E-02
  0.1655E+01  0.7879E+00  0.2105E-02
  0.1696E+01  0.8006E+00  0.2560E-02
  0.1738E+01  0.8122E+00  0.3112E-02
  0.1779E+01  0.8228E+00  0.3692E-02
  0.1821E+01  0.8323E+00  0.4259E-02
  0.1862E+01  0.8407E+00  0.4788E-02
  0.1903E+01  0.8480E+00  0.5261E-02
  0.1945E+01  0.8542E+00  0.5664E-02
  0.1986E+01  0.8593E+00  0.5987E-02
  0.2027E+01  0.8633E+00  0.6224E-02
  0.2069E+01  0.8662E+00  0.6370E-02
  0.2110E+01  0.8680E+00  0.6421E-02
  0.2152E+01  0.8688E+00  0.6377E-02
  0.2193E+01  0.8685E+00  0.6239E-02
  0.2234E+01  0.8671E+00  0.6012E-02
  0.2276E+01  0.8648E+00  0.5701E-02
  0.2317E+01  0.8616E+00  0.5317E-02
  0.2358E+01  0.8574E+00  0.4871E-02
  0.2400E+01  0.8524E+00  0.4382E-02
  0.2441E+01  0.8465E+00  0.3874E-02
  0.2483E+01  0.8399E+00  0.3386E-02
  0.2524E+01  0.8325E+00  0.2969E-02
  0.2565E+01  0.8245E+00  0.2698E-02
  0.2607E+01  0.8159E+00  0.2644E-02
  0.2648E+01  0.8068E+00  0.2829E-02
  0.2689E+01  0.7971E+00  0.3209E-02
  0.2731E+01  0.7870E+00  0.3709E-02
  0.2772E+01  0.7766E+00  0.4267E-02
  0.2814E+01  0.7658E+00  0.4836E-02
  0.2855E+01  0.7547E+00  0.5385E-02
  0.2896E+01  0.7435E+00  0.5892E-02
  0.2938E+01  0.7321E+00  0.6341E-02
  0.2979E+01  0.7206E+00  0.6719E-02
  0.3020E+01  0.7090E+00  0.7016E-02
  0.3062E+01  0.6974E+00  0.7227E-02
  0.3103E+01  0.6859E+00  0.7346E-02
  0.3145E+01  0.6744E+00  0.7372E-02
  0.3186E+01  0.6630E+00  0.7305E-02
  0.3227E+01  0.6517E+00  0.7148E-02
  0.3269E+01  0.6406E+00  0.6906E-02
  0.3310E+01  0.6297E+00  0.6587E-02
  0.3351E+01  0.6190E+00  0.6203E-02
  0.3393E+01  0.6085E+00  0.5768E-02
  0.3434E+01  0.5982E+00  0.5303E-02
  0.3476E+01  0.5881E+00  0.4834E-02
  0.3517E+01  0.5783E+00  0.4396E-02
  0.3558E+01  0.5687E+00  0.4032E-02
  0.3600E+01  0.5594E+00  0.3792E-02
  0.3641E+01  0.5503E+00  0.3719E-02
  0.3682E+01  0.5414E+00  0.3829E-02
  0.3724E+01  0.5327E+00  0.4103E-02
  0.3765E+01  0.5242E+00  0.4498E-02
  0.3807E+01  0.5158E+00  0.4966E-02
  0.3848E+01  0.5077E+00  0.5466E-02
  0.3889E+01  0.4996E+00  0.5963E-02
  0.3931E+01  0.4917E+00  0.6434E-02
  0.3972E+01  0.4839E+00  0.6859E-02
  0.4013E+01  0.4762E+00  0.7224E-02
  0.4055E+01  0.4686E+00  0.7519E-02
  0.4096E+01  0.4610E+00  0.7737E-02
  0.4138E+01  0.4534E+00  0.7873E-02
  0.4179E+01  0.4458E+00  0.7927E-02
  0.4220E+01  0.4383E+00  0.7900E-02
  0.4262E+01  0.4307E+00  0.7795E-02
  0.4303E+01  0.4231E+00  0.7620E-02
  0.4344E+01  0.4154E+00  0.7383E-02
  0.4386E+01  0.4078E+00  0.7097E-02
  0.4427E+01  0.4000E+00  0.6778E-02
  0.4469E+01  0.3922E+00  0.6444E-02
  0.4510E+01  0.3844E+00  0.6116E-02
  0.4551E+01  0.3764E+00  0.5820E-02
  0.4593E+01  0.3684E+00  0.5580E-02
  0.4634E+01  0.3604E+00  0.5418E-02
  0.4675E+01  0.3523E+00  0.5352E-02
  0.4717E+01  0.3442E+00  0.5385E-02
  0.4758E+01  0.3360E+00  0.5512E-02
  0.4800E+01  0.3278E+00  0.5716E-02
  0.4841E+01  0.3196E+00  0.5973E-02
  0.4882E+01  0.3113E+00  0.6260E-02
  0.4924E+01  0.3031E+00  0.6553E-02
  0.4965E+01  0.2949E+00  0.6833E-02
  0.5006E+01  0.2868E+00  0.7084E-02
  0.5048E+01  0.2786E+00  0.7293E-02
  0.5089E+01  0.2706E+00  0.7452E-02
  0.5131E+01  0.2626E+00  0.7556E-02
  0.5172E+01  0.2547E+00  0.7604E-02
  0.5213E+01  0.2469E+00  0.7596E-02
  0.5255E+01  0.2392E+00  0.7539E-02
