#      R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.3884E-01  0.1439E-01  0.3549E-03
  0.7767E-01  0.2965E-01  0.6587E-03
  0.1165E+00  0.4578E-01  0.9123E-03
  0.1553E+00  0.6277E-01  0.1117E-02
  0.1942E+00  0.8060E-01  0.1274E-02
  0.2330E+00  0.9927E-01  0.1385E-02
  0.2719E+00  0.1187E+00  0.1453E-02
  0.3107E+00  0.1390E+00  0.1481E-02
  0.3495E+00  0.1600E+00  0.1472E-02
  0.3884E+00  0.1818E+00  0.1431E-02
  0.4272E+00  0.2042E+00  0.1360E-02
  0.4660E+00  0.2273E+00  0.1267E-02
  0.5049E+00  0.2510E+00  0.1157E-02
  0.5437E+00  0.2753E+00  0.1040E-02
  0.5825E+00  0.3001E+00  0.9278E-03
  0.6214E+00  0.3253E+00  0.8366E-03
  0.6602E+00  0.3510E+00  0.7864E-03
  0.6990E+00  0.3771E+00  0.7937E-03
  0.7379E+00  0.4035E+00  0.8612E-03
  0.7767E+00  0.4301E+00  0.9767E-03
  0.8156E+00  0.4570E+00  0.1123E-02
  0.8544E+00  0.4840E+00  0.1285E-02
  0.8932E+00  0.5111E+00  0.1452E-02
  0.9321E+00  0.5381E+00  0.1615E-02
  0.9709E+00  0.5652E+00  0.1770E-02
  0.1010E+01  0.5921E+00  0.1911E-02
  0.1049E+01  0.6189E+00  0.2036E-02
  0.1087E+01  0.6454E+00  0.2142E-02
  0.1126E+01  0.6716E+00  0.2228E-02
  0.1165E+01  0.6975E+00  0.2291E-02
  0.1204E+01  0.7229E+00  0.2331E-02
  0.1243E+01  0.7479E+00  0.2348E-02
  0.1282E+01  0.7723E+00  0.2342E-02
  0.1320E+01  0.7961E+00  0.2314E-02
  0.1359E+01  0.8192E+00  0.2265E-02
  0.1398E+01  0.8416E+00  0.2196E-02
  0.1437E+01  0.8633E+00  0.2112E-02
  0.1476E+01  0.8842E+00  0.2014E-02
  0.1515E+01  0.9042E+00  0.1906E-02
  0.1553E+01  0.9233E+00  0.1794E-02
  0.1592E+01  0.9414E+00  0.1684E-02
  0.1631E+01  0.9586E+00  0.1583E-02
  0.1670E+01  0.9747E+00  0.1500E-02
  0.1709E+01  0.9898E+00  0.1442E-02
  0.1748E+01  0.1004E+01  0.1418E-02
  0.1786E+01  0.1017E+01  0.1431E-02
  0.1825E+01  0.1029E+01  0.1481E-02
  0.1864E+01  0.1039E+01  0.1563E-02
  0.1903E+01  0.1049E+01  0.1670E-02
  0.1942E+01  0.1057E+01  0.1795E-02
  0.1981E+01  0.1064E+01  0.1929E-02
  0.2019E+01  0.1070E+01  0.2066E-02
  0.2058E+01  0.1075E+01  0.2201E-02
  0.2097E+01  0.1079E+01  0.2329E-02
  0.2136E+01  0.1082E+01  0.2448E-02
  0.2175E+01  0.1083E+01  0.2553E-02
  0.2214E+01  0.1084E+01  0.2643E-02
  0.2252E+01  0.1083E+01  0.2717E-02
  0.2291E+01  0.1081E+01  0.2774E-02
  0.2330E+01  0.1079E+01  0.2813E-02
  0.2369E+01  0.1075E+01  0.2834E-02
  0.2408E+01  0.1070E+01  0.2838E-02
  0.2447E+01  0.1065E+01  0.2825E-02
  0.2486E+01  0.1058E+01  0.2797E-02
  0.2524E+01  0.1051E+01  0.2756E-02
  0.2563E+01  0.1043E+01  0.2702E-02
  0.2602E+01  0.1034E+01  0.2640E-02
  0.2641E+01  0.1025E+01  0.2572E-02
  0.2680E+01  0.1015E+01  0.2501E-02
  0.2719E+01  0.1004E+01  0.2431E-02
  0.2757E+01  0.9925E+00  0.2365E-02
  0.2796E+01  0.9807E+00  0.2306E-02
  0.2835E+01  0.9685E+00  0.2258E-02
  0.2874E+01  0.9558E+00  0.2224E-02
  0.2913E+01  0.9428E+00  0.2207E-02
  0.2952E+01  0.9295E+00  0.2206E-02
  0.2990E+01  0.9159E+00  0.2221E-02
  0.3029E+01  0.9021E+00  0.2253E-02
  0.3068E+01  0.8881E+00  0.2298E-02
  0.3107E+01  0.8740E+00  0.2355E-02
  0.3146E+01  0.8599E+00  0.2419E-02
  0.3185E+01  0.8456E+00  0.2490E-02
  0.3223E+01  0.8314E+00  0.2563E-02
  0.3262E+01  0.8172E+00  0.2637E-02
  0.3301E+01  0.8030E+00  0.2709E-02
  0.3340E+01  0.7889E+00  0.2779E-02
  0.3379E+01  0.7750E+00  0.2845E-02
  0.3418E+01  0.7612E+00  0.2906E-02
  0.3456E+01  0.7475E+00  0.2963E-02
  0.3495E+01  0.7340E+00  0.3016E-02
  0.3534E+01  0.7207E+00  0.3065E-02
  0.3573E+01  0.7076E+00  0.3110E-02
  0.3612E+01  0.6948E+00  0.3153E-02
  0.3651E+01  0.6821E+00  0.3194E-02
  0.3689E+01  0.6697E+00  0.3234E-02
  0.3728E+01  0.6575E+00  0.3275E-02
  0.3767E+01  0.6456E+00  0.3317E-02
  0.3806E+01  0.6339E+00  0.3360E-02
  0.3845E+01  0.6224E+00  0.3405E-02
  0.3884E+01  0.6111E+00  0.3451E-02
  0.3922E+01  0.6001E+00  0.3499E-02
  0.3961E+01  0.5893E+00  0.3548E-02
  0.4000E+01  0.5787E+00  0.3597E-02
  0.4039E+01  0.5683E+00  0.3645E-02
  0.4078E+01  0.5581E+00  0.3691E-02
  0.4117E+01  0.5480E+00  0.3733E-02
  0.4155E+01  0.5381E+00  0.3771E-02
  0.4194E+01  0.5284E+00  0.3803E-02
  0.4233E+01  0.5188E+00  0.3828E-02
  0.4272E+01  0.5093E+00  0.3846E-02
  0.4311E+01  0.4999E+00  0.3855E-02
  0.4350E+01  0.4906E+00  0.3855E-02
  0.4388E+01  0.4814E+00  0.3847E-02
  0.4427E+01  0.4723E+00  0.3830E-02
  0.4466E+01  0.4632E+00  0.3805E-02
  0.4505E+01  0.4542E+00  0.3773E-02
  0.4544E+01  0.4452E+00  0.3735E-02
  0.4583E+01  0.4363E+00  0.3693E-02
  0.4621E+01  0.4274E+00  0.3650E-02
  0.4660E+01  0.4186E+00  0.3606E-02
  0.4699E+01  0.4097E+00  0.3565E-02
  0.4738E+01  0.4009E+00  0.3530E-02
  0.4777E+01  0.3921E+00  0.3503E-02
  0.4816E+01  0.3834E+00  0.3486E-02
  0.4854E+01  0.3746E+00  0.3481E-02
  0.4893E+01  0.3659E+00  0.3490E-02
  0.4932E+01  0.3573E+00  0.3513E-02
  0.4971E+01  0.3487E+00  0.3550E-02
  0.5010E+01  0.3401E+00  0.3601E-02
  0.5049E+01  0.3316E+00  0.3663E-02
  0.5088E+01  0.3231E+00  0.3734E-02
  0.5126E+01  0.3148E+00  0.3812E-02
  0.5165E+01  0.3065E+00  0.3895E-02
  0.5204E+01  0.2983E+00  0.3978E-02
  0.5243E+01  0.2903E+00  0.4059E-02
  0.5282E+01  0.2823E+00  0.4136E-02
  0.5321E+01  0.2746E+00  0.4205E-02
  0.5359E+01  0.2669E+00  0.4265E-02
  0.5398E+01  0.2594E+00  0.4313E-02
  0.5437E+01  0.2521E+00  0.4347E-02
  0.5476E+01  0.2450E+00  0.4368E-02
  0.5515E+01  0.2381E+00  0.4373E-02
  0.5554E+01  0.2314E+00  0.4363E-02
  0.5592E+01  0.2248E+00  0.4337E-02
  0.5631E+01  0.2186E+00  0.4297E-02
  0.5670E+01  0.2125E+00  0.4244E-02
  0.5709E+01  0.2067E+00  0.4179E-02
  0.5748E+01  0.2011E+00  0.4106E-02
  0.5787E+01  0.1957E+00  0.4026E-02
  0.5825E+01  0.1906E+00  0.3945E-02
  0.5864E+01  0.1857E+00  0.3865E-02
  0.5903E+01  0.1810E+00  0.3792E-02
  0.5942E+01  0.1766E+00  0.3731E-02
  0.5981E+01  0.1723E+00  0.3687E-02
  0.6020E+01  0.1683E+00  0.3664E-02
  0.6058E+01  0.1645E+00  0.3666E-02
  0.6097E+01  0.1609E+00  0.3695E-02
  0.6136E+01  0.1574E+00  0.3754E-02
  0.6175E+01  0.1541E+00  0.3841E-02
  0.6214E+01  0.1509E+00  0.3955E-02
  0.6253E+01  0.1479E+00  0.4092E-02
  0.6291E+01  0.1449E+00  0.4248E-02
  0.6330E+01  0.1420E+00  0.4419E-02
  0.6369E+01  0.1392E+00  0.4598E-02
  0.6408E+01  0.1363E+00  0.4781E-02
  0.6447E+01  0.1335E+00  0.4963E-02
  0.6486E+01  0.1306E+00  0.5139E-02
  0.6524E+01  0.1277E+00  0.5304E-02
  0.6563E+01  0.1247E+00  0.5454E-02
  0.6602E+01  0.1215E+00  0.5584E-02
  0.6641E+01  0.1182E+00  0.5691E-02
  0.6680E+01  0.1147E+00  0.5771E-02
  0.6719E+01  0.1110E+00  0.5821E-02
  0.6757E+01  0.1071E+00  0.5836E-02
  0.6796E+01  0.1029E+00  0.5814E-02
  0.6835E+01  0.9835E-01  0.5751E-02
  0.6874E+01  0.9350E-01  0.5645E-02
  0.6913E+01  0.8829E-01  0.5493E-02
  0.6952E+01  0.8269E-01  0.5291E-02
  0.6990E+01  0.7667E-01  0.5038E-02
  0.7029E+01  0.7021E-01  0.4730E-02
  0.7068E+01  0.6329E-01  0.4364E-02
  0.7107E+01  0.5587E-01  0.3939E-02
  0.7146E+01  0.4795E-01  0.3452E-02
  0.7185E+01  0.3949E-01  0.2900E-02
  0.7223E+01  0.3049E-01  0.2281E-02
  0.7262E+01  0.2091E-01  0.1593E-02
  0.7301E+01  0.1075E-01  0.8332E-03
  0.7340E+01  0.0000E+00  0.0000E+00
