#      R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.4608E-01  0.1764E-01  0.1081E-02
  0.9217E-01  0.3591E-01  0.1955E-02
  0.1383E+00  0.5481E-01  0.2628E-02
  0.1843E+00  0.7434E-01  0.3105E-02
  0.2304E+00  0.9450E-01  0.3397E-02
  0.2765E+00  0.1153E+00  0.3513E-02
  0.3226E+00  0.1367E+00  0.3468E-02
  0.3687E+00  0.1588E+00  0.3279E-02
  0.4148E+00  0.1815E+00  0.2962E-02
  0.4608E+00  0.2048E+00  0.2540E-02
  0.5069E+00  0.2287E+00  0.2037E-02
  0.5530E+00  0.2532E+00  0.1493E-02
  0.5991E+00  0.2783E+00  0.9930E-03
  0.6452E+00  0.3040E+00  0.7953E-03
  0.6913E+00  0.3303E+00  0.1132E-02
  0.7374E+00  0.3570E+00  0.1714E-02
  0.7834E+00  0.3843E+00  0.2346E-02
  0.8295E+00  0.4120E+00  0.2964E-02
  0.8756E+00  0.4401E+00  0.3538E-02
  0.9217E+00  0.4686E+00  0.4050E-02
  0.9678E+00  0.4973E+00  0.4485E-02
  0.1014E+01  0.5263E+00  0.4832E-02
  0.1060E+01  0.5554E+00  0.5083E-02
  0.1106E+01  0.5846E+00  0.5233E-02
  0.1152E+01  0.6138E+00  0.5279E-02
  0.1198E+01  0.6430E+00  0.5220E-02
  0.1244E+01  0.6719E+00  0.5060E-02
  0.1290E+01  0.7006E+00  0.4804E-02
  0.1336E+01  0.7289E+00  0.4459E-02
  0.1383E+01  0.7566E+00  0.4039E-02
  0.1429E+01  0.7838E+00  0.3557E-02
  0.1475E+01  0.8104E+00  0.3037E-02
  0.1521E+01  0.8361E+00  0.2513E-02
  0.1567E+01  0.8609E+00  0.2043E-02
  0.1613E+01  0.8847E+00  0.1726E-02
  0.1659E+01  0.9074E+00  0.1683E-02
  0.1705E+01  0.9289E+00  0.1937E-02
  0.1751E+01  0.9491E+00  0.2382E-02
  0.1797E+01  0.9679E+00  0.2906E-02
  0.1843E+01  0.9853E+00  0.3442E-02
  0.1889E+01  0.1001E+01  0.3952E-02
  0.1936E+01  0.1016E+01  0.4412E-02
  0.1982E+01  0.1028E+01  0.4804E-02
  0.2028E+01  0.1039E+01  0.5118E-02
  0.2074E+01  0.1049E+01  0.5346E-02
  0.2120E+01  0.1057E+01  0.5481E-02
  0.2166E+01  0.1063E+01  0.5523E-02
  0.2212E+01  0.1067E+01  0.5472E-02
  0.2258E+01  0.1070E+01  0.5330E-02
  0.2304E+01  0.1072E+01  0.5106E-02
  0.2350E+01  0.1071E+01  0.4809E-02
  0.2396E+01  0.1069E+01  0.4453E-02
  0.2442E+01  0.1066E+01  0.4059E-02
  0.2489E+01  0.1062E+01  0.3654E-02
  0.2535E+01  0.1056E+01  0.3276E-02
  0.2581E+01  0.1049E+01  0.2974E-02
  0.2627E+01  0.1041E+01  0.2803E-02
  0.2673E+01  0.1032E+01  0.2806E-02
  0.2719E+01  0.1022E+01  0.2985E-02
  0.2765E+01  0.1012E+01  0.3302E-02
  0.2811E+01  0.1001E+01  0.3703E-02
  0.2857E+01  0.9891E+00  0.4138E-02
  0.2903E+01  0.9770E+00  0.4571E-02
  0.2949E+01  0.9646E+00  0.4973E-02
  0.2996E+01  0.9519E+00  0.5324E-02
  0.3042E+01  0.9392E+00  0.5610E-02
  0.3088E+01  0.9264E+00  0.5819E-02
  0.3134E+01  0.9136E+00  0.5947E-02
  0.3180E+01  0.9009E+00  0.5989E-02
  0.3226E+01  0.8885E+00  0.5945E-02
  0.3272E+01  0.8762E+00  0.5821E-02
  0.3318E+01  0.8643E+00  0.5622E-02
  0.3364E+01  0.8526E+00  0.5360E-02
  0.3410E+01  0.8413E+00  0.5053E-02
  0.3456E+01  0.8303E+00  0.4720E-02
  0.3502E+01  0.8196E+00  0.4393E-02
  0.3549E+01  0.8093E+00  0.4107E-02
  0.3595E+01  0.7993E+00  0.3902E-02
  0.3641E+01  0.7896E+00  0.3816E-02
  0.3687E+01  0.7802E+00  0.3872E-02
  0.3733E+01  0.7710E+00  0.4068E-02
  0.3779E+01  0.7619E+00  0.4377E-02
  0.3825E+01  0.7530E+00  0.4763E-02
  0.3871E+01  0.7442E+00  0.5188E-02
  0.3917E+01  0.7354E+00  0.5618E-02
  0.3963E+01  0.7266E+00  0.6028E-02
  0.4009E+01  0.7177E+00  0.6394E-02
  0.4055E+01  0.7086E+00  0.6702E-02
  0.4102E+01  0.6994E+00  0.6940E-02
  0.4148E+01  0.6899E+00  0.7099E-02
  0.4194E+01  0.6801E+00  0.7175E-02
  0.4240E+01  0.6700E+00  0.7167E-02
  0.4286E+01  0.6596E+00  0.7078E-02
  0.4332E+01  0.6487E+00  0.6915E-02
  0.4378E+01  0.6375E+00  0.6688E-02
  0.4424E+01  0.6259E+00  0.6412E-02
  0.4470E+01  0.6138E+00  0.6108E-02
  0.4516E+01  0.6014E+00  0.5802E-02
  0.4562E+01  0.5886E+00  0.5522E-02
  0.4608E+01  0.5754E+00  0.5304E-02
  0.4655E+01  0.5618E+00  0.5179E-02
  0.4701E+01  0.5480E+00  0.5170E-02
  0.4747E+01  0.5340E+00  0.5286E-02
  0.4793E+01  0.5197E+00  0.5518E-02
  0.4839E+01  0.5053E+00  0.5841E-02
  0.4885E+01  0.4908E+00  0.6225E-02
  0.4931E+01  0.4763E+00  0.6639E-02
  0.4977E+01  0.4619E+00  0.7052E-02
  0.5023E+01  0.4475E+00  0.7440E-02
  0.5069E+01  0.4334E+00  0.7783E-02
  0.5115E+01  0.4195E+00  0.8064E-02
  0.5161E+01  0.4059E+00  0.8272E-02
  0.5208E+01  0.3927E+00  0.8400E-02
  0.5254E+01  0.3799E+00  0.8442E-02
  0.5300E+01  0.3676E+00  0.8399E-02
  0.5346E+01  0.3559E+00  0.8273E-02
  0.5392E+01  0.3447E+00  0.8073E-02
  0.5438E+01  0.3341E+00  0.7810E-02
  0.5484E+01  0.3240E+00  0.7499E-02
  0.5530E+01  0.3147E+00  0.7161E-02
  0.5576E+01  0.3059E+00  0.6822E-02
  0.5622E+01  0.2978E+00  0.6512E-02
  0.5668E+01  0.2902E+00  0.6262E-02
  0.5714E+01  0.2833E+00  0.6103E-02
  0.5761E+01  0.2769E+00  0.6058E-02
  0.5807E+01  0.2710E+00  0.6136E-02
  0.5853E+01  0.2656E+00  0.6332E-02
  0.5899E+01  0.2606E+00  0.6624E-02
  0.5945E+01  0.2560E+00  0.6984E-02
  0.5991E+01  0.2516E+00  0.7382E-02
  0.6037E+01  0.2475E+00  0.7787E-02
  0.6083E+01  0.2436E+00  0.8173E-02
  0.6129E+01  0.2397E+00  0.8520E-02
  0.6175E+01  0.2359E+00  0.8811E-02
  0.6221E+01  0.2320E+00  0.9032E-02
  0.6268E+01  0.2281E+00  0.9176E-02
  0.6314E+01  0.2240E+00  0.9239E-02
  0.6360E+01  0.2196E+00  0.9219E-02
  0.6406E+01  0.2151E+00  0.9122E-02
  0.6452E+01  0.2102E+00  0.8953E-02
  0.6498E+01  0.2050E+00  0.8724E-02
  0.6544E+01  0.1994E+00  0.8452E-02
  0.6590E+01  0.1935E+00  0.8154E-02
  0.6636E+01  0.1872E+00  0.7855E-02
  0.6682E+01  0.1805E+00  0.7579E-02
  0.6728E+01  0.1735E+00  0.7354E-02
  0.6774E+01  0.1662E+00  0.7204E-02
  0.6821E+01  0.1586E+00  0.7147E-02
  0.6867E+01  0.1507E+00  0.7193E-02
  0.6913E+01  0.1427E+00  0.7339E-02
  0.6959E+01  0.1346E+00  0.7572E-02
  0.7005E+01  0.1264E+00  0.7870E-02
  0.7051E+01  0.1182E+00  0.8209E-02
  0.7097E+01  0.1102E+00  0.8564E-02
  0.7143E+01  0.1023E+00  0.8912E-02
  0.7189E+01  0.9470E-01  0.9232E-02
  0.7235E+01  0.8744E-01  0.9509E-02
  0.7281E+01  0.8062E-01  0.9731E-02
  0.7327E+01  0.7431E-01  0.9889E-02
  0.7374E+01  0.6858E-01  0.9980E-02
  0.7420E+01  0.6350E-01  0.1000E-01
  0.7466E+01  0.5911E-01  0.9962E-02
  0.7512E+01  0.5548E-01  0.9866E-02
  0.7558E+01  0.5263E-01  0.9725E-02
  0.7604E+01  0.5058E-01  0.9557E-02
  0.7650E+01  0.4935E-01  0.9381E-02
  0.7696E+01  0.4891E-01  0.9221E-02
  0.7742E+01  0.4925E-01  0.9102E-02
  0.7788E+01  0.5032E-01  0.9050E-02
  0.7834E+01  0.5205E-01  0.9086E-02
  0.7880E+01  0.5437E-01  0.9226E-02
  0.7927E+01  0.5718E-01  0.9472E-02
  0.7973E+01  0.6035E-01  0.9821E-02
  0.8019E+01  0.6376E-01  0.1025E-01
  0.8065E+01  0.6723E-01  0.1074E-01
  0.8111E+01  0.7060E-01  0.1126E-01
  0.8157E+01  0.7368E-01  0.1177E-01
  0.8203E+01  0.7626E-01  0.1222E-01
  0.8249E+01  0.7810E-01  0.1259E-01
  0.8295E+01  0.7899E-01  0.1282E-01
  0.8341E+01  0.7867E-01  0.1287E-01
  0.8387E+01  0.7687E-01  0.1268E-01
  0.8433E+01  0.7334E-01  0.1221E-01
  0.8480E+01  0.6779E-01  0.1140E-01
  0.8526E+01  0.5995E-01  0.1019E-01
  0.8572E+01  0.4953E-01  0.8514E-02
  0.8618E+01  0.3626E-01  0.6304E-02
  0.8664E+01  0.1984E-01  0.3490E-02
  0.8710E+01  0.0000E+00  0.0000E+00
