#      R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.4698E-01  0.2164E-01  0.9376E-03
  0.9397E-01  0.4474E-01  0.1691E-02
  0.1410E+00  0.6931E-01  0.2264E-02
  0.1879E+00  0.9533E-01  0.2663E-02
  0.2349E+00  0.1228E+00  0.2896E-02
  0.2819E+00  0.1516E+00  0.2975E-02
  0.3289E+00  0.1818E+00  0.2912E-02
  0.3759E+00  0.2132E+00  0.2723E-02
  0.4229E+00  0.2460E+00  0.2425E-02
  0.4698E+00  0.2799E+00  0.2039E-02
  0.5168E+00  0.3150E+00  0.1594E-02
  0.5638E+00  0.3512E+00  0.1138E-02
  0.6108E+00  0.3883E+00  0.7970E-03
  0.6578E+00  0.4263E+00  0.8389E-03
  0.7048E+00  0.4651E+00  0.1248E-02
  0.7517E+00  0.5047E+00  0.1778E-02
  0.7987E+00  0.5448E+00  0.2326E-02
  0.8457E+00  0.5854E+00  0.2849E-02
  0.8927E+00  0.6264E+00  0.3326E-02
  0.9397E+00  0.6677E+00  0.3739E-02
  0.9867E+00  0.7091E+00  0.4078E-02
  0.1034E+01  0.7504E+00  0.4333E-02
  0.1081E+01  0.7916E+00  0.4499E-02
  0.1128E+01  0.8326E+00  0.4570E-02
  0.1175E+01  0.8731E+00  0.4547E-02
  0.1222E+01  0.9130E+00  0.4431E-02
  0.1269E+01  0.9523E+00  0.4225E-02
  0.1316E+01  0.9907E+00  0.3938E-02
  0.1363E+01  0.1028E+01  0.3579E-02
  0.1410E+01  0.1064E+01  0.3164E-02
  0.1457E+01  0.1099E+01  0.2715E-02
  0.1503E+01  0.1133E+01  0.2265E-02
  0.1550E+01  0.1165E+01  0.1872E-02
  0.1597E+01  0.1195E+01  0.1630E-02
  0.1644E+01  0.1224E+01  0.1639E-02
  0.1691E+01  0.1251E+01  0.1901E-02
  0.1738E+01  0.1275E+01  0.2321E-02
  0.1785E+01  0.1298E+01  0.2809E-02
  0.1832E+01  0.1319E+01  0.3306E-02
  0.1879E+01  0.1337E+01  0.3779E-02
  0.1926E+01  0.1353E+01  0.4206E-02
  0.1973E+01  0.1367E+01  0.4571E-02
  0.2020E+01  0.1379E+01  0.4862E-02
  0.2067E+01  0.1388E+01  0.5071E-02
  0.2114E+01  0.1395E+01  0.5193E-02
  0.2161E+01  0.1399E+01  0.5225E-02
  0.2208E+01  0.1401E+01  0.5167E-02
  0.2255E+01  0.1401E+01  0.5023E-02
  0.2302E+01  0.1399E+01  0.4797E-02
  0.2349E+01  0.1395E+01  0.4498E-02
  0.2396E+01  0.1388E+01  0.4140E-02
  0.2443E+01  0.1380E+01  0.3742E-02
  0.2490E+01  0.1369E+01  0.3328E-02
  0.2537E+01  0.1357E+01  0.2937E-02
  0.2584E+01  0.1343E+01  0.2621E-02
  0.2631E+01  0.1328E+01  0.2444E-02
  0.2678E+01  0.1311E+01  0.2456E-02
  0.2725E+01  0.1293E+01  0.2660E-02
  0.2772E+01  0.1274E+01  0.3008E-02
  0.2819E+01  0.1254E+01  0.3439E-02
  0.2866E+01  0.1233E+01  0.3902E-02
  0.2913E+01  0.1211E+01  0.4358E-02
  0.2960E+01  0.1189E+01  0.4783E-02
  0.3007E+01  0.1166E+01  0.5157E-02
  0.3054E+01  0.1143E+01  0.5466E-02
  0.3101E+01  0.1119E+01  0.5701E-02
  0.3148E+01  0.1096E+01  0.5856E-02
  0.3195E+01  0.1072E+01  0.5927E-02
  0.3242E+01  0.1049E+01  0.5913E-02
  0.3289E+01  0.1026E+01  0.5818E-02
  0.3336E+01  0.1003E+01  0.5647E-02
  0.3383E+01  0.9805E+00  0.5409E-02
  0.3430E+01  0.9585E+00  0.5118E-02
  0.3477E+01  0.9369E+00  0.4791E-02
  0.3524E+01  0.9159E+00  0.4451E-02
  0.3571E+01  0.8954E+00  0.4127E-02
  0.3618E+01  0.8756E+00  0.3854E-02
  0.3665E+01  0.8563E+00  0.3670E-02
  0.3712E+01  0.8376E+00  0.3606E-02
  0.3759E+01  0.8194E+00  0.3676E-02
  0.3806E+01  0.8018E+00  0.3870E-02
  0.3853E+01  0.7848E+00  0.4159E-02
  0.3900E+01  0.7683E+00  0.4508E-02
  0.3947E+01  0.7522E+00  0.4881E-02
  0.3994E+01  0.7366E+00  0.5250E-02
  0.4041E+01  0.7213E+00  0.5591E-02
  0.4088E+01  0.7064E+00  0.5886E-02
  0.4135E+01  0.6918E+00  0.6123E-02
  0.4182E+01  0.6774E+00  0.6293E-02
  0.4229E+01  0.6633E+00  0.6389E-02
  0.4276E+01  0.6492E+00  0.6409E-02
  0.4323E+01  0.6353E+00  0.6356E-02
  0.4370E+01  0.6215E+00  0.6232E-02
  0.4417E+01  0.6076E+00  0.6045E-02
  0.4463E+01  0.5938E+00  0.5807E-02
  0.4510E+01  0.5799E+00  0.5533E-02
  0.4557E+01  0.5660E+00  0.5242E-02
  0.4604E+01  0.5520E+00  0.4958E-02
  0.4651E+01  0.5379E+00  0.4707E-02
  0.4698E+01  0.5238E+00  0.4519E-02
  0.4745E+01  0.5096E+00  0.4420E-02
  0.4792E+01  0.4953E+00  0.4425E-02
  0.4839E+01  0.4810E+00  0.4536E-02
  0.4886E+01  0.4667E+00  0.4741E-02
  0.4933E+01  0.4523E+00  0.5017E-02
  0.4980E+01  0.4380E+00  0.5337E-02
  0.5027E+01  0.4238E+00  0.5675E-02
  0.5074E+01  0.4097E+00  0.6008E-02
  0.5121E+01  0.3957E+00  0.6317E-02
  0.5168E+01  0.3819E+00  0.6590E-02
  0.5215E+01  0.3683E+00  0.6814E-02
  0.5262E+01  0.3551E+00  0.6985E-02
  0.5309E+01  0.3421E+00  0.7099E-02
  0.5356E+01  0.3295E+00  0.7156E-02
  0.5403E+01  0.3173E+00  0.7159E-02
  0.5450E+01  0.3056E+00  0.7115E-02
  0.5497E+01  0.2943E+00  0.7033E-02
  0.5544E+01  0.2834E+00  0.6925E-02
  0.5591E+01  0.2731E+00  0.6804E-02
  0.5638E+01  0.2634E+00  0.6684E-02
  0.5685E+01  0.2541E+00  0.6582E-02
  0.5732E+01  0.2454E+00  0.6511E-02
  0.5779E+01  0.2372E+00  0.6484E-02
  0.5826E+01  0.2296E+00  0.6506E-02
  0.5873E+01  0.2224E+00  0.6579E-02
  0.5920E+01  0.2158E+00  0.6701E-02
  0.5967E+01  0.2096E+00  0.6862E-02
  0.6014E+01  0.2039E+00  0.7051E-02
  0.6061E+01  0.1985E+00  0.7255E-02
  0.6108E+01  0.1935E+00  0.7462E-02
  0.6155E+01  0.1889E+00  0.7658E-02
  0.6202E+01  0.1845E+00  0.7833E-02
  0.6249E+01  0.1803E+00  0.7980E-02
  0.6296E+01  0.1763E+00  0.8093E-02
  0.6343E+01  0.1724E+00  0.8168E-02
  0.6390E+01  0.1687E+00  0.8205E-02
  0.6437E+01  0.1650E+00  0.8206E-02
  0.6484E+01  0.1612E+00  0.8175E-02
  0.6531E+01  0.1575E+00  0.8117E-02
  0.6578E+01  0.1537E+00  0.8041E-02
  0.6625E+01  0.1497E+00  0.7954E-02
  0.6672E+01  0.1457E+00  0.7866E-02
  0.6719E+01  0.1415E+00  0.7786E-02
  0.6766E+01  0.1372E+00  0.7722E-02
  0.6813E+01  0.1327E+00  0.7679E-02
  0.6860E+01  0.1281E+00  0.7662E-02
  0.6907E+01  0.1233E+00  0.7673E-02
