#      R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.3577E-01  0.1226E-01  0.7742E-03
  0.7153E-01  0.2491E-01  0.1435E-02
  0.1073E+00  0.3794E-01  0.1985E-02
  0.1431E+00  0.5135E-01  0.2425E-02
  0.1788E+00  0.6514E-01  0.2759E-02
  0.2146E+00  0.7929E-01  0.2991E-02
  0.2504E+00  0.9381E-01  0.3125E-02
  0.2861E+00  0.1087E+00  0.3167E-02
  0.3219E+00  0.1239E+00  0.3124E-02
  0.3577E+00  0.1395E+00  0.3001E-02
  0.3934E+00  0.1554E+00  0.2808E-02
  0.4292E+00  0.1716E+00  0.2554E-02
  0.4650E+00  0.1881E+00  0.2248E-02
  0.5007E+00  0.2048E+00  0.1903E-02
  0.5365E+00  0.2219E+00  0.1538E-02
  0.5723E+00  0.2392E+00  0.1186E-02
  0.6080E+00  0.2567E+00  0.9164E-03
  0.6438E+00  0.2745E+00  0.8553E-03
  0.6796E+00  0.2924E+00  0.1058E-02
  0.7153E+00  0.3105E+00  0.1417E-02
  0.7511E+00  0.3288E+00  0.1834E-02
  0.7869E+00  0.3472E+00  0.2266E-02
  0.8226E+00  0.3656E+00  0.2690E-02
  0.8584E+00  0.3841E+00  0.3093E-02
  0.8942E+00  0.4027E+00  0.3465E-02
  0.9299E+00  0.4212E+00  0.3799E-02
  0.9657E+00  0.4397E+00  0.4089E-02
  0.1001E+01  0.4582E+00  0.4331E-02
  0.1037E+01  0.4766E+00  0.4520E-02
  0.1073E+01  0.4948E+00  0.4655E-02
  0.1109E+01  0.5128E+00  0.4732E-02
  0.1145E+01  0.5307E+00  0.4753E-02
  0.1180E+01  0.5483E+00  0.4716E-02
  0.1216E+01  0.5656E+00  0.4622E-02
  0.1252E+01  0.5826E+00  0.4474E-02
  0.1288E+01  0.5993E+00  0.4274E-02
  0.1323E+01  0.6155E+00  0.4027E-02
  0.1359E+01  0.6313E+00  0.3738E-02
  0.1395E+01  0.6467E+00  0.3414E-02
  0.1431E+01  0.6616E+00  0.3065E-02
  0.1466E+01  0.6759E+00  0.2703E-02
  0.1502E+01  0.6896E+00  0.2349E-02
  0.1538E+01  0.7027E+00  0.2029E-02
  0.1574E+01  0.7152E+00  0.1788E-02
  0.1610E+01  0.7271E+00  0.1677E-02
  0.1645E+01  0.7382E+00  0.1733E-02
  0.1681E+01  0.7486E+00  0.1941E-02
