#      R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.3947E-01  0.1080E-01  0.1240E-02
  0.7894E-01  0.2113E-01  0.2280E-02
  0.1184E+00  0.3102E-01  0.3122E-02
  0.1579E+00  0.4045E-01  0.3770E-02
  0.1974E+00  0.4946E-01  0.4232E-02
  0.2368E+00  0.5806E-01  0.4516E-02
  0.2763E+00  0.6627E-01  0.4631E-02
  0.3158E+00  0.7412E-01  0.4591E-02
  0.3552E+00  0.8163E-01  0.4406E-02
  0.3947E+00  0.8884E-01  0.4093E-02
  0.4342E+00  0.9577E-01  0.3667E-02
  0.4737E+00  0.1025E+00  0.3148E-02
  0.5131E+00  0.1090E+00  0.2556E-02
  0.5526E+00  0.1153E+00  0.1925E-02
  0.5921E+00  0.1215E+00  0.1320E-02
  0.6315E+00  0.1276E+00  0.9374E-03
  0.6710E+00  0.1337E+00  0.1121E-02
  0.7105E+00  0.1397E+00  0.1708E-02
  0.7499E+00  0.1458E+00  0.2408E-02
  0.7894E+00  0.1519E+00  0.3122E-02
  0.8289E+00  0.1580E+00  0.3812E-02
  0.8684E+00  0.1643E+00  0.4455E-02
  0.9078E+00  0.1706E+00  0.5037E-02
  0.9473E+00  0.1771E+00  0.5546E-02
  0.9868E+00  0.1838E+00  0.5971E-02
  0.1026E+01  0.1906E+00  0.6305E-02
  0.1066E+01  0.1975E+00  0.6542E-02
  0.1105E+01  0.2046E+00  0.6679E-02
  0.1145E+01  0.2119E+00  0.6714E-02
  0.1184E+01  0.2193E+00  0.6646E-02
  0.1224E+01  0.2268E+00  0.6477E-02
  0.1263E+01  0.2344E+00  0.6212E-02
  0.1303E+01  0.2421E+00  0.5856E-02
  0.1342E+01  0.2499E+00  0.5416E-02
  0.1381E+01  0.2577E+00  0.4904E-02
  0.1421E+01  0.2656E+00  0.4332E-02
  0.1460E+01  0.2734E+00  0.3720E-02
  0.1500E+01  0.2811E+00  0.3095E-02
  0.1539E+01  0.2887E+00  0.2505E-02
  0.1579E+01  0.2962E+00  0.2035E-02
  0.1618E+01  0.3035E+00  0.1826E-02
  0.1658E+01  0.3106E+00  0.1980E-02
  0.1697E+01  0.3174E+00  0.2427E-02
  0.1737E+01  0.3239E+00  0.3024E-02
  0.1776E+01  0.3300E+00  0.3676E-02
  0.1816E+01  0.3358E+00  0.4331E-02
  0.1855E+01  0.3411E+00  0.4958E-02
  0.1895E+01  0.3460E+00  0.5537E-02
  0.1934E+01  0.3504E+00  0.6054E-02
  0.1974E+01  0.3543E+00  0.6498E-02
  0.2013E+01  0.3577E+00  0.6861E-02
  0.2052E+01  0.3606E+00  0.7135E-02
  0.2092E+01  0.3629E+00  0.7318E-02
  0.2131E+01  0.3646E+00  0.7405E-02
  0.2171E+01  0.3658E+00  0.7397E-02
  0.2210E+01  0.3664E+00  0.7296E-02
  0.2250E+01  0.3664E+00  0.7103E-02
  0.2289E+01  0.3659E+00  0.6826E-02
  0.2329E+01  0.3648E+00  0.6471E-02
  0.2368E+01  0.3633E+00  0.6049E-02
  0.2408E+01  0.3612E+00  0.5575E-02
  0.2447E+01  0.3586E+00  0.5066E-02
  0.2487E+01  0.3557E+00  0.4548E-02
  0.2526E+01  0.3523E+00  0.4054E-02
  0.2566E+01  0.3485E+00  0.3631E-02
  0.2605E+01  0.3444E+00  0.3337E-02
  0.2645E+01  0.3400E+00  0.3227E-02
  0.2684E+01  0.3354E+00  0.3328E-02
