#      R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.3349E-01  0.1174E-01  0.2592E-03
  0.6698E-01  0.2415E-01  0.4873E-03
  0.1005E+00  0.3722E-01  0.6846E-03
  0.1340E+00  0.5093E-01  0.8517E-03
  0.1675E+00  0.6530E-01  0.9893E-03
  0.2010E+00  0.8029E-01  0.1098E-02
  0.2344E+00  0.9591E-01  0.1180E-02
  0.2679E+00  0.1121E+00  0.1236E-02
  0.3014E+00  0.1290E+00  0.1267E-02
  0.3349E+00  0.1463E+00  0.1275E-02
  0.3684E+00  0.1643E+00  0.1262E-02
  0.4019E+00  0.1827E+00  0.1231E-02
  0.4354E+00  0.2017E+00  0.1184E-02
  0.4689E+00  0.2211E+00  0.1124E-02
  0.5024E+00  0.2410E+00  0.1055E-02
  0.5359E+00  0.2613E+00  0.9804E-03
  0.5694E+00  0.2820E+00  0.9063E-03
  0.6029E+00  0.3030E+00  0.8393E-03
  0.6363E+00  0.3244E+00  0.7870E-03
  0.6698E+00  0.3460E+00  0.7575E-03
  0.7033E+00  0.3678E+00  0.7572E-03
  0.7368E+00  0.3899E+00  0.7880E-03
  0.7703E+00  0.4121E+00  0.8469E-03
  0.8038E+00  0.4344E+00  0.9277E-03
  0.8373E+00  0.4568E+00  0.1023E-02
  0.8708E+00  0.4793E+00  0.1128E-02
  0.9043E+00  0.5017E+00  0.1236E-02
  0.9378E+00  0.5241E+00  0.1343E-02
  0.9713E+00  0.5464E+00  0.1447E-02
  0.1005E+01  0.5686E+00  0.1544E-02
  0.1038E+01  0.5906E+00  0.1634E-02
  0.1072E+01  0.6123E+00  0.1714E-02
  0.1105E+01  0.6338E+00  0.1784E-02
  0.1139E+01  0.6550E+00  0.1842E-02
  0.1172E+01  0.6758E+00  0.1888E-02
  0.1206E+01  0.6963E+00  0.1922E-02
  0.1239E+01  0.7163E+00  0.1943E-02
  0.1273E+01  0.7359E+00  0.1953E-02
  0.1306E+01  0.7549E+00  0.1951E-02
  0.1340E+01  0.7734E+00  0.1938E-02
  0.1373E+01  0.7913E+00  0.1915E-02
  0.1407E+01  0.8086E+00  0.1884E-02
  0.1440E+01  0.8253E+00  0.1845E-02
  0.1474E+01  0.8413E+00  0.1801E-02
  0.1507E+01  0.8566E+00  0.1753E-02
  0.1541E+01  0.8712E+00  0.1705E-02
  0.1574E+01  0.8851E+00  0.1658E-02
  0.1608E+01  0.8981E+00  0.1615E-02
  0.1641E+01  0.9104E+00  0.1578E-02
  0.1675E+01  0.9219E+00  0.1551E-02
  0.1708E+01  0.9325E+00  0.1536E-02
  0.1742E+01  0.9424E+00  0.1533E-02
  0.1775E+01  0.9513E+00  0.1544E-02
  0.1809E+01  0.9595E+00  0.1568E-02
  0.1842E+01  0.9667E+00  0.1605E-02
