#      R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.4011E-01  0.8188E-02  0.7778E-03
  0.8021E-01  0.1699E-01  0.1432E-02
  0.1203E+00  0.2640E-01  0.1963E-02
  0.1604E+00  0.3641E-01  0.2376E-02
  0.2005E+00  0.4701E-01  0.2674E-02
  0.2406E+00  0.5819E-01  0.2861E-02
  0.2807E+00  0.6994E-01  0.2945E-02
  0.3208E+00  0.8225E-01  0.2932E-02
  0.3610E+00  0.9509E-01  0.2831E-02
  0.4011E+00  0.1084E+00  0.2651E-02
  0.4412E+00  0.1223E+00  0.2402E-02
  0.4813E+00  0.1366E+00  0.2096E-02
  0.5214E+00  0.1513E+00  0.1747E-02
  0.5615E+00  0.1665E+00  0.1377E-02
  0.6016E+00  0.1820E+00  0.1022E-02
  0.6417E+00  0.1979E+00  0.7697E-03
  0.6818E+00  0.2141E+00  0.7754E-03
  0.7219E+00  0.2305E+00  0.1045E-02
  0.7620E+00  0.2472E+00  0.1431E-02
  0.8021E+00  0.2641E+00  0.1848E-02
  0.8422E+00  0.2812E+00  0.2262E-02
  0.8823E+00  0.2984E+00  0.2654E-02
  0.9224E+00  0.3157E+00  0.3013E-02
  0.9625E+00  0.3330E+00  0.3330E-02
  0.1003E+01  0.3503E+00  0.3598E-02
  0.1043E+01  0.3676E+00  0.3814E-02
  0.1083E+01  0.3848E+00  0.3972E-02
  0.1123E+01  0.4018E+00  0.4072E-02
  0.1163E+01  0.4187E+00  0.4111E-02
  0.1203E+01  0.4354E+00  0.4091E-02
  0.1243E+01  0.4519E+00  0.4011E-02
  0.1283E+01  0.4680E+00  0.3876E-02
  0.1323E+01  0.4839E+00  0.3689E-02
  0.1364E+01  0.4993E+00  0.3456E-02
  0.1404E+01  0.5144E+00  0.3184E-02
  0.1444E+01  0.5290E+00  0.2884E-02
  0.1484E+01  0.5432E+00  0.2569E-02
  0.1524E+01  0.5569E+00  0.2258E-02
  0.1564E+01  0.5700E+00  0.1977E-02
  0.1604E+01  0.5826E+00  0.1766E-02
  0.1644E+01  0.5946E+00  0.1665E-02
  0.1684E+01  0.6060E+00  0.1704E-02
  0.1725E+01  0.6167E+00  0.1871E-02
  0.1765E+01  0.6269E+00  0.2130E-02
  0.1805E+01  0.6363E+00  0.2438E-02
  0.1845E+01  0.6451E+00  0.2765E-02
  0.1885E+01  0.6532E+00  0.3088E-02
  0.1925E+01  0.6606E+00  0.3391E-02
  0.1965E+01  0.6673E+00  0.3664E-02
  0.2005E+01  0.6733E+00  0.3899E-02
