#      R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.3884E-01  0.8108E-02  0.4113E-03
  0.7767E-01  0.1602E-01  0.7624E-03
  0.1165E+00  0.2374E-01  0.1054E-02
  0.1553E+00  0.3127E-01  0.1289E-02
  0.1942E+00  0.3861E-01  0.1467E-02
  0.2330E+00  0.4577E-01  0.1591E-02
  0.2719E+00  0.5276E-01  0.1664E-02
  0.3107E+00  0.5958E-01  0.1690E-02
  0.3495E+00  0.6625E-01  0.1673E-02
  0.3884E+00  0.7276E-01  0.1615E-02
  0.4272E+00  0.7914E-01  0.1524E-02
  0.4660E+00  0.8540E-01  0.1404E-02
  0.5049E+00  0.9153E-01  0.1263E-02
  0.5437E+00  0.9757E-01  0.1109E-02
  0.5825E+00  0.1035E+00  0.9574E-03
  0.6214E+00  0.1094E+00  0.8258E-03
  0.6602E+00  0.1152E+00  0.7422E-03
  0.6990E+00  0.1209E+00  0.7341E-03
  0.7379E+00  0.1266E+00  0.8081E-03
  0.7767E+00  0.1322E+00  0.9440E-03
  0.8156E+00  0.1378E+00  0.1115E-02
  0.8544E+00  0.1434E+00  0.1300E-02
  0.8932E+00  0.1490E+00  0.1486E-02
  0.9321E+00  0.1546E+00  0.1665E-02
  0.9709E+00  0.1601E+00  0.1829E-02
  0.1010E+01  0.1657E+00  0.1975E-02
  0.1049E+01  0.1712E+00  0.2099E-02
  0.1087E+01  0.1768E+00  0.2198E-02
  0.1126E+01  0.1824E+00  0.2271E-02
  0.1165E+01  0.1879E+00  0.2318E-02
  0.1204E+01  0.1935E+00  0.2336E-02
  0.1243E+01  0.1990E+00  0.2327E-02
  0.1282E+01  0.2045E+00  0.2291E-02
  0.1320E+01  0.2100E+00  0.2231E-02
  0.1359E+01  0.2155E+00  0.2147E-02
  0.1398E+01  0.2209E+00  0.2043E-02
  0.1437E+01  0.2263E+00  0.1924E-02
  0.1476E+01  0.2315E+00  0.1794E-02
  0.1515E+01  0.2367E+00  0.1661E-02
  0.1553E+01  0.2418E+00  0.1533E-02
  0.1592E+01  0.2468E+00  0.1423E-02
  0.1631E+01  0.2516E+00  0.1343E-02
  0.1670E+01  0.2563E+00  0.1305E-02
  0.1709E+01  0.2608E+00  0.1318E-02
  0.1748E+01  0.2651E+00  0.1382E-02
  0.1786E+01  0.2692E+00  0.1490E-02
  0.1825E+01  0.2731E+00  0.1630E-02
  0.1864E+01  0.2768E+00  0.1791E-02
  0.1903E+01  0.2802E+00  0.1962E-02
  0.1942E+01  0.2834E+00  0.2134E-02
  0.1981E+01  0.2862E+00  0.2300E-02
  0.2019E+01  0.2888E+00  0.2456E-02
  0.2058E+01  0.2910E+00  0.2598E-02
  0.2097E+01  0.2930E+00  0.2721E-02
  0.2136E+01  0.2946E+00  0.2824E-02
  0.2175E+01  0.2959E+00  0.2905E-02
  0.2214E+01  0.2969E+00  0.2963E-02
  0.2252E+01  0.2975E+00  0.2998E-02
  0.2291E+01  0.2978E+00  0.3009E-02
  0.2330E+01  0.2977E+00  0.2998E-02
  0.2369E+01  0.2973E+00  0.2967E-02
  0.2408E+01  0.2966E+00  0.2917E-02
  0.2447E+01  0.2955E+00  0.2851E-02
  0.2486E+01  0.2941E+00  0.2774E-02
  0.2524E+01  0.2924E+00  0.2689E-02
  0.2563E+01  0.2903E+00  0.2602E-02
  0.2602E+01  0.2880E+00  0.2519E-02
  0.2641E+01  0.2854E+00  0.2446E-02
  0.2680E+01  0.2826E+00  0.2390E-02
  0.2719E+01  0.2795E+00  0.2356E-02
  0.2757E+01  0.2761E+00  0.2349E-02
  0.2796E+01  0.2725E+00  0.2371E-02
  0.2835E+01  0.2688E+00  0.2422E-02
  0.2874E+01  0.2648E+00  0.2499E-02
  0.2913E+01  0.2607E+00  0.2597E-02
  0.2952E+01  0.2565E+00  0.2712E-02
  0.2990E+01  0.2521E+00  0.2836E-02
  0.3029E+01  0.2477E+00  0.2965E-02
  0.3068E+01  0.2431E+00  0.3093E-02
  0.3107E+01  0.2385E+00  0.3215E-02
  0.3146E+01  0.2339E+00  0.3327E-02
  0.3185E+01  0.2292E+00  0.3426E-02
  0.3223E+01  0.2246E+00  0.3509E-02
