#      R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.4005E-01  0.1418E-01  0.9691E-03
  0.8011E-01  0.2904E-01  0.1781E-02
  0.1202E+00  0.4456E-01  0.2439E-02
  0.1602E+00  0.6074E-01  0.2945E-02
  0.2003E+00  0.7758E-01  0.3306E-02
  0.2403E+00  0.9506E-01  0.3528E-02
  0.2804E+00  0.1132E+00  0.3619E-02
  0.3204E+00  0.1319E+00  0.3588E-02
  0.3605E+00  0.1512E+00  0.3445E-02
  0.4005E+00  0.1711E+00  0.3202E-02
  0.4406E+00  0.1916E+00  0.2872E-02
  0.4806E+00  0.2126E+00  0.2470E-02
  0.5207E+00  0.2341E+00  0.2013E-02
  0.5607E+00  0.2561E+00  0.1527E-02
  0.6008E+00  0.2786E+00  0.1066E-02
  0.6408E+00  0.3014E+00  0.7748E-03
  0.6809E+00  0.3246E+00  0.9008E-03
  0.7210E+00  0.3482E+00  0.1338E-02
  0.7610E+00  0.3721E+00  0.1870E-02
  0.8011E+00  0.3962E+00  0.2417E-02
  0.8411E+00  0.4205E+00  0.2945E-02
  0.8812E+00  0.4450E+00  0.3437E-02
  0.9212E+00  0.4695E+00  0.3882E-02
  0.9613E+00  0.4942E+00  0.4269E-02
  0.1001E+01  0.5188E+00  0.4591E-02
  0.1041E+01  0.5434E+00  0.4842E-02
  0.1081E+01  0.5679E+00  0.5017E-02
  0.1121E+01  0.5922E+00  0.5115E-02
  0.1162E+01  0.6162E+00  0.5134E-02
  0.1202E+01  0.6400E+00  0.5075E-02
  0.1242E+01  0.6634E+00  0.4938E-02
  0.1282E+01  0.6865E+00  0.4729E-02
  0.1322E+01  0.7090E+00  0.4453E-02
  0.1362E+01  0.7310E+00  0.4117E-02
  0.1402E+01  0.7525E+00  0.3732E-02
  0.1442E+01  0.7733E+00  0.3312E-02
  0.1482E+01  0.7934E+00  0.2876E-02
  0.1522E+01  0.8127E+00  0.2457E-02
  0.1562E+01  0.8312E+00  0.2103E-02
  0.1602E+01  0.8489E+00  0.1883E-02
  0.1642E+01  0.8657E+00  0.1869E-02
  0.1682E+01  0.8816E+00  0.2071E-02
  0.1722E+01  0.8964E+00  0.2430E-02
  0.1762E+01  0.9103E+00  0.2876E-02
  0.1802E+01  0.9231E+00  0.3357E-02
  0.1842E+01  0.9349E+00  0.3839E-02
  0.1882E+01  0.9455E+00  0.4298E-02
  0.1923E+01  0.9551E+00  0.4721E-02
  0.1963E+01  0.9635E+00  0.5094E-02
  0.2003E+01  0.9708E+00  0.5410E-02
  0.2043E+01  0.9770E+00  0.5660E-02
  0.2083E+01  0.9820E+00  0.5841E-02
  0.2123E+01  0.9860E+00  0.5948E-02
  0.2163E+01  0.9888E+00  0.5980E-02
  0.2203E+01  0.9905E+00  0.5937E-02
  0.2243E+01  0.9911E+00  0.5819E-02
  0.2283E+01  0.9907E+00  0.5631E-02
  0.2323E+01  0.9893E+00  0.5377E-02
  0.2363E+01  0.9869E+00  0.5064E-02
  0.2403E+01  0.9835E+00  0.4702E-02
  0.2443E+01  0.9792E+00  0.4305E-02
  0.2483E+01  0.9741E+00  0.3891E-02
  0.2523E+01  0.9681E+00  0.3484E-02
  0.2563E+01  0.9614E+00  0.3120E-02
  0.2603E+01  0.9539E+00  0.2844E-02
  0.2643E+01  0.9458E+00  0.2706E-02
  0.2684E+01  0.9371E+00  0.2742E-02
  0.2724E+01  0.9278E+00  0.2948E-02
  0.2764E+01  0.9180E+00  0.3287E-02
  0.2804E+01  0.9077E+00  0.3711E-02
  0.2844E+01  0.8971E+00  0.4178E-02
  0.2884E+01  0.8861E+00  0.4655E-02
  0.2924E+01  0.8748E+00  0.5121E-02
  0.2964E+01  0.8632E+00  0.5556E-02
  0.3004E+01  0.8515E+00  0.5947E-02
  0.3044E+01  0.8396E+00  0.6285E-02
  0.3084E+01  0.8276E+00  0.6561E-02
  0.3124E+01  0.8155E+00  0.6769E-02
  0.3164E+01  0.8034E+00  0.6906E-02
  0.3204E+01  0.7913E+00  0.6968E-02
  0.3244E+01  0.7792E+00  0.6956E-02
  0.3284E+01  0.7672E+00  0.6870E-02
  0.3324E+01  0.7553E+00  0.6713E-02
  0.3364E+01  0.7435E+00  0.6490E-02
  0.3404E+01  0.7319E+00  0.6207E-02
  0.3445E+01  0.7204E+00  0.5874E-02
  0.3485E+01  0.7090E+00  0.5502E-02
  0.3525E+01  0.6978E+00  0.5106E-02
  0.3565E+01  0.6868E+00  0.4708E-02
  0.3605E+01  0.6760E+00  0.4332E-02
  0.3645E+01  0.6654E+00  0.4009E-02
  0.3685E+01  0.6549E+00  0.3774E-02
  0.3725E+01  0.6446E+00  0.3660E-02
  0.3765E+01  0.6345E+00  0.3688E-02
  0.3805E+01  0.6245E+00  0.3853E-02
  0.3845E+01  0.6147E+00  0.4135E-02
  0.3885E+01  0.6050E+00  0.4499E-02
  0.3925E+01  0.5955E+00  0.4911E-02
  0.3965E+01  0.5861E+00  0.5343E-02
  0.4005E+01  0.5768E+00  0.5771E-02
  0.4045E+01  0.5676E+00  0.6178E-02
  0.4085E+01  0.5585E+00  0.6548E-02
  0.4125E+01  0.5494E+00  0.6870E-02
  0.4166E+01  0.5405E+00  0.7138E-02
  0.4206E+01  0.5315E+00  0.7344E-02
  0.4246E+01  0.5226E+00  0.7485E-02
  0.4286E+01  0.5137E+00  0.7559E-02
  0.4326E+01  0.5049E+00  0.7566E-02
  0.4366E+01  0.4961E+00  0.7508E-02
  0.4406E+01  0.4872E+00  0.7389E-02
  0.4446E+01  0.4784E+00  0.7214E-02
  0.4486E+01  0.4695E+00  0.6990E-02
  0.4526E+01  0.4607E+00  0.6728E-02
  0.4566E+01  0.4518E+00  0.6439E-02
  0.4606E+01  0.4429E+00  0.6138E-02
  0.4646E+01  0.4340E+00  0.5842E-02
  0.4686E+01  0.4251E+00  0.5569E-02
  0.4726E+01  0.4162E+00  0.5338E-02
  0.4766E+01  0.4072E+00  0.5170E-02
  0.4806E+01  0.3983E+00  0.5078E-02
  0.4846E+01  0.3893E+00  0.5070E-02
  0.4886E+01  0.3804E+00  0.5147E-02
  0.4927E+01  0.3715E+00  0.5298E-02
  0.4967E+01  0.3625E+00  0.5507E-02
  0.5007E+01  0.3536E+00  0.5757E-02
  0.5047E+01  0.3448E+00  0.6026E-02
  0.5087E+01  0.3359E+00  0.6297E-02
  0.5127E+01  0.3271E+00  0.6554E-02
  0.5167E+01  0.3184E+00  0.6785E-02
  0.5207E+01  0.3097E+00  0.6978E-02
  0.5247E+01  0.3010E+00  0.7127E-02
  0.5287E+01  0.2924E+00  0.7225E-02
  0.5327E+01  0.2839E+00  0.7270E-02
  0.5367E+01  0.2755E+00  0.7261E-02
  0.5407E+01  0.2672E+00  0.7200E-02
  0.5447E+01  0.2590E+00  0.7092E-02
  0.5487E+01  0.2508E+00  0.6943E-02
  0.5527E+01  0.2428E+00  0.6764E-02
  0.5567E+01  0.2350E+00  0.6567E-02
  0.5607E+01  0.2272E+00  0.6367E-02
  0.5647E+01  0.2197E+00  0.6184E-02
  0.5688E+01  0.2122E+00  0.6038E-02
  0.5728E+01  0.2050E+00  0.5948E-02
  0.5768E+01  0.1979E+00  0.5932E-02
  0.5808E+01  0.1910E+00  0.6003E-02
  0.5848E+01  0.1843E+00  0.6163E-02
  0.5888E+01  0.1779E+00  0.6408E-02
  0.5928E+01  0.1716E+00  0.6727E-02
  0.5968E+01  0.1656E+00  0.7102E-02
  0.6008E+01  0.1599E+00  0.7514E-02
  0.6048E+01  0.1545E+00  0.7944E-02
  0.6088E+01  0.1493E+00  0.8375E-02
  0.6128E+01  0.1445E+00  0.8789E-02
  0.6168E+01  0.1400E+00  0.9173E-02
  0.6208E+01  0.1358E+00  0.9513E-02
  0.6248E+01  0.1319E+00  0.9799E-02
  0.6288E+01  0.1284E+00  0.1002E-01
  0.6328E+01  0.1253E+00  0.1018E-01
  0.6368E+01  0.1225E+00  0.1026E-01
  0.6408E+01  0.1201E+00  0.1026E-01
  0.6449E+01  0.1180E+00  0.1019E-01
  0.6489E+01  0.1163E+00  0.1005E-01
  0.6529E+01  0.1150E+00  0.9848E-02
  0.6569E+01  0.1140E+00  0.9588E-02
  0.6609E+01  0.1133E+00  0.9289E-02
  0.6649E+01  0.1129E+00  0.8970E-02
  0.6689E+01  0.1127E+00  0.8656E-02
  0.6729E+01  0.1128E+00  0.8375E-02
  0.6769E+01  0.1130E+00  0.8161E-02
  0.6809E+01  0.1133E+00  0.8044E-02
  0.6849E+01  0.1137E+00  0.8050E-02
  0.6889E+01  0.1141E+00  0.8193E-02
  0.6929E+01  0.1143E+00  0.8470E-02
  0.6969E+01  0.1144E+00  0.8861E-02
  0.7009E+01  0.1141E+00  0.9335E-02
  0.7049E+01  0.1135E+00  0.9853E-02
  0.7089E+01  0.1123E+00  0.1037E-01
  0.7129E+01  0.1104E+00  0.1084E-01
  0.7169E+01  0.1078E+00  0.1123E-01
  0.7210E+01  0.1042E+00  0.1147E-01
  0.7250E+01  0.9947E-01  0.1154E-01
  0.7290E+01  0.9347E-01  0.1139E-01
  0.7330E+01  0.8603E-01  0.1096E-01
  0.7370E+01  0.7694E-01  0.1021E-01
  0.7410E+01  0.6602E-01  0.9099E-02
  0.7450E+01  0.5307E-01  0.7572E-02
  0.7490E+01  0.3789E-01  0.5580E-02
  0.7530E+01  0.2027E-01  0.3074E-02
  0.7570E+01  0.0000E+00  0.0000E+00
