#      R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.4312E-01  0.1427E-01  0.3781E-03
  0.8624E-01  0.2998E-01  0.6946E-03
  0.1294E+00  0.4711E-01  0.9508E-03
  0.1725E+00  0.6564E-01  0.1148E-02
  0.2156E+00  0.8555E-01  0.1290E-02
  0.2587E+00  0.1068E+00  0.1378E-02
  0.3019E+00  0.1294E+00  0.1416E-02
  0.3450E+00  0.1532E+00  0.1410E-02
  0.3881E+00  0.1783E+00  0.1364E-02
  0.4312E+00  0.2045E+00  0.1285E-02
  0.4743E+00  0.2318E+00  0.1181E-02
  0.5175E+00  0.2602E+00  0.1060E-02
  0.5606E+00  0.2895E+00  0.9383E-03
  0.6037E+00  0.3197E+00  0.8334E-03
  0.6468E+00  0.3507E+00  0.7704E-03
  0.6899E+00  0.3824E+00  0.7720E-03
  0.7331E+00  0.4147E+00  0.8434E-03
  0.7762E+00  0.4475E+00  0.9691E-03
  0.8193E+00  0.4808E+00  0.1127E-02
  0.8624E+00  0.5144E+00  0.1299E-02
  0.9056E+00  0.5483E+00  0.1471E-02
  0.9487E+00  0.5822E+00  0.1636E-02
  0.9918E+00  0.6162E+00  0.1786E-02
  0.1035E+01  0.6502E+00  0.1917E-02
  0.1078E+01  0.6839E+00  0.2026E-02
  0.1121E+01  0.7173E+00  0.2109E-02
  0.1164E+01  0.7504E+00  0.2166E-02
  0.1207E+01  0.7830E+00  0.2197E-02
  0.1251E+01  0.8150E+00  0.2200E-02
  0.1294E+01  0.8463E+00  0.2179E-02
  0.1337E+01  0.8768E+00  0.2133E-02
  0.1380E+01  0.9064E+00  0.2067E-02
  0.1423E+01  0.9351E+00  0.1985E-02
  0.1466E+01  0.9628E+00  0.1892E-02
  0.1509E+01  0.9894E+00  0.1794E-02
  0.1552E+01  0.1015E+01  0.1700E-02
  0.1596E+01  0.1039E+01  0.1618E-02
  0.1639E+01  0.1062E+01  0.1559E-02
  0.1682E+01  0.1083E+01  0.1531E-02
  0.1725E+01  0.1103E+01  0.1540E-02
  0.1768E+01  0.1122E+01  0.1586E-02
  0.1811E+01  0.1139E+01  0.1665E-02
  0.1854E+01  0.1154E+01  0.1771E-02
  0.1897E+01  0.1168E+01  0.1893E-02
  0.1940E+01  0.1181E+01  0.2024E-02
  0.1984E+01  0.1192E+01  0.2156E-02
  0.2027E+01  0.1201E+01  0.2282E-02
  0.2070E+01  0.1209E+01  0.2397E-02
  0.2113E+01  0.1215E+01  0.2497E-02
  0.2156E+01  0.1220E+01  0.2578E-02
  0.2199E+01  0.1223E+01  0.2639E-02
  0.2242E+01  0.1225E+01  0.2679E-02
  0.2285E+01  0.1225E+01  0.2698E-02
  0.2329E+01  0.1224E+01  0.2695E-02
  0.2372E+01  0.1221E+01  0.2673E-02
  0.2415E+01  0.1217E+01  0.2634E-02
  0.2458E+01  0.1212E+01  0.2581E-02
  0.2501E+01  0.1206E+01  0.2519E-02
  0.2544E+01  0.1199E+01  0.2454E-02
  0.2587E+01  0.1190E+01  0.2392E-02
  0.2630E+01  0.1181E+01  0.2338E-02
  0.2674E+01  0.1170E+01  0.2301E-02
  0.2717E+01  0.1159E+01  0.2286E-02
  0.2760E+01  0.1147E+01  0.2297E-02
  0.2803E+01  0.1134E+01  0.2336E-02
  0.2846E+01  0.1121E+01  0.2404E-02
  0.2889E+01  0.1107E+01  0.2496E-02
  0.2932E+01  0.1092E+01  0.2607E-02
  0.2975E+01  0.1078E+01  0.2732E-02
  0.3019E+01  0.1062E+01  0.2864E-02
  0.3062E+01  0.1047E+01  0.2998E-02
  0.3105E+01  0.1031E+01  0.3127E-02
  0.3148E+01  0.1015E+01  0.3248E-02
  0.3191E+01  0.9984E+00  0.3356E-02
  0.3234E+01  0.9821E+00  0.3447E-02
  0.3277E+01  0.9657E+00  0.3521E-02
