#      R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.3794E-01  0.1152E-01  0.2834E-03
  0.7587E-01  0.2362E-01  0.5297E-03
  0.1138E+00  0.3630E-01  0.7397E-03
  0.1517E+00  0.4955E-01  0.9139E-03
  0.1897E+00  0.6336E-01  0.1053E-02
  0.2276E+00  0.7772E-01  0.1160E-02
  0.2656E+00  0.9261E-01  0.1234E-02
  0.3035E+00  0.1080E+00  0.1279E-02
  0.3414E+00  0.1239E+00  0.1296E-02
  0.3794E+00  0.1403E+00  0.1287E-02
  0.4173E+00  0.1571E+00  0.1257E-02
  0.4552E+00  0.1743E+00  0.1207E-02
  0.4932E+00  0.1919E+00  0.1142E-02
  0.5311E+00  0.2099E+00  0.1067E-02
  0.5690E+00  0.2281E+00  0.9871E-03
  0.6070E+00  0.2467E+00  0.9095E-03
  0.6449E+00  0.2655E+00  0.8432E-03
  0.6829E+00  0.2844E+00  0.7978E-03
  0.7208E+00  0.3036E+00  0.7826E-03
  0.7587E+00  0.3228E+00  0.8025E-03
  0.7967E+00  0.3421E+00  0.8563E-03
  0.8346E+00  0.3615E+00  0.9373E-03
  0.8725E+00  0.3808E+00  0.1037E-02
  0.9105E+00  0.4001E+00  0.1148E-02
  0.9484E+00  0.4192E+00  0.1263E-02
  0.9863E+00  0.4382E+00  0.1377E-02
  0.1024E+01  0.4570E+00  0.1487E-02
  0.1062E+01  0.4755E+00  0.1589E-02
  0.1100E+01  0.4937E+00  0.1681E-02
  0.1138E+01  0.5116E+00  0.1762E-02
  0.1176E+01  0.5291E+00  0.1829E-02
  0.1214E+01  0.5461E+00  0.1883E-02
  0.1252E+01  0.5627E+00  0.1923E-02
  0.1290E+01  0.5788E+00  0.1948E-02
  0.1328E+01  0.5944E+00  0.1959E-02
  0.1366E+01  0.6093E+00  0.1957E-02
  0.1404E+01  0.6236E+00  0.1942E-02
  0.1442E+01  0.6373E+00  0.1915E-02
  0.1480E+01  0.6503E+00  0.1879E-02
  0.1517E+01  0.6626E+00  0.1834E-02
  0.1555E+01  0.6741E+00  0.1784E-02
  0.1593E+01  0.6849E+00  0.1731E-02
  0.1631E+01  0.6949E+00  0.1678E-02
  0.1669E+01  0.7041E+00  0.1628E-02
  0.1707E+01  0.7125E+00  0.1584E-02
  0.1745E+01  0.7201E+00  0.1549E-02
  0.1783E+01  0.7268E+00  0.1527E-02
  0.1821E+01  0.7327E+00  0.1519E-02
  0.1859E+01  0.7378E+00  0.1527E-02
  0.1897E+01  0.7420E+00  0.1550E-02
  0.1935E+01  0.7454E+00  0.1587E-02
  0.1973E+01  0.7480E+00  0.1636E-02
  0.2011E+01  0.7497E+00  0.1694E-02
  0.2049E+01  0.7507E+00  0.1759E-02
  0.2087E+01  0.7508E+00  0.1827E-02
  0.2124E+01  0.7502E+00  0.1897E-02
  0.2162E+01  0.7488E+00  0.1965E-02
  0.2200E+01  0.7466E+00  0.2029E-02
  0.2238E+01  0.7438E+00  0.2089E-02
