#      R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.3571E-01  0.1135E-01  0.2963E-03
  0.7143E-01  0.2342E-01  0.5535E-03
  0.1071E+00  0.3620E-01  0.7720E-03
  0.1429E+00  0.4971E-01  0.9525E-03
  0.1786E+00  0.6392E-01  0.1096E-02
  0.2143E+00  0.7882E-01  0.1204E-02
  0.2500E+00  0.9441E-01  0.1277E-02
  0.2857E+00  0.1107E+00  0.1318E-02
  0.3214E+00  0.1276E+00  0.1329E-02
  0.3571E+00  0.1451E+00  0.1312E-02
  0.3929E+00  0.1632E+00  0.1270E-02
  0.4286E+00  0.1820E+00  0.1205E-02
  0.4643E+00  0.2012E+00  0.1122E-02
  0.5000E+00  0.2211E+00  0.1025E-02
  0.5357E+00  0.2414E+00  0.9199E-03
  0.5714E+00  0.2621E+00  0.8149E-03
  0.6071E+00  0.2834E+00  0.7213E-03
  0.6429E+00  0.3050E+00  0.6547E-03
  0.6786E+00  0.3269E+00  0.6322E-03
  0.7143E+00  0.3492E+00  0.6636E-03
  0.7500E+00  0.3718E+00  0.7441E-03
  0.7857E+00  0.3946E+00  0.8596E-03
  0.8214E+00  0.4176E+00  0.9957E-03
  0.8571E+00  0.4408E+00  0.1142E-02
  0.8929E+00  0.4641E+00  0.1290E-02
  0.9286E+00  0.4874E+00  0.1435E-02
  0.9643E+00  0.5107E+00  0.1573E-02
  0.1000E+01  0.5341E+00  0.1701E-02
  0.1036E+01  0.5573E+00  0.1816E-02
  0.1071E+01  0.5804E+00  0.1918E-02
  0.1107E+01  0.6034E+00  0.2004E-02
  0.1143E+01  0.6261E+00  0.2073E-02
  0.1179E+01  0.6485E+00  0.2125E-02
  0.1214E+01  0.6707E+00  0.2160E-02
  0.1250E+01  0.6924E+00  0.2176E-02
  0.1286E+01  0.7138E+00  0.2175E-02
  0.1321E+01  0.7347E+00  0.2158E-02
  0.1357E+01  0.7551E+00  0.2124E-02
  0.1393E+01  0.7750E+00  0.2076E-02
  0.1429E+01  0.7943E+00  0.2014E-02
  0.1464E+01  0.8130E+00  0.1942E-02
  0.1500E+01  0.8310E+00  0.1863E-02
  0.1536E+01  0.8484E+00  0.1778E-02
  0.1571E+01  0.8650E+00  0.1692E-02
  0.1607E+01  0.8808E+00  0.1610E-02
  0.1643E+01  0.8959E+00  0.1537E-02
  0.1679E+01  0.9101E+00  0.1479E-02
  0.1714E+01  0.9235E+00  0.1440E-02
  0.1750E+01  0.9361E+00  0.1425E-02
  0.1786E+01  0.9477E+00  0.1436E-02
  0.1821E+01  0.9585E+00  0.1474E-02
  0.1857E+01  0.9683E+00  0.1535E-02
  0.1893E+01  0.9773E+00  0.1617E-02
  0.1929E+01  0.9853E+00  0.1714E-02
  0.1964E+01  0.9924E+00  0.1821E-02
  0.2000E+01  0.9985E+00  0.1933E-02
  0.2036E+01  0.1004E+01  0.2047E-02
  0.2071E+01  0.1008E+01  0.2158E-02
  0.2107E+01  0.1011E+01  0.2264E-02
  0.2143E+01  0.1014E+01  0.2363E-02
  0.2179E+01  0.1015E+01  0.2452E-02
  0.2214E+01  0.1016E+01  0.2530E-02
  0.2250E+01  0.1016E+01  0.2596E-02
  0.2286E+01  0.1015E+01  0.2649E-02
  0.2321E+01  0.1013E+01  0.2688E-02
  0.2357E+01  0.1010E+01  0.2713E-02
  0.2393E+01  0.1007E+01  0.2725E-02
  0.2429E+01  0.1003E+01  0.2723E-02
  0.2464E+01  0.9981E+00  0.2708E-02
  0.2500E+01  0.9926E+00  0.2682E-02
  0.2536E+01  0.9865E+00  0.2646E-02
