#      R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.3947E-01  0.1713E-01  0.7709E-03
  0.7894E-01  0.3492E-01  0.1421E-02
  0.1184E+00  0.5335E-01  0.1953E-02
  0.1579E+00  0.7243E-01  0.2369E-02
  0.1974E+00  0.9214E-01  0.2673E-02
  0.2368E+00  0.1125E+00  0.2870E-02
  0.2763E+00  0.1334E+00  0.2965E-02
  0.3158E+00  0.1549E+00  0.2965E-02
  0.3552E+00  0.1770E+00  0.2878E-02
  0.3947E+00  0.1997E+00  0.2713E-02
  0.4342E+00  0.2228E+00  0.2479E-02
  0.4737E+00  0.2465E+00  0.2187E-02
  0.5131E+00  0.2706E+00  0.1852E-02
  0.5526E+00  0.2952E+00  0.1493E-02
  0.5921E+00  0.3201E+00  0.1142E-02
  0.6315E+00  0.3454E+00  0.8707E-03
  0.6710E+00  0.3710E+00  0.8134E-03
  0.7105E+00  0.3969E+00  0.1023E-02
  0.7499E+00  0.4230E+00  0.1383E-02
  0.7894E+00  0.4492E+00  0.1794E-02
  0.8289E+00  0.4756E+00  0.2214E-02
  0.8684E+00  0.5021E+00  0.2619E-02
  0.9078E+00  0.5286E+00  0.2997E-02
  0.9473E+00  0.5550E+00  0.3338E-02
  0.9868E+00  0.5814E+00  0.3635E-02
  0.1026E+01  0.6076E+00  0.3883E-02
  0.1066E+01  0.6336E+00  0.4077E-02
  0.1105E+01  0.6593E+00  0.4215E-02
  0.1145E+01  0.6846E+00  0.4293E-02
  0.1184E+01  0.7096E+00  0.4313E-02
  0.1224E+01  0.7341E+00  0.4273E-02
  0.1263E+01  0.7581E+00  0.4176E-02
  0.1303E+01  0.7815E+00  0.4024E-02
  0.1342E+01  0.8043E+00  0.3822E-02
  0.1381E+01  0.8263E+00  0.3575E-02
  0.1421E+01  0.8476E+00  0.3291E-02
  0.1460E+01  0.8681E+00  0.2979E-02
  0.1500E+01  0.8877E+00  0.2654E-02
  0.1539E+01  0.9064E+00  0.2333E-02
  0.1579E+01  0.9241E+00  0.2046E-02
  0.1618E+01  0.9408E+00  0.1830E-02
  0.1658E+01  0.9565E+00  0.1729E-02
  0.1697E+01  0.9710E+00  0.1771E-02
  0.1737E+01  0.9845E+00  0.1948E-02
  0.1776E+01  0.9967E+00  0.2222E-02
  0.1816E+01  0.1008E+01  0.2550E-02
  0.1855E+01  0.1018E+01  0.2900E-02
  0.1895E+01  0.1026E+01  0.3251E-02
  0.1934E+01  0.1034E+01  0.3586E-02
  0.1974E+01  0.1040E+01  0.3894E-02
