#      R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.3725E-01  0.2125E-01  0.1145E-02
  0.7450E-01  0.4269E-01  0.2115E-02
  0.1117E+00  0.6433E-01  0.2913E-02
  0.1490E+00  0.8616E-01  0.3543E-02
  0.1862E+00  0.1082E+00  0.4010E-02
  0.2235E+00  0.1304E+00  0.4320E-02
  0.2607E+00  0.1527E+00  0.4481E-02
  0.2980E+00  0.1752E+00  0.4502E-02
  0.3352E+00  0.1979E+00  0.4394E-02
  0.3725E+00  0.2206E+00  0.4168E-02
  0.4097E+00  0.2435E+00  0.3836E-02
  0.4470E+00  0.2665E+00  0.3414E-02
  0.4842E+00  0.2895E+00  0.2916E-02
  0.5215E+00  0.3126E+00  0.2363E-02
  0.5587E+00  0.3356E+00  0.1785E-02
  0.5960E+00  0.3587E+00  0.1243E-02
  0.6332E+00  0.3818E+00  0.9181E-03
  0.6705E+00  0.4048E+00  0.1086E-02
  0.7077E+00  0.4277E+00  0.1608E-02
  0.7450E+00  0.4506E+00  0.2239E-02
  0.7822E+00  0.4732E+00  0.2888E-02
  0.8195E+00  0.4958E+00  0.3521E-02
  0.8567E+00  0.5181E+00  0.4118E-02
  0.8940E+00  0.5402E+00  0.4665E-02
  0.9312E+00  0.5621E+00  0.5151E-02
  0.9685E+00  0.5837E+00  0.5568E-02
  0.1006E+01  0.6049E+00  0.5910E-02
  0.1043E+01  0.6259E+00  0.6171E-02
  0.1080E+01  0.6465E+00  0.6347E-02
  0.1117E+01  0.6667E+00  0.6437E-02
  0.1155E+01  0.6864E+00  0.6439E-02
  0.1192E+01  0.7057E+00  0.6354E-02
  0.1229E+01  0.7246E+00  0.6185E-02
  0.1266E+01  0.7429E+00  0.5936E-02
  0.1304E+01  0.7607E+00  0.5612E-02
  0.1341E+01  0.7779E+00  0.5220E-02
  0.1378E+01  0.7946E+00  0.4771E-02
  0.1415E+01  0.8107E+00  0.4276E-02
  0.1453E+01  0.8261E+00  0.3752E-02
  0.1490E+01  0.8409E+00  0.3225E-02
  0.1527E+01  0.8550E+00  0.2730E-02
  0.1564E+01  0.8684E+00  0.2326E-02
  0.1602E+01  0.8811E+00  0.2097E-02
  0.1639E+01  0.8930E+00  0.2116E-02
  0.1676E+01  0.9043E+00  0.2378E-02
  0.1713E+01  0.9147E+00  0.2804E-02
  0.1751E+01  0.9244E+00  0.3316E-02
  0.1788E+01  0.9332E+00  0.3858E-02
  0.1825E+01  0.9413E+00  0.4395E-02
  0.1862E+01  0.9485E+00  0.4906E-02
  0.1900E+01  0.9549E+00  0.5373E-02
  0.1937E+01  0.9605E+00  0.5785E-02
  0.1974E+01  0.9652E+00  0.6134E-02
  0.2011E+01  0.9691E+00  0.6412E-02
  0.2049E+01  0.9721E+00  0.6615E-02
  0.2086E+01  0.9742E+00  0.6739E-02
  0.2123E+01  0.9755E+00  0.6783E-02
