#      R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.4011E-01  0.1318E-01  0.2374E-02
  0.8021E-01  0.2687E-01  0.4342E-02
  0.1203E+00  0.4107E-01  0.5909E-02
  0.1604E+00  0.5577E-01  0.7086E-02
  0.2005E+00  0.7096E-01  0.7889E-02
  0.2406E+00  0.8663E-01  0.8335E-02
  0.2807E+00  0.1028E+00  0.8445E-02
  0.3208E+00  0.1194E+00  0.8246E-02
  0.3610E+00  0.1364E+00  0.7766E-02
  0.4011E+00  0.1538E+00  0.7036E-02
  0.4412E+00  0.1717E+00  0.6089E-02
  0.4813E+00  0.1899E+00  0.4964E-02
  0.5214E+00  0.2085E+00  0.3704E-02
  0.5615E+00  0.2273E+00  0.2378E-02
  0.6016E+00  0.2465E+00  0.1213E-02
  0.6417E+00  0.2659E+00  0.1347E-02
  0.6818E+00  0.2855E+00  0.2631E-02
  0.7219E+00  0.3053E+00  0.4076E-02
  0.7620E+00  0.3253E+00  0.5506E-02
  0.8021E+00  0.3454E+00  0.6865E-02
  0.8422E+00  0.3655E+00  0.8118E-02
  0.8823E+00  0.3856E+00  0.9236E-02
  0.9224E+00  0.4057E+00  0.1020E-01
  0.9625E+00  0.4258E+00  0.1098E-01
  0.1003E+01  0.4457E+00  0.1158E-01
  0.1043E+01  0.4655E+00  0.1197E-01
  0.1083E+01  0.4851E+00  0.1216E-01
  0.1123E+01  0.5044E+00  0.1213E-01
  0.1163E+01  0.5234E+00  0.1189E-01
  0.1203E+01  0.5420E+00  0.1145E-01
  0.1243E+01  0.5603E+00  0.1082E-01
  0.1283E+01  0.5781E+00  0.9997E-02
  0.1323E+01  0.5954E+00  0.9013E-02
  0.1364E+01  0.6121E+00  0.7885E-02
  0.1404E+01  0.6283E+00  0.6644E-02
  0.1444E+01  0.6438E+00  0.5329E-02
  0.1484E+01  0.6586E+00  0.4009E-02
  0.1524E+01  0.6727E+00  0.2841E-02
  0.1564E+01  0.6860E+00  0.2233E-02
  0.1604E+01  0.6985E+00  0.2664E-02
  0.1644E+01  0.7102E+00  0.3785E-02
  0.1684E+01  0.7210E+00  0.5124E-02
  0.1725E+01  0.7310E+00  0.6493E-02
  0.1765E+01  0.7400E+00  0.7812E-02
  0.1805E+01  0.7480E+00  0.9037E-02
  0.1845E+01  0.7551E+00  0.1014E-01
  0.1885E+01  0.7611E+00  0.1109E-01
  0.1925E+01  0.7662E+00  0.1187E-01
  0.1965E+01  0.7703E+00  0.1248E-01
  0.2005E+01  0.7733E+00  0.1289E-01
  0.2045E+01  0.7754E+00  0.1310E-01
  0.2086E+01  0.7764E+00  0.1311E-01
  0.2126E+01  0.7765E+00  0.1292E-01
  0.2166E+01  0.7756E+00  0.1253E-01
  0.2206E+01  0.7736E+00  0.1195E-01
  0.2246E+01  0.7708E+00  0.1120E-01
  0.2286E+01  0.7670E+00  0.1030E-01
  0.2326E+01  0.7624E+00  0.9261E-02
  0.2366E+01  0.7569E+00  0.8127E-02
  0.2406E+01  0.7506E+00  0.6943E-02
  0.2446E+01  0.7435E+00  0.5778E-02
  0.2487E+01  0.7357E+00  0.4756E-02
  0.2527E+01  0.7272E+00  0.4074E-02
  0.2567E+01  0.7181E+00  0.3968E-02
  0.2607E+01  0.7084E+00  0.4486E-02
  0.2647E+01  0.6982E+00  0.5429E-02
  0.2687E+01  0.6876E+00  0.6571E-02
  0.2727E+01  0.6765E+00  0.7768E-02
  0.2767E+01  0.6651E+00  0.8937E-02
  0.2807E+01  0.6535E+00  0.1002E-01
  0.2848E+01  0.6416E+00  0.1099E-01
  0.2888E+01  0.6295E+00  0.1181E-01
  0.2928E+01  0.6174E+00  0.1247E-01
  0.2968E+01  0.6052E+00  0.1295E-01
  0.3008E+01  0.5930E+00  0.1323E-01
  0.3048E+01  0.5809E+00  0.1332E-01
  0.3088E+01  0.5689E+00  0.1322E-01
  0.3128E+01  0.5570E+00  0.1292E-01
  0.3168E+01  0.5454E+00  0.1243E-01
  0.3208E+01  0.5340E+00  0.1178E-01
  0.3249E+01  0.5229E+00  0.1098E-01
  0.3289E+01  0.5121E+00  0.1005E-01
  0.3329E+01  0.5016E+00  0.9039E-02
  0.3369E+01  0.4915E+00  0.7997E-02
  0.3409E+01  0.4818E+00  0.7002E-02
  0.3449E+01  0.4725E+00  0.6164E-02
  0.3489E+01  0.4636E+00  0.5631E-02
  0.3529E+01  0.4550E+00  0.5540E-02
  0.3569E+01  0.4469E+00  0.5924E-02
  0.3610E+01  0.4392E+00  0.6689E-02
  0.3650E+01  0.4319E+00  0.7686E-02
  0.3690E+01  0.4249E+00  0.8787E-02
  0.3730E+01  0.4183E+00  0.9900E-02
  0.3770E+01  0.4120E+00  0.1096E-01
  0.3810E+01  0.4060E+00  0.1192E-01
  0.3850E+01  0.4002E+00  0.1275E-01
  0.3890E+01  0.3948E+00  0.1342E-01
  0.3930E+01  0.3895E+00  0.1392E-01
  0.3970E+01  0.3844E+00  0.1422E-01
  0.4011E+01  0.3794E+00  0.1432E-01
  0.4051E+01  0.3745E+00  0.1422E-01
  0.4091E+01  0.3696E+00  0.1391E-01
  0.4131E+01  0.3648E+00  0.1341E-01
  0.4171E+01  0.3600E+00  0.1274E-01
  0.4211E+01  0.3551E+00  0.1190E-01
  0.4251E+01  0.3501E+00  0.1093E-01
  0.4291E+01  0.3450E+00  0.9880E-02
  0.4331E+01  0.3398E+00  0.8795E-02
  0.4372E+01  0.3344E+00  0.7765E-02
  0.4412E+01  0.3288E+00  0.6910E-02
  0.4452E+01  0.3230E+00  0.6383E-02
  0.4492E+01  0.3170E+00  0.6322E-02
  0.4532E+01  0.3108E+00  0.6758E-02
  0.4572E+01  0.3043E+00  0.7596E-02
  0.4612E+01  0.2976E+00  0.8686E-02
  0.4652E+01  0.2907E+00  0.9897E-02
  0.4692E+01  0.2836E+00  0.1113E-01
  0.4732E+01  0.2762E+00  0.1231E-01
  0.4773E+01  0.2687E+00  0.1340E-01
  0.4813E+01  0.2610E+00  0.1435E-01
  0.4853E+01  0.2532E+00  0.1513E-01
  0.4893E+01  0.2452E+00  0.1572E-01
  0.4933E+01  0.2372E+00  0.1611E-01
  0.4973E+01  0.2291E+00  0.1629E-01
  0.5013E+01  0.2210E+00  0.1625E-01
  0.5053E+01  0.2129E+00  0.1601E-01
  0.5093E+01  0.2048E+00  0.1556E-01
  0.5134E+01  0.1969E+00  0.1494E-01
  0.5174E+01  0.1890E+00  0.1416E-01
  0.5214E+01  0.1814E+00  0.1326E-01
  0.5254E+01  0.1739E+00  0.1230E-01
  0.5294E+01  0.1666E+00  0.1134E-01
  0.5334E+01  0.1596E+00  0.1047E-01
  0.5374E+01  0.1529E+00  0.9777E-02
  0.5414E+01  0.1465E+00  0.9378E-02
  0.5454E+01  0.1404E+00  0.9341E-02
  0.5494E+01  0.1346E+00  0.9681E-02
  0.5535E+01  0.1292E+00  0.1034E-01
  0.5575E+01  0.1242E+00  0.1123E-01
  0.5615E+01  0.1195E+00  0.1224E-01
  0.5655E+01  0.1152E+00  0.1327E-01
  0.5695E+01  0.1112E+00  0.1426E-01
  0.5735E+01  0.1076E+00  0.1515E-01
  0.5775E+01  0.1043E+00  0.1588E-01
  0.5815E+01  0.1013E+00  0.1643E-01
  0.5855E+01  0.9858E-01  0.1678E-01
  0.5896E+01  0.9612E-01  0.1690E-01
  0.5936E+01  0.9388E-01  0.1679E-01
  0.5976E+01  0.9184E-01  0.1646E-01
  0.6016E+01  0.8996E-01  0.1593E-01
  0.6056E+01  0.8820E-01  0.1523E-01
  0.6096E+01  0.8652E-01  0.1441E-01
  0.6136E+01  0.8490E-01  0.1352E-01
  0.6176E+01  0.8329E-01  0.1267E-01
  0.6216E+01  0.8167E-01  0.1195E-01
  0.6257E+01  0.7999E-01  0.1149E-01
  0.6297E+01  0.7823E-01  0.1140E-01
  0.6337E+01  0.7636E-01  0.1171E-01
  0.6377E+01  0.7436E-01  0.1241E-01
  0.6417E+01  0.7220E-01  0.1340E-01
  0.6457E+01  0.6988E-01  0.1457E-01
  0.6497E+01  0.6739E-01  0.1579E-01
  0.6537E+01  0.6472E-01  0.1697E-01
  0.6577E+01  0.6186E-01  0.1802E-01
  0.6617E+01  0.5884E-01  0.1886E-01
  0.6658E+01  0.5565E-01  0.1943E-01
