#      R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.4079E-01  0.1200E-01  0.5911E-03
  0.8159E-01  0.2404E-01  0.1087E-02
  0.1224E+00  0.3611E-01  0.1490E-02
  0.1632E+00  0.4821E-01  0.1802E-02
  0.2040E+00  0.6035E-01  0.2025E-02
  0.2448E+00  0.7252E-01  0.2164E-02
  0.2856E+00  0.8472E-01  0.2224E-02
  0.3263E+00  0.9697E-01  0.2210E-02
  0.3671E+00  0.1092E+00  0.2130E-02
  0.4079E+00  0.1216E+00  0.1989E-02
  0.4487E+00  0.1339E+00  0.1796E-02
  0.4895E+00  0.1463E+00  0.1563E-02
  0.5303E+00  0.1587E+00  0.1301E-02
  0.5711E+00  0.1712E+00  0.1031E-02
  0.6119E+00  0.1837E+00  0.7938E-03
  0.6527E+00  0.1962E+00  0.6688E-03
  0.6935E+00  0.2087E+00  0.7417E-03
  0.7343E+00  0.2213E+00  0.9751E-03
  0.7751E+00  0.2339E+00  0.1280E-02
  0.8159E+00  0.2465E+00  0.1607E-02
  0.8567E+00  0.2590E+00  0.1931E-02
  0.8975E+00  0.2716E+00  0.2240E-02
  0.9383E+00  0.2841E+00  0.2524E-02
  0.9790E+00  0.2966E+00  0.2777E-02
  0.1020E+01  0.3091E+00  0.2993E-02
  0.1061E+01  0.3215E+00  0.3169E-02
  0.1101E+01  0.3337E+00  0.3301E-02
  0.1142E+01  0.3459E+00  0.3388E-02
  0.1183E+01  0.3580E+00  0.3429E-02
  0.1224E+01  0.3699E+00  0.3423E-02
  0.1265E+01  0.3817E+00  0.3372E-02
  0.1305E+01  0.3932E+00  0.3277E-02
  0.1346E+01  0.4045E+00  0.3141E-02
  0.1387E+01  0.4156E+00  0.2968E-02
  0.1428E+01  0.4265E+00  0.2763E-02
  0.1469E+01  0.4370E+00  0.2533E-02
  0.1509E+01  0.4472E+00  0.2288E-02
  0.1550E+01  0.4571E+00  0.2038E-02
  0.1591E+01  0.4666E+00  0.1801E-02
  0.1632E+01  0.4757E+00  0.1599E-02
  0.1673E+01  0.4844E+00  0.1461E-02
  0.1713E+01  0.4926E+00  0.1416E-02
  0.1754E+01  0.5004E+00  0.1473E-02
  0.1795E+01  0.5077E+00  0.1620E-02
  0.1836E+01  0.5145E+00  0.1828E-02
  0.1877E+01  0.5207E+00  0.2068E-02
  0.1917E+01  0.5264E+00  0.2319E-02
  0.1958E+01  0.5316E+00  0.2566E-02
  0.1999E+01  0.5361E+00  0.2797E-02
  0.2040E+01  0.5401E+00  0.3006E-02
  0.2080E+01  0.5435E+00  0.3186E-02
  0.2121E+01  0.5463E+00  0.3334E-02
  0.2162E+01  0.5485E+00  0.3446E-02
  0.2203E+01  0.5501E+00  0.3521E-02
  0.2244E+01  0.5511E+00  0.3560E-02
  0.2284E+01  0.5514E+00  0.3561E-02
  0.2325E+01  0.5513E+00  0.3528E-02
  0.2366E+01  0.5505E+00  0.3464E-02
  0.2407E+01  0.5492E+00  0.3371E-02
  0.2448E+01  0.5473E+00  0.3257E-02
  0.2488E+01  0.5449E+00  0.3127E-02
  0.2529E+01  0.5419E+00  0.2990E-02
  0.2570E+01  0.5385E+00  0.2856E-02
  0.2611E+01  0.5347E+00  0.2735E-02
  0.2652E+01  0.5303E+00  0.2640E-02
  0.2692E+01  0.5256E+00  0.2581E-02
  0.2733E+01  0.5205E+00  0.2565E-02
  0.2774E+01  0.5150E+00  0.2596E-02
  0.2815E+01  0.5092E+00  0.2672E-02
  0.2856E+01  0.5031E+00  0.2786E-02
