#      R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.3979E-01  0.1683E-01  0.8140E-03
  0.7958E-01  0.3461E-01  0.1496E-02
  0.1194E+00  0.5334E-01  0.2049E-02
  0.1592E+00  0.7300E-01  0.2476E-02
  0.1989E+00  0.9357E-01  0.2780E-02
  0.2387E+00  0.1150E+00  0.2968E-02
  0.2785E+00  0.1374E+00  0.3046E-02
  0.3183E+00  0.1606E+00  0.3022E-02
  0.3581E+00  0.1846E+00  0.2904E-02
  0.3979E+00  0.2093E+00  0.2703E-02
  0.4377E+00  0.2348E+00  0.2430E-02
  0.4775E+00  0.2610E+00  0.2098E-02
  0.5172E+00  0.2879E+00  0.1724E-02
  0.5570E+00  0.3153E+00  0.1333E-02
  0.5968E+00  0.3433E+00  0.9772E-03
  0.6366E+00  0.3717E+00  0.7809E-03
  0.6764E+00  0.4006E+00  0.8958E-03
  0.7162E+00  0.4298E+00  0.1246E-02
  0.7560E+00  0.4593E+00  0.1683E-02
  0.7958E+00  0.4891E+00  0.2139E-02
  0.8356E+00  0.5190E+00  0.2586E-02
  0.8753E+00  0.5490E+00  0.3006E-02
  0.9151E+00  0.5790E+00  0.3388E-02
  0.9549E+00  0.6089E+00  0.3724E-02
  0.9947E+00  0.6387E+00  0.4006E-02
  0.1034E+01  0.6683E+00  0.4231E-02
  0.1074E+01  0.6977E+00  0.4393E-02
  0.1114E+01  0.7267E+00  0.4490E-02
  0.1154E+01  0.7552E+00  0.4521E-02
  0.1194E+01  0.7833E+00  0.4486E-02
  0.1233E+01  0.8108E+00  0.4387E-02
  0.1273E+01  0.8376E+00  0.4227E-02
  0.1313E+01  0.8638E+00  0.4009E-02
  0.1353E+01  0.8891E+00  0.3740E-02
  0.1393E+01  0.9137E+00  0.3428E-02
  0.1432E+01  0.9374E+00  0.3083E-02
  0.1472E+01  0.9601E+00  0.2721E-02
  0.1512E+01  0.9818E+00  0.2363E-02
  0.1552E+01  0.1002E+01  0.2042E-02
  0.1592E+01  0.1022E+01  0.1806E-02
  0.1631E+01  0.1040E+01  0.1709E-02
  0.1671E+01  0.1058E+01  0.1784E-02
  0.1711E+01  0.1074E+01  0.2012E-02
  0.1751E+01  0.1088E+01  0.2339E-02
  0.1790E+01  0.1102E+01  0.2718E-02
  0.1830E+01  0.1114E+01  0.3113E-02
  0.1870E+01  0.1125E+01  0.3500E-02
  0.1910E+01  0.1135E+01  0.3864E-02
  0.1950E+01  0.1143E+01  0.4193E-02
  0.1989E+01  0.1150E+01  0.4479E-02
  0.2029E+01  0.1155E+01  0.4714E-02
  0.2069E+01  0.1160E+01  0.4894E-02
  0.2109E+01  0.1163E+01  0.5016E-02
  0.2149E+01  0.1165E+01  0.5077E-02
  0.2188E+01  0.1165E+01  0.5076E-02
  0.2228E+01  0.1164E+01  0.5016E-02
  0.2268E+01  0.1162E+01  0.4896E-02
  0.2308E+01  0.1159E+01  0.4723E-02
  0.2348E+01  0.1155E+01  0.4500E-02
  0.2387E+01  0.1150E+01  0.4236E-02
  0.2427E+01  0.1143E+01  0.3940E-02
  0.2467E+01  0.1136E+01  0.3626E-02
  0.2507E+01  0.1128E+01  0.3312E-02
  0.2546E+01  0.1119E+01  0.3020E-02
  0.2586E+01  0.1109E+01  0.2782E-02
  0.2626E+01  0.1098E+01  0.2629E-02
  0.2666E+01  0.1086E+01  0.2590E-02
  0.2706E+01  0.1074E+01  0.2677E-02
  0.2745E+01  0.1061E+01  0.2877E-02
  0.2785E+01  0.1048E+01  0.3163E-02
