#      R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.3709E-01  0.1850E-01  0.4208E-03
  0.7418E-01  0.3735E-01  0.7834E-03
  0.1113E+00  0.5656E-01  0.1089E-02
  0.1484E+00  0.7612E-01  0.1338E-02
  0.1854E+00  0.9603E-01  0.1532E-02
  0.2225E+00  0.1163E+00  0.1674E-02
  0.2596E+00  0.1369E+00  0.1765E-02
  0.2967E+00  0.1578E+00  0.1810E-02
  0.3338E+00  0.1790E+00  0.1811E-02
  0.3709E+00  0.2005E+00  0.1772E-02
  0.4080E+00  0.2223E+00  0.1697E-02
  0.4451E+00  0.2444E+00  0.1592E-02
  0.4822E+00  0.2667E+00  0.1463E-02
  0.5193E+00  0.2892E+00  0.1316E-02
  0.5563E+00  0.3120E+00  0.1162E-02
  0.5934E+00  0.3350E+00  0.1013E-02
  0.6305E+00  0.3581E+00  0.8891E-03
  0.6676E+00  0.3814E+00  0.8154E-03
  0.7047E+00  0.4047E+00  0.8144E-03
  0.7418E+00  0.4282E+00  0.8895E-03
  0.7789E+00  0.4517E+00  0.1023E-02
  0.8160E+00  0.4753E+00  0.1191E-02
  0.8531E+00  0.4988E+00  0.1375E-02
  0.8902E+00  0.5223E+00  0.1561E-02
  0.9272E+00  0.5457E+00  0.1742E-02
  0.9643E+00  0.5690E+00  0.1911E-02
  0.1001E+01  0.5922E+00  0.2063E-02
  0.1039E+01  0.6151E+00  0.2195E-02
  0.1076E+01  0.6378E+00  0.2304E-02
  0.1113E+01  0.6602E+00  0.2389E-02
  0.1150E+01  0.6822E+00  0.2448E-02
  0.1187E+01  0.7039E+00  0.2480E-02
  0.1224E+01  0.7252E+00  0.2486E-02
  0.1261E+01  0.7460E+00  0.2466E-02
  0.1298E+01  0.7663E+00  0.2421E-02
  0.1335E+01  0.7861E+00  0.2353E-02
  0.1372E+01  0.8052E+00  0.2264E-02
  0.1409E+01  0.8237E+00  0.2158E-02
  0.1447E+01  0.8416E+00  0.2038E-02
  0.1484E+01  0.8587E+00  0.1911E-02
  0.1521E+01  0.8750E+00  0.1782E-02
  0.1558E+01  0.8906E+00  0.1662E-02
  0.1595E+01  0.9053E+00  0.1560E-02
  0.1632E+01  0.9192E+00  0.1488E-02
  0.1669E+01  0.9321E+00  0.1457E-02
  0.1706E+01  0.9442E+00  0.1473E-02
  0.1743E+01  0.9552E+00  0.1538E-02
  0.1780E+01  0.9653E+00  0.1644E-02
  0.1817E+01  0.9744E+00  0.1783E-02
  0.1854E+01  0.9825E+00  0.1943E-02
  0.1892E+01  0.9895E+00  0.2114E-02
  0.1929E+01  0.9956E+00  0.2290E-02
  0.1966E+01  0.1001E+01  0.2462E-02
  0.2003E+01  0.1004E+01  0.2627E-02
  0.2040E+01  0.1007E+01  0.2778E-02
  0.2077E+01  0.1009E+01  0.2914E-02
  0.2114E+01  0.1010E+01  0.3031E-02
  0.2151E+01  0.1010E+01  0.3128E-02
  0.2188E+01  0.1008E+01  0.3202E-02
  0.2225E+01  0.1006E+01  0.3253E-02
  0.2262E+01  0.1003E+01  0.3281E-02
  0.2300E+01  0.9990E+00  0.3286E-02
  0.2337E+01  0.9940E+00  0.3269E-02
  0.2374E+01  0.9881E+00  0.3231E-02
  0.2411E+01  0.9814E+00  0.3174E-02
  0.2448E+01  0.9739E+00  0.3101E-02
  0.2485E+01  0.9656E+00  0.3015E-02
  0.2522E+01  0.9567E+00  0.2922E-02
  0.2559E+01  0.9471E+00  0.2824E-02
  0.2596E+01  0.9369E+00  0.2729E-02
  0.2633E+01  0.9261E+00  0.2642E-02
  0.2670E+01  0.9148E+00  0.2571E-02
  0.2708E+01  0.9031E+00  0.2521E-02
  0.2745E+01  0.8910E+00  0.2498E-02
  0.2782E+01  0.8785E+00  0.2505E-02
  0.2819E+01  0.8657E+00  0.2544E-02
  0.2856E+01  0.8527E+00  0.2614E-02
  0.2893E+01  0.8394E+00  0.2712E-02
  0.2930E+01  0.8260E+00  0.2831E-02
  0.2967E+01  0.8125E+00  0.2967E-02
  0.3004E+01  0.7990E+00  0.3112E-02
  0.3041E+01  0.7854E+00  0.3263E-02
  0.3078E+01  0.7719E+00  0.3412E-02
  0.3116E+01  0.7585E+00  0.3556E-02
  0.3153E+01  0.7451E+00  0.3691E-02
  0.3190E+01  0.7319E+00  0.3814E-02
  0.3227E+01  0.7189E+00  0.3921E-02
  0.3264E+01  0.7061E+00  0.4010E-02
  0.3301E+01  0.6935E+00  0.4081E-02
  0.3338E+01  0.6811E+00  0.4133E-02
  0.3375E+01  0.6690E+00  0.4165E-02
  0.3412E+01  0.6572E+00  0.4177E-02
  0.3449E+01  0.6457E+00  0.4171E-02
  0.3486E+01  0.6345E+00  0.4147E-02
  0.3524E+01  0.6236E+00  0.4108E-02
  0.3561E+01  0.6130E+00  0.4056E-02
  0.3598E+01  0.6027E+00  0.3995E-02
  0.3635E+01  0.5927E+00  0.3926E-02
  0.3672E+01  0.5830E+00  0.3855E-02
  0.3709E+01  0.5735E+00  0.3786E-02
  0.3746E+01  0.5644E+00  0.3722E-02
  0.3783E+01  0.5555E+00  0.3669E-02
  0.3820E+01  0.5468E+00  0.3629E-02
  0.3857E+01  0.5384E+00  0.3607E-02
  0.3894E+01  0.5301E+00  0.3604E-02
  0.3932E+01  0.5220E+00  0.3623E-02
  0.3969E+01  0.5141E+00  0.3661E-02
  0.4006E+01  0.5064E+00  0.3719E-02
  0.4043E+01  0.4987E+00  0.3794E-02
  0.4080E+01  0.4911E+00  0.3882E-02
  0.4117E+01  0.4837E+00  0.3980E-02
  0.4154E+01  0.4762E+00  0.4084E-02
  0.4191E+01  0.4688E+00  0.4189E-02
  0.4228E+01  0.4614E+00  0.4292E-02
  0.4265E+01  0.4540E+00  0.4389E-02
  0.4302E+01  0.4465E+00  0.4478E-02
  0.4340E+01  0.4390E+00  0.4555E-02
  0.4377E+01  0.4315E+00  0.4618E-02
  0.4414E+01  0.4238E+00  0.4667E-02
  0.4451E+01  0.4161E+00  0.4699E-02
  0.4488E+01  0.4083E+00  0.4715E-02
  0.4525E+01  0.4005E+00  0.4715E-02
  0.4562E+01  0.3925E+00  0.4698E-02
  0.4599E+01  0.3844E+00  0.4667E-02
  0.4636E+01  0.3763E+00  0.4622E-02
  0.4673E+01  0.3680E+00  0.4567E-02
  0.4710E+01  0.3597E+00  0.4503E-02
  0.4748E+01  0.3513E+00  0.4434E-02
  0.4785E+01  0.3428E+00  0.4363E-02
  0.4822E+01  0.3343E+00  0.4295E-02
  0.4859E+01  0.3257E+00  0.4232E-02
  0.4896E+01  0.3171E+00  0.4179E-02
  0.4933E+01  0.3085E+00  0.4139E-02
  0.4970E+01  0.3000E+00  0.4116E-02
  0.5007E+01  0.2914E+00  0.4111E-02
  0.5044E+01  0.2829E+00  0.4125E-02
  0.5081E+01  0.2745E+00  0.4159E-02
  0.5118E+01  0.2662E+00  0.4211E-02
  0.5156E+01  0.2580E+00  0.4280E-02
  0.5193E+01  0.2500E+00  0.4362E-02
  0.5230E+01  0.2421E+00  0.4455E-02
  0.5267E+01  0.2344E+00  0.4554E-02
  0.5304E+01  0.2268E+00  0.4656E-02
  0.5341E+01  0.2195E+00  0.4757E-02
  0.5378E+01  0.2125E+00  0.4854E-02
  0.5415E+01  0.2056E+00  0.4943E-02
  0.5452E+01  0.1991E+00  0.5022E-02
  0.5489E+01  0.1928E+00  0.5089E-02
  0.5526E+01  0.1868E+00  0.5142E-02
  0.5563E+01  0.1810E+00  0.5179E-02
  0.5601E+01  0.1756E+00  0.5202E-02
  0.5638E+01  0.1705E+00  0.5208E-02
  0.5675E+01  0.1656E+00  0.5201E-02
  0.5712E+01  0.1610E+00  0.5180E-02
  0.5749E+01  0.1567E+00  0.5148E-02
  0.5786E+01  0.1527E+00  0.5107E-02
  0.5823E+01  0.1490E+00  0.5062E-02
  0.5860E+01  0.1455E+00  0.5015E-02
  0.5897E+01  0.1422E+00  0.4972E-02
  0.5934E+01  0.1391E+00  0.4935E-02
  0.5971E+01  0.1362E+00  0.4911E-02
  0.6009E+01  0.1335E+00  0.4903E-02
  0.6046E+01  0.1309E+00  0.4915E-02
  0.6083E+01  0.1284E+00  0.4948E-02
  0.6120E+01  0.1260E+00  0.5005E-02
  0.6157E+01  0.1236E+00  0.5084E-02
  0.6194E+01  0.1212E+00  0.5184E-02
  0.6231E+01  0.1188E+00  0.5301E-02
  0.6268E+01  0.1164E+00  0.5430E-02
  0.6305E+01  0.1138E+00  0.5566E-02
  0.6342E+01  0.1111E+00  0.5703E-02
  0.6379E+01  0.1083E+00  0.5833E-02
  0.6417E+01  0.1052E+00  0.5949E-02
  0.6454E+01  0.1019E+00  0.6044E-02
  0.6491E+01  0.9829E-01  0.6110E-02
  0.6528E+01  0.9437E-01  0.6139E-02
  0.6565E+01  0.9010E-01  0.6125E-02
  0.6602E+01  0.8543E-01  0.6059E-02
  0.6639E+01  0.8034E-01  0.5936E-02
  0.6676E+01  0.7479E-01  0.5746E-02
  0.6713E+01  0.6876E-01  0.5484E-02
  0.6750E+01  0.6222E-01  0.5143E-02
  0.6787E+01  0.5513E-01  0.4716E-02
  0.6825E+01  0.4748E-01  0.4196E-02
  0.6862E+01  0.3923E-01  0.3578E-02
  0.6899E+01  0.3038E-01  0.2855E-02
  0.6936E+01  0.2090E-01  0.2021E-02
  0.6973E+01  0.1078E-01  0.1071E-02
  0.7010E+01  0.0000E+00  0.0000E+00
