#      R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.3566E-01  0.1792E-01  0.7041E-03
  0.7132E-01  0.3614E-01  0.1309E-02
  0.1070E+00  0.5465E-01  0.1815E-02
  0.1426E+00  0.7344E-01  0.2226E-02
  0.1783E+00  0.9253E-01  0.2542E-02
  0.2140E+00  0.1119E+00  0.2769E-02
  0.2496E+00  0.1316E+00  0.2910E-02
  0.2853E+00  0.1515E+00  0.2969E-02
  0.3210E+00  0.1717E+00  0.2952E-02
  0.3566E+00  0.1921E+00  0.2866E-02
  0.3923E+00  0.2129E+00  0.2717E-02
  0.4279E+00  0.2338E+00  0.2513E-02
  0.4636E+00  0.2550E+00  0.2263E-02
  0.4993E+00  0.2764E+00  0.1978E-02
  0.5349E+00  0.2981E+00  0.1671E-02
  0.5706E+00  0.3199E+00  0.1364E-02
  0.6062E+00  0.3419E+00  0.1095E-02
  0.6419E+00  0.3641E+00  0.9308E-03
  0.6776E+00  0.3864E+00  0.9489E-03
  0.7132E+00  0.4089E+00  0.1146E-02
  0.7489E+00  0.4314E+00  0.1447E-02
  0.7846E+00  0.4541E+00  0.1791E-02
  0.8202E+00  0.4768E+00  0.2145E-02
  0.8559E+00  0.4995E+00  0.2490E-02
  0.8915E+00  0.5222E+00  0.2815E-02
  0.9272E+00  0.5449E+00  0.3112E-02
  0.9629E+00  0.5675E+00  0.3374E-02
  0.9985E+00  0.5901E+00  0.3597E-02
  0.1034E+01  0.6125E+00  0.3777E-02
  0.1070E+01  0.6348E+00  0.3911E-02
  0.1106E+01  0.6568E+00  0.3997E-02
  0.1141E+01  0.6786E+00  0.4035E-02
  0.1177E+01  0.7002E+00  0.4024E-02
  0.1212E+01  0.7214E+00  0.3965E-02
  0.1248E+01  0.7423E+00  0.3858E-02
  0.1284E+01  0.7627E+00  0.3707E-02
  0.1319E+01  0.7828E+00  0.3515E-02
  0.1355E+01  0.8023E+00  0.3286E-02
  0.1391E+01  0.8213E+00  0.3027E-02
  0.1426E+01  0.8397E+00  0.2744E-02
  0.1462E+01  0.8576E+00  0.2448E-02
  0.1498E+01  0.8747E+00  0.2156E-02
  0.1533E+01  0.8912E+00  0.1888E-02
  0.1569E+01  0.9069E+00  0.1677E-02
  0.1605E+01  0.9219E+00  0.1563E-02
  0.1640E+01  0.9361E+00  0.1577E-02
  0.1676E+01  0.9494E+00  0.1719E-02
  0.1712E+01  0.9618E+00  0.1960E-02
  0.1747E+01  0.9734E+00  0.2263E-02
  0.1783E+01  0.9840E+00  0.2596E-02
  0.1819E+01  0.9936E+00  0.2940E-02
  0.1854E+01  0.1002E+01  0.3278E-02
  0.1890E+01  0.1010E+01  0.3601E-02
  0.1926E+01  0.1017E+01  0.3901E-02
  0.1961E+01  0.1022E+01  0.4171E-02
  0.1997E+01  0.1027E+01  0.4406E-02
  0.2033E+01  0.1030E+01  0.4603E-02
  0.2068E+01  0.1033E+01  0.4759E-02
  0.2104E+01  0.1034E+01  0.4871E-02
  0.2140E+01  0.1035E+01  0.4939E-02
  0.2175E+01  0.1034E+01  0.4962E-02
  0.2211E+01  0.1033E+01  0.4941E-02
  0.2247E+01  0.1030E+01  0.4876E-02
  0.2282E+01  0.1026E+01  0.4771E-02
  0.2318E+01  0.1022E+01  0.4628E-02
  0.2354E+01  0.1016E+01  0.4452E-02
  0.2389E+01  0.1010E+01  0.4247E-02
  0.2425E+01  0.1003E+01  0.4022E-02
  0.2461E+01  0.9950E+00  0.3784E-02
  0.2496E+01  0.9863E+00  0.3544E-02
  0.2532E+01  0.9769E+00  0.3316E-02
  0.2568E+01  0.9667E+00  0.3114E-02
  0.2603E+01  0.9560E+00  0.2955E-02
  0.2639E+01  0.9446E+00  0.2855E-02
  0.2675E+01  0.9328E+00  0.2827E-02
  0.2710E+01  0.9205E+00  0.2876E-02
