#      R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.3603E-01  0.1924E-01  0.4511E-03
  0.7206E-01  0.3859E-01  0.8397E-03
  0.1081E+00  0.5806E-01  0.1167E-02
  0.1441E+00  0.7763E-01  0.1433E-02
  0.1802E+00  0.9731E-01  0.1640E-02
  0.2162E+00  0.1171E+00  0.1791E-02
  0.2522E+00  0.1370E+00  0.1887E-02
  0.2883E+00  0.1570E+00  0.1932E-02
  0.3243E+00  0.1771E+00  0.1929E-02
  0.3603E+00  0.1973E+00  0.1882E-02
  0.3963E+00  0.2177E+00  0.1795E-02
  0.4324E+00  0.2381E+00  0.1673E-02
  0.4684E+00  0.2586E+00  0.1523E-02
  0.5044E+00  0.2792E+00  0.1351E-02
  0.5405E+00  0.2999E+00  0.1168E-02
  0.5765E+00  0.3207E+00  0.9893E-03
  0.6125E+00  0.3416E+00  0.8386E-03
  0.6486E+00  0.3625E+00  0.7531E-03
  0.6846E+00  0.3835E+00  0.7682E-03
  0.7206E+00  0.4045E+00  0.8845E-03
  0.7567E+00  0.4256E+00  0.1070E-02
  0.7927E+00  0.4466E+00  0.1290E-02
  0.8287E+00  0.4677E+00  0.1526E-02
  0.8648E+00  0.4887E+00  0.1762E-02
  0.9008E+00  0.5097E+00  0.1992E-02
  0.9368E+00  0.5307E+00  0.2208E-02
  0.9729E+00  0.5515E+00  0.2406E-02
  0.1009E+01  0.5722E+00  0.2583E-02
  0.1045E+01  0.5928E+00  0.2737E-02
  0.1081E+01  0.6132E+00  0.2864E-02
  0.1117E+01  0.6334E+00  0.2963E-02
  0.1153E+01  0.6534E+00  0.3034E-02
  0.1189E+01  0.6730E+00  0.3076E-02
  0.1225E+01  0.6924E+00  0.3088E-02
  0.1261E+01  0.7114E+00  0.3072E-02
  0.1297E+01  0.7301E+00  0.3029E-02
  0.1333E+01  0.7483E+00  0.2959E-02
  0.1369E+01  0.7660E+00  0.2866E-02
  0.1405E+01  0.7833E+00  0.2751E-02
  0.1441E+01  0.8000E+00  0.2620E-02
  0.1477E+01  0.8161E+00  0.2476E-02
  0.1513E+01  0.8316E+00  0.2324E-02
  0.1549E+01  0.8464E+00  0.2172E-02
  0.1585E+01  0.8605E+00  0.2027E-02
  0.1621E+01  0.8739E+00  0.1900E-02
  0.1657E+01  0.8865E+00  0.1799E-02
  0.1693E+01  0.8983E+00  0.1736E-02
  0.1730E+01  0.9093E+00  0.1717E-02
  0.1766E+01  0.9194E+00  0.1745E-02
  0.1802E+01  0.9286E+00  0.1817E-02
  0.1838E+01  0.9369E+00  0.1925E-02
  0.1874E+01  0.9443E+00  0.2058E-02
  0.1910E+01  0.9507E+00  0.2208E-02
  0.1946E+01  0.9561E+00  0.2364E-02
  0.1982E+01  0.9606E+00  0.2520E-02
  0.2018E+01  0.9640E+00  0.2669E-02
  0.2054E+01  0.9665E+00  0.2807E-02
  0.2090E+01  0.9680E+00  0.2930E-02
  0.2126E+01  0.9685E+00  0.3035E-02
  0.2162E+01  0.9680E+00  0.3119E-02
  0.2198E+01  0.9665E+00  0.3182E-02
  0.2234E+01  0.9641E+00  0.3222E-02
  0.2270E+01  0.9608E+00  0.3239E-02
  0.2306E+01  0.9566E+00  0.3233E-02
  0.2342E+01  0.9515E+00  0.3206E-02
  0.2378E+01  0.9455E+00  0.3159E-02
  0.2414E+01  0.9387E+00  0.3094E-02
  0.2450E+01  0.9312E+00  0.3013E-02
  0.2486E+01  0.9229E+00  0.2921E-02
  0.2522E+01  0.9139E+00  0.2820E-02
  0.2558E+01  0.9043E+00  0.2717E-02
  0.2594E+01  0.8941E+00  0.2617E-02
  0.2630E+01  0.8833E+00  0.2525E-02
  0.2666E+01  0.8721E+00  0.2449E-02
  0.2702E+01  0.8604E+00  0.2393E-02
  0.2738E+01  0.8483E+00  0.2363E-02
  0.2774E+01  0.8359E+00  0.2363E-02
  0.2810E+01  0.8232E+00  0.2392E-02
  0.2847E+01  0.8102E+00  0.2450E-02
  0.2883E+01  0.7971E+00  0.2533E-02
  0.2919E+01  0.7839E+00  0.2636E-02
  0.2955E+01  0.7706E+00  0.2752E-02
  0.2991E+01  0.7573E+00  0.2877E-02
  0.3027E+01  0.7440E+00  0.3005E-02
  0.3063E+01  0.7308E+00  0.3130E-02
  0.3099E+01  0.7177E+00  0.3249E-02
  0.3135E+01  0.7047E+00  0.3358E-02
  0.3171E+01  0.6920E+00  0.3454E-02
  0.3207E+01  0.6794E+00  0.3536E-02
  0.3243E+01  0.6672E+00  0.3601E-02
  0.3279E+01  0.6552E+00  0.3648E-02
  0.3315E+01  0.6435E+00  0.3679E-02
  0.3351E+01  0.6322E+00  0.3692E-02
  0.3387E+01  0.6212E+00  0.3689E-02
  0.3423E+01  0.6105E+00  0.3672E-02
  0.3459E+01  0.6003E+00  0.3643E-02
  0.3495E+01  0.5904E+00  0.3604E-02
  0.3531E+01  0.5808E+00  0.3559E-02
  0.3567E+01  0.5717E+00  0.3512E-02
  0.3603E+01  0.5629E+00  0.3468E-02
  0.3639E+01  0.5544E+00  0.3429E-02
  0.3675E+01  0.5463E+00  0.3402E-02
  0.3711E+01  0.5386E+00  0.3389E-02
  0.3747E+01  0.5311E+00  0.3394E-02
  0.3783E+01  0.5239E+00  0.3419E-02
  0.3819E+01  0.5170E+00  0.3465E-02
  0.3855E+01  0.5103E+00  0.3532E-02
  0.3891E+01  0.5038E+00  0.3618E-02
  0.3927E+01  0.4975E+00  0.3720E-02
  0.3963E+01  0.4913E+00  0.3835E-02
  0.4000E+01  0.4853E+00  0.3959E-02
  0.4036E+01  0.4794E+00  0.4087E-02
  0.4072E+01  0.4735E+00  0.4216E-02
  0.4108E+01  0.4677E+00  0.4342E-02
  0.4144E+01  0.4618E+00  0.4460E-02
  0.4180E+01  0.4560E+00  0.4569E-02
  0.4216E+01  0.4501E+00  0.4665E-02
  0.4252E+01  0.4441E+00  0.4746E-02
  0.4288E+01  0.4380E+00  0.4810E-02
  0.4324E+01  0.4318E+00  0.4856E-02
  0.4360E+01  0.4254E+00  0.4884E-02
  0.4396E+01  0.4189E+00  0.4894E-02
  0.4432E+01  0.4122E+00  0.4885E-02
  0.4468E+01  0.4054E+00  0.4860E-02
  0.4504E+01  0.3983E+00  0.4819E-02
  0.4540E+01  0.3911E+00  0.4764E-02
  0.4576E+01  0.3837E+00  0.4699E-02
  0.4612E+01  0.3760E+00  0.4626E-02
  0.4648E+01  0.3682E+00  0.4550E-02
  0.4684E+01  0.3602E+00  0.4473E-02
  0.4720E+01  0.3520E+00  0.4400E-02
  0.4756E+01  0.3437E+00  0.4336E-02
  0.4792E+01  0.3352E+00  0.4283E-02
  0.4828E+01  0.3266E+00  0.4246E-02
  0.4864E+01  0.3179E+00  0.4227E-02
  0.4900E+01  0.3091E+00  0.4228E-02
  0.4936E+01  0.3003E+00  0.4250E-02
  0.4972E+01  0.2914E+00  0.4290E-02
  0.5008E+01  0.2825E+00  0.4349E-02
  0.5044E+01  0.2737E+00  0.4422E-02
  0.5080E+01  0.2649E+00  0.4506E-02
  0.5117E+01  0.2562E+00  0.4597E-02
  0.5153E+01  0.2476E+00  0.4691E-02
  0.5189E+01  0.2392E+00  0.4784E-02
  0.5225E+01  0.2310E+00  0.4872E-02
  0.5261E+01  0.2229E+00  0.4951E-02
  0.5297E+01  0.2151E+00  0.5018E-02
  0.5333E+01  0.2076E+00  0.5070E-02
  0.5369E+01  0.2003E+00  0.5107E-02
  0.5405E+01  0.1934E+00  0.5126E-02
  0.5441E+01  0.1867E+00  0.5127E-02
  0.5477E+01  0.1805E+00  0.5110E-02
  0.5513E+01  0.1745E+00  0.5077E-02
  0.5549E+01  0.1690E+00  0.5029E-02
  0.5585E+01  0.1638E+00  0.4969E-02
  0.5621E+01  0.1589E+00  0.4900E-02
  0.5657E+01  0.1545E+00  0.4827E-02
  0.5693E+01  0.1504E+00  0.4755E-02
  0.5729E+01  0.1467E+00  0.4690E-02
  0.5765E+01  0.1433E+00  0.4638E-02
  0.5801E+01  0.1402E+00  0.4604E-02
  0.5837E+01  0.1375E+00  0.4595E-02
  0.5873E+01  0.1350E+00  0.4615E-02
  0.5909E+01  0.1328E+00  0.4666E-02
  0.5945E+01  0.1307E+00  0.4749E-02
  0.5981E+01  0.1289E+00  0.4863E-02
  0.6017E+01  0.1271E+00  0.5003E-02
  0.6053E+01  0.1255E+00  0.5166E-02
  0.6089E+01  0.1238E+00  0.5343E-02
  0.6125E+01  0.1222E+00  0.5527E-02
  0.6161E+01  0.1204E+00  0.5711E-02
  0.6197E+01  0.1185E+00  0.5886E-02
  0.6233E+01  0.1165E+00  0.6044E-02
  0.6270E+01  0.1141E+00  0.6176E-02
  0.6306E+01  0.1114E+00  0.6275E-02
  0.6342E+01  0.1083E+00  0.6331E-02
  0.6378E+01  0.1047E+00  0.6339E-02
  0.6414E+01  0.1006E+00  0.6289E-02
  0.6450E+01  0.9592E-01  0.6175E-02
  0.6486E+01  0.9052E-01  0.5990E-02
  0.6522E+01  0.8437E-01  0.5726E-02
  0.6558E+01  0.7740E-01  0.5377E-02
  0.6594E+01  0.6953E-01  0.4936E-02
  0.6630E+01  0.6071E-01  0.4396E-02
  0.6666E+01  0.5086E-01  0.3751E-02
  0.6702E+01  0.3993E-01  0.2995E-02
  0.6738E+01  0.2785E-01  0.2122E-02
