#      R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.4026E-01  0.1066E-01  0.9320E-03
  0.8053E-01  0.2179E-01  0.1711E-02
  0.1208E+00  0.3338E-01  0.2339E-02
  0.1611E+00  0.4543E-01  0.2821E-02
  0.2013E+00  0.5793E-01  0.3161E-02
  0.2416E+00  0.7088E-01  0.3366E-02
  0.2819E+00  0.8427E-01  0.3444E-02
  0.3221E+00  0.9809E-01  0.3404E-02
  0.3624E+00  0.1123E+00  0.3256E-02
  0.4026E+00  0.1270E+00  0.3013E-02
  0.4429E+00  0.1420E+00  0.2687E-02
  0.4832E+00  0.1574E+00  0.2294E-02
  0.5234E+00  0.1732E+00  0.1854E-02
  0.5637E+00  0.1892E+00  0.1397E-02
  0.6040E+00  0.2056E+00  0.9923E-03
  0.6442E+00  0.2223E+00  0.8112E-03
  0.6845E+00  0.2392E+00  0.1020E-02
  0.7248E+00  0.2564E+00  0.1464E-02
  0.7650E+00  0.2737E+00  0.1978E-02
  0.8053E+00  0.2913E+00  0.2501E-02
  0.8456E+00  0.3089E+00  0.3003E-02
  0.8858E+00  0.3267E+00  0.3469E-02
  0.9261E+00  0.3445E+00  0.3886E-02
  0.9663E+00  0.3623E+00  0.4245E-02
  0.1007E+01  0.3801E+00  0.4539E-02
  0.1047E+01  0.3979E+00  0.4762E-02
  0.1087E+01  0.4155E+00  0.4911E-02
  0.1127E+01  0.4330E+00  0.4983E-02
  0.1168E+01  0.4504E+00  0.4978E-02
  0.1208E+01  0.4674E+00  0.4895E-02
  0.1248E+01  0.4842E+00  0.4738E-02
  0.1288E+01  0.5007E+00  0.4510E-02
  0.1329E+01  0.5168E+00  0.4217E-02
  0.1369E+01  0.5325E+00  0.3866E-02
  0.1409E+01  0.5477E+00  0.3470E-02
  0.1450E+01  0.5624E+00  0.3040E-02
  0.1490E+01  0.5766E+00  0.2601E-02
  0.1530E+01  0.5901E+00  0.2183E-02
  0.1570E+01  0.6031E+00  0.1844E-02
  0.1611E+01  0.6154E+00  0.1664E-02
  0.1651E+01  0.6270E+00  0.1712E-02
  0.1691E+01  0.6379E+00  0.1974E-02
  0.1731E+01  0.6480E+00  0.2372E-02
  0.1772E+01  0.6574E+00  0.2834E-02
  0.1812E+01  0.6660E+00  0.3315E-02
  0.1852E+01  0.6737E+00  0.3785E-02
  0.1892E+01  0.6806E+00  0.4226E-02
  0.1933E+01  0.6867E+00  0.4625E-02
  0.1973E+01  0.6919E+00  0.4972E-02
  0.2013E+01  0.6963E+00  0.5258E-02
  0.2053E+01  0.6998E+00  0.5478E-02
  0.2094E+01  0.7025E+00  0.5628E-02
  0.2134E+01  0.7043E+00  0.5706E-02
  0.2174E+01  0.7053E+00  0.5710E-02
  0.2215E+01  0.7054E+00  0.5641E-02
  0.2255E+01  0.7048E+00  0.5502E-02
  0.2295E+01  0.7034E+00  0.5297E-02
  0.2335E+01  0.7013E+00  0.5032E-02
  0.2376E+01  0.6984E+00  0.4715E-02
  0.2416E+01  0.6949E+00  0.4359E-02
  0.2456E+01  0.6907E+00  0.3979E-02
  0.2496E+01  0.6859E+00  0.3597E-02
  0.2537E+01  0.6806E+00  0.3240E-02
  0.2577E+01  0.6746E+00  0.2949E-02
  0.2617E+01  0.6683E+00  0.2766E-02
  0.2657E+01  0.6614E+00  0.2731E-02
  0.2698E+01  0.6542E+00  0.2856E-02
  0.2738E+01  0.6465E+00  0.3120E-02
  0.2778E+01  0.6386E+00  0.3482E-02
  0.2819E+01  0.6304E+00  0.3901E-02
  0.2859E+01  0.6220E+00  0.4343E-02
  0.2899E+01  0.6134E+00  0.4783E-02
  0.2939E+01  0.6046E+00  0.5201E-02
  0.2980E+01  0.5957E+00  0.5582E-02
  0.3020E+01  0.5868E+00  0.5917E-02
  0.3060E+01  0.5778E+00  0.6195E-02
  0.3100E+01  0.5688E+00  0.6411E-02
  0.3141E+01  0.5599E+00  0.6560E-02
  0.3181E+01  0.5510E+00  0.6640E-02
  0.3221E+01  0.5421E+00  0.6651E-02
  0.3261E+01  0.5334E+00  0.6592E-02
  0.3302E+01  0.5248E+00  0.6467E-02
  0.3342E+01  0.5164E+00  0.6280E-02
