#      R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.3265E-01  0.1805E-01  0.2773E-03
  0.6529E-01  0.3620E-01  0.5221E-03
  0.9794E-01  0.5447E-01  0.7348E-03
  0.1306E+00  0.7285E-01  0.9159E-03
  0.1632E+00  0.9133E-01  0.1066E-02
  0.1959E+00  0.1099E+00  0.1186E-02
  0.2285E+00  0.1286E+00  0.1278E-02
  0.2612E+00  0.1474E+00  0.1341E-02
  0.2938E+00  0.1663E+00  0.1378E-02
  0.3265E+00  0.1852E+00  0.1391E-02
  0.3591E+00  0.2043E+00  0.1381E-02
  0.3917E+00  0.2234E+00  0.1350E-02
  0.4244E+00  0.2426E+00  0.1302E-02
  0.4570E+00  0.2618E+00  0.1237E-02
  0.4897E+00  0.2811E+00  0.1160E-02
  0.5223E+00  0.3004E+00  0.1074E-02
  0.5550E+00  0.3198E+00  0.9849E-03
  0.5876E+00  0.3392E+00  0.8978E-03
  0.6203E+00  0.3585E+00  0.8207E-03
  0.6529E+00  0.3779E+00  0.7631E-03
  0.6856E+00  0.3973E+00  0.7348E-03
  0.7182E+00  0.4166E+00  0.7426E-03
  0.7508E+00  0.4359E+00  0.7871E-03
  0.7835E+00  0.4551E+00  0.8624E-03
  0.8161E+00  0.4742E+00  0.9601E-03
  0.8488E+00  0.4932E+00  0.1072E-02
  0.8814E+00  0.5121E+00  0.1191E-02
  0.9141E+00  0.5309E+00  0.1311E-02
  0.9467E+00  0.5495E+00  0.1430E-02
  0.9794E+00  0.5680E+00  0.1544E-02
  0.1012E+01  0.5862E+00  0.1650E-02
  0.1045E+01  0.6042E+00  0.1748E-02
  0.1077E+01  0.6220E+00  0.1834E-02
  0.1110E+01  0.6396E+00  0.1909E-02
  0.1143E+01  0.6568E+00  0.1971E-02
  0.1175E+01  0.6737E+00  0.2019E-02
  0.1208E+01  0.6903E+00  0.2055E-02
  0.1241E+01  0.7066E+00  0.2076E-02
  0.1273E+01  0.7225E+00  0.2084E-02
  0.1306E+01  0.7380E+00  0.2079E-02
  0.1338E+01  0.7530E+00  0.2061E-02
  0.1371E+01  0.7676E+00  0.2031E-02
  0.1404E+01  0.7818E+00  0.1991E-02
  0.1436E+01  0.7955E+00  0.1942E-02
  0.1469E+01  0.8086E+00  0.1885E-02
  0.1502E+01  0.8213E+00  0.1822E-02
  0.1534E+01  0.8333E+00  0.1756E-02
  0.1567E+01  0.8448E+00  0.1689E-02
  0.1600E+01  0.8558E+00  0.1624E-02
  0.1632E+01  0.8661E+00  0.1565E-02
  0.1665E+01  0.8758E+00  0.1515E-02
  0.1698E+01  0.8848E+00  0.1476E-02
  0.1730E+01  0.8933E+00  0.1452E-02
  0.1763E+01  0.9010E+00  0.1445E-02
  0.1796E+01  0.9081E+00  0.1456E-02
  0.1828E+01  0.9145E+00  0.1484E-02
  0.1861E+01  0.9202E+00  0.1528E-02
  0.1893E+01  0.9253E+00  0.1585E-02
  0.1926E+01  0.9296E+00  0.1652E-02
  0.1959E+01  0.9332E+00  0.1727E-02
  0.1991E+01  0.9361E+00  0.1807E-02
  0.2024E+01  0.9384E+00  0.1888E-02
  0.2057E+01  0.9399E+00  0.1968E-02
  0.2089E+01  0.9408E+00  0.2046E-02
  0.2122E+01  0.9409E+00  0.2119E-02
  0.2155E+01  0.9404E+00  0.2186E-02
  0.2187E+01  0.9392E+00  0.2245E-02
  0.2220E+01  0.9374E+00  0.2297E-02
  0.2253E+01  0.9349E+00  0.2340E-02
  0.2285E+01  0.9318E+00  0.2374E-02
  0.2318E+01  0.9280E+00  0.2399E-02
