#      R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.3825E-01  0.1208E-01  0.3538E-03
  0.7651E-01  0.2511E-01  0.6571E-03
  0.1148E+00  0.3909E-01  0.9106E-03
  0.1530E+00  0.5400E-01  0.1116E-02
  0.1913E+00  0.6984E-01  0.1273E-02
  0.2295E+00  0.8660E-01  0.1386E-02
  0.2678E+00  0.1042E+00  0.1457E-02
  0.3060E+00  0.1228E+00  0.1487E-02
  0.3443E+00  0.1421E+00  0.1482E-02
  0.3825E+00  0.1623E+00  0.1444E-02
  0.4208E+00  0.1833E+00  0.1378E-02
  0.4590E+00  0.2050E+00  0.1290E-02
  0.4973E+00  0.2275E+00  0.1186E-02
  0.5356E+00  0.2506E+00  0.1076E-02
  0.5738E+00  0.2744E+00  0.9708E-03
  0.6121E+00  0.2987E+00  0.8855E-03
  0.6503E+00  0.3236E+00  0.8376E-03
  0.6886E+00  0.3490E+00  0.8416E-03
  0.7268E+00  0.3749E+00  0.9006E-03
  0.7651E+00  0.4011E+00  0.1005E-02
  0.8033E+00  0.4277E+00  0.1141E-02
  0.8416E+00  0.4546E+00  0.1293E-02
  0.8798E+00  0.4817E+00  0.1451E-02
  0.9181E+00  0.5089E+00  0.1607E-02
  0.9563E+00  0.5363E+00  0.1754E-02
  0.9946E+00  0.5637E+00  0.1890E-02
  0.1033E+01  0.5911E+00  0.2010E-02
  0.1071E+01  0.6184E+00  0.2111E-02
  0.1109E+01  0.6456E+00  0.2193E-02
  0.1148E+01  0.6725E+00  0.2253E-02
  0.1186E+01  0.6993E+00  0.2290E-02
  0.1224E+01  0.7256E+00  0.2306E-02
  0.1262E+01  0.7516E+00  0.2300E-02
  0.1301E+01  0.7772E+00  0.2272E-02
  0.1339E+01  0.8023E+00  0.2225E-02
  0.1377E+01  0.8268E+00  0.2161E-02
  0.1415E+01  0.8506E+00  0.2082E-02
  0.1454E+01  0.8738E+00  0.1992E-02
  0.1492E+01  0.8963E+00  0.1895E-02
  0.1530E+01  0.9181E+00  0.1797E-02
  0.1568E+01  0.9390E+00  0.1704E-02
  0.1607E+01  0.9590E+00  0.1624E-02
  0.1645E+01  0.9782E+00  0.1564E-02
  0.1683E+01  0.9964E+00  0.1531E-02
  0.1721E+01  0.1014E+01  0.1529E-02
  0.1760E+01  0.1030E+01  0.1562E-02
  0.1798E+01  0.1045E+01  0.1626E-02
  0.1836E+01  0.1059E+01  0.1716E-02
  0.1874E+01  0.1072E+01  0.1827E-02
  0.1913E+01  0.1084E+01  0.1950E-02
  0.1951E+01  0.1095E+01  0.2080E-02
  0.1989E+01  0.1105E+01  0.2210E-02
  0.2027E+01  0.1114E+01  0.2337E-02
  0.2066E+01  0.1121E+01  0.2455E-02
  0.2104E+01  0.1127E+01  0.2562E-02
