#      R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.3413E-01  0.6655E-02  0.2078E-03
  0.6825E-01  0.1376E-01  0.3914E-03
  0.1024E+00  0.2130E-01  0.5511E-03
  0.1365E+00  0.2928E-01  0.6874E-03
  0.1706E+00  0.3770E-01  0.8008E-03
  0.2048E+00  0.4654E-01  0.8920E-03
  0.2389E+00  0.5581E-01  0.9620E-03
  0.2730E+00  0.6548E-01  0.1012E-02
  0.3071E+00  0.7555E-01  0.1043E-02
  0.3413E+00  0.8600E-01  0.1056E-02
  0.3754E+00  0.9682E-01  0.1053E-02
  0.4095E+00  0.1080E+00  0.1035E-02
  0.4437E+00  0.1195E+00  0.1005E-02
  0.4778E+00  0.1314E+00  0.9655E-03
  0.5119E+00  0.1435E+00  0.9180E-03
  0.5460E+00  0.1559E+00  0.8662E-03
  0.5802E+00  0.1686E+00  0.8136E-03
  0.6143E+00  0.1815E+00  0.7647E-03
  0.6484E+00  0.1947E+00  0.7243E-03
  0.6825E+00  0.2080E+00  0.6976E-03
  0.7167E+00  0.2215E+00  0.6888E-03
  0.7508E+00  0.2351E+00  0.7004E-03
  0.7849E+00  0.2489E+00  0.7322E-03
  0.8190E+00  0.2628E+00  0.7814E-03
  0.8532E+00  0.2767E+00  0.8442E-03
  0.8873E+00  0.2906E+00  0.9162E-03
  0.9214E+00  0.3046E+00  0.9936E-03
  0.9556E+00  0.3185E+00  0.1073E-02
  0.9897E+00  0.3325E+00  0.1152E-02
  0.1024E+01  0.3463E+00  0.1228E-02
  0.1058E+01  0.3601E+00  0.1300E-02
  0.1092E+01  0.3737E+00  0.1366E-02
  0.1126E+01  0.3872E+00  0.1426E-02
  0.1160E+01  0.4005E+00  0.1478E-02
  0.1194E+01  0.4136E+00  0.1523E-02
  0.1229E+01  0.4265E+00  0.1560E-02
  0.1263E+01  0.4391E+00  0.1588E-02
  0.1297E+01  0.4515E+00  0.1609E-02
  0.1331E+01  0.4636E+00  0.1623E-02
  0.1365E+01  0.4753E+00  0.1630E-02
  0.1399E+01  0.4868E+00  0.1630E-02
  0.1433E+01  0.4978E+00  0.1626E-02
  0.1467E+01  0.5085E+00  0.1617E-02
  0.1502E+01  0.5189E+00  0.1606E-02
  0.1536E+01  0.5288E+00  0.1593E-02
  0.1570E+01  0.5383E+00  0.1580E-02
  0.1604E+01  0.5474E+00  0.1569E-02
  0.1638E+01  0.5560E+00  0.1560E-02
  0.1672E+01  0.5641E+00  0.1556E-02
  0.1706E+01  0.5718E+00  0.1557E-02
  0.1740E+01  0.5791E+00  0.1565E-02
  0.1775E+01  0.5858E+00  0.1578E-02
  0.1809E+01  0.5921E+00  0.1599E-02
  0.1843E+01  0.5979E+00  0.1626E-02
  0.1877E+01  0.6032E+00  0.1659E-02
