#      R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.3772E-01  0.8062E-02  0.2248E-03
  0.7545E-01  0.1657E-01  0.4195E-03
  0.1132E+00  0.2552E-01  0.5847E-03
  0.1509E+00  0.3491E-01  0.7210E-03
  0.1886E+00  0.4473E-01  0.8293E-03
  0.2263E+00  0.5497E-01  0.9107E-03
  0.2641E+00  0.6562E-01  0.9666E-03
  0.3018E+00  0.7666E-01  0.9987E-03
  0.3395E+00  0.8807E-01  0.1009E-02
  0.3772E+00  0.9985E-01  0.9993E-03
  0.4150E+00  0.1120E+00  0.9728E-03
  0.4527E+00  0.1244E+00  0.9323E-03
  0.4904E+00  0.1371E+00  0.8817E-03
  0.5281E+00  0.1501E+00  0.8256E-03
  0.5659E+00  0.1633E+00  0.7697E-03
  0.6036E+00  0.1767E+00  0.7210E-03
  0.6413E+00  0.1903E+00  0.6874E-03
  0.6790E+00  0.2041E+00  0.6766E-03
  0.7168E+00  0.2180E+00  0.6930E-03
  0.7545E+00  0.2319E+00  0.7369E-03
  0.7922E+00  0.2459E+00  0.8040E-03
  0.8299E+00  0.2600E+00  0.8882E-03
  0.8677E+00  0.2740E+00  0.9830E-03
  0.9054E+00  0.2880E+00  0.1083E-02
  0.9431E+00  0.3019E+00  0.1184E-02
  0.9808E+00  0.3156E+00  0.1282E-02
  0.1019E+01  0.3293E+00  0.1376E-02
  0.1056E+01  0.3427E+00  0.1461E-02
  0.1094E+01  0.3559E+00  0.1538E-02
  0.1132E+01  0.3689E+00  0.1604E-02
  0.1169E+01  0.3816E+00  0.1659E-02
  0.1207E+01  0.3940E+00  0.1702E-02
  0.1245E+01  0.4061E+00  0.1732E-02
  0.1283E+01  0.4178E+00  0.1751E-02
  0.1320E+01  0.4291E+00  0.1757E-02
  0.1358E+01  0.4400E+00  0.1751E-02
  0.1396E+01  0.4504E+00  0.1734E-02
  0.1434E+01  0.4604E+00  0.1707E-02
  0.1471E+01  0.4699E+00  0.1672E-02
  0.1509E+01  0.4789E+00  0.1630E-02
  0.1547E+01  0.4874E+00  0.1583E-02
  0.1584E+01  0.4954E+00  0.1532E-02
  0.1622E+01  0.5028E+00  0.1482E-02
  0.1660E+01  0.5097E+00  0.1434E-02
  0.1698E+01  0.5160E+00  0.1391E-02
  0.1735E+01  0.5217E+00  0.1356E-02
  0.1773E+01  0.5269E+00  0.1331E-02
  0.1811E+01  0.5315E+00  0.1319E-02
  0.1849E+01  0.5355E+00  0.1320E-02
  0.1886E+01  0.5389E+00  0.1334E-02
  0.1924E+01  0.5418E+00  0.1360E-02
  0.1962E+01  0.5441E+00  0.1397E-02
  0.1999E+01  0.5459E+00  0.1442E-02
  0.2037E+01  0.5471E+00  0.1493E-02
  0.2075E+01  0.5477E+00  0.1547E-02
  0.2113E+01  0.5478E+00  0.1601E-02
  0.2150E+01  0.5474E+00  0.1654E-02
  0.2188E+01  0.5465E+00  0.1704E-02
  0.2226E+01  0.5451E+00  0.1749E-02
  0.2263E+01  0.5433E+00  0.1787E-02
  0.2301E+01  0.5410E+00  0.1818E-02
  0.2339E+01  0.5383E+00  0.1842E-02
  0.2377E+01  0.5351E+00  0.1857E-02
  0.2414E+01  0.5316E+00  0.1865E-02
  0.2452E+01  0.5277E+00  0.1865E-02
  0.2490E+01  0.5234E+00  0.1858E-02
  0.2528E+01  0.5189E+00  0.1845E-02
  0.2565E+01  0.5140E+00  0.1827E-02
  0.2603E+01  0.5088E+00  0.1805E-02
  0.2641E+01  0.5034E+00  0.1782E-02
  0.2678E+01  0.4978E+00  0.1759E-02
  0.2716E+01  0.4919E+00  0.1738E-02
  0.2754E+01  0.4859E+00  0.1722E-02
  0.2792E+01  0.4797E+00  0.1711E-02
  0.2829E+01  0.4733E+00  0.1709E-02
  0.2867E+01  0.4668E+00  0.1716E-02
  0.2905E+01  0.4603E+00  0.1734E-02
  0.2943E+01  0.4536E+00  0.1761E-02
  0.2980E+01  0.4468E+00  0.1799E-02
  0.3018E+01  0.4401E+00  0.1846E-02
  0.3056E+01  0.4332E+00  0.1901E-02
  0.3093E+01  0.4264E+00  0.1962E-02
  0.3131E+01  0.4196E+00  0.2028E-02
  0.3169E+01  0.4127E+00  0.2096E-02
  0.3207E+01  0.4059E+00  0.2164E-02
  0.3244E+01  0.3992E+00  0.2232E-02
  0.3282E+01  0.3925E+00  0.2297E-02
  0.3320E+01  0.3858E+00  0.2358E-02
  0.3358E+01  0.3792E+00  0.2414E-02
  0.3395E+01  0.3727E+00  0.2463E-02
  0.3433E+01  0.3662E+00  0.2506E-02
  0.3471E+01  0.3599E+00  0.2541E-02
  0.3508E+01  0.3536E+00  0.2569E-02
  0.3546E+01  0.3474E+00  0.2588E-02
  0.3584E+01  0.3413E+00  0.2601E-02
  0.3622E+01  0.3353E+00  0.2605E-02
  0.3659E+01  0.3294E+00  0.2603E-02
