#      R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.3550E-01  0.1434E-01  0.2334E-02
  0.7101E-01  0.2923E-01  0.4314E-02
  0.1065E+00  0.4467E-01  0.5945E-02
  0.1420E+00  0.6065E-01  0.7234E-02
  0.1775E+00  0.7716E-01  0.8191E-02
  0.2130E+00  0.9418E-01  0.8829E-02
  0.2485E+00  0.1117E+00  0.9163E-02
  0.2840E+00  0.1297E+00  0.9210E-02
  0.3195E+00  0.1482E+00  0.8991E-02
  0.3550E+00  0.1670E+00  0.8528E-02
  0.3905E+00  0.1863E+00  0.7843E-02
  0.4260E+00  0.2059E+00  0.6964E-02
  0.4615E+00  0.2259E+00  0.5917E-02
  0.4970E+00  0.2462E+00  0.4734E-02
  0.5325E+00  0.2667E+00  0.3453E-02
  0.5680E+00  0.2875E+00  0.2142E-02
  0.6035E+00  0.3084E+00  0.1092E-02
  0.6390E+00  0.3295E+00  0.1492E-02
  0.6746E+00  0.3507E+00  0.2803E-02
  0.7101E+00  0.3720E+00  0.4236E-02
  0.7456E+00  0.3933E+00  0.5659E-02
  0.7811E+00  0.4146E+00  0.7029E-02
  0.8166E+00  0.4358E+00  0.8316E-02
  0.8521E+00  0.4569E+00  0.9497E-02
  0.8876E+00  0.4779E+00  0.1055E-01
  0.9231E+00  0.4987E+00  0.1147E-01
  0.9586E+00  0.5193E+00  0.1222E-01
  0.9941E+00  0.5396E+00  0.1281E-01
  0.1030E+01  0.5597E+00  0.1323E-01
  0.1065E+01  0.5794E+00  0.1346E-01
  0.1101E+01  0.5988E+00  0.1350E-01
  0.1136E+01  0.6178E+00  0.1336E-01
  0.1172E+01  0.6363E+00  0.1304E-01
  0.1207E+01  0.6545E+00  0.1254E-01
  0.1243E+01  0.6721E+00  0.1186E-01
  0.1278E+01  0.6893E+00  0.1103E-01
  0.1314E+01  0.7059E+00  0.1006E-01
  0.1349E+01  0.7220E+00  0.8952E-02
  0.1385E+01  0.7375E+00  0.7742E-02
  0.1420E+01  0.7525E+00  0.6456E-02
  0.1456E+01  0.7668E+00  0.5140E-02
  0.1491E+01  0.7805E+00  0.3880E-02
  0.1527E+01  0.7937E+00  0.2879E-02
  0.1562E+01  0.8061E+00  0.2562E-02
  0.1598E+01  0.8179E+00  0.3173E-02
  0.1633E+01  0.8291E+00  0.4325E-02
  0.1669E+01  0.8395E+00  0.5667E-02
  0.1704E+01  0.8493E+00  0.7048E-02
  0.1740E+01  0.8584E+00  0.8398E-02
  0.1775E+01  0.8668E+00  0.9679E-02
  0.1811E+01  0.8745E+00  0.1086E-01
  0.1846E+01  0.8815E+00  0.1192E-01
  0.1882E+01  0.8877E+00  0.1285E-01
  0.1917E+01  0.8933E+00  0.1362E-01
  0.1953E+01  0.8981E+00  0.1423E-01
  0.1988E+01  0.9021E+00  0.1466E-01
  0.2024E+01  0.9055E+00  0.1492E-01
  0.2059E+01  0.9081E+00  0.1499E-01
  0.2095E+01  0.9100E+00  0.1488E-01
  0.2130E+01  0.9111E+00  0.1458E-01
  0.2166E+01  0.9116E+00  0.1411E-01
  0.2201E+01  0.9112E+00  0.1346E-01
  0.2237E+01  0.9102E+00  0.1266E-01
  0.2272E+01  0.9084E+00  0.1170E-01
  0.2308E+01  0.9059E+00  0.1062E-01
  0.2343E+01  0.9027E+00  0.9441E-02
  0.2379E+01  0.8988E+00  0.8185E-02
  0.2414E+01  0.8942E+00  0.6906E-02
  0.2450E+01  0.8889E+00  0.5681E-02
  0.2485E+01  0.8829E+00  0.4649E-02
  0.2521E+01  0.8763E+00  0.4041E-02
  0.2556E+01  0.8690E+00  0.4100E-02
  0.2592E+01  0.8611E+00  0.4807E-02
  0.2627E+01  0.8526E+00  0.5917E-02
  0.2663E+01  0.8435E+00  0.7210E-02
  0.2698E+01  0.8338E+00  0.8560E-02
  0.2734E+01  0.8236E+00  0.9892E-02
  0.2769E+01  0.8129E+00  0.1116E-01
  0.2805E+01  0.8018E+00  0.1233E-01
  0.2840E+01  0.7902E+00  0.1338E-01
  0.2876E+01  0.7782E+00  0.1429E-01
  0.2911E+01  0.7659E+00  0.1504E-01
  0.2947E+01  0.7533E+00  0.1562E-01
  0.2982E+01  0.7403E+00  0.1603E-01
  0.3018E+01  0.7272E+00  0.1624E-01
  0.3053E+01  0.7138E+00  0.1627E-01
  0.3089E+01  0.7004E+00  0.1612E-01
  0.3124E+01  0.6868E+00  0.1577E-01
  0.3160E+01  0.6732E+00  0.1525E-01
  0.3195E+01  0.6596E+00  0.1456E-01
  0.3231E+01  0.6461E+00  0.1372E-01
  0.3266E+01  0.6326E+00  0.1274E-01
  0.3302E+01  0.6194E+00  0.1165E-01
  0.3337E+01  0.6063E+00  0.1050E-01
  0.3373E+01  0.5935E+00  0.9309E-02
  0.3408E+01  0.5809E+00  0.8164E-02
  0.3444E+01  0.5687E+00  0.7158E-02
  0.3479E+01  0.5569E+00  0.6426E-02
  0.3515E+01  0.5455E+00  0.6120E-02
  0.3550E+01  0.5345E+00  0.6322E-02
  0.3586E+01  0.5240E+00  0.6986E-02
  0.3621E+01  0.5139E+00  0.7973E-02
  0.3657E+01  0.5044E+00  0.9141E-02
  0.3692E+01  0.4955E+00  0.1038E-01
  0.3728E+01  0.4870E+00  0.1162E-01
  0.3763E+01  0.4791E+00  0.1280E-01
  0.3799E+01  0.4718E+00  0.1388E-01
  0.3834E+01  0.4650E+00  0.1483E-01
  0.3870E+01  0.4588E+00  0.1563E-01
  0.3905E+01  0.4530E+00  0.1627E-01
  0.3941E+01  0.4478E+00  0.1672E-01
  0.3976E+01  0.4430E+00  0.1697E-01
  0.4012E+01  0.4387E+00  0.1703E-01
  0.4047E+01  0.4348E+00  0.1688E-01
  0.4083E+01  0.4312E+00  0.1654E-01
  0.4118E+01  0.4280E+00  0.1600E-01
  0.4154E+01  0.4251E+00  0.1528E-01
  0.4189E+01  0.4223E+00  0.1439E-01
  0.4225E+01  0.4198E+00  0.1336E-01
  0.4260E+01  0.4173E+00  0.1222E-01
  0.4296E+01  0.4149E+00  0.1101E-01
  0.4331E+01  0.4125E+00  0.9812E-02
  0.4367E+01  0.4100E+00  0.8707E-02
  0.4402E+01  0.4073E+00  0.7831E-02
  0.4438E+01  0.4045E+00  0.7344E-02
  0.4473E+01  0.4014E+00  0.7378E-02
  0.4509E+01  0.3980E+00  0.7946E-02
  0.4544E+01  0.3942E+00  0.8943E-02
  0.4580E+01  0.3900E+00  0.1022E-01
  0.4615E+01  0.3853E+00  0.1164E-01
  0.4651E+01  0.3801E+00  0.1310E-01
  0.4686E+01  0.3744E+00  0.1453E-01
  0.4722E+01  0.3680E+00  0.1589E-01
  0.4757E+01  0.3611E+00  0.1712E-01
  0.4793E+01  0.3536E+00  0.1819E-01
  0.4828E+01  0.3454E+00  0.1908E-01
  0.4864E+01  0.3366E+00  0.1976E-01
  0.4899E+01  0.3272E+00  0.2022E-01
  0.4935E+01  0.3172E+00  0.2045E-01
  0.4970E+01  0.3067E+00  0.2044E-01
  0.5006E+01  0.2956E+00  0.2018E-01
  0.5041E+01  0.2840E+00  0.1969E-01
  0.5077E+01  0.2721E+00  0.1897E-01
  0.5112E+01  0.2597E+00  0.1805E-01
  0.5148E+01  0.2471E+00  0.1694E-01
  0.5183E+01  0.2343E+00  0.1570E-01
  0.5219E+01  0.2214E+00  0.1437E-01
  0.5254E+01  0.2084E+00  0.1304E-01
  0.5290E+01  0.1956E+00  0.1182E-01
  0.5325E+01  0.1829E+00  0.1085E-01
  0.5361E+01  0.1705E+00  0.1029E-01
  0.5396E+01  0.1586E+00  0.1029E-01
  0.5432E+01  0.1471E+00  0.1087E-01
  0.5467E+01  0.1363E+00  0.1195E-01
  0.5503E+01  0.1262E+00  0.1337E-01
  0.5538E+01  0.1170E+00  0.1499E-01
  0.5574E+01  0.1087E+00  0.1666E-01
  0.5609E+01  0.1015E+00  0.1830E-01
  0.5645E+01  0.9536E-01  0.1983E-01
  0.5680E+01  0.9045E-01  0.2118E-01
  0.5716E+01  0.8680E-01  0.2230E-01
  0.5751E+01  0.8446E-01  0.2314E-01
  0.5787E+01  0.8346E-01  0.2368E-01
  0.5822E+01  0.8381E-01  0.2390E-01
  0.5858E+01  0.8550E-01  0.2376E-01
  0.5893E+01  0.8850E-01  0.2327E-01
  0.5929E+01  0.9276E-01  0.2243E-01
  0.5964E+01  0.9819E-01  0.2126E-01
  0.6000E+01  0.1047E+00  0.1980E-01
  0.6035E+01  0.1121E+00  0.1811E-01
  0.6071E+01  0.1203E+00  0.1628E-01
  0.6106E+01  0.1290E+00  0.1449E-01
  0.6142E+01  0.1381E+00  0.1296E-01
  0.6177E+01  0.1472E+00  0.1202E-01
  0.6213E+01  0.1561E+00  0.1197E-01
  0.6248E+01  0.1644E+00  0.1290E-01
  0.6284E+01  0.1717E+00  0.1460E-01
  0.6319E+01  0.1777E+00  0.1674E-01
  0.6355E+01  0.1818E+00  0.1900E-01
  0.6390E+01  0.1837E+00  0.2113E-01
  0.6426E+01  0.1827E+00  0.2289E-01
  0.6461E+01  0.1784E+00  0.2409E-01
  0.6497E+01  0.1701E+00  0.2454E-01
  0.6532E+01  0.1572E+00  0.2402E-01
  0.6568E+01  0.1391E+00  0.2236E-01
  0.6603E+01  0.1150E+00  0.1934E-01
  0.6639E+01  0.8434E-01  0.1475E-01
  0.6674E+01  0.4625E-01  0.8382E-02
  0.6710E+01  0.0000E+00  0.0000E+00
