#      R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.3370E-01  0.1476E-01  0.2481E-03
  0.6741E-01  0.2981E-01  0.4668E-03
  0.1011E+00  0.4514E-01  0.6564E-03
  0.1348E+00  0.6075E-01  0.8175E-03
  0.1685E+00  0.7664E-01  0.9508E-03
  0.2022E+00  0.9280E-01  0.1057E-02
  0.2359E+00  0.1092E+00  0.1138E-02
  0.2696E+00  0.1259E+00  0.1194E-02
  0.3033E+00  0.1429E+00  0.1227E-02
  0.3370E+00  0.1600E+00  0.1238E-02
  0.3707E+00  0.1774E+00  0.1231E-02
  0.4044E+00  0.1951E+00  0.1206E-02
  0.4381E+00  0.2129E+00  0.1166E-02
  0.4719E+00  0.2309E+00  0.1115E-02
  0.5056E+00  0.2491E+00  0.1056E-02
  0.5393E+00  0.2675E+00  0.9922E-03
  0.5730E+00  0.2860E+00  0.9297E-03
  0.6067E+00  0.3046E+00  0.8740E-03
  0.6404E+00  0.3234E+00  0.8316E-03
  0.6741E+00  0.3422E+00  0.8091E-03
  0.7078E+00  0.3611E+00  0.8112E-03
  0.7415E+00  0.3800E+00  0.8395E-03
  0.7752E+00  0.3990E+00  0.8919E-03
  0.8089E+00  0.4179E+00  0.9639E-03
  0.8426E+00  0.4369E+00  0.1050E-02
  0.8763E+00  0.4558E+00  0.1145E-02
  0.9100E+00  0.4746E+00  0.1244E-02
  0.9437E+00  0.4933E+00  0.1343E-02
  0.9774E+00  0.5118E+00  0.1440E-02
  0.1011E+01  0.5302E+00  0.1532E-02
  0.1045E+01  0.5485E+00  0.1617E-02
  0.1079E+01  0.5665E+00  0.1693E-02
  0.1112E+01  0.5843E+00  0.1760E-02
  0.1146E+01  0.6018E+00  0.1817E-02
  0.1180E+01  0.6190E+00  0.1863E-02
  0.1213E+01  0.6359E+00  0.1897E-02
  0.1247E+01  0.6524E+00  0.1920E-02
  0.1281E+01  0.6686E+00  0.1932E-02
  0.1314E+01  0.6844E+00  0.1932E-02
  0.1348E+01  0.6997E+00  0.1923E-02
  0.1382E+01  0.7146E+00  0.1904E-02
  0.1416E+01  0.7289E+00  0.1876E-02
  0.1449E+01  0.7428E+00  0.1841E-02
  0.1483E+01  0.7562E+00  0.1801E-02
  0.1517E+01  0.7690E+00  0.1756E-02
  0.1550E+01  0.7812E+00  0.1710E-02
  0.1584E+01  0.7929E+00  0.1664E-02
  0.1618E+01  0.8039E+00  0.1621E-02
  0.1651E+01  0.8143E+00  0.1583E-02
  0.1685E+01  0.8240E+00  0.1552E-02
  0.1719E+01  0.8331E+00  0.1530E-02
  0.1753E+01  0.8416E+00  0.1520E-02
  0.1786E+01  0.8493E+00  0.1521E-02
  0.1820E+01  0.8564E+00  0.1535E-02
  0.1854E+01  0.8627E+00  0.1561E-02
  0.1887E+01  0.8684E+00  0.1597E-02
  0.1921E+01  0.8733E+00  0.1643E-02
  0.1955E+01  0.8775E+00  0.1696E-02
  0.1989E+01  0.8811E+00  0.1754E-02
  0.2022E+01  0.8839E+00  0.1815E-02
  0.2056E+01  0.8860E+00  0.1877E-02
  0.2090E+01  0.8874E+00  0.1939E-02
  0.2123E+01  0.8882E+00  0.1998E-02
  0.2157E+01  0.8883E+00  0.2054E-02
  0.2191E+01  0.8877E+00  0.2106E-02
  0.2224E+01  0.8864E+00  0.2152E-02
  0.2258E+01  0.8845E+00  0.2192E-02
  0.2292E+01  0.8820E+00  0.2226E-02
  0.2326E+01  0.8789E+00  0.2255E-02
  0.2359E+01  0.8752E+00  0.2276E-02
  0.2393E+01  0.8710E+00  0.2293E-02
  0.2427E+01  0.8662E+00  0.2303E-02
  0.2460E+01  0.8609E+00  0.2310E-02
  0.2494E+01  0.8551E+00  0.2312E-02
  0.2528E+01  0.8489E+00  0.2312E-02
  0.2561E+01  0.8422E+00  0.2311E-02
  0.2595E+01  0.8351E+00  0.2309E-02
  0.2629E+01  0.8276E+00  0.2307E-02
