#      R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.3254E-01  0.1195E-01  0.2257E-03
  0.6508E-01  0.2425E-01  0.4252E-03
  0.9762E-01  0.3690E-01  0.5989E-03
  0.1302E+00  0.4991E-01  0.7472E-03
  0.1627E+00  0.6326E-01  0.8705E-03
  0.1952E+00  0.7695E-01  0.9698E-03
  0.2278E+00  0.9097E-01  0.1046E-02
  0.2603E+00  0.1053E+00  0.1100E-02
  0.2929E+00  0.1200E+00  0.1132E-02
  0.3254E+00  0.1349E+00  0.1146E-02
  0.3579E+00  0.1501E+00  0.1141E-02
  0.3905E+00  0.1656E+00  0.1119E-02
  0.4230E+00  0.1814E+00  0.1084E-02
  0.4556E+00  0.1974E+00  0.1036E-02
  0.4881E+00  0.2136E+00  0.9794E-03
  0.5206E+00  0.2300E+00  0.9167E-03
  0.5532E+00  0.2466E+00  0.8520E-03
  0.5857E+00  0.2633E+00  0.7905E-03
  0.6183E+00  0.2802E+00  0.7380E-03
  0.6508E+00  0.2972E+00  0.7015E-03
  0.6833E+00  0.3142E+00  0.6871E-03
  0.7159E+00  0.3314E+00  0.6989E-03
  0.7484E+00  0.3485E+00  0.7368E-03
  0.7810E+00  0.3657E+00  0.7973E-03
  0.8135E+00  0.3829E+00  0.8748E-03
  0.8460E+00  0.4000E+00  0.9638E-03
  0.8786E+00  0.4170E+00  0.1059E-02
  0.9111E+00  0.4340E+00  0.1157E-02
  0.9437E+00  0.4508E+00  0.1255E-02
  0.9762E+00  0.4675E+00  0.1349E-02
  0.1009E+01  0.4840E+00  0.1438E-02
  0.1041E+01  0.5003E+00  0.1521E-02
  0.1074E+01  0.5164E+00  0.1596E-02
  0.1106E+01  0.5322E+00  0.1662E-02
  0.1139E+01  0.5477E+00  0.1718E-02
  0.1171E+01  0.5629E+00  0.1765E-02
  0.1204E+01  0.5778E+00  0.1801E-02
  0.1237E+01  0.5923E+00  0.1827E-02
  0.1269E+01  0.6064E+00  0.1843E-02
  0.1302E+01  0.6202E+00  0.1849E-02
  0.1334E+01  0.6335E+00  0.1845E-02
  0.1367E+01  0.6463E+00  0.1833E-02
  0.1399E+01  0.6587E+00  0.1813E-02
  0.1432E+01  0.6706E+00  0.1787E-02
  0.1464E+01  0.6820E+00  0.1755E-02
  0.1497E+01  0.6929E+00  0.1720E-02
  0.1529E+01  0.7032E+00  0.1683E-02
  0.1562E+01  0.7130E+00  0.1646E-02
  0.1594E+01  0.7222E+00  0.1611E-02
  0.1627E+01  0.7309E+00  0.1580E-02
  0.1660E+01  0.7389E+00  0.1556E-02
  0.1692E+01  0.7464E+00  0.1540E-02
  0.1725E+01  0.7533E+00  0.1534E-02
  0.1757E+01  0.7595E+00  0.1538E-02
  0.1790E+01  0.7652E+00  0.1555E-02
  0.1822E+01  0.7703E+00  0.1582E-02
  0.1855E+01  0.7747E+00  0.1619E-02
  0.1887E+01  0.7785E+00  0.1666E-02
  0.1920E+01  0.7817E+00  0.1720E-02
  0.1952E+01  0.7844E+00  0.1779E-02
  0.1985E+01  0.7864E+00  0.1842E-02
  0.2017E+01  0.7878E+00  0.1907E-02
  0.2050E+01  0.7886E+00  0.1972E-02
  0.2083E+01  0.7889E+00  0.2035E-02
  0.2115E+01  0.7886E+00  0.2096E-02
  0.2148E+01  0.7877E+00  0.2152E-02
  0.2180E+01  0.7864E+00  0.2203E-02
  0.2213E+01  0.7844E+00  0.2248E-02
  0.2245E+01  0.7820E+00  0.2286E-02
  0.2278E+01  0.7791E+00  0.2317E-02
  0.2310E+01  0.7757E+00  0.2341E-02
  0.2343E+01  0.7718E+00  0.2357E-02
  0.2375E+01  0.7675E+00  0.2366E-02
  0.2408E+01  0.7628E+00  0.2368E-02
  0.2440E+01  0.7577E+00  0.2363E-02
  0.2473E+01  0.7522E+00  0.2351E-02
  0.2506E+01  0.7463E+00  0.2335E-02
  0.2538E+01  0.7401E+00  0.2313E-02
  0.2571E+01  0.7336E+00  0.2288E-02
  0.2603E+01  0.7268E+00  0.2261E-02
  0.2636E+01  0.7198E+00  0.2232E-02
  0.2668E+01  0.7125E+00  0.2204E-02
  0.2701E+01  0.7049E+00  0.2177E-02
  0.2733E+01  0.6972E+00  0.2153E-02
  0.2766E+01  0.6892E+00  0.2133E-02
  0.2798E+01  0.6811E+00  0.2118E-02
  0.2831E+01  0.6729E+00  0.2109E-02
  0.2863E+01  0.6645E+00  0.2107E-02
  0.2896E+01  0.6561E+00  0.2112E-02
  0.2929E+01  0.6476E+00  0.2125E-02
  0.2961E+01  0.6390E+00  0.2144E-02
  0.2994E+01  0.6303E+00  0.2170E-02
  0.3026E+01  0.6217E+00  0.2201E-02
  0.3059E+01  0.6130E+00  0.2237E-02
  0.3091E+01  0.6043E+00  0.2276E-02
  0.3124E+01  0.5957E+00  0.2318E-02
  0.3156E+01  0.5870E+00  0.2361E-02
  0.3189E+01  0.5785E+00  0.2404E-02
  0.3221E+01  0.5700E+00  0.2446E-02
  0.3254E+01  0.5615E+00  0.2486E-02
  0.3287E+01  0.5532E+00  0.2523E-02
  0.3319E+01  0.5449E+00  0.2557E-02
  0.3352E+01  0.5368E+00  0.2587E-02
  0.3384E+01  0.5287E+00  0.2612E-02
  0.3417E+01  0.5208E+00  0.2632E-02
