#      R          P(R)      ERROR
#
  0.4696E+01  0.2931E+00  0.4099E-02
  0.4729E+01  0.2881E+00  0.4119E-02
  0.4762E+01  0.2832E+00  0.4132E-02
  0.4795E+01  0.2783E+00  0.4137E-02
  0.4828E+01  0.2735E+00  0.4137E-02
  0.4861E+01  0.2687E+00  0.4131E-02
  0.4894E+01  0.2641E+00  0.4120E-02
  0.4927E+01  0.2595E+00  0.4105E-02
  0.4960E+01  0.2549E+00  0.4087E-02
  0.4993E+01  0.2505E+00  0.4066E-02
  0.5026E+01  0.2461E+00  0.4044E-02
  0.5060E+01  0.2417E+00  0.4021E-02
  0.5093E+01  0.2375E+00  0.3999E-02
  0.5126E+01  0.2332E+00  0.3978E-02
  0.5159E+01  0.2290E+00  0.3959E-02
  0.5192E+01  0.2249E+00  0.3943E-02
  0.5225E+01  0.2207E+00  0.3931E-02
  0.5258E+01  0.2166E+00  0.3922E-02
  0.5291E+01  0.2124E+00  0.3917E-02
  0.5324E+01  0.2083E+00  0.3916E-02
  0.5357E+01  0.2041E+00  0.3918E-02
  0.5390E+01  0.1999E+00  0.3924E-02
  0.5423E+01  0.1956E+00  0.3932E-02
  0.5456E+01  0.1912E+00  0.3942E-02
  0.5489E+01  0.1867E+00  0.3951E-02
  0.5522E+01  0.1821E+00  0.3960E-02
  0.5556E+01  0.1774E+00  0.3966E-02
  0.5589E+01  0.1725E+00  0.3968E-02
  0.5622E+01  0.1674E+00  0.3964E-02
  0.5655E+01  0.1621E+00  0.3952E-02
  0.5688E+01  0.1566E+00  0.3930E-02
  0.5721E+01  0.1508E+00  0.3897E-02
  0.5754E+01  0.1447E+00  0.3849E-02
  0.5787E+01  0.1382E+00  0.3785E-02
  0.5820E+01  0.1315E+00  0.3703E-02
  0.5853E+01  0.1244E+00  0.3601E-02
  0.5886E+01  0.1169E+00  0.3476E-02
  0.5919E+01  0.1089E+00  0.3326E-02
  0.5952E+01  0.1005E+00  0.3150E-02
  0.5985E+01  0.9162E-01  0.2944E-02
  0.6019E+01  0.8222E-01  0.2707E-02
  0.6052E+01  0.7229E-01  0.2437E-02
  0.6085E+01  0.6180E-01  0.2132E-02
  0.6118E+01  0.5072E-01  0.1788E-02
  0.6151E+01  0.3902E-01  0.1406E-02
  0.6184E+01  0.2668E-01  0.9814E-03
  0.6217E+01  0.1368E-01  0.5135E-03
  0.6250E+01  0.0000E+00  0.0000E+00
