#      R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.4159E-01  0.2128E-01  0.6895E-03
  0.8317E-01  0.4276E-01  0.1265E-02
  0.1248E+00  0.6445E-01  0.1729E-02
  0.1663E+00  0.8633E-01  0.2083E-02
  0.2079E+00  0.1084E+00  0.2332E-02
  0.2495E+00  0.1307E+00  0.2482E-02
  0.2911E+00  0.1532E+00  0.2537E-02
  0.3327E+00  0.1758E+00  0.2505E-02
  0.3743E+00  0.1987E+00  0.2394E-02
  0.4159E+00  0.2217E+00  0.2213E-02
  0.4575E+00  0.2449E+00  0.1974E-02
  0.4990E+00  0.2682E+00  0.1689E-02
  0.5406E+00  0.2917E+00  0.1377E-02
  0.5822E+00  0.3153E+00  0.1068E-02
  0.6238E+00  0.3391E+00  0.8256E-03
  0.6654E+00  0.3630E+00  0.7665E-03
  0.7070E+00  0.3869E+00  0.9451E-03
  0.7486E+00  0.4109E+00  0.1266E-02
  0.7902E+00  0.4349E+00  0.1638E-02
  0.8317E+00  0.4589E+00  0.2020E-02
  0.8733E+00  0.4830E+00  0.2390E-02
  0.9149E+00  0.5069E+00  0.2734E-02
  0.9565E+00  0.5307E+00  0.3043E-02
  0.9981E+00  0.5544E+00  0.3311E-02
  0.1040E+01  0.5779E+00  0.3531E-02
  0.1081E+01  0.6012E+00  0.3700E-02
  0.1123E+01  0.6242E+00  0.3815E-02
  0.1164E+01  0.6469E+00  0.3874E-02
  0.1206E+01  0.6691E+00  0.3877E-02
  0.1248E+01  0.6910E+00  0.3824E-02
  0.1289E+01  0.7123E+00  0.3718E-02
  0.1331E+01  0.7330E+00  0.3561E-02
  0.1372E+01  0.7532E+00  0.3359E-02
  0.1414E+01  0.7726E+00  0.3118E-02
  0.1456E+01  0.7914E+00  0.2846E-02
  0.1497E+01  0.8093E+00  0.2554E-02
  0.1539E+01  0.8263E+00  0.2257E-02
  0.1580E+01  0.8425E+00  0.1977E-02
  0.1622E+01  0.8577E+00  0.1745E-02
  0.1663E+01  0.8719E+00  0.1599E-02
  0.1705E+01  0.8850E+00  0.1574E-02
  0.1747E+01  0.8970E+00  0.1677E-02
  0.1788E+01  0.9078E+00  0.1883E-02
  0.1830E+01  0.9175E+00  0.2151E-02
  0.1871E+01  0.9259E+00  0.2449E-02
  0.1913E+01  0.9332E+00  0.2751E-02
  0.1955E+01  0.9391E+00  0.3042E-02
  0.1996E+01  0.9438E+00  0.3308E-02
  0.2038E+01  0.9472E+00  0.3541E-02
  0.2079E+01  0.9493E+00  0.3735E-02
  0.2121E+01  0.9502E+00  0.3885E-02
  0.2163E+01  0.9498E+00  0.3988E-02
  0.2204E+01  0.9482E+00  0.4043E-02
  0.2246E+01  0.9453E+00  0.4048E-02
  0.2287E+01  0.9413E+00  0.4007E-02
  0.2329E+01  0.9361E+00  0.3919E-02
  0.2370E+01  0.9298E+00  0.3790E-02
  0.2412E+01  0.9224E+00  0.3625E-02
  0.2454E+01  0.9141E+00  0.3431E-02
  0.2495E+01  0.9048E+00  0.3219E-02
  0.2537E+01  0.8947E+00  0.3000E-02
  0.2578E+01  0.8837E+00  0.2789E-02
  0.2620E+01  0.8720E+00  0.2607E-02
  0.2662E+01  0.8597E+00  0.2474E-02
  0.2703E+01  0.8468E+00  0.2409E-02
  0.2745E+01  0.8333E+00  0.2424E-02
  0.2786E+01  0.8194E+00  0.2520E-02
  0.2828E+01  0.8052E+00  0.2684E-02
  0.2870E+01  0.7907E+00  0.2899E-02
  0.2911E+01  0.7760E+00  0.3144E-02
  0.2953E+01  0.7612E+00  0.3401E-02
  0.2994E+01  0.7463E+00  0.3655E-02
  0.3036E+01  0.7314E+00  0.3895E-02
  0.3077E+01  0.7166E+00  0.4112E-02
  0.3119E+01  0.7019E+00  0.4297E-02
  0.3161E+01  0.6875E+00  0.4445E-02
  0.3202E+01  0.6733E+00  0.4554E-02
  0.3244E+01  0.6593E+00  0.4620E-02
  0.3285E+01  0.6458E+00  0.4643E-02
  0.3327E+01  0.6325E+00  0.4623E-02
  0.3369E+01  0.6197E+00  0.4563E-02
  0.3410E+01  0.6073E+00  0.4467E-02
  0.3452E+01  0.5954E+00  0.4340E-02
  0.3493E+01  0.5839E+00  0.4190E-02
  0.3535E+01  0.5728E+00  0.4024E-02
  0.3577E+01  0.5622E+00  0.3856E-02
  0.3618E+01  0.5521E+00  0.3697E-02
  0.3660E+01  0.5424E+00  0.3562E-02
  0.3701E+01  0.5331E+00  0.3465E-02
  0.3743E+01  0.5242E+00  0.3420E-02
  0.3784E+01  0.5157E+00  0.3434E-02
  0.3826E+01  0.5075E+00  0.3509E-02
  0.3868E+01  0.4997E+00  0.3641E-02
  0.3909E+01  0.4921E+00  0.3819E-02
  0.3951E+01  0.4848E+00  0.4031E-02
  0.3992E+01  0.4777E+00  0.4262E-02
  0.4034E+01  0.4708E+00  0.4501E-02
  0.4076E+01  0.4640E+00  0.4734E-02
  0.4117E+01  0.4573E+00  0.4953E-02
  0.4159E+01  0.4507E+00  0.5149E-02
  0.4200E+01  0.4440E+00  0.5315E-02
