#      R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.3630E-01  0.1165E-01  0.3017E-03
  0.7259E-01  0.2417E-01  0.5632E-03
  0.1089E+00  0.3756E-01  0.7851E-03
  0.1452E+00  0.5182E-01  0.9681E-03
  0.1815E+00  0.6693E-01  0.1113E-02
  0.2178E+00  0.8288E-01  0.1222E-02
  0.2541E+00  0.9967E-01  0.1297E-02
  0.2904E+00  0.1173E+00  0.1338E-02
  0.3267E+00  0.1357E+00  0.1350E-02
  0.3630E+00  0.1548E+00  0.1334E-02
  0.3993E+00  0.1748E+00  0.1293E-02
  0.4356E+00  0.1954E+00  0.1232E-02
  0.4719E+00  0.2168E+00  0.1153E-02
  0.5081E+00  0.2388E+00  0.1063E-02
  0.5444E+00  0.2615E+00  0.9675E-03
  0.5807E+00  0.2848E+00  0.8749E-03
  0.6170E+00  0.3086E+00  0.7961E-03
  0.6533E+00  0.3330E+00  0.7439E-03
  0.6896E+00  0.3579E+00  0.7301E-03
  0.7259E+00  0.3832E+00  0.7602E-03
  0.7622E+00  0.4089E+00  0.8302E-03
  0.7985E+00  0.4349E+00  0.9296E-03
  0.8348E+00  0.4613E+00  0.1047E-02
  0.8711E+00  0.4879E+00  0.1173E-02
  0.9074E+00  0.5147E+00  0.1301E-02
  0.9437E+00  0.5417E+00  0.1425E-02
  0.9800E+00  0.5688E+00  0.1541E-02
  0.1016E+01  0.5959E+00  0.1647E-02
  0.1053E+01  0.6230E+00  0.1740E-02
  0.1089E+01  0.6500E+00  0.1818E-02
  0.1125E+01  0.6769E+00  0.1881E-02
  0.1161E+01  0.7035E+00  0.1927E-02
  0.1198E+01  0.7300E+00  0.1956E-02
  0.1234E+01  0.7561E+00  0.1969E-02
  0.1270E+01  0.7819E+00  0.1965E-02
  0.1307E+01  0.8072E+00  0.1945E-02
  0.1343E+01  0.8321E+00  0.1911E-02
  0.1379E+01  0.8564E+00  0.1863E-02
  0.1416E+01  0.8801E+00  0.1805E-02
  0.1452E+01  0.9032E+00  0.1739E-02
  0.1488E+01  0.9256E+00  0.1669E-02
  0.1524E+01  0.9472E+00  0.1596E-02
  0.1561E+01  0.9680E+00  0.1527E-02
  0.1597E+01  0.9880E+00  0.1466E-02
  0.1633E+01  0.1007E+01  0.1418E-02
  0.1670E+01  0.1025E+01  0.1387E-02
  0.1706E+01  0.1042E+01  0.1378E-02
  0.1742E+01  0.1059E+01  0.1391E-02
  0.1779E+01  0.1074E+01  0.1427E-02
  0.1815E+01  0.1088E+01  0.1483E-02
  0.1851E+01  0.1101E+01  0.1555E-02
  0.1887E+01  0.1113E+01  0.1640E-02
  0.1924E+01  0.1124E+01  0.1732E-02
  0.1960E+01  0.1133E+01  0.1827E-02
  0.1996E+01  0.1142E+01  0.1923E-02
  0.2033E+01  0.1149E+01  0.2015E-02
  0.2069E+01  0.1155E+01  0.2100E-02
  0.2105E+01  0.1160E+01  0.2178E-02
  0.2141E+01  0.1164E+01  0.2246E-02
  0.2178E+01  0.1167E+01  0.2304E-02
  0.2214E+01  0.1169E+01  0.2350E-02
  0.2250E+01  0.1169E+01  0.2384E-02
  0.2287E+01  0.1169E+01  0.2407E-02
  0.2323E+01  0.1167E+01  0.2419E-02
  0.2359E+01  0.1165E+01  0.2421E-02
  0.2396E+01  0.1161E+01  0.2414E-02
  0.2432E+01  0.1157E+01  0.2401E-02
  0.2468E+01  0.1151E+01  0.2383E-02
  0.2504E+01  0.1145E+01  0.2364E-02
  0.2541E+01  0.1138E+01  0.2344E-02
  0.2577E+01  0.1130E+01  0.2328E-02
  0.2613E+01  0.1121E+01  0.2319E-02
  0.2650E+01  0.1111E+01  0.2318E-02
  0.2686E+01  0.1101E+01  0.2329E-02
  0.2722E+01  0.1091E+01  0.2352E-02
  0.2759E+01  0.1080E+01  0.2389E-02
  0.2795E+01  0.1068E+01  0.2440E-02
  0.2831E+01  0.1056E+01  0.2504E-02
  0.2867E+01  0.1043E+01  0.2579E-02
  0.2904E+01  0.1030E+01  0.2664E-02
  0.2940E+01  0.1017E+01  0.2756E-02
  0.2976E+01  0.1004E+01  0.2852E-02
  0.3013E+01  0.9899E+00  0.2951E-02
  0.3049E+01  0.9761E+00  0.3050E-02
  0.3085E+01  0.9621E+00  0.3146E-02
  0.3121E+01  0.9481E+00  0.3237E-02
  0.3158E+01  0.9340E+00  0.3322E-02
  0.3194E+01  0.9199E+00  0.3399E-02
  0.3230E+01  0.9058E+00  0.3467E-02
  0.3267E+01  0.8918E+00  0.3525E-02
  0.3303E+01  0.8779E+00  0.3573E-02
  0.3339E+01  0.8641E+00  0.3609E-02
  0.3376E+01  0.8504E+00  0.3635E-02
  0.3412E+01  0.8368E+00  0.3651E-02
  0.3448E+01  0.8235E+00  0.3657E-02
  0.3484E+01  0.8102E+00  0.3654E-02
  0.3521E+01  0.7972E+00  0.3644E-02
  0.3557E+01  0.7844E+00  0.3628E-02
  0.3593E+01  0.7718E+00  0.3608E-02
  0.3630E+01  0.7594E+00  0.3585E-02
