#      R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.3307E-01  0.1564E-01  0.2840E-03
  0.6614E-01  0.3159E-01  0.5335E-03
  0.9921E-01  0.4784E-01  0.7489E-03
  0.1323E+00  0.6438E-01  0.9309E-03
  0.1653E+00  0.8122E-01  0.1080E-02
  0.1984E+00  0.9835E-01  0.1198E-02
  0.2315E+00  0.1158E+00  0.1285E-02
  0.2646E+00  0.1334E+00  0.1343E-02
  0.2976E+00  0.1514E+00  0.1374E-02
  0.3307E+00  0.1696E+00  0.1379E-02
  0.3638E+00  0.1880E+00  0.1361E-02
  0.3968E+00  0.2067E+00  0.1323E-02
  0.4299E+00  0.2255E+00  0.1266E-02
  0.4630E+00  0.2446E+00  0.1194E-02
  0.4960E+00  0.2639E+00  0.1112E-02
  0.5291E+00  0.2833E+00  0.1024E-02
  0.5622E+00  0.3028E+00  0.9367E-03
  0.5952E+00  0.3225E+00  0.8579E-03
  0.6283E+00  0.3423E+00  0.7975E-03
  0.6614E+00  0.3621E+00  0.7660E-03
  0.6944E+00  0.3821E+00  0.7712E-03
  0.7275E+00  0.4020E+00  0.8145E-03
  0.7606E+00  0.4220E+00  0.8906E-03
  0.7937E+00  0.4419E+00  0.9910E-03
  0.8267E+00  0.4618E+00  0.1107E-02
  0.8598E+00  0.4816E+00  0.1230E-02
  0.8929E+00  0.5014E+00  0.1356E-02
  0.9259E+00  0.5210E+00  0.1479E-02
  0.9590E+00  0.5405E+00  0.1597E-02
  0.9921E+00  0.5597E+00  0.1707E-02
  0.1025E+01  0.5788E+00  0.1807E-02
  0.1058E+01  0.5977E+00  0.1895E-02
  0.1091E+01  0.6162E+00  0.1970E-02
  0.1124E+01  0.6345E+00  0.2031E-02
  0.1157E+01  0.6525E+00  0.2077E-02
  0.1190E+01  0.6701E+00  0.2108E-02
  0.1224E+01  0.6873E+00  0.2124E-02
  0.1257E+01  0.7042E+00  0.2125E-02
  0.1290E+01  0.7206E+00  0.2111E-02
  0.1323E+01  0.7365E+00  0.2084E-02
  0.1356E+01  0.7519E+00  0.2044E-02
  0.1389E+01  0.7669E+00  0.1993E-02
  0.1422E+01  0.7813E+00  0.1933E-02
  0.1455E+01  0.7951E+00  0.1866E-02
  0.1488E+01  0.8084E+00  0.1794E-02
  0.1521E+01  0.8210E+00  0.1722E-02
  0.1554E+01  0.8331E+00  0.1652E-02
  0.1587E+01  0.8445E+00  0.1589E-02
  0.1620E+01  0.8552E+00  0.1537E-02
  0.1653E+01  0.8653E+00  0.1502E-02
  0.1687E+01  0.8747E+00  0.1485E-02
  0.1720E+01  0.8834E+00  0.1491E-02
  0.1753E+01  0.8914E+00  0.1520E-02
  0.1786E+01  0.8987E+00  0.1571E-02
