#      R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.3889E-01  0.1212E-01  0.1226E-02
  0.7778E-01  0.2499E-01  0.2258E-02
  0.1167E+00  0.3863E-01  0.3098E-02
  0.1556E+00  0.5300E-01  0.3750E-02
  0.1944E+00  0.6811E-01  0.4221E-02
  0.2333E+00  0.8392E-01  0.4519E-02
  0.2722E+00  0.1004E+00  0.4652E-02
  0.3111E+00  0.1176E+00  0.4632E-02
  0.3500E+00  0.1354E+00  0.4470E-02
  0.3889E+00  0.1538E+00  0.4181E-02
  0.4278E+00  0.1728E+00  0.3780E-02
  0.4667E+00  0.1924E+00  0.3282E-02
  0.5056E+00  0.2124E+00  0.2708E-02
  0.5444E+00  0.2329E+00  0.2082E-02
  0.5833E+00  0.2537E+00  0.1450E-02
  0.6222E+00  0.2750E+00  0.9397E-03
  0.6611E+00  0.2965E+00  0.9154E-03
  0.7000E+00  0.3183E+00  0.1427E-02
  0.7389E+00  0.3403E+00  0.2109E-02
  0.7778E+00  0.3625E+00  0.2821E-02
  0.8167E+00  0.3847E+00  0.3517E-02
  0.8556E+00  0.4070E+00  0.4173E-02
  0.8944E+00  0.4293E+00  0.4775E-02
  0.9333E+00  0.4515E+00  0.5309E-02
  0.9722E+00  0.4736E+00  0.5765E-02
  0.1011E+01  0.4955E+00  0.6136E-02
  0.1050E+01  0.5171E+00  0.6416E-02
  0.1089E+01  0.5385E+00  0.6600E-02
  0.1128E+01  0.5595E+00  0.6685E-02
  0.1167E+01  0.5802E+00  0.6671E-02
  0.1206E+01  0.6004E+00  0.6558E-02
  0.1244E+01  0.6201E+00  0.6349E-02
  0.1283E+01  0.6393E+00  0.6049E-02
  0.1322E+01  0.6578E+00  0.5663E-02
  0.1361E+01  0.6758E+00  0.5200E-02
  0.1400E+01  0.6931E+00  0.4671E-02
  0.1439E+01  0.7097E+00  0.4091E-02
  0.1478E+01  0.7256E+00  0.3480E-02
  0.1517E+01  0.7407E+00  0.2869E-02
  0.1556E+01  0.7550E+00  0.2314E-02
  0.1594E+01  0.7685E+00  0.1913E-02
  0.1633E+01  0.7812E+00  0.1811E-02
  0.1672E+01  0.7930E+00  0.2061E-02
  0.1711E+01  0.8039E+00  0.2557E-02
  0.1750E+01  0.8139E+00  0.3168E-02
  0.1789E+01  0.8231E+00  0.3816E-02
  0.1828E+01  0.8313E+00  0.4458E-02
  0.1867E+01  0.8387E+00  0.5068E-02
  0.1906E+01  0.8451E+00  0.5628E-02
  0.1944E+01  0.8506E+00  0.6125E-02
  0.1983E+01  0.8552E+00  0.6549E-02
  0.2022E+01  0.8590E+00  0.6893E-02
  0.2061E+01  0.8618E+00  0.7151E-02
  0.2100E+01  0.8638E+00  0.7317E-02
  0.2139E+01  0.8649E+00  0.7391E-02
  0.2178E+01  0.8652E+00  0.7371E-02
  0.2217E+01  0.8647E+00  0.7258E-02
  0.2256E+01  0.8634E+00  0.7055E-02
  0.2294E+01  0.8613E+00  0.6767E-02
  0.2333E+01  0.8585E+00  0.6401E-02
  0.2372E+01  0.8549E+00  0.5964E-02
  0.2411E+01  0.8507E+00  0.5469E-02
  0.2450E+01  0.8458E+00  0.4931E-02
  0.2489E+01  0.8403E+00  0.4370E-02
  0.2528E+01  0.8342E+00  0.3815E-02
  0.2567E+01  0.8276E+00  0.3308E-02
  0.2606E+01  0.8204E+00  0.2909E-02
  0.2644E+01  0.8127E+00  0.2693E-02
  0.2683E+01  0.8046E+00  0.2716E-02
  0.2722E+01  0.7961E+00  0.2971E-02
  0.2761E+01  0.7872E+00  0.3392E-02
  0.2800E+01  0.7779E+00  0.3908E-02
  0.2839E+01  0.7684E+00  0.4462E-02
  0.2878E+01  0.7585E+00  0.5015E-02
  0.2917E+01  0.7485E+00  0.5540E-02
  0.2956E+01  0.7382E+00  0.6020E-02
  0.2994E+01  0.7277E+00  0.6439E-02
  0.3033E+01  0.7171E+00  0.6789E-02
  0.3072E+01  0.7064E+00  0.7062E-02
  0.3111E+01  0.6957E+00  0.7253E-02
  0.3150E+01  0.6848E+00  0.7358E-02
  0.3189E+01  0.6740E+00  0.7377E-02
  0.3228E+01  0.6632E+00  0.7310E-02
  0.3267E+01  0.6523E+00  0.7162E-02
  0.3306E+01  0.6416E+00  0.6938E-02
  0.3344E+01  0.6309E+00  0.6646E-02
  0.3383E+01  0.6203E+00  0.6297E-02
  0.3422E+01  0.6098E+00  0.5907E-02
  0.3461E+01  0.5995E+00  0.5493E-02
  0.3500E+01  0.5893E+00  0.5081E-02
  0.3539E+01  0.5792E+00  0.4703E-02
  0.3578E+01  0.5694E+00  0.4396E-02
  0.3617E+01  0.5597E+00  0.4198E-02
  0.3656E+01  0.5501E+00  0.4143E-02
  0.3694E+01  0.5408E+00  0.4244E-02
  0.3733E+01  0.5317E+00  0.4489E-02
  0.3772E+01  0.5227E+00  0.4846E-02
  0.3811E+01  0.5140E+00  0.5279E-02
  0.3850E+01  0.5054E+00  0.5751E-02
  0.3889E+01  0.4971E+00  0.6232E-02
  0.3928E+01  0.4889E+00  0.6696E-02
  0.3967E+01  0.4809E+00  0.7124E-02
  0.4006E+01  0.4730E+00  0.7501E-02
  0.4044E+01  0.4653E+00  0.7815E-02
  0.4083E+01  0.4578E+00  0.8058E-02
  0.4122E+01  0.4504E+00  0.8222E-02
  0.4161E+01  0.4431E+00  0.8304E-02
  0.4200E+01  0.4360E+00  0.8303E-02
  0.4239E+01  0.4289E+00  0.8219E-02
  0.4278E+01  0.4219E+00  0.8057E-02
  0.4317E+01  0.4150E+00  0.7823E-02
  0.4356E+01  0.4082E+00  0.7526E-02
  0.4394E+01  0.4013E+00  0.7181E-02
  0.4433E+01  0.3945E+00  0.6803E-02
  0.4472E+01  0.3877E+00  0.6416E-02
  0.4511E+01  0.3809E+00  0.6048E-02
  0.4550E+01  0.3740E+00  0.5730E-02
  0.4589E+01  0.3671E+00  0.5500E-02
  0.4628E+01  0.3602E+00  0.5388E-02
  0.4667E+01  0.3532E+00  0.5418E-02
  0.4706E+01  0.3461E+00  0.5593E-02
  0.4744E+01  0.3389E+00  0.5898E-02
  0.4783E+01  0.3317E+00  0.6304E-02
  0.4822E+01  0.3243E+00  0.6779E-02
  0.4861E+01  0.3168E+00  0.7290E-02
  0.4900E+01  0.3092E+00  0.7806E-02
  0.4939E+01  0.3015E+00  0.8304E-02
  0.4978E+01  0.2937E+00  0.8762E-02
  0.5017E+01  0.2858E+00  0.9163E-02
  0.5056E+01  0.2778E+00  0.9493E-02
  0.5094E+01  0.2697E+00  0.9742E-02
  0.5133E+01  0.2615E+00  0.9902E-02
  0.5172E+01  0.2532E+00  0.9967E-02
  0.5211E+01  0.2449E+00  0.9935E-02
  0.5250E+01  0.2365E+00  0.9806E-02
  0.5289E+01  0.2281E+00  0.9583E-02
  0.5328E+01  0.2197E+00  0.9273E-02
  0.5367E+01  0.2113E+00  0.8885E-02
  0.5406E+01  0.2029E+00  0.8435E-02
  0.5444E+01  0.1946E+00  0.7943E-02
  0.5483E+01  0.1864E+00  0.7437E-02
  0.5522E+01  0.1783E+00  0.6950E-02
  0.5561E+01  0.1703E+00  0.6528E-02
  0.5600E+01  0.1625E+00  0.6219E-02
  0.5639E+01  0.1549E+00  0.6073E-02
  0.5678E+01  0.1476E+00  0.6124E-02
  0.5717E+01  0.1405E+00  0.6376E-02
  0.5756E+01  0.1337E+00  0.6808E-02
  0.5794E+01  0.1272E+00  0.7378E-02
  0.5833E+01  0.1210E+00  0.8038E-02
  0.5872E+01  0.1152E+00  0.8743E-02
  0.5911E+01  0.1098E+00  0.9455E-02
  0.5950E+01  0.1049E+00  0.1014E-01
  0.5989E+01  0.1003E+00  0.1077E-01
  0.6028E+01  0.9624E-01  0.1133E-01
  0.6067E+01  0.9262E-01  0.1178E-01
  0.6106E+01  0.8948E-01  0.1213E-01
  0.6144E+01  0.8681E-01  0.1236E-01
  0.6183E+01  0.8463E-01  0.1246E-01
  0.6222E+01  0.8293E-01  0.1242E-01
  0.6261E+01  0.8169E-01  0.1224E-01
  0.6300E+01  0.8091E-01  0.1193E-01
  0.6339E+01  0.8057E-01  0.1150E-01
  0.6378E+01  0.8064E-01  0.1095E-01
  0.6417E+01  0.8109E-01  0.1032E-01
  0.6456E+01  0.8188E-01  0.9639E-02
  0.6494E+01  0.8296E-01  0.8954E-02
  0.6533E+01  0.8429E-01  0.8333E-02
  0.6572E+01  0.8580E-01  0.7860E-02
  0.6611E+01  0.8742E-01  0.7626E-02
  0.6650E+01  0.8910E-01  0.7704E-02
  0.6689E+01  0.9073E-01  0.8113E-02
  0.6728E+01  0.9224E-01  0.8813E-02
  0.6767E+01  0.9352E-01  0.9728E-02
  0.6806E+01  0.9448E-01  0.1077E-01
  0.6844E+01  0.9501E-01  0.1185E-01
  0.6883E+01  0.9498E-01  0.1289E-01
  0.6922E+01  0.9427E-01  0.1382E-01
  0.6961E+01  0.9276E-01  0.1459E-01
  0.7000E+01  0.9030E-01  0.1513E-01
  0.7039E+01  0.8674E-01  0.1538E-01
  0.7078E+01  0.8195E-01  0.1529E-01
  0.7117E+01  0.7576E-01  0.1480E-01
  0.7156E+01  0.6801E-01  0.1384E-01
  0.7194E+01  0.5854E-01  0.1236E-01
  0.7233E+01  0.4718E-01  0.1029E-01
  0.7272E+01  0.3375E-01  0.7589E-02
  0.7311E+01  0.1809E-01  0.4178E-02
  0.7350E+01  0.0000E+00  0.0000E+00
