# copyA
# Sample c= 0.0 mg/ml
#
# Number of frames collected: 10
# Exposure time per frame: 0.5
# No significant radiation damage detected, merging 10 files
# Merged from: /data/visitor/mx1905/bm29/20170412/Poker/1d/Sxl_10gs_066_00001.dat
# Merged from: /data/visitor/mx1905/bm29/20170412/Poker/1d/Sxl_10gs_066_00002.dat
# Merged from: /data/visitor/mx1905/bm29/20170412/Poker/1d/Sxl_10gs_066_00003.dat
# Merged from: /data/visitor/mx1905/bm29/20170412/Poker/1d/Sxl_10gs_066_00004.dat
# Merged from: /data/visitor/mx1905/bm29/20170412/Poker/1d/Sxl_10gs_066_00005.dat
# Merged from: /data/visitor/mx1905/bm29/20170412/Poker/1d/Sxl_10gs_066_00006.dat
# Merged from: /data/visitor/mx1905/bm29/20170412/Poker/1d/Sxl_10gs_066_00007.dat
# Merged from: /data/visitor/mx1905/bm29/20170412/Poker/1d/Sxl_10gs_066_00008.dat
# Merged from: /data/visitor/mx1905/bm29/20170412/Poker/1d/Sxl_10gs_066_00009.dat
# Merged from: /data/visitor/mx1905/bm29/20170412/Poker/1d/Sxl_10gs_066_00010.dat
#
# Sample Information:
# Storage Temperature (degrees C): 20.0
# Measurement Temperature (degrees C): 20.03
# Concentration: 0.0
# Code: 
3.082862000000000102e-02 6.094674800000001369e+02 8.137524867100623283e+00
3.557148999999999728e-02 1.226719799999999850e+03 4.760362608961947295e+00
4.031434999999999880e-02 1.177959999999999809e+03 3.072873946039378357e+00
4.505722000000000199e-02 9.256186799999999266e+02 1.936905964406744562e+00
4.980007999999999657e-02 6.298308899999999539e+02 1.430676943407826140e+00
5.454294999999999977e-02 4.489405100000000175e+02 1.136338164848043730e+00
5.928581000000000129e-02 3.263772700000000668e+02 9.210975039875310966e-01
6.402868000000000448e-02 2.544761100000000056e+02 7.754721004631888182e-01
6.877154000000000600e-02 2.040432200000000194e+02 6.670114882538755730e-01
7.351441000000000225e-02 1.665942299999999818e+02 5.807596237823098306e-01
7.825727999999999851e-02 1.375875399999999615e+02 5.080650855597832471e-01
8.300014000000000003e-02 1.167765300000000082e+02 4.531031064721913748e-01
8.774300999999999628e-02 1.011036149999999907e+02 4.090710804515396148e-01
9.248586999999999780e-02 8.872187299999998800e+01 3.723979657097632456e-01
9.722873999999999406e-02 7.824672300000000291e+01 3.395717852652661017e-01
1.019715999999999956e-01 7.017161600000000021e+01 3.133945328322356172e-01
1.067145000000000038e-01 6.492983800000000372e+01 2.942588334058070521e-01
