# copyC
# Sample c= 0.0 mg/ml
#
# Number of frames collected: 10
# Exposure time per frame: 0.5
# No significant radiation damage detected, merging 10 files
# Merged from: /data/visitor/mx1905/bm29/20170412/Poker/1d/Sxl_10gs_191_00001.dat
# Merged from: /data/visitor/mx1905/bm29/20170412/Poker/1d/Sxl_10gs_191_00002.dat
# Merged from: /data/visitor/mx1905/bm29/20170412/Poker/1d/Sxl_10gs_191_00003.dat
# Merged from: /data/visitor/mx1905/bm29/20170412/Poker/1d/Sxl_10gs_191_00004.dat
# Merged from: /data/visitor/mx1905/bm29/20170412/Poker/1d/Sxl_10gs_191_00005.dat
# Merged from: /data/visitor/mx1905/bm29/20170412/Poker/1d/Sxl_10gs_191_00006.dat
# Merged from: /data/visitor/mx1905/bm29/20170412/Poker/1d/Sxl_10gs_191_00007.dat
# Merged from: /data/visitor/mx1905/bm29/20170412/Poker/1d/Sxl_10gs_191_00008.dat
# Merged from: /data/visitor/mx1905/bm29/20170412/Poker/1d/Sxl_10gs_191_00009.dat
# Merged from: /data/visitor/mx1905/bm29/20170412/Poker/1d/Sxl_10gs_191_00010.dat
#
# Sample Information:
# Storage Temperature (degrees C): 20.0
# Measurement Temperature (degrees C): 20.03
# Concentration: 0.0
# Code: 
3.082862000000000102e-02 6.151402599999998984e+02 8.367036581146935603e+00
3.557148999999999728e-02 1.196622899999999845e+03 4.811871341746161157e+00
4.031434999999999880e-02 1.160672800000000052e+03 3.121782149656354477e+00
4.505722000000000199e-02 9.096495000000001028e+02 1.965158526156719487e+00
4.980007999999999657e-02 6.205058500000000095e+02 1.453351348813104682e+00
5.454294999999999977e-02 4.425297699999999850e+02 1.154655670768844455e+00
5.928581000000000129e-02 3.210334500000000162e+02 9.349512697075231804e-01
6.402868000000000448e-02 2.516312100000000100e+02 7.892109497469355084e-01
6.877154000000000600e-02 2.020959099999999751e+02 6.793899325824309665e-01
7.351441000000000225e-02 1.641694799999999645e+02 5.900390112154195732e-01
7.825727999999999851e-02 1.361562499999999716e+02 5.172692348607154100e-01
8.300014000000000003e-02 1.144533199999999908e+02 4.590940258669785612e-01
8.774300999999999628e-02 9.929820800000000247e+01 4.149101886141867146e-01
9.248586999999999780e-02 8.733268200000000547e+01 3.781362455844850534e-01
9.722873999999999406e-02 7.756600900000000820e+01 3.460208153018110577e-01
1.019715999999999956e-01 7.007409199999999316e+01 3.205217521014603332e-01
1.067145000000000038e-01 6.437598800000000665e+01 2.998729910515837149e-01
1.114572999999999953e-01 5.913956899999999450e+01 2.809125658223081690e-01
1.162002000000000035e-01 5.508114499999999225e+01 2.651792932077898790e-01
1.209430999999999978e-01 5.135234400000000221e+01 2.506728315651632344e-01
1.256858999999999893e-01 4.914235600000000659e+01 2.403228218761035428e-01
1.304288000000000114e-01 4.643908299999999656e+01 2.291457496309715347e-01
1.351717000000000057e-01 4.437204400000000248e+01 2.197953349845048476e-01
1.399144999999999972e-01 4.258815299999999837e+01 2.114255093679353048e-01
1.446573999999999915e-01 4.128768099999999919e+01 2.045574811156939676e-01
1.494003000000000136e-01 3.976619900000000030e+01 1.973968850416508158e-01
1.541431000000000051e-01 3.864509100000000075e+01 1.917466158293645306e-01
1.588859999999999995e-01 3.726244599999999707e+01 1.853062503926033444e-01
1.636287999999999909e-01 3.632428199999999663e+01 1.801733230063535252e-01
1.683717000000000130e-01 3.555518500000000159e+01 1.756312049018442512e-01
1.731146000000000074e-01 3.471835899999999953e+01 1.710636948882874597e-01
1.778573999999999988e-01 3.392945199999999772e+01 1.667341736481651737e-01
1.826002999999999932e-01 3.336387099999999606e+01 1.630944527212915274e-01
1.873431999999999875e-01 3.267717100000000130e+01 1.592803656279696556e-01
1.920860000000000067e-01 3.248620300000000327e+01 1.567647941907002462e-01
1.968289000000000011e-01 3.179386300000000531e+01 1.531246189039188743e-01
2.015717999999999954e-01 3.122077300000000122e+01 1.498806563688523386e-01
2.063145999999999869e-01 3.075731199999999532e+01 1.469806033610520368e-01
2.110575000000000090e-01 3.067468299999999815e+01 1.449151707072164896e-01
2.158004000000000033e-01 3.059745700000000213e+01 1.430733256932462116e-01
2.205431999999999948e-01 3.022753399999999857e+01 1.406306929348646872e-01
2.252860999999999891e-01 2.995339599999999791e+01 1.384799149332165968e-01
2.300290000000000112e-01 2.973025600000000424e+01 1.364992223524621462e-01
2.347718000000000027e-01 2.933801899999999563e+01 1.341777421867971498e-01
2.395146999999999970e-01 2.947634400000000099e+01 1.331176687344422516e-01
2.442575999999999914e-01 2.909343899999999650e+01 1.309222192868773615e-01
2.490004000000000106e-01 2.889959899999999493e+01 1.291964303009069115e-01
2.537433000000000050e-01 2.873219900000000138e+01 1.275673011225572639e-01
2.584861999999999993e-01 2.839210699999999932e+01 1.256132294826567963e-01
2.632289999999999908e-01 2.834492799999999946e+01 1.243543298232932387e-01
2.679718999999999851e-01 2.829339800000000338e+01 1.231161109516654834e-01
2.727146999999999766e-01 2.800297499999999928e+01 1.213860446155145822e-01
2.774576000000000264e-01 2.808837000000000472e+01 1.205371527208640298e-01
2.822005000000000208e-01 2.802232899999999560e+01 1.194150060100107325e-01
2.869433000000000122e-01 2.773798799999999432e+01 1.177978323445045411e-01
2.916862000000000066e-01 2.743956099999999765e+01 1.161767599039257026e-01
2.964291000000000009e-01 2.752065299999999937e+01 1.153903657566657526e-01
3.011718999999999924e-01 2.740865699999999805e+01 1.142245184927675739e-01
3.059147999999999867e-01 2.740308300000000230e+01 1.133044678786110371e-01
3.106576999999999811e-01 2.724990700000000032e+01 1.120966753967569673e-01
3.154004999999999725e-01 2.735797999999999774e+01 1.114536411000479621e-01
3.201434000000000224e-01 2.729891500000000093e+01 1.104932632948063542e-01
