# Fitted chi: 0.20328 +- 0.00573671
# Scaling factor for file 1: 0.938354 +- 0.00176962
# Scaling factor for file 2: -0.0209314 +- 0.0529182
# Scaling factor for file 3: 0.0768754 +- 0.0988603
# Scaling factor for file 4: -0.00110109 +- 0.067039

@type xydy
0.3011719 58.496677 0.163769063353
0.3059148 58.323099 0.162225242014
0.3106577 58.014235 0.160519669185
0.3154005 57.527466 0.158613708631
0.3201434 57.592463 0.157505885488
0.3248863 57.290237 0.155918176159
0.3296291 56.723944 0.153994544404
0.334372 56.932654 0.153156329182
0.3391149 56.942957 0.15367643645
0.3438577 56.750379 0.15539888994
0.3486006 56.538296 0.159056705978
0.3533435 56.265237 0.161582766454
0.3580863 55.950181 0.163132838266
0.3628292 55.680144 0.164343691685
0.367572 55.600977 0.165578566309
0.3723149 55.403978 0.166501406724
0.3770578 54.777578 0.166665415137
0.3818006 54.636566 0.167338793072
0.3865435 54.722449 0.168296526393
0.3912864 54.606488 0.168792263574
0.3960292 54.458998 0.169256810561
0.4007721 54.104694 0.169426473189
0.405515 53.947674 0.175011373692
0.4102578 53.742808 0.179233840898
0.4150007 54.041458 0.183666705384
0.4197436 53.650572 0.185819852428
0.4244864 53.268167 0.188154537505
0.4292293 53.239303 0.19097715796
0.4339722 52.643612 0.192813486381
0.438715 52.469146 0.195301962667
0.4434579 52.659163 0.198529654983
0.4482008 52.143874 0.200891553638
0.4529436 52.153817 0.204185223369
0.4576865 51.972292 0.205958201786
0.4624294 51.643162 0.207015190321
0.4671722 51.671877 0.206049779433
0.4719151 51.862456 0.198304389592
0.4766579 51.683171 0.194234133953
0.4814008 51.449694 0.191333108389
0.4861437 51.280888 0.189138674503
0.4908865 50.934843 0.186962586197
0.4956294 50.710351 0.185237256192
0.5003723 50.59255 0.18385845975
0.5051151 49.967801 0.181682882427
0.509858 49.928351 0.180667064038
0.5146009 49.993442 0.179911927295
0.5193437 49.723871 0.178605303893
0.5240866 49.710542 0.177812096025
0.5288295 49.299368 0.176350153177
0.5335723 49.129608 0.175011258082
0.5383152 49.01883 0.173552372345
0.5430581 48.603199 0.171611256081
0.5478009 48.310018 0.169939035529
0.5525438 48.300256 0.16880926433
0.5572867 47.95089 0.167119330231
0.5620295 48.050767 0.166250081202
0.5667724 47.87471 0.164936766452
0.5715152 47.615624 0.163513457302
0.5762581 47.589343 0.162513401285
0.581001 47.475024 0.16143413469
0.5857438 46.909116 0.159989280473
0.5904867 46.656901 0.159175051533
0.5952296 46.615429 0.158720257844
0.5999724 46.457422 0.158239515826
0.6047153 46.182806 0.157372230538
0.6094582 46.14194 0.156798155806
0.614201 45.764804 0.155936488738
0.6189439 45.672127 0.155272610113
0.6236868 45.524224 0.154663310433
0.6284296 45.447457 0.154181287121
0.6331725 45.529792 0.153967959241
0.6379154 44.97496 0.152679803611
0.6426582 44.7835 0.152012752944
0.6474011 44.666423 0.15147606606
0.652144 44.620196 0.151058670192
0.6568868 44.249743 0.150096225764
0.6616297 44.175813 0.149641226274
0.6663726 44.019553 0.14905036132
0.6711154 43.834015 0.148409517621
0.6758583 43.633166 0.147746476884
0.6806011 43.661537 0.147475510872
0.685344 43.373161 0.146673087807
0.6900869 43.305198 0.146242674884
0.6948297 43.361838 0.146024912593
0.6995726 42.926353 0.144981681813
0.7043155 42.770643 0.144414044172
0.7090583 42.679626 0.143955201889
0.7138012 42.699118 0.143684808256
0.7185441 42.423434 0.142921788669
0.7232869 42.27084 0.142369316084
0.7280298 42.210033 0.141971237259
0.7327727 41.911854 0.141175640368
0.7375155 41.778474 0.140661949121
0.7422584 41.720932 0.140278738672
0.7470013 41.340831 0.139352907056
0.7517441 41.294167 0.138990031801
0.756487 41.244035 0.138625438061
0.7612299 41.219549 0.138306403705
0.7659727 40.77533 0.137282586358
0.7707156 40.879537 0.137181742181
0.7754585 40.708556 0.136623175825
0.7802013 40.320784 0.135836327008
0.7849442 40.229361 0.135366822147
0.789687 39.93768 0.134521432845
0.7944299 39.867191 0.134139820075
0.7991728 39.978945 0.134066414383
0.8039156 39.57802 0.133132639797
0.8086585 39.781999 0.133214987641
0.8134014 39.55152 0.132572303839
0.8181442 39.465218 0.132273607374
0.8228871 39.147516 0.131393321154
0.82763 39.275625 0.131350027621
