#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.7931E-01  0.2167E-01  0.4904E-03
  0.1586E+00  0.4732E-01  0.8347E-03
  0.2379E+00  0.7685E-01  0.1042E-02
  0.3172E+00  0.1101E+00  0.1125E-02
  0.3966E+00  0.1467E+00  0.1103E-02
  0.4759E+00  0.1864E+00  0.1004E-02
  0.5552E+00  0.2289E+00  0.8648E-03
  0.6345E+00  0.2738E+00  0.7425E-03
  0.7138E+00  0.3204E+00  0.7119E-03
  0.7931E+00  0.3684E+00  0.8100E-03
  0.8724E+00  0.4172E+00  0.9945E-03
  0.9517E+00  0.4663E+00  0.1204E-02
  0.1031E+01  0.5151E+00  0.1396E-02
  0.1110E+01  0.5631E+00  0.1549E-02
  0.1190E+01  0.6097E+00  0.1648E-02
  0.1269E+01  0.6546E+00  0.1690E-02
  0.1348E+01  0.6971E+00  0.1677E-02
  0.1428E+01  0.7368E+00  0.1620E-02
  0.1507E+01  0.7735E+00  0.1536E-02
  0.1586E+01  0.8067E+00  0.1452E-02
  0.1666E+01  0.8361E+00  0.1399E-02
  0.1745E+01  0.8617E+00  0.1403E-02
  0.1824E+01  0.8832E+00  0.1476E-02
  0.1903E+01  0.9006E+00  0.1606E-02
  0.1983E+01  0.9138E+00  0.1765E-02
  0.2062E+01  0.9228E+00  0.1928E-02
  0.2141E+01  0.9279E+00  0.2070E-02
  0.2221E+01  0.9291E+00  0.2176E-02
  0.2300E+01  0.9266E+00  0.2236E-02
  0.2379E+01  0.9207E+00  0.2246E-02
  0.2459E+01  0.9117E+00  0.2209E-02
  0.2538E+01  0.8999E+00  0.2135E-02
  0.2617E+01  0.8855E+00  0.2037E-02
  0.2697E+01  0.8689E+00  0.1938E-02
  0.2776E+01  0.8505E+00  0.1861E-02
  0.2855E+01  0.8306E+00  0.1830E-02
  0.2934E+01  0.8095E+00  0.1859E-02
  0.3014E+01  0.7875E+00  0.1945E-02
  0.3093E+01  0.7649E+00  0.2073E-02
  0.3172E+01  0.7419E+00  0.2222E-02
  0.3252E+01  0.7189E+00  0.2370E-02
  0.3331E+01  0.6959E+00  0.2500E-02
  0.3410E+01  0.6732E+00  0.2603E-02
  0.3490E+01  0.6508E+00  0.2673E-02
  0.3569E+01  0.6289E+00  0.2712E-02
  0.3648E+01  0.6075E+00  0.2724E-02
  0.3728E+01  0.5868E+00  0.2720E-02
  0.3807E+01  0.5665E+00  0.2710E-02
  0.3886E+01  0.5469E+00  0.2708E-02
  0.3966E+01  0.5278E+00  0.2721E-02
  0.4045E+01  0.5092E+00  0.2757E-02
  0.4124E+01  0.4910E+00  0.2812E-02
  0.4203E+01  0.4732E+00  0.2882E-02
  0.4283E+01  0.4557E+00  0.2955E-02
  0.4362E+01  0.4385E+00  0.3020E-02
  0.4441E+01  0.4215E+00  0.3068E-02
  0.4521E+01  0.4047E+00  0.3092E-02
  0.4600E+01  0.3880E+00  0.3088E-02
  0.4679E+01  0.3714E+00  0.3056E-02
  0.4759E+01  0.3550E+00  0.3002E-02
  0.4838E+01  0.3386E+00  0.2934E-02
  0.4917E+01  0.3224E+00  0.2866E-02
  0.4997E+01  0.3064E+00  0.2809E-02
  0.5076E+01  0.2906E+00  0.2776E-02
  0.5155E+01  0.2751E+00  0.2777E-02
  0.5234E+01  0.2599E+00  0.2813E-02
  0.5314E+01  0.2450E+00  0.2882E-02
  0.5393E+01  0.2306E+00  0.2975E-02
  0.5472E+01  0.2168E+00  0.3080E-02
  0.5552E+01  0.2035E+00  0.3188E-02
  0.5631E+01  0.1908E+00  0.3290E-02
  0.5710E+01  0.1787E+00  0.3381E-02
  0.5790E+01  0.1674E+00  0.3457E-02
  0.5869E+01  0.1568E+00  0.3520E-02
  0.5948E+01  0.1469E+00  0.3573E-02
  0.6028E+01  0.1377E+00  0.3619E-02
  0.6107E+01  0.1292E+00  0.3662E-02
  0.6186E+01  0.1215E+00  0.3706E-02
  0.6265E+01  0.1144E+00  0.3753E-02
  0.6345E+01  0.1078E+00  0.3801E-02
  0.6424E+01  0.1019E+00  0.3849E-02
  0.6503E+01  0.9636E-01  0.3895E-02
  0.6583E+01  0.9128E-01  0.3934E-02
  0.6662E+01  0.8653E-01  0.3963E-02
  0.6741E+01  0.8204E-01  0.3981E-02
  0.6821E+01  0.7773E-01  0.3986E-02
  0.6900E+01  0.7352E-01  0.3978E-02
  0.6979E+01  0.6933E-01  0.3956E-02
  0.7059E+01  0.6510E-01  0.3921E-02
  0.7138E+01  0.6075E-01  0.3869E-02
  0.7217E+01  0.5621E-01  0.3795E-02
  0.7297E+01  0.5144E-01  0.3690E-02
  0.7376E+01  0.4638E-01  0.3543E-02
  0.7455E+01  0.4099E-01  0.3339E-02
  0.7534E+01  0.3522E-01  0.3062E-02
  0.7614E+01  0.2906E-01  0.2695E-02
  0.7693E+01  0.2247E-01  0.2220E-02
  0.7772E+01  0.1543E-01  0.1621E-02
  0.7852E+01  0.7945E-02  0.8853E-03
  0.7931E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.34     , I(0) =   0.4101E+02
#     Real space: Rg =    2.35 +- 0.007  I(0) =   0.4102E+02 +-  0.8431E-01
