#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.8327E-01  0.3516E-01  0.7409E-03
  0.1665E+00  0.7307E-01  0.1229E-02
  0.2498E+00  0.1137E+00  0.1479E-02
  0.3331E+00  0.1568E+00  0.1517E-02
  0.4163E+00  0.2024E+00  0.1380E-02
  0.4996E+00  0.2503E+00  0.1118E-02
  0.5829E+00  0.3001E+00  0.8139E-03
  0.6662E+00  0.3517E+00  0.6492E-03
  0.7494E+00  0.4046E+00  0.8254E-03
  0.8327E+00  0.4586E+00  0.1198E-02
  0.9160E+00  0.5131E+00  0.1592E-02
  0.9992E+00  0.5678E+00  0.1931E-02
  0.1083E+01  0.6221E+00  0.2179E-02
  0.1166E+01  0.6756E+00  0.2318E-02
  0.1249E+01  0.7276E+00  0.2343E-02
  0.1332E+01  0.7777E+00  0.2260E-02
  0.1416E+01  0.8253E+00  0.2090E-02
  0.1499E+01  0.8698E+00  0.1868E-02
  0.1582E+01  0.9109E+00  0.1650E-02
  0.1665E+01  0.9480E+00  0.1508E-02
  0.1749E+01  0.9807E+00  0.1508E-02
  0.1832E+01  0.1009E+01  0.1655E-02
  0.1915E+01  0.1032E+01  0.1889E-02
  0.1998E+01  0.1050E+01  0.2140E-02
  0.2082E+01  0.1063E+01  0.2357E-02
  0.2165E+01  0.1071E+01  0.2507E-02
  0.2248E+01  0.1074E+01  0.2579E-02
  0.2332E+01  0.1073E+01  0.2571E-02
  0.2415E+01  0.1067E+01  0.2499E-02
  0.2498E+01  0.1057E+01  0.2391E-02
  0.2581E+01  0.1043E+01  0.2287E-02
  0.2665E+01  0.1027E+01  0.2233E-02
  0.2748E+01  0.1007E+01  0.2266E-02
  0.2831E+01  0.9859E+00  0.2392E-02
  0.2914E+01  0.9630E+00  0.2588E-02
  0.2998E+01  0.9391E+00  0.2814E-02
  0.3081E+01  0.9145E+00  0.3032E-02
  0.3164E+01  0.8898E+00  0.3210E-02
  0.3248E+01  0.8652E+00  0.3329E-02
  0.3331E+01  0.8410E+00  0.3385E-02
  0.3414E+01  0.8176E+00  0.3383E-02
  0.3497E+01  0.7948E+00  0.3339E-02
  0.3581E+01  0.7730E+00  0.3283E-02
  0.3664E+01  0.7520E+00  0.3244E-02
  0.3747E+01  0.7317E+00  0.3253E-02
  0.3830E+01  0.7122E+00  0.3325E-02
  0.3914E+01  0.6931E+00  0.3457E-02
  0.3997E+01  0.6744E+00  0.3629E-02
  0.4080E+01  0.6560E+00  0.3812E-02
  0.4163E+01  0.6375E+00  0.3976E-02
  0.4247E+01  0.6188E+00  0.4097E-02
  0.4330E+01  0.5998E+00  0.4161E-02
  0.4413E+01  0.5805E+00  0.4163E-02
  0.4497E+01  0.5606E+00  0.4112E-02
  0.4580E+01  0.5403E+00  0.4026E-02
  0.4663E+01  0.5194E+00  0.3934E-02
  0.4746E+01  0.4981E+00  0.3867E-02
  0.4830E+01  0.4765E+00  0.3856E-02
  0.4913E+01  0.4547E+00  0.3919E-02
  0.4996E+01  0.4327E+00  0.4055E-02
  0.5079E+01  0.4109E+00  0.4247E-02
  0.5163E+01  0.3894E+00  0.4464E-02
  0.5246E+01  0.3683E+00  0.4679E-02
  0.5329E+01  0.3478E+00  0.4865E-02
  0.5413E+01  0.3280E+00  0.5007E-02
  0.5496E+01  0.3090E+00  0.5098E-02
  0.5579E+01  0.2910E+00  0.5142E-02
  0.5662E+01  0.2740E+00  0.5151E-02
  0.5746E+01  0.2579E+00  0.5143E-02
  0.5829E+01  0.2428E+00  0.5139E-02
  0.5912E+01  0.2287E+00  0.5156E-02
  0.5995E+01  0.2154E+00  0.5206E-02
  0.6079E+01  0.2030E+00  0.5290E-02
  0.6162E+01  0.1912E+00  0.5398E-02
  0.6245E+01  0.1801E+00  0.5516E-02
  0.6329E+01  0.1695E+00  0.5624E-02
  0.6412E+01  0.1594E+00  0.5704E-02
  0.6495E+01  0.1498E+00  0.5743E-02
  0.6578E+01  0.1405E+00  0.5734E-02
  0.6662E+01  0.1316E+00  0.5679E-02
  0.6745E+01  0.1230E+00  0.5587E-02
  0.6828E+01  0.1149E+00  0.5472E-02
  0.6911E+01  0.1071E+00  0.5357E-02
  0.6995E+01  0.9987E-01  0.5264E-02
  0.7078E+01  0.9311E-01  0.5215E-02
  0.7161E+01  0.8688E-01  0.5230E-02
  0.7244E+01  0.8121E-01  0.5315E-02
  0.7328E+01  0.7607E-01  0.5468E-02
  0.7411E+01  0.7142E-01  0.5676E-02
  0.7494E+01  0.6719E-01  0.5915E-02
  0.7578E+01  0.6325E-01  0.6153E-02
  0.7661E+01  0.5943E-01  0.6352E-02
  0.7744E+01  0.5552E-01  0.6469E-02
  0.7827E+01  0.5126E-01  0.6451E-02
  0.7911E+01  0.4636E-01  0.6242E-02
  0.7994E+01  0.4047E-01  0.5779E-02
  0.8077E+01  0.3326E-01  0.4994E-02
  0.8160E+01  0.2435E-01  0.3817E-02
  0.8244E+01  0.1339E-01  0.2176E-02
  0.8327E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.46     , I(0) =   0.5081E+02
#     Real space: Rg =    2.47 +- 0.007  I(0) =   0.5081E+02 +-  0.1084E+00
