#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.7639E-01  0.3624E-01  0.5205E-03
  0.1528E+00  0.7355E-01  0.8865E-03
  0.2292E+00  0.1119E+00  0.1106E-02
  0.3056E+00  0.1512E+00  0.1193E-02
  0.3820E+00  0.1914E+00  0.1165E-02
  0.4583E+00  0.2324E+00  0.1048E-02
  0.5347E+00  0.2741E+00  0.8761E-03
  0.6111E+00  0.3163E+00  0.7095E-03
  0.6875E+00  0.3589E+00  0.6438E-03
  0.7639E+00  0.4016E+00  0.7489E-03
  0.8403E+00  0.4442E+00  0.9711E-03
  0.9167E+00  0.4865E+00  0.1227E-02
  0.9931E+00  0.5282E+00  0.1468E-02
  0.1069E+01  0.5691E+00  0.1666E-02
  0.1146E+01  0.6089E+00  0.1806E-02
  0.1222E+01  0.6472E+00  0.1881E-02
  0.1299E+01  0.6837E+00  0.1890E-02
  0.1375E+01  0.7182E+00  0.1838E-02
  0.1451E+01  0.7503E+00  0.1739E-02
  0.1528E+01  0.7798E+00  0.1613E-02
  0.1604E+01  0.8064E+00  0.1489E-02
  0.1681E+01  0.8298E+00  0.1403E-02
  0.1757E+01  0.8500E+00  0.1388E-02
  0.1833E+01  0.8665E+00  0.1457E-02
  0.1910E+01  0.8795E+00  0.1595E-02
  0.1986E+01  0.8887E+00  0.1770E-02
  0.2063E+01  0.8942E+00  0.1950E-02
  0.2139E+01  0.8960E+00  0.2109E-02
  0.2215E+01  0.8942E+00  0.2231E-02
  0.2292E+01  0.8889E+00  0.2305E-02
  0.2368E+01  0.8802E+00  0.2327E-02
  0.2444E+01  0.8685E+00  0.2301E-02
  0.2521E+01  0.8539E+00  0.2233E-02
  0.2597E+01  0.8368E+00  0.2138E-02
  0.2674E+01  0.8176E+00  0.2035E-02
  0.2750E+01  0.7965E+00  0.1947E-02
  0.2826E+01  0.7739E+00  0.1895E-02
  0.2903E+01  0.7503E+00  0.1897E-02
  0.2979E+01  0.7260E+00  0.1956E-02
  0.3056E+01  0.7013E+00  0.2060E-02
  0.3132E+01  0.6765E+00  0.2192E-02
  0.3208E+01  0.6521E+00  0.2330E-02
  0.3285E+01  0.6281E+00  0.2460E-02
  0.3361E+01  0.6049E+00  0.2567E-02
  0.3438E+01  0.5826E+00  0.2647E-02
  0.3514E+01  0.5614E+00  0.2698E-02
  0.3590E+01  0.5413E+00  0.2724E-02
  0.3667E+01  0.5224E+00  0.2732E-02
  0.3743E+01  0.5047E+00  0.2732E-02
  0.3820E+01  0.4881E+00  0.2734E-02
  0.3896E+01  0.4725E+00  0.2748E-02
  0.3972E+01  0.4579E+00  0.2778E-02
  0.4049E+01  0.4441E+00  0.2826E-02
  0.4125E+01  0.4310E+00  0.2888E-02
  0.4201E+01  0.4183E+00  0.2956E-02
  0.4278E+01  0.4060E+00  0.3021E-02
  0.4354E+01  0.3938E+00  0.3074E-02
  0.4431E+01  0.3816E+00  0.3109E-02
  0.4507E+01  0.3693E+00  0.3121E-02
  0.4583E+01  0.3568E+00  0.3110E-02
  0.4660E+01  0.3441E+00  0.3080E-02
  0.4736E+01  0.3309E+00  0.3036E-02
  0.4813E+01  0.3174E+00  0.2989E-02
  0.4889E+01  0.3035E+00  0.2948E-02
  0.4965E+01  0.2893E+00  0.2924E-02
  0.5042E+01  0.2748E+00  0.2925E-02
  0.5118E+01  0.2601E+00  0.2956E-02
  0.5195E+01  0.2454E+00  0.3014E-02
  0.5271E+01  0.2306E+00  0.3096E-02
  0.5347E+01  0.2161E+00  0.3195E-02
  0.5424E+01  0.2018E+00  0.3302E-02
  0.5500E+01  0.1880E+00  0.3410E-02
  0.5576E+01  0.1747E+00  0.3515E-02
  0.5653E+01  0.1620E+00  0.3614E-02
  0.5729E+01  0.1501E+00  0.3706E-02
  0.5806E+01  0.1390E+00  0.3794E-02
  0.5882E+01  0.1288E+00  0.3879E-02
  0.5958E+01  0.1195E+00  0.3964E-02
  0.6035E+01  0.1111E+00  0.4051E-02
  0.6111E+01  0.1035E+00  0.4143E-02
  0.6188E+01  0.9685E-01  0.4238E-02
  0.6264E+01  0.9094E-01  0.4335E-02
  0.6340E+01  0.8573E-01  0.4432E-02
  0.6417E+01  0.8110E-01  0.4527E-02
  0.6493E+01  0.7696E-01  0.4616E-02
  0.6570E+01  0.7318E-01  0.4695E-02
  0.6646E+01  0.6963E-01  0.4763E-02
  0.6722E+01  0.6619E-01  0.4815E-02
  0.6799E+01  0.6275E-01  0.4846E-02
  0.6875E+01  0.5917E-01  0.4848E-02
  0.6951E+01  0.5537E-01  0.4813E-02
  0.7028E+01  0.5124E-01  0.4728E-02
  0.7104E+01  0.4670E-01  0.4578E-02
  0.7181E+01  0.4169E-01  0.4345E-02
  0.7257E+01  0.3617E-01  0.4008E-02
  0.7333E+01  0.3009E-01  0.3546E-02
  0.7410E+01  0.2343E-01  0.2936E-02
  0.7486E+01  0.1619E-01  0.2155E-02
  0.7563E+01  0.8379E-02  0.1184E-02
  0.7639E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.25     , I(0) =   0.3870E+02
#     Real space: Rg =    2.26 +- 0.008  I(0) =   0.3870E+02 +-  0.9109E-01
