#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.8508E-01  0.2034E-01  0.4638E-03
  0.1702E+00  0.4385E-01  0.7840E-03
  0.2552E+00  0.7041E-01  0.9696E-03
  0.3403E+00  0.9988E-01  0.1035E-02
  0.4254E+00  0.1320E+00  0.9992E-03
  0.5105E+00  0.1666E+00  0.8895E-03
  0.5956E+00  0.2033E+00  0.7431E-03
  0.6806E+00  0.2416E+00  0.6182E-03
  0.7657E+00  0.2813E+00  0.5925E-03
  0.8508E+00  0.3219E+00  0.6959E-03
  0.9359E+00  0.3630E+00  0.8719E-03
  0.1021E+01  0.4040E+00  0.1059E-02
  0.1106E+01  0.4446E+00  0.1223E-02
  0.1191E+01  0.4843E+00  0.1346E-02
  0.1276E+01  0.5226E+00  0.1421E-02
  0.1361E+01  0.5592E+00  0.1448E-02
  0.1446E+01  0.5937E+00  0.1436E-02
  0.1531E+01  0.6258E+00  0.1398E-02
  0.1617E+01  0.6550E+00  0.1355E-02
  0.1702E+01  0.6813E+00  0.1326E-02
  0.1787E+01  0.7045E+00  0.1329E-02
  0.1872E+01  0.7243E+00  0.1369E-02
  0.1957E+01  0.7407E+00  0.1439E-02
  0.2042E+01  0.7537E+00  0.1526E-02
  0.2127E+01  0.7633E+00  0.1612E-02
  0.2212E+01  0.7696E+00  0.1684E-02
  0.2297E+01  0.7727E+00  0.1735E-02
  0.2382E+01  0.7727E+00  0.1764E-02
  0.2467E+01  0.7699E+00  0.1776E-02
  0.2552E+01  0.7645E+00  0.1784E-02
  0.2637E+01  0.7567E+00  0.1799E-02
  0.2723E+01  0.7467E+00  0.1837E-02
  0.2808E+01  0.7349E+00  0.1903E-02
  0.2893E+01  0.7215E+00  0.1998E-02
  0.2978E+01  0.7068E+00  0.2113E-02
  0.3063E+01  0.6910E+00  0.2232E-02
  0.3148E+01  0.6743E+00  0.2340E-02
  0.3233E+01  0.6570E+00  0.2422E-02
  0.3318E+01  0.6393E+00  0.2469E-02
  0.3403E+01  0.6213E+00  0.2473E-02
  0.3488E+01  0.6032E+00  0.2434E-02
  0.3573E+01  0.5850E+00  0.2357E-02
  0.3658E+01  0.5670E+00  0.2255E-02
  0.3744E+01  0.5491E+00  0.2145E-02
  0.3829E+01  0.5314E+00  0.2050E-02
  0.3914E+01  0.5139E+00  0.1996E-02
  0.3999E+01  0.4966E+00  0.1999E-02
  0.4084E+01  0.4796E+00  0.2064E-02
  0.4169E+01  0.4628E+00  0.2182E-02
  0.4254E+01  0.4462E+00  0.2330E-02
  0.4339E+01  0.4298E+00  0.2487E-02
  0.4424E+01  0.4136E+00  0.2633E-02
  0.4509E+01  0.3975E+00  0.2753E-02
  0.4594E+01  0.3815E+00  0.2840E-02
  0.4679E+01  0.3657E+00  0.2890E-02
  0.4764E+01  0.3500E+00  0.2908E-02
  0.4850E+01  0.3345E+00  0.2901E-02
  0.4935E+01  0.3191E+00  0.2881E-02
  0.5020E+01  0.3039E+00  0.2860E-02
  0.5105E+01  0.2890E+00  0.2852E-02
  0.5190E+01  0.2744E+00  0.2866E-02
  0.5275E+01  0.2600E+00  0.2906E-02
  0.5360E+01  0.2461E+00  0.2972E-02
  0.5445E+01  0.2325E+00  0.3057E-02
  0.5530E+01  0.2194E+00  0.3151E-02
  0.5615E+01  0.2069E+00  0.3244E-02
  0.5700E+01  0.1948E+00  0.3327E-02
  0.5785E+01  0.1833E+00  0.3394E-02
  0.5871E+01  0.1724E+00  0.3440E-02
  0.5956E+01  0.1621E+00  0.3466E-02
  0.6041E+01  0.1523E+00  0.3471E-02
  0.6126E+01  0.1432E+00  0.3460E-02
  0.6211E+01  0.1347E+00  0.3436E-02
  0.6296E+01  0.1268E+00  0.3405E-02
  0.6381E+01  0.1194E+00  0.3371E-02
  0.6466E+01  0.1125E+00  0.3337E-02
  0.6551E+01  0.1062E+00  0.3307E-02
  0.6636E+01  0.1003E+00  0.3282E-02
  0.6721E+01  0.9481E-01  0.3267E-02
  0.6806E+01  0.8975E-01  0.3261E-02
  0.6891E+01  0.8503E-01  0.3268E-02
  0.6977E+01  0.8062E-01  0.3288E-02
  0.7062E+01  0.7649E-01  0.3323E-02
  0.7147E+01  0.7258E-01  0.3372E-02
  0.7232E+01  0.6885E-01  0.3432E-02
  0.7317E+01  0.6526E-01  0.3498E-02
  0.7402E+01  0.6176E-01  0.3565E-02
  0.7487E+01  0.5831E-01  0.3622E-02
  0.7572E+01  0.5485E-01  0.3661E-02
  0.7657E+01  0.5134E-01  0.3670E-02
  0.7742E+01  0.4771E-01  0.3637E-02
  0.7827E+01  0.4391E-01  0.3554E-02
  0.7912E+01  0.3988E-01  0.3408E-02
  0.7998E+01  0.3556E-01  0.3192E-02
  0.8083E+01  0.3089E-01  0.2897E-02
  0.8168E+01  0.2579E-01  0.2515E-02
  0.8253E+01  0.2021E-01  0.2040E-02
  0.8338E+01  0.1409E-01  0.1466E-02
  0.8423E+01  0.7373E-02  0.7874E-03
  0.8508E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.50     , I(0) =   0.3687E+02
#     Real space: Rg =    2.51 +- 0.008  I(0) =   0.3688E+02 +-  0.8095E-01
