#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.7658E-01  0.3036E-01  0.5026E-03
  0.1532E+00  0.6493E-01  0.8553E-03
  0.2297E+00  0.1036E+00  0.1066E-02
  0.3063E+00  0.1462E+00  0.1148E-02
  0.3829E+00  0.1924E+00  0.1120E-02
  0.4595E+00  0.2421E+00  0.1007E-02
  0.5361E+00  0.2948E+00  0.8467E-03
  0.6126E+00  0.3501E+00  0.6984E-03
  0.6892E+00  0.4076E+00  0.6551E-03
  0.7658E+00  0.4668E+00  0.7714E-03
  0.8424E+00  0.5271E+00  0.9913E-03
  0.9190E+00  0.5880E+00  0.1240E-02
  0.9955E+00  0.6489E+00  0.1472E-02
  0.1072E+01  0.7093E+00  0.1662E-02
  0.1149E+01  0.7686E+00  0.1796E-02
  0.1225E+01  0.8261E+00  0.1868E-02
  0.1302E+01  0.8814E+00  0.1878E-02
  0.1378E+01  0.9340E+00  0.1831E-02
  0.1455E+01  0.9833E+00  0.1742E-02
  0.1532E+01  0.1029E+01  0.1631E-02
  0.1608E+01  0.1070E+01  0.1527E-02
  0.1685E+01  0.1108E+01  0.1462E-02
  0.1761E+01  0.1140E+01  0.1463E-02
  0.1838E+01  0.1167E+01  0.1537E-02
  0.1915E+01  0.1190E+01  0.1667E-02
  0.1991E+01  0.1207E+01  0.1826E-02
  0.2068E+01  0.1220E+01  0.1984E-02
  0.2144E+01  0.1227E+01  0.2119E-02
  0.2221E+01  0.1229E+01  0.2216E-02
  0.2297E+01  0.1227E+01  0.2267E-02
  0.2374E+01  0.1220E+01  0.2268E-02
  0.2451E+01  0.1209E+01  0.2226E-02
  0.2527E+01  0.1194E+01  0.2151E-02
  0.2604E+01  0.1175E+01  0.2060E-02
  0.2680E+01  0.1154E+01  0.1977E-02
  0.2757E+01  0.1129E+01  0.1927E-02
  0.2833E+01  0.1103E+01  0.1931E-02
  0.2910E+01  0.1074E+01  0.1996E-02
  0.2987E+01  0.1044E+01  0.2116E-02
  0.3063E+01  0.1013E+01  0.2270E-02
  0.3140E+01  0.9817E+00  0.2437E-02
  0.3216E+01  0.9496E+00  0.2593E-02
  0.3293E+01  0.9174E+00  0.2724E-02
  0.3370E+01  0.8855E+00  0.2818E-02
  0.3446E+01  0.8539E+00  0.2870E-02
  0.3523E+01  0.8230E+00  0.2881E-02
  0.3599E+01  0.7928E+00  0.2856E-02
  0.3676E+01  0.7634E+00  0.2806E-02
  0.3752E+01  0.7350E+00  0.2747E-02
  0.3829E+01  0.7075E+00  0.2696E-02
  0.3906E+01  0.6809E+00  0.2670E-02
  0.3982E+01  0.6553E+00  0.2685E-02
  0.4059E+01  0.6305E+00  0.2744E-02
  0.4135E+01  0.6065E+00  0.2845E-02
  0.4212E+01  0.5833E+00  0.2976E-02
  0.4288E+01  0.5607E+00  0.3123E-02
  0.4365E+01  0.5387E+00  0.3270E-02
  0.4442E+01  0.5173E+00  0.3403E-02
  0.4518E+01  0.4962E+00  0.3512E-02
  0.4595E+01  0.4756E+00  0.3592E-02
  0.4671E+01  0.4553E+00  0.3640E-02
  0.4748E+01  0.4354E+00  0.3658E-02
  0.4825E+01  0.4158E+00  0.3650E-02
  0.4901E+01  0.3966E+00  0.3623E-02
  0.4978E+01  0.3777E+00  0.3585E-02
  0.5054E+01  0.3592E+00  0.3544E-02
  0.5131E+01  0.3412E+00  0.3508E-02
  0.5207E+01  0.3237E+00  0.3482E-02
  0.5284E+01  0.3067E+00  0.3471E-02
  0.5361E+01  0.2904E+00  0.3475E-02
  0.5437E+01  0.2748E+00  0.3491E-02
  0.5514E+01  0.2600E+00  0.3516E-02
  0.5590E+01  0.2460E+00  0.3547E-02
  0.5667E+01  0.2328E+00  0.3580E-02
  0.5744E+01  0.2206E+00  0.3612E-02
  0.5820E+01  0.2092E+00  0.3641E-02
  0.5897E+01  0.1987E+00  0.3665E-02
  0.5973E+01  0.1892E+00  0.3683E-02
  0.6050E+01  0.1804E+00  0.3697E-02
  0.6126E+01  0.1725E+00  0.3705E-02
  0.6203E+01  0.1653E+00  0.3708E-02
  0.6280E+01  0.1588E+00  0.3705E-02
  0.6356E+01  0.1527E+00  0.3697E-02
  0.6433E+01  0.1471E+00  0.3684E-02
  0.6509E+01  0.1419E+00  0.3667E-02
  0.6586E+01  0.1367E+00  0.3648E-02
  0.6662E+01  0.1316E+00  0.3628E-02
  0.6739E+01  0.1264E+00  0.3609E-02
  0.6816E+01  0.1210E+00  0.3589E-02
  0.6892E+01  0.1150E+00  0.3567E-02
  0.6969E+01  0.1086E+00  0.3533E-02
  0.7045E+01  0.1013E+00  0.3478E-02
  0.7122E+01  0.9322E-01  0.3386E-02
  0.7199E+01  0.8409E-01  0.3240E-02
  0.7275E+01  0.7377E-01  0.3017E-02
  0.7352E+01  0.6215E-01  0.2696E-02
  0.7428E+01  0.4908E-01  0.2255E-02
  0.7505E+01  0.3444E-01  0.1672E-02
  0.7581E+01  0.1812E-01  0.9266E-03
  0.7658E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.32     , I(0) =   0.5327E+02
#     Real space: Rg =    2.33 +- 0.004  I(0) =   0.5327E+02 +-  0.7413E-01
