#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.7650E-01  0.4575E-01  0.7434E-03
  0.1530E+00  0.9164E-01  0.1252E-02
  0.2295E+00  0.1377E+00  0.1539E-02
  0.3060E+00  0.1838E+00  0.1624E-02
  0.3825E+00  0.2300E+00  0.1535E-02
  0.4590E+00  0.2762E+00  0.1310E-02
  0.5355E+00  0.3224E+00  0.1004E-02
  0.6120E+00  0.3685E+00  0.7209E-03
  0.6885E+00  0.4144E+00  0.6791E-03
  0.7650E+00  0.4601E+00  0.9566E-03
  0.8415E+00  0.5053E+00  0.1351E-02
  0.9180E+00  0.5498E+00  0.1738E-02
  0.9945E+00  0.5936E+00  0.2063E-02
  0.1071E+01  0.6364E+00  0.2297E-02
  0.1147E+01  0.6779E+00  0.2425E-02
  0.1224E+01  0.7179E+00  0.2441E-02
  0.1300E+01  0.7560E+00  0.2347E-02
  0.1377E+01  0.7921E+00  0.2156E-02
  0.1454E+01  0.8258E+00  0.1893E-02
  0.1530E+01  0.8568E+00  0.1598E-02
  0.1607E+01  0.8848E+00  0.1342E-02
  0.1683E+01  0.9096E+00  0.1225E-02
  0.1760E+01  0.9309E+00  0.1320E-02
  0.1836E+01  0.9486E+00  0.1581E-02
  0.1912E+01  0.9624E+00  0.1911E-02
  0.1989E+01  0.9722E+00  0.2237E-02
  0.2066E+01  0.9780E+00  0.2515E-02
  0.2142E+01  0.9798E+00  0.2721E-02
  0.2219E+01  0.9776E+00  0.2844E-02
  0.2295E+01  0.9716E+00  0.2881E-02
  0.2372E+01  0.9620E+00  0.2843E-02
  0.2448E+01  0.9489E+00  0.2747E-02
  0.2524E+01  0.9326E+00  0.2622E-02
  0.2601E+01  0.9136E+00  0.2502E-02
  0.2677E+01  0.8921E+00  0.2426E-02
  0.2754E+01  0.8686E+00  0.2423E-02
  0.2830E+01  0.8434E+00  0.2501E-02
  0.2907E+01  0.8171E+00  0.2643E-02
  0.2983E+01  0.7900E+00  0.2817E-02
  0.3060E+01  0.7625E+00  0.2986E-02
  0.3136E+01  0.7351E+00  0.3124E-02
  0.3213E+01  0.7081E+00  0.3209E-02
  0.3289E+01  0.6817E+00  0.3232E-02
  0.3366E+01  0.6564E+00  0.3194E-02
  0.3442E+01  0.6322E+00  0.3106E-02
  0.3519E+01  0.6093E+00  0.2989E-02
  0.3595E+01  0.5879E+00  0.2875E-02
  0.3672E+01  0.5679E+00  0.2798E-02
  0.3748E+01  0.5493E+00  0.2789E-02
  0.3825E+01  0.5322E+00  0.2864E-02
  0.3901E+01  0.5163E+00  0.3016E-02
  0.3978E+01  0.5015E+00  0.3219E-02
  0.4054E+01  0.4877E+00  0.3439E-02
  0.4131E+01  0.4745E+00  0.3646E-02
  0.4207E+01  0.4619E+00  0.3816E-02
  0.4284E+01  0.4496E+00  0.3931E-02
  0.4361E+01  0.4374E+00  0.3986E-02
  0.4437E+01  0.4250E+00  0.3983E-02
  0.4513E+01  0.4124E+00  0.3933E-02
  0.4590E+01  0.3994E+00  0.3853E-02
  0.4667E+01  0.3858E+00  0.3768E-02
  0.4743E+01  0.3716E+00  0.3700E-02
  0.4819E+01  0.3568E+00  0.3673E-02
  0.4896E+01  0.3414E+00  0.3696E-02
  0.4973E+01  0.3253E+00  0.3770E-02
  0.5049E+01  0.3088E+00  0.3881E-02
  0.5125E+01  0.2919E+00  0.4013E-02
  0.5202E+01  0.2747E+00  0.4146E-02
  0.5279E+01  0.2575E+00  0.4267E-02
  0.5355E+01  0.2404E+00  0.4368E-02
  0.5431E+01  0.2235E+00  0.4451E-02
  0.5508E+01  0.2071E+00  0.4525E-02
  0.5585E+01  0.1914E+00  0.4601E-02
  0.5661E+01  0.1765E+00  0.4696E-02
  0.5737E+01  0.1625E+00  0.4817E-02
  0.5814E+01  0.1497E+00  0.4967E-02
  0.5891E+01  0.1380E+00  0.5140E-02
  0.5967E+01  0.1275E+00  0.5317E-02
  0.6043E+01  0.1183E+00  0.5477E-02
  0.6120E+01  0.1104E+00  0.5597E-02
  0.6196E+01  0.1038E+00  0.5657E-02
  0.6273E+01  0.9828E-01  0.5644E-02
  0.6349E+01  0.9385E-01  0.5555E-02
  0.6426E+01  0.9036E-01  0.5403E-02
  0.6502E+01  0.8765E-01  0.5215E-02
  0.6579E+01  0.8556E-01  0.5036E-02
  0.6655E+01  0.8387E-01  0.4925E-02
  0.6732E+01  0.8239E-01  0.4939E-02
  0.6808E+01  0.8090E-01  0.5108E-02
  0.6885E+01  0.7918E-01  0.5421E-02
  0.6962E+01  0.7699E-01  0.5824E-02
  0.7038E+01  0.7410E-01  0.6237E-02
  0.7114E+01  0.7029E-01  0.6571E-02
  0.7191E+01  0.6534E-01  0.6739E-02
  0.7268E+01  0.5903E-01  0.6659E-02
  0.7344E+01  0.5114E-01  0.6251E-02
  0.7420E+01  0.4148E-01  0.5445E-02
  0.7497E+01  0.2986E-01  0.4173E-02
  0.7574E+01  0.1609E-01  0.2375E-02
  0.7650E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.27     , I(0) =   0.4291E+02
#     Real space: Rg =    2.28 +- 0.007  I(0) =   0.4292E+02 +-  0.8839E-01
