#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.7581E-01  0.3383E-01  0.6573E-03
  0.1516E+00  0.6918E-01  0.1115E-02
  0.2274E+00  0.1060E+00  0.1384E-02
  0.3032E+00  0.1443E+00  0.1482E-02
  0.3790E+00  0.1838E+00  0.1431E-02
  0.4549E+00  0.2246E+00  0.1263E-02
  0.5307E+00  0.2664E+00  0.1022E-02
  0.6065E+00  0.3091E+00  0.7805E-03
  0.6823E+00  0.3525E+00  0.6758E-03
  0.7581E+00  0.3964E+00  0.8170E-03
  0.8339E+00  0.4404E+00  0.1107E-02
  0.9097E+00  0.4843E+00  0.1423E-02
  0.9855E+00  0.5278E+00  0.1706E-02
  0.1061E+01  0.5706E+00  0.1925E-02
  0.1137E+01  0.6123E+00  0.2063E-02
  0.1213E+01  0.6526E+00  0.2115E-02
  0.1289E+01  0.6912E+00  0.2082E-02
  0.1365E+01  0.7276E+00  0.1975E-02
  0.1440E+01  0.7616E+00  0.1817E-02
  0.1516E+01  0.7929E+00  0.1642E-02
  0.1592E+01  0.8210E+00  0.1498E-02
  0.1668E+01  0.8458E+00  0.1440E-02
  0.1744E+01  0.8671E+00  0.1501E-02
  0.1819E+01  0.8846E+00  0.1666E-02
  0.1895E+01  0.8983E+00  0.1888E-02
  0.1971E+01  0.9080E+00  0.2119E-02
  0.2047E+01  0.9137E+00  0.2320E-02
  0.2123E+01  0.9154E+00  0.2469E-02
  0.2198E+01  0.9133E+00  0.2549E-02
  0.2274E+01  0.9075E+00  0.2558E-02
  0.2350E+01  0.8983E+00  0.2499E-02
  0.2426E+01  0.8858E+00  0.2386E-02
  0.2502E+01  0.8704E+00  0.2243E-02
  0.2578E+01  0.8524E+00  0.2104E-02
  0.2653E+01  0.8322E+00  0.2013E-02
  0.2729E+01  0.8103E+00  0.2009E-02
  0.2805E+01  0.7868E+00  0.2108E-02
  0.2881E+01  0.7624E+00  0.2296E-02
  0.2957E+01  0.7374E+00  0.2537E-02
  0.3032E+01  0.7121E+00  0.2792E-02
  0.3108E+01  0.6868E+00  0.3030E-02
  0.3184E+01  0.6620E+00  0.3227E-02
  0.3260E+01  0.6378E+00  0.3367E-02
  0.3336E+01  0.6145E+00  0.3444E-02
  0.3411E+01  0.5922E+00  0.3459E-02
  0.3487E+01  0.5711E+00  0.3420E-02
  0.3563E+01  0.5511E+00  0.3339E-02
  0.3639E+01  0.5324E+00  0.3236E-02
  0.3715E+01  0.5149E+00  0.3134E-02
  0.3791E+01  0.4985E+00  0.3056E-02
  0.3866E+01  0.4831E+00  0.3022E-02
  0.3942E+01  0.4686E+00  0.3039E-02
  0.4018E+01  0.4547E+00  0.3105E-02
  0.4094E+01  0.4415E+00  0.3209E-02
  0.4170E+01  0.4285E+00  0.3331E-02
  0.4245E+01  0.4158E+00  0.3456E-02
  0.4321E+01  0.4031E+00  0.3568E-02
  0.4397E+01  0.3903E+00  0.3661E-02
  0.4473E+01  0.3772E+00  0.3731E-02
  0.4549E+01  0.3639E+00  0.3781E-02
  0.4624E+01  0.3501E+00  0.3817E-02
  0.4700E+01  0.3360E+00  0.3847E-02
  0.4776E+01  0.3215E+00  0.3878E-02
  0.4852E+01  0.3066E+00  0.3915E-02
  0.4928E+01  0.2915E+00  0.3960E-02
  0.5003E+01  0.2761E+00  0.4008E-02
  0.5079E+01  0.2606E+00  0.4054E-02
  0.5155E+01  0.2452E+00  0.4091E-02
  0.5231E+01  0.2300E+00  0.4111E-02
  0.5307E+01  0.2150E+00  0.4110E-02
  0.5383E+01  0.2005E+00  0.4089E-02
  0.5458E+01  0.1866E+00  0.4052E-02
  0.5534E+01  0.1734E+00  0.4009E-02
  0.5610E+01  0.1609E+00  0.3973E-02
  0.5686E+01  0.1494E+00  0.3956E-02
  0.5762E+01  0.1387E+00  0.3969E-02
  0.5837E+01  0.1289E+00  0.4017E-02
  0.5913E+01  0.1201E+00  0.4098E-02
  0.5989E+01  0.1122E+00  0.4199E-02
  0.6065E+01  0.1051E+00  0.4306E-02
  0.6141E+01  0.9886E-01  0.4403E-02
  0.6216E+01  0.9327E-01  0.4475E-02
  0.6292E+01  0.8828E-01  0.4514E-02
  0.6368E+01  0.8375E-01  0.4518E-02
  0.6444E+01  0.7959E-01  0.4496E-02
  0.6520E+01  0.7566E-01  0.4464E-02
  0.6595E+01  0.7186E-01  0.4443E-02
  0.6671E+01  0.6807E-01  0.4456E-02
  0.6747E+01  0.6419E-01  0.4519E-02
  0.6823E+01  0.6014E-01  0.4634E-02
  0.6899E+01  0.5583E-01  0.4783E-02
  0.6975E+01  0.5121E-01  0.4933E-02
  0.7050E+01  0.4624E-01  0.5036E-02
  0.7126E+01  0.4088E-01  0.5040E-02
  0.7202E+01  0.3511E-01  0.4887E-02
  0.7278E+01  0.2892E-01  0.4524E-02
  0.7354E+01  0.2231E-01  0.3899E-02
  0.7429E+01  0.1529E-01  0.2965E-02
  0.7505E+01  0.7849E-02  0.1677E-02
  0.7581E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.23     , I(0) =   0.3892E+02
#     Real space: Rg =    2.24 +- 0.007  I(0) =   0.3892E+02 +-  0.7347E-01
