#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.8072E-01  0.2547E-01  0.4480E-03
  0.1614E+00  0.5504E-01  0.7585E-03
  0.2422E+00  0.8861E-01  0.9397E-03
  0.3229E+00  0.1260E+00  0.1005E-02
  0.4036E+00  0.1668E+00  0.9740E-03
  0.4843E+00  0.2109E+00  0.8731E-03
  0.5650E+00  0.2578E+00  0.7422E-03
  0.6458E+00  0.3070E+00  0.6435E-03
  0.7265E+00  0.3581E+00  0.6522E-03
  0.8072E+00  0.4105E+00  0.7836E-03
  0.8879E+00  0.4637E+00  0.9809E-03
  0.9686E+00  0.5170E+00  0.1188E-02
  0.1049E+01  0.5700E+00  0.1372E-02
  0.1130E+01  0.6219E+00  0.1512E-02
  0.1211E+01  0.6724E+00  0.1600E-02
  0.1292E+01  0.7208E+00  0.1630E-02
  0.1372E+01  0.7666E+00  0.1608E-02
  0.1453E+01  0.8093E+00  0.1543E-02
  0.1534E+01  0.8486E+00  0.1452E-02
  0.1614E+01  0.8842E+00  0.1362E-02
  0.1695E+01  0.9156E+00  0.1300E-02
  0.1776E+01  0.9427E+00  0.1296E-02
  0.1857E+01  0.9654E+00  0.1360E-02
  0.1937E+01  0.9835E+00  0.1479E-02
  0.2018E+01  0.9971E+00  0.1630E-02
  0.2099E+01  0.1006E+01  0.1787E-02
  0.2179E+01  0.1011E+01  0.1928E-02
  0.2260E+01  0.1011E+01  0.2039E-02
  0.2341E+01  0.1008E+01  0.2113E-02
  0.2422E+01  0.1000E+01  0.2147E-02
  0.2502E+01  0.9897E+00  0.2145E-02
  0.2583E+01  0.9759E+00  0.2116E-02
  0.2664E+01  0.9595E+00  0.2072E-02
  0.2744E+01  0.9407E+00  0.2031E-02
  0.2825E+01  0.9200E+00  0.2007E-02
  0.2906E+01  0.8977E+00  0.2014E-02
  0.2987E+01  0.8742E+00  0.2058E-02
  0.3067E+01  0.8498E+00  0.2137E-02
  0.3148E+01  0.8249E+00  0.2242E-02
  0.3229E+01  0.7997E+00  0.2360E-02
  0.3310E+01  0.7745E+00  0.2478E-02
  0.3390E+01  0.7495E+00  0.2586E-02
  0.3471E+01  0.7249E+00  0.2678E-02
  0.3552E+01  0.7008E+00  0.2751E-02
  0.3632E+01  0.6773E+00  0.2804E-02
  0.3713E+01  0.6544E+00  0.2842E-02
  0.3794E+01  0.6322E+00  0.2869E-02
  0.3875E+01  0.6107E+00  0.2891E-02
  0.3955E+01  0.5898E+00  0.2914E-02
  0.4036E+01  0.5695E+00  0.2941E-02
  0.4117E+01  0.5497E+00  0.2974E-02
  0.4197E+01  0.5304E+00  0.3014E-02
  0.4278E+01  0.5114E+00  0.3057E-02
  0.4359E+01  0.4927E+00  0.3102E-02
  0.4440E+01  0.4742E+00  0.3144E-02
  0.4520E+01  0.4558E+00  0.3181E-02
  0.4601E+01  0.4376E+00  0.3212E-02
  0.4682E+01  0.4193E+00  0.3235E-02
  0.4762E+01  0.4011E+00  0.3254E-02
  0.4843E+01  0.3830E+00  0.3271E-02
  0.4924E+01  0.3649E+00  0.3287E-02
  0.5005E+01  0.3468E+00  0.3307E-02
  0.5085E+01  0.3290E+00  0.3334E-02
  0.5166E+01  0.3113E+00  0.3368E-02
  0.5247E+01  0.2939E+00  0.3411E-02
  0.5328E+01  0.2768E+00  0.3463E-02
  0.5408E+01  0.2603E+00  0.3524E-02
  0.5489E+01  0.2442E+00  0.3591E-02
  0.5570E+01  0.2288E+00  0.3665E-02
  0.5650E+01  0.2141E+00  0.3742E-02
  0.5731E+01  0.2002E+00  0.3823E-02
  0.5812E+01  0.1871E+00  0.3905E-02
  0.5893E+01  0.1749E+00  0.3985E-02
  0.5973E+01  0.1635E+00  0.4060E-02
  0.6054E+01  0.1531E+00  0.4128E-02
  0.6135E+01  0.1437E+00  0.4185E-02
  0.6215E+01  0.1351E+00  0.4228E-02
  0.6296E+01  0.1273E+00  0.4254E-02
  0.6377E+01  0.1203E+00  0.4262E-02
  0.6458E+01  0.1141E+00  0.4255E-02
  0.6538E+01  0.1084E+00  0.4234E-02
  0.6619E+01  0.1033E+00  0.4205E-02
  0.6700E+01  0.9868E-01  0.4176E-02
  0.6780E+01  0.9435E-01  0.4153E-02
  0.6861E+01  0.9026E-01  0.4144E-02
  0.6942E+01  0.8628E-01  0.4154E-02
  0.7023E+01  0.8232E-01  0.4182E-02
  0.7103E+01  0.7828E-01  0.4224E-02
  0.7184E+01  0.7407E-01  0.4269E-02
  0.7265E+01  0.6961E-01  0.4303E-02
  0.7346E+01  0.6482E-01  0.4308E-02
  0.7426E+01  0.5964E-01  0.4263E-02
  0.7507E+01  0.5402E-01  0.4150E-02
  0.7588E+01  0.4792E-01  0.3948E-02
  0.7668E+01  0.4131E-01  0.3640E-02
  0.7749E+01  0.3416E-01  0.3210E-02
  0.7830E+01  0.2645E-01  0.2642E-02
  0.7911E+01  0.1819E-01  0.1925E-02
  0.7991E+01  0.9373E-02  0.1047E-02
  0.8072E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.37     , I(0) =   0.4536E+02
#     Real space: Rg =    2.38 +- 0.007  I(0) =   0.4537E+02 +-  0.9468E-01
