#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.8508E-01  0.2777E-01  0.6756E-03
  0.1702E+00  0.6030E-01  0.1110E-02
  0.2552E+00  0.9748E-01  0.1319E-02
  0.3403E+00  0.1391E+00  0.1330E-02
  0.4254E+00  0.1849E+00  0.1180E-02
  0.5105E+00  0.2344E+00  0.9276E-03
  0.5956E+00  0.2874E+00  0.6799E-03
  0.6806E+00  0.3432E+00  0.6553E-03
  0.7657E+00  0.4013E+00  0.9293E-03
  0.8508E+00  0.4611E+00  0.1310E-02
  0.9359E+00  0.5220E+00  0.1675E-02
  0.1021E+01  0.5833E+00  0.1972E-02
  0.1106E+01  0.6443E+00  0.2170E-02
  0.1191E+01  0.7044E+00  0.2256E-02
  0.1276E+01  0.7627E+00  0.2228E-02
  0.1361E+01  0.8187E+00  0.2096E-02
  0.1446E+01  0.8717E+00  0.1889E-02
  0.1531E+01  0.9212E+00  0.1649E-02
  0.1617E+01  0.9665E+00  0.1452E-02
  0.1702E+01  0.1007E+01  0.1385E-02
  0.1787E+01  0.1043E+01  0.1496E-02
  0.1872E+01  0.1074E+01  0.1743E-02
  0.1957E+01  0.1099E+01  0.2040E-02
  0.2042E+01  0.1118E+01  0.2323E-02
  0.2127E+01  0.1132E+01  0.2548E-02
  0.2212E+01  0.1140E+01  0.2692E-02
  0.2297E+01  0.1143E+01  0.2746E-02
  0.2382E+01  0.1141E+01  0.2715E-02
  0.2467E+01  0.1135E+01  0.2616E-02
  0.2552E+01  0.1124E+01  0.2480E-02
  0.2637E+01  0.1108E+01  0.2348E-02
  0.2723E+01  0.1090E+01  0.2267E-02
  0.2808E+01  0.1069E+01  0.2273E-02
  0.2893E+01  0.1045E+01  0.2376E-02
  0.2978E+01  0.1019E+01  0.2549E-02
  0.3063E+01  0.9923E+00  0.2753E-02
  0.3148E+01  0.9644E+00  0.2947E-02
  0.3233E+01  0.9359E+00  0.3100E-02
  0.3318E+01  0.9072E+00  0.3194E-02
  0.3403E+01  0.8787E+00  0.3223E-02
  0.3488E+01  0.8505E+00  0.3193E-02
  0.3573E+01  0.8229E+00  0.3121E-02
  0.3658E+01  0.7959E+00  0.3033E-02
  0.3744E+01  0.7697E+00  0.2959E-02
  0.3829E+01  0.7442E+00  0.2928E-02
  0.3914E+01  0.7195E+00  0.2958E-02
  0.3999E+01  0.6953E+00  0.3048E-02
  0.4084E+01  0.6717E+00  0.3180E-02
  0.4169E+01  0.6486E+00  0.3329E-02
  0.4254E+01  0.6258E+00  0.3469E-02
  0.4339E+01  0.6032E+00  0.3582E-02
  0.4424E+01  0.5807E+00  0.3658E-02
  0.4509E+01  0.5583E+00  0.3697E-02
  0.4594E+01  0.5359E+00  0.3709E-02
  0.4679E+01  0.5136E+00  0.3711E-02
  0.4764E+01  0.4912E+00  0.3725E-02
  0.4850E+01  0.4689E+00  0.3769E-02
  0.4935E+01  0.4467E+00  0.3853E-02
  0.5020E+01  0.4248E+00  0.3978E-02
  0.5105E+01  0.4031E+00  0.4132E-02
  0.5190E+01  0.3819E+00  0.4297E-02
  0.5275E+01  0.3613E+00  0.4451E-02
  0.5360E+01  0.3414E+00  0.4576E-02
  0.5445E+01  0.3222E+00  0.4661E-02
  0.5530E+01  0.3040E+00  0.4701E-02
  0.5615E+01  0.2868E+00  0.4699E-02
  0.5700E+01  0.2707E+00  0.4666E-02
  0.5785E+01  0.2557E+00  0.4618E-02
  0.5871E+01  0.2418E+00  0.4573E-02
  0.5956E+01  0.2289E+00  0.4549E-02
  0.6041E+01  0.2171E+00  0.4559E-02
  0.6126E+01  0.2063E+00  0.4605E-02
  0.6211E+01  0.1964E+00  0.4682E-02
  0.6296E+01  0.1872E+00  0.4776E-02
  0.6381E+01  0.1788E+00  0.4872E-02
  0.6466E+01  0.1709E+00  0.4953E-02
  0.6551E+01  0.1636E+00  0.5009E-02
  0.6636E+01  0.1566E+00  0.5031E-02
  0.6721E+01  0.1498E+00  0.5022E-02
  0.6806E+01  0.1433E+00  0.4985E-02
  0.6891E+01  0.1370E+00  0.4931E-02
  0.6977E+01  0.1307E+00  0.4874E-02
  0.7062E+01  0.1245E+00  0.4831E-02
  0.7147E+01  0.1184E+00  0.4816E-02
  0.7232E+01  0.1123E+00  0.4843E-02
  0.7317E+01  0.1063E+00  0.4922E-02
  0.7402E+01  0.1003E+00  0.5055E-02
  0.7487E+01  0.9439E-01  0.5240E-02
  0.7572E+01  0.8849E-01  0.5466E-02
  0.7657E+01  0.8260E-01  0.5715E-02
  0.7742E+01  0.7665E-01  0.5960E-02
  0.7827E+01  0.7058E-01  0.6165E-02
  0.7912E+01  0.6429E-01  0.6287E-02
  0.7998E+01  0.5766E-01  0.6275E-02
  0.8083E+01  0.5051E-01  0.6073E-02
  0.8168E+01  0.4269E-01  0.5620E-02
  0.8253E+01  0.3396E-01  0.4850E-02
  0.8338E+01  0.2410E-01  0.3700E-02
  0.8423E+01  0.1287E-01  0.2104E-02
  0.8508E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.50     , I(0) =   0.5330E+02
#     Real space: Rg =    2.51 +- 0.007  I(0) =   0.5331E+02 +-  0.1051E+00
