#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.7953E-01  0.2618E-01  0.4222E-03
  0.1591E+00  0.5564E-01  0.7186E-03
  0.2386E+00  0.8827E-01  0.8963E-03
  0.3181E+00  0.1239E+00  0.9668E-03
  0.3977E+00  0.1624E+00  0.9463E-03
  0.4772E+00  0.2035E+00  0.8568E-03
  0.5567E+00  0.2468E+00  0.7296E-03
  0.6362E+00  0.2919E+00  0.6133E-03
  0.7158E+00  0.3386E+00  0.5771E-03
  0.7953E+00  0.3863E+00  0.6611E-03
  0.8748E+00  0.4346E+00  0.8271E-03
  0.9544E+00  0.4830E+00  0.1018E-02
  0.1034E+01  0.5311E+00  0.1197E-02
  0.1113E+01  0.5783E+00  0.1344E-02
  0.1193E+01  0.6242E+00  0.1449E-02
  0.1272E+01  0.6683E+00  0.1508E-02
  0.1352E+01  0.7102E+00  0.1523E-02
  0.1432E+01  0.7495E+00  0.1502E-02
  0.1511E+01  0.7858E+00  0.1458E-02
  0.1591E+01  0.8189E+00  0.1410E-02
  0.1670E+01  0.8483E+00  0.1378E-02
  0.1750E+01  0.8740E+00  0.1378E-02
  0.1829E+01  0.8957E+00  0.1419E-02
  0.1909E+01  0.9133E+00  0.1497E-02
  0.1988E+01  0.9269E+00  0.1599E-02
  0.2068E+01  0.9364E+00  0.1709E-02
  0.2147E+01  0.9419E+00  0.1810E-02
  0.2227E+01  0.9436E+00  0.1891E-02
  0.2306E+01  0.9417E+00  0.1945E-02
  0.2386E+01  0.9362E+00  0.1972E-02
  0.2465E+01  0.9276E+00  0.1973E-02
  0.2545E+01  0.9162E+00  0.1957E-02
  0.2624E+01  0.9021E+00  0.1933E-02
  0.2704E+01  0.8859E+00  0.1914E-02
  0.2784E+01  0.8678E+00  0.1912E-02
  0.2863E+01  0.8481E+00  0.1935E-02
  0.2943E+01  0.8272E+00  0.1984E-02
  0.3022E+01  0.8054E+00  0.2056E-02
  0.3102E+01  0.7830E+00  0.2142E-02
  0.3181E+01  0.7603E+00  0.2231E-02
  0.3261E+01  0.7375E+00  0.2316E-02
  0.3340E+01  0.7148E+00  0.2389E-02
  0.3420E+01  0.6923E+00  0.2447E-02
  0.3499E+01  0.6702E+00  0.2491E-02
  0.3579E+01  0.6486E+00  0.2525E-02
  0.3658E+01  0.6275E+00  0.2554E-02
  0.3738E+01  0.6070E+00  0.2587E-02
  0.3817E+01  0.5870E+00  0.2629E-02
  0.3897E+01  0.5676E+00  0.2684E-02
  0.3977E+01  0.5486E+00  0.2752E-02
  0.4056E+01  0.5301E+00  0.2830E-02
  0.4136E+01  0.5119E+00  0.2911E-02
  0.4215E+01  0.4940E+00  0.2986E-02
  0.4295E+01  0.4763E+00  0.3047E-02
  0.4374E+01  0.4587E+00  0.3087E-02
  0.4454E+01  0.4413E+00  0.3101E-02
  0.4533E+01  0.4239E+00  0.3087E-02
  0.4613E+01  0.4065E+00  0.3048E-02
  0.4692E+01  0.3892E+00  0.2988E-02
  0.4772E+01  0.3719E+00  0.2918E-02
  0.4851E+01  0.3546E+00  0.2848E-02
  0.4931E+01  0.3375E+00  0.2791E-02
  0.5010E+01  0.3205E+00  0.2759E-02
  0.5090E+01  0.3037E+00  0.2759E-02
  0.5169E+01  0.2872E+00  0.2794E-02
  0.5249E+01  0.2710E+00  0.2860E-02
  0.5329E+01  0.2553E+00  0.2947E-02
  0.5408E+01  0.2401E+00  0.3044E-02
  0.5488E+01  0.2254E+00  0.3139E-02
  0.5567E+01  0.2114E+00  0.3224E-02
  0.5647E+01  0.1981E+00  0.3292E-02
  0.5726E+01  0.1856E+00  0.3338E-02
  0.5806E+01  0.1738E+00  0.3364E-02
  0.5885E+01  0.1627E+00  0.3372E-02
  0.5965E+01  0.1524E+00  0.3367E-02
  0.6044E+01  0.1429E+00  0.3358E-02
  0.6124E+01  0.1341E+00  0.3352E-02
  0.6203E+01  0.1259E+00  0.3356E-02
  0.6283E+01  0.1184E+00  0.3375E-02
  0.6362E+01  0.1114E+00  0.3413E-02
  0.6442E+01  0.1049E+00  0.3470E-02
  0.6521E+01  0.9876E-01  0.3543E-02
  0.6601E+01  0.9300E-01  0.3626E-02
  0.6681E+01  0.8751E-01  0.3713E-02
  0.6760E+01  0.8223E-01  0.3798E-02
  0.6840E+01  0.7708E-01  0.3874E-02
  0.6919E+01  0.7202E-01  0.3934E-02
  0.6999E+01  0.6699E-01  0.3971E-02
  0.7078E+01  0.6195E-01  0.3980E-02
  0.7158E+01  0.5687E-01  0.3953E-02
  0.7237E+01  0.5172E-01  0.3883E-02
  0.7317E+01  0.4647E-01  0.3763E-02
  0.7396E+01  0.4112E-01  0.3585E-02
  0.7476E+01  0.3565E-01  0.3340E-02
  0.7555E+01  0.3005E-01  0.3020E-02
  0.7635E+01  0.2433E-01  0.2615E-02
  0.7714E+01  0.1846E-01  0.2119E-02
  0.7794E+01  0.1246E-01  0.1522E-02
  0.7873E+01  0.6307E-02  0.8176E-03
  0.7953E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.34     , I(0) =   0.4224E+02
#     Real space: Rg =    2.35 +- 0.006  I(0) =   0.4225E+02 +-  0.7913E-01
