#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.7876E-01  0.5943E-01  0.4963E-03
  0.1575E+00  0.1197E+00  0.8431E-03
  0.2363E+00  0.1809E+00  0.1049E-02
  0.3150E+00  0.2428E+00  0.1127E-02
  0.3938E+00  0.3055E+00  0.1098E-02
  0.4726E+00  0.3686E+00  0.9871E-03
  0.5513E+00  0.4322E+00  0.8352E-03
  0.6301E+00  0.4959E+00  0.7057E-03
  0.7088E+00  0.5596E+00  0.6866E-03
  0.7876E+00  0.6230E+00  0.8154E-03
  0.8664E+00  0.6859E+00  0.1034E-02
  0.9451E+00  0.7478E+00  0.1273E-02
  0.1024E+01  0.8085E+00  0.1493E-02
  0.1103E+01  0.8675E+00  0.1670E-02
  0.1181E+01  0.9245E+00  0.1789E-02
  0.1260E+01  0.9791E+00  0.1847E-02
  0.1339E+01  0.1031E+01  0.1843E-02
  0.1418E+01  0.1079E+01  0.1786E-02
  0.1496E+01  0.1124E+01  0.1689E-02
  0.1575E+01  0.1165E+01  0.1576E-02
  0.1654E+01  0.1201E+01  0.1475E-02
  0.1733E+01  0.1233E+01  0.1418E-02
  0.1811E+01  0.1260E+01  0.1430E-02
  0.1890E+01  0.1281E+01  0.1511E-02
  0.1969E+01  0.1298E+01  0.1643E-02
  0.2048E+01  0.1308E+01  0.1796E-02
  0.2127E+01  0.1314E+01  0.1943E-02
  0.2205E+01  0.1314E+01  0.2064E-02
  0.2284E+01  0.1309E+01  0.2146E-02
  0.2363E+01  0.1299E+01  0.2183E-02
  0.2442E+01  0.1285E+01  0.2174E-02
  0.2520E+01  0.1266E+01  0.2126E-02
  0.2599E+01  0.1244E+01  0.2051E-02
  0.2678E+01  0.1218E+01  0.1966E-02
  0.2757E+01  0.1189E+01  0.1894E-02
  0.2835E+01  0.1158E+01  0.1856E-02
  0.2914E+01  0.1125E+01  0.1867E-02
  0.2993E+01  0.1090E+01  0.1930E-02
  0.3072E+01  0.1055E+01  0.2035E-02
  0.3150E+01  0.1019E+01  0.2164E-02
  0.3229E+01  0.9837E+00  0.2297E-02
  0.3308E+01  0.9487E+00  0.2417E-02
  0.3387E+01  0.9144E+00  0.2513E-02
  0.3465E+01  0.8812E+00  0.2577E-02
  0.3544E+01  0.8493E+00  0.2607E-02
  0.3623E+01  0.8187E+00  0.2607E-02
  0.3702E+01  0.7897E+00  0.2586E-02
  0.3780E+01  0.7622E+00  0.2553E-02
  0.3859E+01  0.7362E+00  0.2523E-02
  0.3938E+01  0.7116E+00  0.2508E-02
  0.4017E+01  0.6882E+00  0.2517E-02
  0.4096E+01  0.6659E+00  0.2554E-02
  0.4174E+01  0.6446E+00  0.2618E-02
  0.4253E+01  0.6240E+00  0.2701E-02
  0.4332E+01  0.6039E+00  0.2794E-02
  0.4411E+01  0.5842E+00  0.2886E-02
  0.4489E+01  0.5646E+00  0.2968E-02
  0.4568E+01  0.5452E+00  0.3037E-02
  0.4647E+01  0.5256E+00  0.3089E-02
  0.4726E+01  0.5059E+00  0.3127E-02
  0.4804E+01  0.4859E+00  0.3154E-02
  0.4883E+01  0.4657E+00  0.3176E-02
  0.4962E+01  0.4453E+00  0.3199E-02
  0.5041E+01  0.4248E+00  0.3227E-02
  0.5119E+01  0.4042E+00  0.3263E-02
  0.5198E+01  0.3836E+00  0.3308E-02
  0.5277E+01  0.3631E+00  0.3356E-02
  0.5356E+01  0.3429E+00  0.3404E-02
  0.5434E+01  0.3232E+00  0.3445E-02
  0.5513E+01  0.3040E+00  0.3473E-02
  0.5592E+01  0.2855E+00  0.3484E-02
  0.5671E+01  0.2678E+00  0.3476E-02
  0.5749E+01  0.2509E+00  0.3450E-02
  0.5828E+01  0.2351E+00  0.3411E-02
  0.5907E+01  0.2202E+00  0.3368E-02
  0.5986E+01  0.2065E+00  0.3330E-02
  0.6065E+01  0.1937E+00  0.3309E-02
  0.6143E+01  0.1820E+00  0.3316E-02
  0.6222E+01  0.1712E+00  0.3361E-02
  0.6301E+01  0.1614E+00  0.3446E-02
  0.6380E+01  0.1523E+00  0.3569E-02
  0.6458E+01  0.1439E+00  0.3724E-02
  0.6537E+01  0.1361E+00  0.3902E-02
  0.6616E+01  0.1288E+00  0.4090E-02
  0.6695E+01  0.1218E+00  0.4276E-02
  0.6773E+01  0.1150E+00  0.4451E-02
  0.6852E+01  0.1083E+00  0.4602E-02
  0.6931E+01  0.1017E+00  0.4721E-02
  0.7010E+01  0.9491E-01  0.4797E-02
  0.7088E+01  0.8797E-01  0.4823E-02
  0.7167E+01  0.8080E-01  0.4788E-02
  0.7246E+01  0.7334E-01  0.4682E-02
  0.7325E+01  0.6555E-01  0.4495E-02
  0.7403E+01  0.5739E-01  0.4217E-02
  0.7482E+01  0.4885E-01  0.3835E-02
  0.7561E+01  0.3991E-01  0.3338E-02
  0.7640E+01  0.3057E-01  0.2716E-02
  0.7718E+01  0.2081E-01  0.1959E-02
  0.7797E+01  0.1062E-01  0.1056E-02
  0.7876E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.30     , I(0) =   0.5873E+02
#     Real space: Rg =    2.31 +- 0.005  I(0) =   0.5874E+02 +-  0.9058E-01
