#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.8067E-01  0.2580E-01  0.5220E-03
  0.1613E+00  0.5632E-01  0.8856E-03
  0.2420E+00  0.9142E-01  0.1100E-02
  0.3227E+00  0.1309E+00  0.1181E-02
  0.4034E+00  0.1744E+00  0.1151E-02
  0.4840E+00  0.2216E+00  0.1039E-02
  0.5647E+00  0.2721E+00  0.8883E-03
  0.6454E+00  0.3253E+00  0.7663E-03
  0.7260E+00  0.3807E+00  0.7549E-03
  0.8067E+00  0.4377E+00  0.8810E-03
  0.8874E+00  0.4956E+00  0.1088E-02
  0.9680E+00  0.5539E+00  0.1310E-02
  0.1049E+01  0.6119E+00  0.1506E-02
  0.1129E+01  0.6689E+00  0.1651E-02
  0.1210E+01  0.7244E+00  0.1734E-02
  0.1291E+01  0.7777E+00  0.1749E-02
  0.1371E+01  0.8283E+00  0.1700E-02
  0.1452E+01  0.8757E+00  0.1600E-02
  0.1533E+01  0.9194E+00  0.1470E-02
  0.1613E+01  0.9591E+00  0.1345E-02
  0.1694E+01  0.9945E+00  0.1267E-02
  0.1775E+01  0.1025E+01  0.1278E-02
  0.1855E+01  0.1051E+01  0.1387E-02
  0.1936E+01  0.1072E+01  0.1568E-02
  0.2017E+01  0.1089E+01  0.1780E-02
  0.2097E+01  0.1100E+01  0.1989E-02
  0.2178E+01  0.1107E+01  0.2167E-02
  0.2259E+01  0.1109E+01  0.2299E-02
  0.2339E+01  0.1106E+01  0.2373E-02
  0.2420E+01  0.1100E+01  0.2387E-02
  0.2501E+01  0.1090E+01  0.2343E-02
  0.2581E+01  0.1077E+01  0.2250E-02
  0.2662E+01  0.1060E+01  0.2122E-02
  0.2743E+01  0.1041E+01  0.1980E-02
  0.2823E+01  0.1020E+01  0.1851E-02
  0.2904E+01  0.9966E+00  0.1762E-02
  0.2985E+01  0.9718E+00  0.1736E-02
  0.3065E+01  0.9458E+00  0.1779E-02
  0.3146E+01  0.9190E+00  0.1880E-02
  0.3227E+01  0.8917E+00  0.2016E-02
  0.3307E+01  0.8641E+00  0.2163E-02
  0.3388E+01  0.8364E+00  0.2302E-02
  0.3469E+01  0.8089E+00  0.2419E-02
  0.3549E+01  0.7817E+00  0.2510E-02
  0.3630E+01  0.7549E+00  0.2572E-02
  0.3711E+01  0.7287E+00  0.2611E-02
  0.3791E+01  0.7031E+00  0.2632E-02
  0.3872E+01  0.6781E+00  0.2646E-02
  0.3953E+01  0.6538E+00  0.2660E-02
  0.4034E+01  0.6300E+00  0.2682E-02
  0.4114E+01  0.6069E+00  0.2714E-02
  0.4195E+01  0.5843E+00  0.2756E-02
  0.4276E+01  0.5623E+00  0.2804E-02
  0.4356E+01  0.5407E+00  0.2853E-02
  0.4437E+01  0.5196E+00  0.2897E-02
  0.4518E+01  0.4988E+00  0.2929E-02
  0.4598E+01  0.4784E+00  0.2947E-02
  0.4679E+01  0.4583E+00  0.2952E-02
  0.4760E+01  0.4384E+00  0.2944E-02
  0.4840E+01  0.4189E+00  0.2930E-02
  0.4921E+01  0.3997E+00  0.2914E-02
  0.5002E+01  0.3807E+00  0.2904E-02
  0.5082E+01  0.3621E+00  0.2904E-02
  0.5163E+01  0.3439E+00  0.2919E-02
  0.5244E+01  0.3260E+00  0.2948E-02
  0.5324E+01  0.3086E+00  0.2990E-02
  0.5405E+01  0.2917E+00  0.3041E-02
  0.5486E+01  0.2754E+00  0.3097E-02
  0.5566E+01  0.2596E+00  0.3153E-02
  0.5647E+01  0.2445E+00  0.3207E-02
  0.5728E+01  0.2301E+00  0.3256E-02
  0.5808E+01  0.2163E+00  0.3302E-02
  0.5889E+01  0.2033E+00  0.3344E-02
  0.5970E+01  0.1911E+00  0.3385E-02
  0.6050E+01  0.1796E+00  0.3426E-02
  0.6131E+01  0.1689E+00  0.3467E-02
  0.6212E+01  0.1589E+00  0.3509E-02
  0.6292E+01  0.1496E+00  0.3548E-02
  0.6373E+01  0.1410E+00  0.3585E-02
  0.6454E+01  0.1331E+00  0.3616E-02
  0.6534E+01  0.1257E+00  0.3640E-02
  0.6615E+01  0.1188E+00  0.3658E-02
  0.6696E+01  0.1124E+00  0.3671E-02
  0.6776E+01  0.1063E+00  0.3682E-02
  0.6857E+01  0.1006E+00  0.3695E-02
  0.6938E+01  0.9507E-01  0.3712E-02
  0.7018E+01  0.8970E-01  0.3736E-02
  0.7099E+01  0.8440E-01  0.3764E-02
  0.7180E+01  0.7908E-01  0.3792E-02
  0.7260E+01  0.7367E-01  0.3810E-02
  0.7341E+01  0.6809E-01  0.3805E-02
  0.7422E+01  0.6227E-01  0.3760E-02
  0.7502E+01  0.5615E-01  0.3659E-02
  0.7583E+01  0.4965E-01  0.3483E-02
  0.7664E+01  0.4272E-01  0.3215E-02
  0.7744E+01  0.3531E-01  0.2839E-02
  0.7825E+01  0.2736E-01  0.2341E-02
  0.7906E+01  0.1885E-01  0.1708E-02
  0.7986E+01  0.9740E-02  0.9297E-03
  0.8067E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.38     , I(0) =   0.4983E+02
#     Real space: Rg =    2.39 +- 0.006  I(0) =   0.4984E+02 +-  0.9804E-01
