#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.7740E-01  0.2819E-01  0.4360E-03
  0.1548E+00  0.5953E-01  0.7436E-03
  0.2322E+00  0.9391E-01  0.9305E-03
  0.3096E+00  0.1312E+00  0.1009E-02
  0.3870E+00  0.1711E+00  0.9972E-03
  0.4644E+00  0.2135E+00  0.9186E-03
  0.5418E+00  0.2580E+00  0.8074E-03
  0.6192E+00  0.3042E+00  0.7129E-03
  0.6966E+00  0.3517E+00  0.6944E-03
  0.7740E+00  0.4001E+00  0.7792E-03
  0.8514E+00  0.4490E+00  0.9359E-03
  0.9288E+00  0.4977E+00  0.1116E-02
  0.1006E+01  0.5460E+00  0.1284E-02
  0.1084E+01  0.5933E+00  0.1419E-02
  0.1161E+01  0.6390E+00  0.1509E-02
  0.1238E+01  0.6828E+00  0.1549E-02
  0.1316E+01  0.7242E+00  0.1543E-02
  0.1393E+01  0.7628E+00  0.1499E-02
  0.1471E+01  0.7982E+00  0.1434E-02
  0.1548E+01  0.8302E+00  0.1370E-02
  0.1625E+01  0.8584E+00  0.1335E-02
  0.1703E+01  0.8826E+00  0.1350E-02
  0.1780E+01  0.9027E+00  0.1426E-02
  0.1858E+01  0.9186E+00  0.1550E-02
  0.1935E+01  0.9303E+00  0.1703E-02
  0.2012E+01  0.9377E+00  0.1860E-02
  0.2090E+01  0.9411E+00  0.2002E-02
  0.2167E+01  0.9404E+00  0.2115E-02
  0.2245E+01  0.9360E+00  0.2190E-02
  0.2322E+01  0.9281E+00  0.2224E-02
  0.2399E+01  0.9169E+00  0.2221E-02
  0.2477E+01  0.9028E+00  0.2188E-02
  0.2554E+01  0.8861E+00  0.2140E-02
  0.2632E+01  0.8672E+00  0.2094E-02
  0.2709E+01  0.8464E+00  0.2069E-02
  0.2786E+01  0.8242E+00  0.2081E-02
  0.2864E+01  0.8009E+00  0.2139E-02
  0.2941E+01  0.7768E+00  0.2240E-02
  0.3019E+01  0.7522E+00  0.2371E-02
  0.3096E+01  0.7275E+00  0.2516E-02
  0.3173E+01  0.7029E+00  0.2657E-02
  0.3251E+01  0.6787E+00  0.2780E-02
  0.3328E+01  0.6550E+00  0.2874E-02
  0.3406E+01  0.6320E+00  0.2933E-02
  0.3483E+01  0.6099E+00  0.2956E-02
  0.3560E+01  0.5885E+00  0.2945E-02
  0.3638E+01  0.5681E+00  0.2908E-02
  0.3715E+01  0.5486E+00  0.2856E-02
  0.3793E+01  0.5299E+00  0.2801E-02
  0.3870E+01  0.5121E+00  0.2758E-02
  0.3947E+01  0.4949E+00  0.2736E-02
  0.4025E+01  0.4784E+00  0.2744E-02
  0.4102E+01  0.4625E+00  0.2782E-02
  0.4180E+01  0.4469E+00  0.2845E-02
  0.4257E+01  0.4317E+00  0.2921E-02
  0.4334E+01  0.4167E+00  0.3000E-02
  0.4412E+01  0.4018E+00  0.3070E-02
  0.4489E+01  0.3870E+00  0.3123E-02
  0.4567E+01  0.3722E+00  0.3154E-02
  0.4644E+01  0.3574E+00  0.3159E-02
  0.4721E+01  0.3425E+00  0.3140E-02
  0.4799E+01  0.3276E+00  0.3104E-02
  0.4876E+01  0.3126E+00  0.3055E-02
  0.4954E+01  0.2977E+00  0.3005E-02
  0.5031E+01  0.2828E+00  0.2962E-02
  0.5108E+01  0.2680E+00  0.2935E-02
  0.5186E+01  0.2535E+00  0.2930E-02
  0.5263E+01  0.2392E+00  0.2950E-02
  0.5341E+01  0.2252E+00  0.2993E-02
  0.5418E+01  0.2117E+00  0.3057E-02
  0.5495E+01  0.1986E+00  0.3133E-02
  0.5573E+01  0.1862E+00  0.3217E-02
  0.5650E+01  0.1743E+00  0.3303E-02
  0.5728E+01  0.1632E+00  0.3385E-02
  0.5805E+01  0.1527E+00  0.3460E-02
  0.5882E+01  0.1430E+00  0.3526E-02
  0.5960E+01  0.1339E+00  0.3584E-02
  0.6037E+01  0.1256E+00  0.3633E-02
  0.6115E+01  0.1179E+00  0.3674E-02
  0.6192E+01  0.1109E+00  0.3709E-02
  0.6269E+01  0.1045E+00  0.3741E-02
  0.6347E+01  0.9858E-01  0.3771E-02
  0.6424E+01  0.9314E-01  0.3803E-02
  0.6502E+01  0.8809E-01  0.3839E-02
  0.6579E+01  0.8334E-01  0.3880E-02
  0.6656E+01  0.7883E-01  0.3928E-02
  0.6734E+01  0.7447E-01  0.3982E-02
  0.6811E+01  0.7018E-01  0.4038E-02
  0.6889E+01  0.6590E-01  0.4089E-02
  0.6966E+01  0.6154E-01  0.4126E-02
  0.7043E+01  0.5703E-01  0.4135E-02
  0.7121E+01  0.5231E-01  0.4101E-02
  0.7198E+01  0.4732E-01  0.4006E-02
  0.7276E+01  0.4200E-01  0.3831E-02
  0.7353E+01  0.3629E-01  0.3556E-02
  0.7430E+01  0.3014E-01  0.3160E-02
  0.7508E+01  0.2348E-01  0.2624E-02
  0.7585E+01  0.1628E-01  0.1930E-02
  0.7663E+01  0.8467E-02  0.1060E-02
  0.7740E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.27     , I(0) =   0.4054E+02
#     Real space: Rg =    2.28 +- 0.006  I(0) =   0.4055E+02 +-  0.7990E-01
